LETTRE	lettre	NC	_
en	en	P	_
dedans	dedans	NC	_
du	de_le	P+D	_
manteau	manteau	NC	_
.	.	PONCT	_
Ces	ce	DET	_
animaux	animal	NC	_
n'	ne	ADV	_
ont	avoir	V	_
point	point	ADV	_
d'	de	P	_
accouplement	accouplement	NC	_
du	de_le	P+D	_
tout	tout	NC	_
.	.	PONCT	_
Plusieurs	plusieurs	DET	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
même	même	ADV	_
changer	changer	VINF	_
de	de	P	_
place	place	NC	_
,	,	PONCT	_
et	et	CC	_
restent	rester	V	_
perpétuellement	perpétuellement	ADV	_
attachés	attacher	VPP	_
aux	à_le	P+D	_
rochers	rocher	NC	_
.	.	PONCT	_
Les	le	DET	_
vers	ver	NC	_
,	,	PONCT	_
que	que	PROREL	_
nous	nous	CLS	_
plaçons	placer	V	_
à	à	P	_
la	le	DET	_
suite	suite	NC	_
des	de_le	P+D	_
mollusques	mollusque	NC	_
,	,	PONCT	_
sont	être	V	_
ceux	celui	PRO	_
des	de_le	P+D	_
animaux	animal	NC	_
qui	qui	PROREL	_
portoient	porter	V	_
autrefois	autrefois	ADV	_
ce	ce	DET	_
nom	nom	NC	_
,	,	PONCT	_
dans	dans	P	_
lesquels	lequel	PROREL	_
on	on	CLS	_
observe	observer	V	_
un	un	DET	_
systême	système	NC	_
vasculaire	vasculaire	ADJ	_
,	,	PONCT	_
uni	unir	VPP	_
à	à	P	_
une	un	DET	_
moelle	moelle	NC	_
épinière	épinière	ADJ	_
,	,	PONCT	_
noueuse	noueux	ADJ	_
comme	comme	P	_
celle	celui	PRO	_
des	de_le	P+D	_
insectes	insecte	NC	_
.	.	PONCT	_
Ils	il	CLS	_
forment	former	V	_
deux	deux	DET	_
familles	famille	NC	_
;	;	PONCT	_
ceux	celui	PRO	_
qui	qui	PROREL	_
ont	avoir	V	_
des	un	DET	_
branchies	branchie	NC	_
apparentes	apparent	ADJ	_
au	à_le	P+D	_
dehors	dehors	NC	_
,	,	PONCT	_
et	et	CC	_
ceux	celui	PRO	_
qui	qui	PROREL	_
en	en	CLO	_
sont	être	V	_
privés	priver	VPP	_
.	.	PONCT	_
Ces	ce	DET	_
derniers	dernier	NC	_
paroissent	paraître	V	_
avoir	avoir	VINF	_
les	le	DET	_
sexes	sexe	NC	_
réunis	réunir	VPP	_
comme	comme	P	_
les	le	DET	_
gastéropodes	gastéropode	NC	_
.	.	PONCT	_
Les	le	DET	_
crustacés	crustacé	NC	_
ne	ne	ADV	_
fournissent	fournir	V	_
non	non	ADV	_
plus	plus	ADV	_
que	que	ADV	_
deux	deux	DET	_
divisions	division	NC	_
.	.	PONCT	_
Les	le	DET	_
insectes	insecte	NC	_
se	se	CLO	_
divisent	diviser	V	_
d'	de	P	_
abord	abord	NC	_
en	en	P	_
deux	deux	DET	_
grands	grand	ADJ	_
embranchemens	embranchemens	NC	_
.	.	PONCT	_
Le	le	DET	_
premier	premier	NC	_
comprend	comprendre	V	_
ceux	celui	PRO	_
qui	qui	PROREL	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
mâcher	mâcher	VINF	_
des	un	DET	_
corps	corps	NC	_
solides	solide	ADJ	_
,	,	PONCT	_
et	et	CC	_
ne	ne	ADV	_
vivent	vivre	V	_
qu'	qu'	ADV	_
en	en	P	_
suçant	sucer	VPR	_
des	un	DET	_
liqueurs	liqueur	NC	_
végétales	végétal	ADJ	_
ou	ou	CC	_
animales	animal	ADJ	_
.	.	PONCT	_
Les	le	DET	_
uns	un	NC	_
(	(	PONCT	_
les	le	DET	_
hémiptères	hémiptère	NC	_
ou	ou	CC	_
ryngotes	ryngotes	NC	_
)	)	PONCT	_
ne	ne	ADV	_
subissent	subir	V	_
qu'	qu'	ADV	_
une	un	DET	_
demi-métamorphose	demi-métamorphose	NC	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
que	que	CS	_
les	le	DET	_
larves	larve	NC	_
ne	ne	ADV	_
diffèrent	différer	V	_
des	un	DET	_
insectes	insecte	NC	_
parfaits	parfait	ADJ	_
que	que	ADV	_
par	par	P	_
les	le	DET	_
ailes	aile	NC	_
dont	dont	PROREL	_
elles	il	CLS	_
manquent	manquer	V	_
.	.	PONCT	_
Ces	ce	DET	_
insectes	insecte	NC	_
ont	avoir	V	_
un	un	DET	_
bec	bec	NC	_
aigu	aigu	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
contient	contenir	V	_
plusieurs	plusieurs	DET	_
soies	soie	NC	_
capables	capable	ADJ	_
d'	de	P	_
entamer	entamer	VINF	_
la	le	DET	_
peau	peau	NC	_
.	.	PONCT	_
Leur	leur	DET	_
estomac	estomac	NC	_
est	être	V	_
simple	simple	ADJ	_
,	,	PONCT	_
musculeux	musculeux	ADJ	_
;	;	PONCT	_
leurs	leur	DET	_
intestins	intestin	NC	_
assez	assez	ADV	_
courts	court	ADJ	_
.	.	PONCT	_
D'	un	DET	_
autres	autre	NC	_
(	(	PONCT	_
les	le	DET	_
diptères	diptères	NC	_
ou	ou	CC	_
antliates	antliates	NC	_
)	)	PONCT	_
subissent	subir	V	_
une	un	DET	_
métamorphose	métamorphose	NC	_
complète	complet	ADJ	_
.	.	PONCT	_
Leur	leur	DET	_
larve	larve	NC	_
ressemble	ressembler	V	_
à	à	P	_
un	un	DET	_
ver	ver	NC	_
;	;	PONCT	_
leur	leur	DET	_
nymphe	nymphe	NC	_
est	être	V	_
immobile	immobile	ADJ	_
.	.	PONCT	_
L'	le	DET	_
insecte	insecte	NC	_
parfait	parfait	ADJ	_
n'	ne	ADV	_
a	avoir	V	_
que	que	ADV	_
deux	deux	DET	_
ailes	aile	NC	_
;	;	PONCT	_
son	son	DET	_
suçoir	suçoir	NC	_
est	être	V	_
armé	armer	VPP	_
de	de	P	_
soies	soie	NC	_
ou	ou	CC	_
de	de	P	_
lancettes	lancette	NC	_
,	,	PONCT	_
et	et	CC	_
ils	il	CLS	_
ont	avoir	V	_
souvent	souvent	ADV	_
en_outre	en_outre	ADV	_
une	un	DET	_
trompe	trompe	NC	_
charnue	charnu	ADJ	_
à	à	P	_
deux	deux	DET	_
lèvres	lèvre	NC	_
;	;	PONCT	_
les	le	DET	_
trachées	trachée	NC	_
donnent	donner	V	_
dans	dans	P	_
des	un	DET	_
sacs	sac	NC	_
à	à	P	_
air	air	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
occupent	occuper	V	_
souvent	souvent	ADV	_
la	le	DET	_
plus	plus	ADV	_
grande	grand	ADJ	_
partie	partie	NC	_
de	de	P	_
l'	le	DET	_
abdomen	abdomen	NC	_
.	.	PONCT	_
Un	un	DET	_
troisième	troisième	ADJ	_
ordre	ordre	NC	_
,	,	PONCT	_
celui	celui	PRO	_
des	de_le	P+D	_
papillons	papillon	NC	_
(	(	PONCT	_
lépidoptères	lépidoptère	ADJ	_
ou	ou	CC	_
glossates	glossates	NC	_
)	)	PONCT	_
,	,	PONCT	_
subit	subir	V	_
aussi	aussi	ADV	_
une	un	DET	_
métamorphose	métamorphose	NC	_
complète	complet	ADJ	_
.	.	PONCT	_
Sa	son	DET	_
larve	larve	NC	_
(	(	PONCT	_
la	le	DET	_
chenille	chenille	NC	_
)	)	PONCT	_
est	être	V	_
pourvue	pourvoir	VPP	_
de	de	P	_
fortes	fort	ADJ	_
mâchoires	mâchoire	NC	_
,	,	PONCT	_
d'	de	P	_
un	un	DET	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
,	,	PONCT	_
court	court	ADJ	_
,	,	PONCT	_
droit	droit	ADJ	_
,	,	PONCT	_
gros	gros	ADJ	_
,	,	PONCT	_
très	très	ADV	_
-	-	PONCT	_
musculeux	musculeux	ADJ	_
,	,	PONCT	_
de	de	P	_
vaisseaux	vaisseau	NC	_
hépatiques	hépatique	ADJ	_
très	très	ADV	_
-	-	PONCT	_
longs	long	ADJ	_
,	,	PONCT	_
et	et	CC	_
de	de	P	_
vaisseaux	vaisseau	NC	_
propres	propre	ADJ	_
à	à	P	_
produire	produire	VINF	_
de	de	P	_
la	le	DET	_
soie	soie	NC	_
.	.	PONCT	_
L'	le	DET	_
insecte	insecte	NC	_
parfait	parfait	ADJ	_
a	avoir	V	_
des	un	DET	_
boyaux	boyau	NC	_
très	très	ADV	_
-	-	PONCT	_
minces	mince	ADJ	_
,	,	PONCT	_
tortueux	tortueux	ADJ	_
;	;	PONCT	_
un	un	DET	_
estomac	estomac	NC	_
boursouflé	boursoufler	VPP	_
,	,	PONCT	_
des	un	DET	_
trachées	trachée	NC	_
garnies	garnir	VPP	_
de	de	P	_
vésicules	vésicule	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Sa	son	DET	_
bouche	bouche	NC	_
est	être	V	_
un	un	DET	_
double	double	ADJ	_
siphon	siphon	NC	_
contourné	contourner	VPP	_
en	en	P	_
spirale	spirale	NC	_
.	.	PONCT	_
Enfin	enfin	ADV	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
un	un	DET	_
petit	petit	ADJ	_
nombre	nombre	NC	_
des	de_le	P+D	_
insectes	insecte	NC	_
de	de	P	_
cet	ce	DET	_
embranchement	embranchement	NC	_
qui	qui	PROREL	_
n'	ne	ADV	_
ont	avoir	V	_
point	point	ADV	_
de	un	DET	_
métamorphose	métamorphose	NC	_
du	de_le	P+D	_
tout	tout	NC	_
,	,	PONCT	_
et	et	CC	_
ne	ne	ADV	_
prennent	prendre	V	_
jamais	jamais	ADV	_
d'	un	DET	_
ailes	aile	NC	_
.	.	PONCT	_
L'	le	DET	_
autre	autre	ADJ	_
embranchement	embranchement	NC	_
,	,	PONCT	_
celui	celui	PRO	_
des	de_le	P+D	_
insectes	insecte	NC	_
pourvus	pourvoir	VPP	_
de	de	P	_
mâchoires	mâchoire	NC	_
et	et	CC	_
se	se	CLO	_
nourrissant	nourrir	VPR	_
de	de	P	_
substances	substance	NC	_
solides	solide	ADJ	_
,	,	PONCT	_
comprend	comprendre	V	_
aussi	aussi	ADV	_
plusieurs	plusieurs	DET	_
ordres	ordre	NC	_
.	.	PONCT	_
Les	le	DET	_
coléoptères	coléoptère	NC	_
ont	avoir	V	_
deux	deux	DET	_
ailes	aile	NC	_
qui	qui	PROREL	_
peuvent	pouvoir	V	_
se	se	CLO	_
replier	replier	VINF	_
sous	sous	P	_
deux	deux	DET	_
étuis	étui	NC	_
.	.	PONCT	_
Leur	leur	DET	_
métamorphose	métamorphose	NC	_
est	être	V	_
complète	complet	ADJ	_
;	;	PONCT	_
leur	leur	DET	_
larve	larve	NC	_
a	avoir	V	_
six	six	DET	_
pattes	patte	NC	_
courtes	court	ADJ	_
,	,	PONCT	_
un	un	DET	_
corps	corps	NC	_
en	en	P	_
forme	forme	NC	_
de	de	P	_
ver	ver	NC	_
,	,	PONCT	_
une	un	DET	_
tête	tête	NC	_
écailleuse	écailleux	ADJ	_
,	,	PONCT	_
des	un	DET	_
mâchoires	mâchoire	NC	_
fortes	fort	ADJ	_
,	,	PONCT	_
un	un	DET	_
intestin	intestin	NC	_
court	court	ADJ	_
et	et	CC	_
gros	gros	ADJ	_
,	,	PONCT	_
quatre	quatre	DET	_
longs	long	ADJ	_
vaisseaux	vaisseau	NC	_
hépatiques	hépatique	ADJ	_
,	,	PONCT	_
des	un	DET	_
trachées	trachée	NC	_
tubuleuses	tubuleux	ADJ	_
,	,	PONCT	_
etc.	etc.	ADV	_
L'	le	DET	_
insecte	insecte	NC	_
parfait	parfait	ADJ	_
a	avoir	V	_
quatre	quatre	DET	_
mâchoires	mâchoire	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
les	le	DET	_
deux	deux	ADJ	_
inférieures	inférieure	NC	_
portent	porter	V	_
les	le	DET	_
palpes	palpe	NC	_
,	,	PONCT	_
et	et	CC	_
sont	être	V	_
en	en	P	_
partie	partie	NC	_
recouvertes	recouvrir	VPP	_
par	par	P	_
la	le	DET	_
lèvre	lèvre	NC	_
inférieure	inférieur	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
en	en	P	_
porte	porte	NC	_
aussi	aussi	ADV	_
.	.	PONCT	_
Son	son	DET	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
est	être	V	_
souvent	souvent	ADV	_
beaucoup	beaucoup	ADV	_
plus	plus	ADV	_
long	long	ADJ	_
que	que	CS	_
celui	celui	PRO	_
de	de	P	_
la	le	DET	_
larve	larve	NC	_
.	.	PONCT	_
Les	le	DET	_
parties	partie	NC	_
de	de	P	_
la	le	DET	_
génération	génération	NC	_
remplissent	remplir	V	_
la	le	DET	_
plus	plus	ADV	_
grande	grand	ADJ	_
partie	partie	NC	_
de	de	P	_
l'	le	DET	_
abdomen	abdomen	NC	_
.	.	PONCT	_
Cet	ce	DET	_
ordre	ordre	NC	_
pourroit	pouvoir	V	_
être	être	VINF	_
lui	il	PRO	_
-même	même	ADJ	_
subdivisé	subdiviser	VPP	_
en	en	P	_
familles	famille	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
plusieurs	plusieurs	DET	_
ont	avoir	V	_
de	de	P	_
très	très	ADV	_
-	-	PONCT	_
bons	bon	ADJ	_
caractères	caractère	NC	_
anatomiques	anatomique	ADJ	_
;	;	PONCT	_
par	par	P	_
exemple	exemple	NC	_
:	:	PONCT	_
les	le	DET	_
scarabées	scarabée	NC	_
;	;	PONCT	_
leur	leur	DET	_
larve	larve	NC	_
a	avoir	V	_
un	un	DET	_
canal	canal	NC	_
alimentaire	alimentaire	ADJ	_
divisé	diviser	VPP	_
en	en	P	_
estomac	estomac	NC	_
,	,	PONCT	_
intestin	intestin	ADJ	_
grêle	grêle	NC	_
,	,	PONCT	_
colon	colon	NC	_
et	et	CC	_
rectum	rectum	NC	_
;	;	PONCT	_
le	le	DET	_
colon	colon	NC	_
est	être	V	_
gros	gros	ADJ	_
et	et	CC	_
boursouflé	boursoufler	VPP	_
;	;	PONCT	_
l'	le	DET	_
estomac	estomac	NC	_
a	avoir	V	_
plusieurs	plusieurs	DET	_
couronnes	couronne	NC	_
de	de	P	_
coecums	coecums	NC	_
;	;	PONCT	_
les	le	DET	_
trachées	trachée	NC	_
sont	être	V	_
tubuleuses	tubuleux	ADJ	_
.	.	PONCT	_
L'	le	DET	_
insecte	insecte	NC	_
parfait	parfait	ADJ	_
a	avoir	V	_
des	un	DET	_
intestins	intestin	NC	_
très	très	ADV	_
-	-	PONCT	_
longs	long	ADJ	_
,	,	PONCT	_
minces	mince	ADJ	_
,	,	PONCT	_
sans	sans	P	_
dilatations	dilatation	NC	_
sensibles	sensible	ADJ	_
:	:	PONCT	_
ses	son	DET	_
trachées	trachée	NC	_
sont	être	V	_
vésiculaires	vésiculaire	ADJ	_
;	;	PONCT	_
ses	son	DET	_
testicules	testicule	NC	_
sont	être	V	_
très	très	ADV	_
-	-	PONCT	_
nombreux	nombreux	ADJ	_
.	.	PONCT	_
Les	le	DET	_
carnassiers	carnassier	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
ont	avoir	V	_
six	six	DET	_
palpes	palpe	NC	_
:	:	PONCT	_
leur	leur	DET	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
,	,	PONCT	_
dans	dans	P	_
l'	le	DET	_
état	état	NC	_
parfait	parfait	ADJ	_
,	,	PONCT	_
est	être	V	_
très	très	ADV	_
-	-	PONCT	_
court	court	ADJ	_
;	;	PONCT	_
ils	il	CLS	_
ont	avoir	V	_
deux	deux	DET	_
estomacs	estomac	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
le	le	DET	_
second	second	NC	_
est	être	V	_
velu	velu	ADJ	_
par	par	P	_
dehors	dehors	ADV	_
,	,	PONCT	_
etc.	etc.	ADV	_
Le	le	DET	_
second	second	ADJ	_
ordre	ordre	NC	_
des	de_le	P+D	_
insectes	insecte	NC	_
à	à	P	_
mâchoires	mâchoire	NC	_
est	être	V	_
celui	celui	PRO	_
des	de_le	P+D	_
orthoptères	orthoptère	NC	_
ou	ou	CC	_
ulonates	ulonates	NC	_
.	.	PONCT	_
les	le	DET	_
étuis	étui	NC	_
de	de	P	_
leurs	leur	DET	_
ailes	aile	NC	_
sont	être	V	_
mous	mou	ADJ	_
;	;	PONCT	_
elles	il	CLS	_
se	se	CLO	_
replient	replier	V	_
en	en	P	_
éventail	éventail	NC	_
dessous	dessous	P	_
.	.	PONCT	_
Leurs	leur	DET	_
mâchoires	mâchoire	NC	_
sont	être	V	_
recouvertes	recouvrir	VPP	_
par	par	P	_
une	un	DET	_
pièce	pièce	NC	_
particulière	particulier	ADJ	_
,	,	PONCT	_
nommée	nommer	VPP	_
galète	galète	NC	_
.	.	PONCT	_
Leur	leur	DET	_
estomac	estomac	NC	_
est	être	V	_
quadruple	quadruple	ADJ	_
;	;	PONCT	_
souvent	souvent	ADV	_
même	même	ADV	_
il	il	CLS	_
y	y	CLO	_
en	en	CLO	_
a	avoir	V	_
plus	plus	ADV	_
de	de	P	_
quatre	quatre	NC	_
:	:	PONCT	_
leurs	leur	DET	_
vaisseaux	vaisseau	NC	_
hépatiques	hépatique	ADJ	_
sont	être	V	_
extrêmement	extrêmement	ADV	_
nombreux	nombreux	ADJ	_
et	et	CC	_
multipliés	multiplié	ADJ	_
.	.	PONCT	_
Ces	ce	DET	_
insectes	insecte	NC	_
ne	ne	ADV	_
subissent	subir	V	_
qu'	qu'	ADV	_
une	un	DET	_
demi-métamorphose	demi-métamorphose	NC	_
;	;	PONCT	_
on	on	CLS	_
voit	voir	V	_
même	même	ADV	_
souvent	souvent	ADV	_
dans	dans	P	_
leurs	leur	DET	_
larves	larve	NC	_
l'	le	DET	_
ébauche	ébauche	NC	_
des	de_le	P+D	_
parties	partie	NC	_
de	de	P	_
la	le	DET	_
génération	génération	NC	_
.	.	PONCT	_
Le	le	DET	_
troisième	troisième	NC	_
de	de	P	_
ces	ce	DET	_
ordres	ordre	NC	_
comprend	comprendre	V	_
les	le	DET	_
névroptères	névroptères	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
les	le	DET	_
quatre	quatre	ADJ	_
ailes	aile	NC	_
sont	être	V	_
garnies	garnir	VPP	_
de	de	P	_
nervures	nervure	NC	_
qui	qui	PROREL	_
se	se	CLO	_
croisent	croiser	V	_
en	en	P	_
forme	forme	NC	_
de	de	P	_
treillis	treillis	NC	_
.	.	PONCT	_
Il	il	CLS	_
paroît	paraître	V	_
peu	peu	ADV	_
naturel	naturel	ADJ	_
dans	dans	P	_
son	son	DET	_
ensemble	ensemble	NC	_
,	,	PONCT	_
n'	ne	ADV	_
ayant	avoir	VPR	_
pas	pas	ADV	_
beaucoup	beaucoup	PRO	_
de	de	P	_
caractères	caractère	NC	_
anatomiques	anatomique	ADJ	_
communs	commun	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
il	il	CLS	_
comprend	comprendre	V	_
quelques	quelque	DET	_
familles	famille	NC	_
naturelles	naturel	ADJ	_
remarquables	remarquable	ADJ	_
,	,	PONCT	_
comme	comme	P	_
:	:	PONCT	_
les	le	DET	_
libelles	libelle	NC	_
ou	ou	CC	_
odonates	odonates	NC	_
;	;	PONCT	_
leur	leur	DET	_
larve	larve	NC	_
atteint	atteindre	V	_
sa	son	DET	_
proie	proie	NC	_
de	de	P	_
loin	loin	ADV	_
,	,	PONCT	_
par	par	P	_
l'	le	DET	_
extension	extension	NC	_
subite	subit	ADJ	_
qu'	que	PROREL	_
elle	il	CLS	_
peut	pouvoir	V	_
donner	donner	VINF	_
à	à	P	_
la	le	DET	_
lèvre	lèvre	NC	_
inférieure	inférieur	ADJ	_
;	;	PONCT	_
son	son	DET	_
canal	canal	NC	_
alimentaire	alimentaire	ADJ	_
est	être	V	_
court	court	ADJ	_
,	,	PONCT	_
droit	droit	ADJ	_
,	,	PONCT	_
et	et	CC	_
peu	peu	ADV	_
dilaté	dilater	VPP	_
à	à	P	_
l'	le	DET	_
endroit	endroit	NC	_
de	de	P	_
l'	le	DET	_
estomac	estomac	NC	_
;	;	PONCT	_
le	le	DET	_
rectum	rectum	NC	_
est	être	V	_
en	en	P	_
même	même	ADJ	_
temps	temps	NC	_
l'	le	DET	_
organe	organe	NC	_
principal	principal	ADJ	_
de	de	P	_
la	le	DET	_
respiration	respiration	NC	_
,	,	PONCT	_
les	le	DET	_
trachées	trachée	NC	_
y	y	CLO	_
prennent	prendre	V	_
presque	presque	ADV	_
toutes	tout	ADJ	_
leurs	leur	DET	_
racines	racine	NC	_
:	:	PONCT	_
les	le	DET	_
parties	partie	NC	_
internes	interne	ADJ	_
de	de	P	_
l'	le	DET	_
insecte	insecte	NC	_
parfait	parfait	ADJ	_
sont	être	V	_
plus	plus	ADV	_
grêles	grêle	ADJ	_
que	que	CS	_
celles	celui	PRO	_
de	de	P	_
la	le	DET	_
larve	larve	NC	_
,	,	PONCT	_
et	et	CC	_
ses	son	DET	_
trachées	trachée	NC	_
sont	être	V	_
vésiculaires	vésiculaire	ADJ	_
.	.	PONCT	_
Les	le	DET	_
agnathes	agnathe	NC	_
:	:	PONCT	_
leur	leur	DET	_
larve	larve	NC	_
est	être	V	_
long-temps	long-temps	ADV	_
sans	sans	P	_
se	se	CLO	_
métamorphoser	métamorphoser	VINF	_
,	,	PONCT	_
mais	mais	CC	_
l'	le	DET	_
insecte	insecte	NC	_
parfait	parfait	ADJ	_
périt	périr	V	_
au	à_le	P+D	_
bout	bout	NC	_
de	de	P	_
quelques	quelque	DET	_
heures	heure	NC	_
;	;	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
que	que	ADV	_
des	un	DET	_
vestiges	vestige	NC	_
de	de	P	_
mâchoires	mâchoire	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Le	le	DET	_
quatrième	quatrième	ADJ	_
ordre	ordre	NC	_
est	être	V	_
celui	celui	PRO	_
des	de_le	P+D	_
hyménoptères	hyménoptère	NC	_
ou	ou	CC	_
piézates	piézates	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
ont	avoir	V	_
quatre	quatre	DET	_
ailes	aile	NC	_
veinées	veiner	VPP	_
,	,	PONCT	_
mais	mais	CC	_
non	non	ADV	_
en	en	P	_
treillis	treillis	NC	_
.	.	PONCT	_
Ces	ce	DET	_
insectes	insecte	NC	_
ont	avoir	V	_
des	un	DET	_
rapports	rapport	NC	_
avec	avec	P	_
les	le	DET	_
coléoptères	coléoptère	NC	_
par	par	P	_
la	le	DET	_
disposition	disposition	NC	_
de	de	P	_
leurs	leur	DET	_
mâchoires	mâchoire	NC	_
et	et	CC	_
par	par	P	_
leur	leur	DET	_
métamorphose	métamorphose	NC	_
complète	complet	ADJ	_
.	.	PONCT	_
Leur	leur	DET	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
,	,	PONCT	_
fort	fort	ADV	_
gros	gros	ADJ	_
dans	dans	P	_
l'	le	DET	_
état	état	NC	_
de	de	P	_
larve	larve	NC	_
,	,	PONCT	_
l'	il	CLO	_
est	être	V	_
beaucoup	beaucoup	ADV	_
moins	moins	ADV	_
dans	dans	P	_
l'	le	DET	_
insecte	insecte	NC	_
parfait	parfait	ADJ	_
,	,	PONCT	_
où	où	PROREL	_
il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
qu'	qu'	ADV	_
une	un	DET	_
ou	ou	CC	_
deux	deux	DET	_
légères	léger	ADJ	_
dilatations	dilatation	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
parmi	parmi	P	_
les	le	DET	_
hyménoptères	hyménoptère	NC	_
que	que	PROREL	_
se	se	CLO	_
trouvent	trouver	V	_
les	le	DET	_
insectes	insecte	NC	_
les	le	DET	_
plus	plus	ADV	_
industrieux	industrieux	ADJ	_
,	,	PONCT	_
et	et	CC	_
notamment	notamment	ADV	_
les	le	DET	_
abeilles	abeilles	NC	_
.	.	PONCT	_
Enfin	enfin	ADV	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
un	un	DET	_
petit	petit	ADJ	_
nombre	nombre	NC	_
d'	de	P	_
insectes	insecte	NC	_
à	à	P	_
mâchoires	mâchoire	NC	_
,	,	PONCT	_
sans	sans	P	_
ailes	aile	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
rien	rien	PRO	_
à	à	P	_
dire	dire	VINF	_
de	de	P	_
général	général	NC	_
concernant	concerner	VPR	_
leur	leur	DET	_
anatomie	anatomie	NC	_
.	.	PONCT	_
Les	le	DET	_
zoophytes	zoophytes	NC	_
se	se	CLO	_
divisent	diviser	V	_
très	très	ADV	_
-	-	PONCT	_
naturellement	naturellement	ADV	_
,	,	PONCT	_
selon	selon	P	_
l'	le	DET	_
ordre	ordre	NC	_
de	de	P	_
leur	leur	DET	_
simplicité	simplicité	NC	_
.	.	PONCT	_
Le	le	DET	_
premier	premier	ADJ	_
ordre	ordre	NC	_
,	,	PONCT	_
les	le	DET	_
échinodermes	échinoderme	NC	_
,	,	PONCT	_
comprend	comprendre	V	_
des	un	DET	_
zoophytes	zoophytes	NC	_
pourvus	pourvoir	VPP	_
de	de	P	_
pieds	pied	NC	_
,	,	PONCT	_
de	de	P	_
dents	dent	NC	_
,	,	PONCT	_
d'	de	P	_
un	un	DET	_
estomac	estomac	NC	_
et	et	CC	_
d'	de	P	_
un	un	DET	_
canal	canal	NC	_
intestinal	intestinal	ADJ	_
distincts	distinct	ADJ	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
ont	avoir	V	_
des	un	DET	_
organes	organe	NC	_
respiratoires	respiratoire	ADJ	_
bien	bien	ADV	_
marqués	marquer	VPP	_
;	;	PONCT	_
ce	ce	CLS	_
sont	être	V	_
les	le	DET	_
oursins	oursin	NC	_
,	,	PONCT	_
les	le	DET	_
étoiles	étoile	NC	_
de	de	P	_
mer	mer	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
On	on	CLS	_
peut	pouvoir	V	_
faire	faire	VINF	_
un	un	DET	_
second	second	ADJ	_
ordre	ordre	NC	_
de	de	P	_
ceux	celui	PRO	_
qui	qui	PROREL	_
ont	avoir	V	_
encore	encore	ADV	_
des	un	DET	_
organes	organe	NC	_
digestifs	digestif	ADJ	_
,	,	PONCT	_
ou	ou	CC	_
des	un	DET	_
organes	organe	NC	_
respiratoires	respiratoire	ADJ	_
distincts	distinct	ADJ	_
,	,	PONCT	_
sans	sans	P	_
dents	dent	NC	_
;	;	PONCT	_
ce	ce	CLS	_
sont	être	V	_
les	le	DET	_
méduses	méduse	NC	_
,	,	PONCT	_
les	le	DET	_
actinies	actinie	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Enfin	enfin	ADV	_
les	le	DET	_
polypes	polype	NC	_
,	,	PONCT	_
tant	tant	ADV	_
ceux	celui	PRO	_
qui	qui	PROREL	_
sont	être	V	_
nus	nu	ADJ	_
,	,	PONCT	_
que	que	CS	_
ceux	celui	PRO	_
qui	qui	PROREL	_
se	se	CLO	_
forment	former	V	_
ces	ce	DET	_
demeures	demeure	NC	_
pierreuses	pierreux	ADJ	_
appelées	appeler	VPP	_
coraux	corail	NC	_
,	,	PONCT	_
semblent	sembler	V	_
ne	ne	ADV	_
consister	consister	VINF	_
qu'	qu'	ADV	_
en	en	P	_
un	un	DET	_
sac	sac	NC	_
gélatineux	gélatineux	ADJ	_
dont	dont	PROREL	_
l'	le	DET	_
ouverture	ouverture	NC	_
est	être	V	_
entourée	entourer	VPP	_
de	de	P	_
quelques	quelque	DET	_
tentacules	tentacule	NC	_
,	,	PONCT	_
et	et	CC	_
ils	il	CLS	_
se	se	CLO	_
trouvent	trouver	V	_
placés	placer	VPP	_
au	à_le	P+D	_
dernier	dernier	ADJ	_
rang	rang	NC	_
de	de	P	_
