DéDICACE	dédicace	NC	_
on	on	CLS	_
te	tu	CLO	_
payera	payer	V	_
bien	bien	ADV	_
.	.	PONCT	_
-	-	X	_
malheureux	malheureux	ADJ	_
!	!	PONCT	_
Dit	dire	V	_
le	le	DET	_
moine	moine	NC	_
,	,	PONCT	_
que	que	PROWH	_
venez	venir	V	_
-vous	vous	CLS	_
faire	faire	VINF	_
ici	ici	ADV	_
?	?	PONCT	_
-	-	X	_
déjeuner	déjeuner	VINF	_
.	.	PONCT	_
-	-	X	_
tu	tu	CLS	_
n'	ne	ADV	_
as	avoir	V	_
donc	donc	ADV	_
pas	pas	ADV	_
vu	voir	VPP	_
que	que	CS	_
le	le	DET	_
khan	khan	NC	_
d'	de	P	_
en	en	P	_
bas	bas	NC	_
était	être	V	_
abandonné	abandonné	VPP	_
?	?	PONCT	_
-	-	X	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
si	si	ADV	_
bien	bien	ADV	_
vu	voir	VPP	_
,	,	PONCT	_
que	que	PROREL	_
j'	je	CLS	_
y	y	CLO	_
ai	avoir	V	_
trouvé	trouver	VPP	_
visage	visage	NC	_
de	de	P	_
bois	bois	NC	_
.	.	PONCT	_
-	-	X	_
et	et	CC	_
que	que	CS	_
le	le	DET	_
village	village	NC	_
était	être	V	_
désert	désert	ADJ	_
?	?	PONCT	_
-	-	X	_
si	si	CS	_
j'	je	CLS	_
y	y	CLO	_
avais	avoir	V	_
rencontré	rencontrer	VPP	_
du	de_le	P+D	_
monde	monde	NC	_
,	,	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
aurais	avoir	V	_
pas	pas	ADV	_
grimpé	grimper	VPP	_
jusque	jusque	P	_
chez	chez	P	_
toi	tu	PRO	_
.	.	PONCT	_
-	-	X	_
tu	tu	CLS	_
es	être	V	_
donc	donc	ADV	_
d'	de	P	_
accord	accord	NC	_
avec	avec	P	_
eux	il	PRO	_
?	?	PONCT	_
-	-	X	_
eux	il	PRO	_
?	?	PONCT	_
Qui	qui	PROWH	_
?	?	PONCT	_
-	-	X	_
les	le	DET	_
brigands	brigand	NC	_
!	!	PONCT	_
-	-	X	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
des	un	DET	_
brigands	brigand	NC	_
dans	dans	P	_
le	le	DET	_
Parnès	Parnès	NC	_
?	?	PONCT	_
-	-	X	_
depuis	depuis	P	_
avant-hier	avant-hier	ADV	_
.	.	PONCT	_
-	-	X	_
où	où	PROWH	_
sont	être	V	_
-ils	il	CLS	_
?	?	PONCT	_
-	-	X	_
partout	partout	ADV	_
!	!	PONCT	_
"	"	PONCT	_
Dimitri	Dimitri	NP	_
se	se	CLO	_
retourna	retourner	V	_
vivement	vivement	ADV	_
vers	vers	P	_
nous	nous	PRO	_
et	et	CC	_
nous	nous	CLO	_
dit	dire	V	_
:	:	PONCT	_
"	"	PONCT	_
nous	nous	CLS	_
n'	ne	ADV	_
avons	avoir	V	_
pas	pas	ADV	_
une	un	DET	_
minute	minute	NC	_
à	à	P	_
perdre	perdre	VINF	_
.	.	PONCT	_
Les	le	DET	_
brigands	brigand	NC	_
sont	être	V	_
dans	dans	P	_
la	le	DET	_
montagne	montagne	NC	_
.	.	PONCT	_
Courons	courir	V	_
à	à	P	_
nos	notre	DET	_
chevaux	cheval	NC	_
.	.	PONCT	_
Un	un	DET	_
peu	peu	NC	_
de	de	P	_
courage	courage	NC	_
,	,	PONCT	_
mesdames	madame	NC	_
;	;	PONCT	_
et	et	CC	_
des	un	DET	_
jambes	jambe	NC	_
,	,	PONCT	_
s'	si	CS	_
il	il	CLS	_
vous	vous	CLO	_
plaît	plaire	V	_
!	!	PONCT	_
-	-	X	_
voilà	voilà	V	_
qui	qui	PROREL	_
est	être	V	_
trop	trop	ADV	_
fort	fort	ADJ	_
!	!	PONCT	_
Cria	crier	V	_
Mme	Mme	NC	_
Simons	Simons	NP	_
.	.	PONCT	_
Sans	sans	P	_
avoir	avoir	VINF	_
déjeuné	déjeuner	VPP	_
!	!	PONCT	_
-	-	X	_
madame	madame	NC	_
,	,	PONCT	_
votre	votre	DET	_
déjeuner	déjeuner	NC	_
pourrait	pouvoir	V	_
vous	vous	CLO	_
coûter	coûter	VINF	_
cher	cher	ADJ	_
.	.	PONCT	_
Hâtons	hâter	V	_
-nous	nous	CLO	_
,	,	PONCT	_
pour	pour	P	_
l'	le	DET	_
amour	amour	NC	_
de	de	P	_
dieu	dieu	NC	_
!	!	PONCT	_
-	-	X	_
mais	mais	CC	_
c'	ce	CLS	_
est	être	V	_
donc	donc	ADV	_
une	un	DET	_
conspiration	conspiration	NC	_
!	!	PONCT	_
Vous	vous	CLS	_
avez	avoir	V	_
juré	jurer	VPP	_
de	de	P	_
me	je	CLO	_
faire	faire	VINF	_
mourir	mourir	VINF	_
de	de	P	_
faim	faim	NC	_
!	!	PONCT	_
Voici	voici	V	_
les	le	DET	_
brigands	brigand	NC	_
,	,	PONCT	_
maintenant	maintenant	ADV	_
!	!	PONCT	_
Comme	comme	CS	_
s'	si	CS	_
il	il	CLS	_
y	y	CLO	_
avait	avoir	V	_
des	un	DET	_
brigands	brigand	NC	_
!	!	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
crois	croire	V	_
pas	pas	ADV	_
aux	à_le	P+D	_
brigands	brigand	NC	_
.	.	PONCT	_
Tous	tout	ADJ	_
les	le	DET	_
journaux	journal	NC	_
annoncent	annoncer	V	_
qu'	que	CS	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
en	en	CLO	_
a	avoir	V	_
plus	plus	ADV	_
!	!	PONCT	_
D'	de	P	_
ailleurs	ailleurs	NC	_
,	,	PONCT	_
je	je	CLS	_
suis	être	V	_
anglaise	anglais	ADJ	_
,	,	PONCT	_
et	et	CC	_
si	si	CS	_
quelqu'un	quelqu'un	PRO	_
touchait	toucher	V	_
un	un	DET	_
cheveu	cheveu	NC	_
de	de	P	_
ma	mon	DET	_
tête	tête	NC	_
!	!	PONCT	_
...	…	PONCT	_
"	"	PONCT	_
Mary	Mary	NP	_
-	-	PONCT	_
Ann	Ann	NP	_
était	être	V	_
beaucoup	beaucoup	ADV	_
moins	moins	ADV	_
rassurée	rassurer	VPP	_
.	.	PONCT	_
Elle	il	CLS	_
s'	se	CLO	_
appuya	appuyer	V	_
sur	sur	P	_
mon	mon	DET	_
bras	bras	NC	_
et	et	CC	_
me	je	CLO	_
demanda	demander	V	_
si	si	CS	_
je	je	CLS	_
croyais	croire	V	_
que	que	CS	_
nous	nous	CLS	_
fussions	être	V	_
en	en	P	_
danger	danger	NC	_
de	de	P	_
mort	mort	NC	_
.	.	PONCT	_
"	"	PONCT	_
de	de	P	_
mort	mort	NC	_
?	?	PONCT	_
Non	non	I	_
.	.	PONCT	_
De	de	P	_
vol	vol	NC	_
?	?	PONCT	_
Oui	oui	I	_
.	.	PONCT	_
-	-	X	_
que	que	PROWH	_
m'	je	CLO	_
importe	importer	V	_
?	?	PONCT	_
Reprit	reprendre	V	_
Mme	Mme	NC	_
Simons	Simons	NP	_
.	.	PONCT	_
Qu'	que	CS	_
on	on	CLS	_
me	je	CLO	_
vole	voler	V	_
tout	tout	ADJ	_
ce	ce	PRO	_
que	que	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
sur	sur	P	_
moi	je	PRO	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
on	on	CLS	_
me	je	CLO	_
serve	servir	V	_
à	à	P	_
déjeuner	déjeuner	VINF	_
!	!	PONCT	_
"	"	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
su	savoir	VPP	_
plus	plus	ADV	_
tard	tard	ADV	_
que	que	CS	_
la	le	DET	_
pauvre	pauvre	ADJ	_
femme	femme	NC	_
était	être	V	_
sujette	sujet	ADJ	_
à	à	P	_
une	un	DET	_
maladie	maladie	NC	_
assez	assez	ADV	_
rare	rare	ADJ	_
que	que	CS	_
le	le	DET	_
vulgaire	vulgaire	NC	_
appelle	appeler	V	_
faim	faim	NC	_
canine	canin	ADJ	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
nous	nous	PRO	_
autres	autre	ADJ	_
savants	savant	NC	_
nous	nous	CLO	_
baptisons	baptiser	V	_
du	de_le	P+D	_
nom	nom	NC	_
de	de	P	_
boulimie	boulimie	NC	_
.	.	PONCT	_
lorsque	lorsque	CS	_
la	le	DET	_
faim	faim	NC	_
la	il	CLO	_
prenait	prendre	V	_
,	,	PONCT	_
elle	il	CLS	_
aurait	avoir	V	_
donné	donner	VPP	_
sa	son	DET	_
fortune	fortune	NC	_
pour	pour	P	_
un	un	DET	_
plat	plat	NC	_
de	de	P	_
lentilles	lentille	NC	_
.	.	PONCT	_
Dimitri	Dimitri	NP	_
et	et	CC	_
Mary	Mary	NP	_
-	-	PONCT	_
Ann	Ann	NP	_
la	il	CLO	_
saisirent	saisir	V	_
chacun	chacun	PRO	_
par	par	P	_
une	un	DET	_
main	main	NC	_
et	et	CC	_
l'	il	CLO	_
entraînèrent	entraîner	V	_
jusqu'	jusque	P	_
au	à_le	P+D	_
sentier	sentier	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
avait	avoir	V	_
amenés	amener	VPP	_
.	.	PONCT	_
Le	le	DET	_
petit	petit	ADJ	_
moine	moine	NC	_
la	il	CLO	_
suivait	suivre	V	_
en	en	P	_
gesticulant	gesticuler	VPR	_
,	,	PONCT	_
et	et	CC	_
j'	je	CLS	_
avais	avoir	V	_
une	un	DET	_
violente	violent	ADJ	_
tentation	tentation	NC	_
de	de	P	_
la	il	CLO	_
pousser	pousser	VINF	_
par	par	P	_
derrière	derrière	P	_
;	;	PONCT	_
mais	mais	CC	_
un	un	DET	_
petit	petit	ADJ	_
sifflement	sifflement	NC	_
net	net	ADJ	_
et	et	CC	_
impératif	impératif	ADJ	_
nous	nous	CLS	_
arrêta	arrêter	V	_
tous	tous	PRO	_
sur	sur	P	_
nos	notre	DET	_
pieds	pied	NC	_
.	.	PONCT	_
"	"	PONCT	_
st	st	NC	_
!	!	PONCT	_
St	être	V	_
!	!	PONCT	_
"	"	PONCT	_
je	je	CLS	_
levai	lever	V	_
les	le	DET	_
yeux	œil	NC	_
.	.	PONCT	_
Deux	deux	DET	_
buissons	buisson	NC	_
de	de	P	_
lentisques	lentisque	NC	_
et	et	CC	_
d'	de	P	_
arbousiers	arbousier	NC	_
se	se	CLO	_
serraient	serrer	V	_
à	à	P	_
droite	droite	NC	_
et	et	CC	_
à	à	P	_
gauche	gauche	NC	_
du	de_le	P+D	_
chemin	chemin	NC	_
.	.	PONCT	_
De	de	P	_
chaque	chaque	DET	_
touffe	touffe	NC	_
d'	de	P	_
arbres	arbre	NC	_
sortaient	sortir	V	_
trois	trois	DET	_
ou	ou	CC	_
quatre	quatre	DET	_
canons	canon	NC	_
de	de	P	_
fusil	fusil	NC	_
.	.	PONCT	_
Une	un	DET	_
voix	voix	NC	_
cria	crier	V	_
en	en	P	_
grec	grec	NC	_
:	:	PONCT	_
"	"	PONCT	_
asseyez	asseoir	V	_
-vous	vous	CLO	_
à	à	P	_
terre	terre	NC	_
.	.	PONCT	_
"	"	PONCT	_
cette	ce	DET	_
opération	opération	NC	_
me	je	CLO	_
fut	être	V	_
d'	de	P	_
autant	autant	ADV	_
plus	plus	ADV	_
facile	facile	ADJ	_
,	,	PONCT	_
que	que	PROREL	_
mes	mon	DET	_
jarrets	jarret	NC	_
pliaient	plier	V	_
sous	sous	P	_
moi	je	PRO	_
.	.	PONCT	_
Mais	mais	CC	_
je	je	CLS	_
me	je	CLO	_
consolai	consoler	V	_
en	en	P	_
pensant	penser	VPR	_
qu'	que	CS	_
Ajax	Ajax	NP	_
,	,	PONCT	_
Agamemnon	Agamemnon	NP	_
et	et	CC	_
le	le	DET	_
bouillant	bouillant	NC	_
Achille	Achille	NP	_
,	,	PONCT	_
s'	si	CS	_
ils	il	CLS	_
s'	se	CLO	_
étaient	être	V	_
vus	voir	VPP	_
dans	dans	P	_
la	le	DET	_
même	même	ADJ	_
situation	situation	NC	_
,	,	PONCT	_
n'	ne	ADV	_
auraient	avoir	V	_
pas	pas	ADV	_
refusé	refuser	VPP	_
le	le	DET	_
siège	siège	NC	_
qu'	que	PROREL	_
on	on	CLS	_
m'	je	CLO	_
offrait	offrir	V	_
.	.	PONCT	_
Les	le	DET	_
canons	canon	NC	_
des	de_le	P+D	_
fusils	fusil	NC	_
s'	se	CLO	_
abaissèrent	abaisser	V	_
vers	vers	P	_
nous	nous	PRO	_
.	.	PONCT	_
Je	je	CLS	_
crus	croire	V	_
voir	voir	VINF	_
qu'	que	CS	_
ils	il	CLS	_
s'	se	CLO	_
allongeaient	allonger	V	_
démesurément	démesurément	ADV	_
et	et	CC	_
que	que	CS	_
leurs	leur	DET	_
extrémités	extrémité	NC	_
allaient	aller	V	_
venir	venir	VINF	_
se	se	CLO	_
rejoindre	rejoindre	VINF	_
autour	autour	ADV	_
de	de	P	_
nos	notre	DET	_
têtes	tête	NC	_
.	.	PONCT	_
Ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
que	que	CS	_
la	le	DET	_
peur	peur	NC	_
me	je	CLO	_
troublât	troubler	V	_
la	le	DET	_
vue	vue	NC	_
;	;	PONCT	_
mais	mais	CC	_
je	je	CLS	_
n'	ne	ADV	_
avais	avoir	V	_
jamais	jamais	ADV	_
remarqué	remarquer	VPP	_
aussi	aussi	ADV	_
sensiblement	sensiblement	ADV	_
la	le	DET	_
longueur	longueur	NC	_
désespérante	désespérant	ADJ	_
des	de_le	P+D	_
fusils	fusil	NC	_
grecs	grec	ADJ	_
.	.	PONCT	_
Tout	tout	ADJ	_
l'	le	DET	_
arsenal	arsenal	NC	_
déboucha	déboucher	V	_
bientôt	bientôt	ADV	_
dans	dans	P	_
le	le	DET	_
chemin	chemin	NC	_
,	,	PONCT	_
et	et	CC	_
chaque	chaque	DET	_
canon	canon	NC	_
montra	montrer	V	_
sa	son	DET	_
crosse	crosse	NC	_
et	et	CC	_
son	son	DET	_
maître	maître	NC	_
.	.	PONCT	_
La	le	DET	_
seule	seul	ADJ	_
différence	différence	NC	_
qui	qui	PROREL	_
existe	exister	V	_
entre	entre	P	_
les	le	DET	_
diables	diable	NC	_
et	et	CC	_
les	le	DET	_
brigands	brigand	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
les	le	DET	_
diables	diable	NC	_
sont	être	V	_
moins	moins	ADV	_
noirs	noir	ADJ	_
qu'	que	CS	_
on	on	CLS	_
ne	ne	ADV	_
le	il	CLO	_
dit	dire	V	_
,	,	PONCT	_
et	et	CC	_
les	le	DET	_
brigands	brigand	NC	_
plus	plus	ADV	_
crottés	crotter	VPP	_
qu'	que	CS	_
on	on	CLS	_
ne	ne	ADV	_
le	il	CLO	_
suppose	supposer	V	_
.	.	PONCT	_
Les	le	DET	_
huit	huit	ADJ	_
sacripants	sacripant	NC	_
qui	qui	PROREL	_
se	se	CLO	_
mirent	mettre	V	_
en	en	P	_
cercle	cercle	NC	_
autour	autour	ADV	_
de	de	P	_
nous	nous	PRO	_
étaient	être	V	_
d'	de	P	_
une	un	DET	_
telle	tel	ADJ	_
malpropreté	malpropreté	NC	_
,	,	PONCT	_
que	que	PROREL	_
j'	je	CLS	_
aurais	avoir	V	_
voulu	vouloir	VPP	_
leur	il	CLO	_
donner	donner	VINF	_
mon	mon	DET	_
argent	argent	NC	_
ave	ave	NC	_
des	de_le	P+D	_
pincettes	pincette	NC	_
.	.	PONCT	_
On	on	CLS	_
devinait	deviner	V	_
avec	avec	P	_
un	un	DET	_
peu	peu	NC	_
d'	de	P	_
effort	effort	NC	_
que	que	CS	_
leurs	leur	DET	_
bonnets	bonnet	NC	_
avaient	avoir	V	_
été	être	VPP	_
rouges	rouge	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
la	le	DET	_
lessive	lessive	NC	_
elle	il	PRO	_
-même	même	ADJ	_
n'	ne	ADV	_
aurait	avoir	V	_
pas	pas	ADV	_
su	savoir	VPP	_
retrouver	retrouver	VINF	_
la	le	DET	_
couleur	couleur	NC	_
originelle	originel	ADJ	_
de	de	P	_
leurs	leur	DET	_
habits	habit	NC	_
.	.	PONCT	_
Tous	tout	ADJ	_
les	le	DET	_
rochers	rocher	NC	_
du	de_le	P+D	_
royaume	royaume	NC	_
avaient	avoir	V	_
déteint	déteindre	VPP	_
sur	sur	P	_
leurs	leur	DET	_
jupes	jupe	NC	_
de	de	P	_
percale	percale	NC	_
,	,	PONCT	_
et	et	CC	_
leurs	leur	DET	_
vestes	veste	NC	_
gardaient	garder	V	_
un	un	DET	_
échantillon	échantillon	NC	_
des	de_le	P+D	_
divers	divers	ADJ	_
terrains	terrain	NC	_
sur	sur	P	_
lesquels	lequel	PROREL	_
ils	il	CLS	_
s'	se	CLO	_
étaient	être	V	_
reposés	reposer	VPP	_
.	.	PONCT	_
Leurs	leur	DET	_
mains	main	NC	_
,	,	PONCT	_
leurs	leur	DET	_
figures	figure	NC	_
et	et	CC	_
jusqu'	jusque	P	_
à	à	P	_
leurs	leur	DET	_
moustaches	moustache	NC	_
étaient	être	V	_
d'	de	P	_
un	un	DET	_
gris	gris	NC	_
rougeâtre	rougeâtre	ADJ	_
comme	comme	P	_
le	le	DET	_
sol	sol	NC	_
qui	qui	PROREL	_
les	il	CLO	_
portait	porter	V	_
.	.	PONCT	_
Chaque	chaque	DET	_
animal	animal	NC	_
se	se	CLO	_
colore	colorer	V	_
suivant	suivant	P	_
son	son	DET	_
domicile	domicile	NC	_
et	et	CC	_
ses	son	DET	_
habitudes	habitude	NC	_
:	:	PONCT	_
les	le	DET	_
renards	renard	NC	_
du	de_le	P+D	_
Groënland	Groënland	NC	_
sont	être	V	_
couleur	couleur	NC	_
de	de	P	_
neige	neige	NC	_
;	;	PONCT	_
les	le	DET	_
lions	lion	NC	_
,	,	PONCT	_
couleur	couleur	NC	_
de	de	P	_
désert	désert	NC	_
;	;	PONCT	_
les	le	DET	_
perdrix	perdrix	NC	_
,	,	PONCT	_
couleur	couleur	NC	_
de	de	P	_
sillon	sillon	NC	_
;	;	PONCT	_
les	le	DET	_
brigands	brigand	NC	_
grecs	grec	ADJ	_
,	,	PONCT	_
couleur	couleur	NC	_
de	de	P	_
grand	grand	ADJ	_
chemin	chemin	NC	_
.	.	PONCT	_
Le	le	DET	_
chef	chef	NC	_
de	de	P	_
la	le	DET	_
petite	petit	ADJ	_
troupe	troupe	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
avait	avoir	V	_
faits	faire	VPP	_
prisonniers	prisonnier	NC	_
ne	ne	ADV	_
se	se	CLO	_
distinguait	distinguer	V	_
par	par	P	_
aucun	aucun	DET	_
signe	signe	NC	_
extérieur	extérieur	ADJ	_
.	.	PONCT	_
Peut-être	peut-être	ADV	_
cependant	cependant	ADV	_
sa	son	DET	_
figure	figure	NC	_
,	,	PONCT	_
ses	son	DET	_
mains	main	NC	_
et	et	CC	_
ses	son	DET	_
habits	habit	NC	_
étaient	être	V	_
-ils	il	CLS	_
plus	plus	ADV	_
riches	riche	ADJ	_
en	en	P	_
poussière	poussière	NC	_
que	que	CS	_
ceux	celui	PRO	_
de	de	P	_
ses	son	DET	_
camarades	camarade	NC	_
.	.	PONCT	_
Il	il	CLS	_
se	se	CLO	_
pencha	pencher	V	_
vers	vers	P	_
nous	nous	PRO	_
du	de_le	P+D	_
haut	haut	NC	_
de	de	P	_
sa	son	DET	_
longue	long	ADJ	_
taille	taille	NC	_
,	,	PONCT	_
et	et	CC	_
nous	nous	CLS	_
examina	examiner	V	_
de	de	P	_
si	si	ADV	_
près	près	ADV	_
,	,	PONCT	_
que	que	CS	_
je	je	CLS	_
sentis	sentir	V	_
le	le	DET	_
frôlement	frôlement	NC	_
de	de	P	_
ses	son	DET	_
moustaches	moustache	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
auriez	avoir	V	_
dit	dire	VPP	_
un	un	DET	_
tigre	tigre	NC	_
qui	qui	PROREL	_
flaire	flairer	V	_
sa	son	DET	_
proie	proie	NC	_
avant	avant	P	_
d'	de	P	_
y	y	CLO	_
goûter	goûter	VINF	_
.	.	PONCT	_
Quand	quand	CS	_
sa	son	DET	_
curiosité	curiosité	NC	_
fut	être	V	_
satisfaite	satisfaire	VPP	_
,	,	PONCT	_
il	il	CLS	_
dit	dire	V	_
à	à	P	_
Dimitri	Dimitri	NP	_
:	:	PONCT	_
"	"	PONCT	_
vide	vide	ADJ	_
tes	ton	DET	_
poches	poche	NC	_
!	!	PONCT	_
"	"	PONCT	_
Dimitri	Dimitri	NP	_
ne	ne	ADV	_
se	se	CLO	_
le	il	CLO	_
fit	faire	V	_
pas	pas	ADV	_
répéter	répéter	VINF	_
deux	deux	DET	_
fois	fois	NC	_
.	.	PONCT	_
Il	il	CLS	_
jeta	jeter	V	_
devant	devant	P	_
lui	il	PRO	_
un	un	DET	_
couteau	couteau	NC	_
,	,	PONCT	_
un	un	DET	_
sac	sac	NC	_
à	à	P	_
tabac	tabac	NC	_
,	,	PONCT	_
et	et	CC	_
trois	trois	DET	_
piastres	piastre	NC	_
mexicaines	mexicain	ADJ	_
qui	qui	PROREL	_
composaient	composer	V	_
une	un	DET	_
somme	somme	NC	_
de	de	P	_
16	16	DET	_
francs	franc	NC	_
environ	environ	ADV	_
.	.	PONCT	_
"	"	PONCT	_
est	être	V	_
-ce	ce	CLS	_
tout	tout	PRO	_
?	?	PONCT	_
Demanda	demander	V	_
le	le	DET	_
brigand	brigand	NC	_
.	.	PONCT	_
–	-	PONCT	_
Oui	oui	I	_
,	,	PONCT	_
frère	frère	NC	_
.	.	PONCT	_
-	-	X	_
tu	tu	CLS	_
es	être	V	_
le	le	DET	_
domestique	domestique	NC	_
?	?	PONCT	_
-	-	X	_
oui	oui	I	_
,	,	PONCT	_
frère	frère	NC	_
.	.	PONCT	_
-	-	X	_
reprends	reprendre	V	_
une	un	DET	_
piastre	piastre	NC	_
.	.	PONCT	_
Tu	tu	CLS	_
ne	ne	ADV	_
dois	devoir	V	_
pas	pas	ADV	_
retourner	retourner	VINF	_
à	à	P	_
la	le	DET	_
ville	ville	NC	_
sans	sans	P	_
argent	argent	NC	_
.	.	PONCT	_
"	"	PONCT	_
Dimitri	Dimitri	NP	_
marchanda	marchander	V	_
.	.	PONCT	_
"	"	PONCT	_
tu	tu	CLS	_
pourrais	pouvoir	V	_
bien	bien	ADV	_
m'	je	CLO	_
en	en	CLO	_
laisser	laisser	VINF	_
deux	deux	NC	_
,	,	PONCT	_
dit	dire	V	_
-il	il	CLS	_
.	.	PONCT	_
J'	je	CLS	_
ai	avoir	V	_
deux	deux	DET	_
chevaux	cheval	NC	_
en	en	P	_
bas	bas	NC	_
;	;	PONCT	_
ils	il	CLS	_
sont	être	V	_
loués	louer	VPP	_
au	à_le	P+D	_
manège	manège	NC	_
;	;	PONCT	_
il	il	CLS	_
faudra	falloir	V	_
que	que	CS	_
je	je	CLS	_
paye	payer	V	_
la	le	DET	_
journée	journée	NC	_
.	.	PONCT	_
-	-	X	_
tu	tu	CLS	_
expliqueras	expliquer	V	_
à	à	P	_
Zimmermann	Zimmermann	NP	_
que	que	CS	_
nous	nous	CLS	_
t'	tu	CLO	_
avons	avoir	V	_
pris	prendre	VPP	_
ton	ton	DET	_
argent	argent	NC	_
.	.	PONCT	_
-	-	X	_
et	et	CC	_
s'	si	CS	_
il	il	CLS	_
veut	vouloir	V	_
être	être	VINF	_
payé	payer	VPP	_
quand	quand	CS	_
même	même	ADV	_
?	?	PONCT	_
-	-	X	_
réponds	répondre	V	_
-lui	il	CLO	_
qu'	que	CS	_
il	il	CLS	_
est	être	V	_
trop	trop	ADV	_
heureux	heureux	ADJ	_
de	de	P	_
revoir	revoir	VINF	_
ses	son	DET	_
chevaux	cheval	NC	_
.	.	PONCT	_
-	-	X	_
il	il	CLS	_
sait	savoir	V	_
bien	bien	ADV	_
que	que	CS	_
vous	vous	CLS	_
ne	ne	ADV	_
prenez	prendre	V	_
pas	pas	ADV	_
les	le	DET	_
chevaux	cheval	NC	_
.	.	PONCT	_
Qu'	que	PROWH	_
est	être	V	_
-ce	ce	CLS	_
que	que	PROREL	_
vous	vous	CLS	_
en	en	CLO	_
feriez	faire	V	_
dans	dans	P	_
la	le	DET	_
montagne	montagne	NC	_
?	?	PONCT	_
-	-	X	_
assez	assez	ADV	_
!	!	PONCT	_
Dis	dire	V	_
-moi	je	CLO	_
quel	quel	PROWH	_
est	être	V	_
ce	ce	DET	_
grand	grand	ADJ	_
maigre	maigre	NC	_
qui	qui	PROREL	_
est	être	V	_
auprès	auprès	ADV	_
de	de	P	_
toi	tu	PRO	_
?	?	PONCT	_
"	"	PONCT	_
je	je	CLS	_
répondis	répondre	V	_
moi	je	PRO	_
-même	même	ADJ	_
:	:	PONCT	_
"	"	PONCT	_
un	un	DET	_
honnête	honnête	ADJ	_
allemand	allemand	NC	_
dont	dont	PROREL	_
les	le	DET	_
dépouilles	dépouille	NC	_
ne	ne	ADV	_
vous	vous	CLO	_
enrichiront	enrichir	V	_
pas	pas	ADV	_
.	.	PONCT	_
-	-	X	_
tu	tu	CLS	_
parles	parler	V	_
bien	bien	ADV	_
le	le	DET	_
grec	grec	NC	_
.	.	PONCT	_
Vide	vide	ADJ	_
tes	ton	DET	_
poches	poche	NC	_
!	!	PONCT	_
"	"	PONCT	_
je	je	CLS	_
déposai	déposer	V	_
sur	sur	P	_
la	le	DET	_
route	route	NC	_
une	un	DET	_
vingtaine	vingtaine	NC	_
de	de	P	_
francs	franc	NC	_
,	,	PONCT	_
mon	mon	DET	_
tabac	tabac	NC	_
,	,	PONCT	_
ma	mon	DET	_
pipe	pipe	NC	_
et	et	CC	_
mon	mon	DET	_
mouchoir	mouchoir	NC	_
.	.	PONCT	_
"	"	PONCT	_
qu'	que	PROWH	_
est	être	V	_
cela	cela	PRO	_
?	?	PONCT	_
Demanda	demander	V	_
le	le	DET	_
grand	grand	ADJ	_
inquisiteur	inquisiteur	NC	_
.	.	PONCT	_
-	-	X	_
un	un	DET	_
mouchoir	mouchoir	NC	_
.	.	PONCT	_
-	-	X	_
pourquoi	pourquoi	PROWH	_
faire	faire	VINF	_
?	?	PONCT	_
-	-	X	_
pour	pour	P	_
me	je	CLO	_
moucher	moucher	VINF	_
.	.	PONCT	_
-	-	X	_
pourquoi	pourquoi	PROWH	_
m'	je	CLO	_
as	avoir	V	_
-tu	tu	CLS	_
dit	dire	V	_
que	que	CS	_
tu	tu	CLS	_
étais	être	V	_
pauvre	pauvre	ADJ	_
?	?	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
que	que	ADV	_
les	le	DET	_
milords	milord	NC	_
qui	qui	PROREL	_
se	se	CLO	_
mouchent	moucher	V	_
dans	dans	P	_
des	un	DET	_
mouchoirs	mouchoir	NC	_
.	.	PONCT	_
ôte	ôter	V	_
la	le	DET	_
boîte	boîte	NC	_
que	que	PROREL	_
tu	tu	CLS	_
as	avoir	V	_
derrière	derrière	P	_
le	le	DET	_
dos	dos	NC	_
.	.	PONCT	_
Bien	bien	ADV	_
!	!	PONCT	_
Ouvre	ouvrir	V	_
-la	il	CLO	_
.	.	PONCT	_
"	"	PONCT	_
ma	mon	DET	_
boîte	boîte	NC	_
contenait	contenir	V	_
quelques	quelque	DET	_
plantes	plante	NC	_
,	,	PONCT	_
un	un	DET	_
livre	livre	NC	_
,	,	PONCT	_
un	un	DET	_
couteau	couteau	NC	_
,	,	PONCT	_
un	un	DET	_
petit	petit	ADJ	_
paquet	paquet	NC	_
d'	de	P	_
arsenic	arsenic	NC	_
,	,	PONCT	_
une	un	DET	_
