PERSONNAGES	personnage	NC	_
.	.	PONCT	_
Que	que	PROWH	_
signifie	signifier	V	_
?...	?...	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Je	je	CLS	_
viens	venir	V	_
de	de	P	_
sauver	sauver	VINF	_
vos	votre	DET	_
jours	jour	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Que	que	PROWH	_
veux	vouloir	V	_
-tu	tu	CLS	_
dire	dire	VINF	_
?	?	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Un	un	DET	_
homme	homme	NC	_
d'	de	P	_
un	un	DET	_
aspect	aspect	NC	_
effrayant	effrayant	ADJ	_
et	et	CC	_
armé	armer	VPP	_
jusqu'	jusque	P	_
aux	à_le	P+D	_
dents	dent	NC	_
vient	venir	V	_
de	de	P	_
me	je	CLO	_
remettre	remettre	VINF	_
cette	ce	DET	_
lettre	lettre	NC	_
de	de	P	_
laquelle	il	PROREL	_
dépend	dépendre	V	_
,	,	PONCT	_
dit	dire	V	_
-il	il	CLS	_
,	,	PONCT	_
votre	votre	DET	_
vie	vie	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Et	et	CC	_
c'	ce	CLS	_
est	être	V	_
pour	pour	P	_
me	je	CLO	_
la	il	CLO	_
donner	donner	VINF	_
que	que	CS	_
tu	tu	CLS	_
as	avoir	V	_
changé	changer	VPP	_
de	de	P	_
dessein	dessein	NC	_
?	?	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
On	on	CLS	_
menaçoit	menacer	V	_
vos	votre	DET	_
jours	jour	NC	_
!	!	PONCT	_
et	et	CC	_
j'	je	CLS	_
aurois	avoir	V	_
pu	pouvoir	VPP	_
vous	vous	CLO	_
quitter	quitter	VINF	_
?	?	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Bon	bon	ADJ	_
jeune	jeune	ADJ	_
homme	homme	NC	_
!	!	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Oh	oh	I	_
!	!	PONCT	_
je	je	CLS	_
le	il	CLO	_
reconnois	reconnaître	V	_
bien	bien	ADV	_
là	là	ADV	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Vas	aller	V	_
,	,	PONCT	_
tu	tu	CLS	_
en	en	CLO	_
seras	être	V	_
bien	bien	ADV	_
récompensé	récompenser	VPP	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Voyez	voir	V	_
donc	donc	ADV	_
,	,	PONCT	_
mon	mon	DET	_
pere	père	NC	_
,	,	PONCT	_
ce	ce	PRO	_
que	que	PROREL	_
contient	contenir	V	_
cette	ce	DET	_
lettre	lettre	NC	_
mystérieuse	mystérieux	ADJ	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Voyons	voir	V	_
.	.	PONCT	_
(	(	PONCT	_
Il	il	CLS	_
l'	il	CLO	_
ouvre	ouvrir	V	_
et	et	CC	_
voit	voir	V	_
la	le	DET	_
signature	signature	NC	_
.	.	PONCT	_
)	)	PONCT	_
Roger	Roger	NP	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
*	*	X	_
Roger	Roger	NP	_
!	!	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Quoi	quoi	PROWH	_
!	!	PONCT	_
le	le	DET	_
chef	chef	NC	_
des	de_le	P+D	_
brigands	brigand	NC	_
qui	qui	PROREL	_
infestent	infester	V	_
l'	le	DET	_
allemagne	Allemagne	NP	_
depuis	depuis	P	_
si	si	ADV	_
long-	long-	X	_
tems	long-temps	ADV	_
?	?	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Lui	il	PRO	_
-même	même	ADJ	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Mais	mais	CC	_
depuis	depuis	P	_
plus	plus	ADV	_
de	de	P	_
quinze	quinze	DET	_
ans	an	NC	_
,	,	PONCT	_
il	il	CLS	_
a	avoir	V	_
quitté	quitter	VPP	_
ce	ce	DET	_
pays	pays	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
On	on	CLS	_
m'	je	CLO	_
a	avoir	V	_
assuré	assurer	VPP	_
qu'	que	CS	_
il	il	CLS	_
y	y	CLO	_
étoit	être	V	_
de	de	P	_
retour	retour	NC	_
,	,	PONCT	_
et	et	CC	_
qu'	que	CS	_
il	il	CLS	_
avoit	avoir	V	_
traversé	traverser	VPP	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
environ	environ	ADV	_
un	un	DET	_
mois	mois	NC	_
,	,	PONCT	_
les	le	DET	_
terres	terre	NC	_
du	de_le	P+D	_
comte	comte	NC	_
de	de	P	_
Moldar	Moldar	NP	_
notre	notre	DET	_
voisin	voisin	NC	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Lisez	lire	V	_
-	-	PONCT	_
donc	donc	ADV	_
,	,	PONCT	_
mon	mon	DET	_
pere	père	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
(	(	PONCT	_
lit	lit	NC	_
)	)	PONCT	_
.	.	PONCT	_
"	"	PONCT	_
Tu	tu	CLS	_
sais	savoir	V	_
si	si	CS	_
j'	je	CLS	_
ai	avoir	V	_
les	le	DET	_
moyens	moyen	NC	_
de	de	P	_
punir	punir	VINF	_
quand	quand	CS	_
on	on	CLS	_
n'	ne	ADV	_
obéit	obéir	V	_
point	point	ADV	_
"	"	PONCT	_
à	à	P	_
mes	mon	DET	_
ordres	ordre	NC	_
...	…	PONCT	_
*	*	X	_
VALENTIN	valentin	NC	_
.	.	PONCT	_
L'	le	DET	_
insolent	insolent	NC	_
!	!	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
(	(	PONCT	_
continue	continuer	V	_
.	.	PONCT	_
)	)	PONCT	_
"	"	PONCT	_
Je	je	CLS	_
te	tu	CLO	_
promets	promettre	V	_
de	de	P	_
respecter	respecter	VINF	_
ton	ton	DET	_
château	château	NC	_
et	et	CC	_
tes	ton	DET	_
propriétés	propriété	NC	_
si	si	CS	_
"	"	PONCT	_
tu	tu	CLS	_
m'	je	CLO	_
accordes	accorder	V	_
ce	ce	PRO	_
que	que	PROREL	_
je	je	CLS	_
desire	désirer	V	_
.	.	PONCT	_
Une	un	DET	_
femme	femme	NC	_
que	que	PROREL	_
deux	deux	NC	_
de	de	P	_
mes	mon	DET	_
"	"	PONCT	_
soldats	soldat	NC	_
conduisoient	conduire	V	_
à	à	P	_
mon	mon	DET	_
camp	camp	NC	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
trois	trois	DET	_
jours	jour	NC	_
,	,	PONCT	_
a	avoir	V	_
été	être	VPP	_
arrachée	arracher	VPP	_
"	"	PONCT	_
de	de	P	_
leurs	leur	DET	_
bras	bras	NC	_
par	par	P	_
tes	ton	DET	_
gens	gens	NC	_
...	…	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
.	.	PONCT	_
Quoi	quoi	PROWH	_
?	?	PONCT	_
madame	madame	NC	_
Germain	Germain	NP	_
?...	?...	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Apparemment	apparemment	ADV	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Achevez	achever	V	_
de	de	P	_
grace	grâce	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
,	,	PONCT	_
(	(	PONCT	_
continue	continuer	V	_
.	.	PONCT	_
)	)	PONCT	_
"	"	PONCT	_
Cette	ce	DET	_
femme	femme	NC	_
que	que	PROREL	_
tu	tu	CLS	_
as	avoir	V	_
retirée	retirer	VPP	_
chez	chez	P	_
toi	tu	PRO	_
est	être	V	_
essentiellement	essentiellement	ADV	_
"	"	PONCT	_
nécessaire	nécessaire	ADJ	_
à	à	P	_
mon	mon	DET	_
repos	repos	NC	_
;	;	PONCT	_
il	il	CLS	_
faut	falloir	V	_
que	que	CS	_
tu	tu	CLS	_
me	je	CLO	_
la	le	DET	_
livres	livre	NC	_
dans	dans	P	_
vingt	vingt	NC	_
-	-	PONCT	_
"	"	PONCT	_
quatre	quatre	DET	_
heures	heure	NC	_
...	…	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Quelle	quel	DET	_
audace	audace	NC	_
!	!	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
,	,	PONCT	_
(	(	PONCT	_
continue	continuer	V	_
.	.	PONCT	_
)	)	PONCT	_
"	"	PONCT	_
Tu	tu	CLS	_
la	il	CLO	_
feras	faire	V	_
accompagner	accompagner	VINF	_
jusqu'	jusque	P	_
à	à	P	_
mon	mon	DET	_
premier	premier	ADJ	_
poste	poste	NC	_
dans	dans	P	_
la	le	DET	_
"	"	PONCT	_
forêt	forêt	NC	_
de	de	P	_
Kingratz	Kingratz	NP	_
...	…	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
qu'	qu'	ADV	_
à	à	P	_
une	un	DET	_
demi-lieue	demi-lieue	NC	_
d'	de	P	_
ici	ici	ADV	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
,	,	PONCT	_
(	(	PONCT	_
continue	continuer	V	_
.	.	PONCT	_
)	)	PONCT	_
"	"	PONCT	_
Si	si	CS	_
ce	ce	DET	_
terme	terme	NC	_
expiré	expirer	VPP	_
,	,	PONCT	_
elle	il	CLS	_
n'	ne	ADV	_
est	être	V	_
point	point	ADV	_
en	en	P	_
mon	mon	DET	_
pouvoir	pouvoir	NC	_
,	,	PONCT	_
tu	tu	CLS	_
"	"	PONCT	_
me	je	CLO	_
verras	voir	V	_
de	de	P	_
près	près	ADV	_
.	.	PONCT	_
ROGER	Roger	NP	_
,	,	PONCT	_
chef	chef	NC	_
des	de_le	P+D	_
indépendans	indépendant	NC	_
.	.	PONCT	_
Quelle	quel	DET	_
insolence	insolence	NC	_
!	!	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Cette	ce	DET	_
pauvre	pauvre	ADJ	_
madame	madame	NC	_
Germain	Germain	NP	_
!	!	PONCT	_
ne	ne	ADV	_
lui	il	CLO	_
aurions	avoir	V	_
nous	nous	PRO	_
donné	donner	VPP	_
l'	le	DET	_
hospitalité	hospitalité	NC	_
que	que	ADV	_
pour	pour	P	_
la	il	CLO	_
livrer	livrer	VINF	_
aussi	aussi	ADV	_
lâchement	lâchement	ADV	_
?	?	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Cette	ce	DET	_
idée	idée	NC	_
est	être	V	_
affreuse	affreux	ADJ	_
.	.	PONCT	_
*	*	X	_
CLÉMENCE	clémence	NC	_
.	.	PONCT	_
Tu	tu	CLS	_
la	il	CLO	_
défendras	défendre	V	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
-ce	ce	CLS	_
pas	pas	ADV	_
Victor	Victor	NP	_
?	?	PONCT	_
(	(	PONCT	_
à	à	P	_
part	part	NC	_
.	.	PONCT	_
)	)	PONCT	_
Courons	Courons	V	_
la	il	CLO	_
prévenir	prévenir	VINF	_
de	de	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
se	se	CLO	_
passe	passer	V	_
;	;	PONCT	_
ses	son	DET	_
instances	instance	NC	_
décideront	décider	V	_
mon	mon	DET	_
pere	père	NC	_
.	.	PONCT	_
(	(	PONCT	_
Elle	il	CLS	_
sort	sortir	V	_
.	.	PONCT	_
)	)	PONCT	_
ACTE	acte	NC	_
PREMIER	premier	ADJ	_
,	,	PONCT	_
SCÈNE	scène	NC	_
X.	X.	NP	_
SCÈNE	scène	NC	_
X.	X.	ADJ	_
LE	le	DET	_
BARON	baron	NC	_
,	,	PONCT	_
VICTOR	Victor	NP	_
,	,	PONCT	_
*	*	PONCT	_
VALENTIN	valentin	NC	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
IL	il	CLS	_
ignore	ignorer	V	_
donc	donc	ADV	_
Roger	Roger	NP	_
,	,	PONCT	_
qu'	que	PROREL	_
outre	outre	P	_
cinquante	cinquante	DET	_
hommes	homme	NC	_
des	de_le	P+D	_
troupes	troupe	NC	_
de	de	P	_
l'	le	DET	_
Empereur	empereur	NC	_
qui	qui	PROREL	_
sont	être	V	_
ici	ici	ADV	_
sous	sous	P	_
vos	votre	DET	_
ordres	ordre	NC	_
,	,	PONCT	_
vous	vous	CLS	_
avez	avoir	V	_
encore	encore	ADV	_
plus	plus	ADV	_
de	de	P	_
cent	cent	DET	_
vassaux	vassal	NC	_
bien	bien	ADV	_
exercés	exercer	VPP	_
et	et	CC	_
prêts	prêt	ADJ	_
à	à	P	_
verser	verser	VINF	_
leur	leur	DET	_
sang	sang	NC	_
pour	pour	P	_
vous	vous	CLO	_
défendre	défendre	VINF	_
?	?	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
lui	il	PRO	_
-même	même	ADJ	_
à	à	P	_
la	le	DET	_
tête	tête	NC	_
d'	de	P	_
une	un	DET	_
troupe	troupe	NC	_
formidable	formidable	ADJ	_
;	;	PONCT	_
il	il	CLS	_
fera	faire	V	_
le	le	DET	_
siége	siége	NC	_
du	de_le	P+D	_
château	château	NC	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
crois	croire	V	_
pas	pas	ADV	_
qu'	que	CS	_
il	il	CLS	_
l'	il	CLO	_
ose	oser	V	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
un	un	DET	_
scélérat	scélérat	NC	_
,	,	PONCT	_
mais	mais	CC	_
doué	douer	VPP	_
d'	de	P	_
un	un	DET	_
grand	grand	ADJ	_
caractère	caractère	NC	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
capable	capable	ADJ	_
de	de	P	_
tout	tout	PRO	_
pour	pour	P	_
enlever	enlever	VINF	_
cette	ce	DET	_
femme	femme	NC	_
.	.	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
N'	ne	ADV	_
importe	importer	V	_
.	.	PONCT	_
Auriez	avoir	V	_
-vous	vous	CLS	_
la	le	DET	_
foiblesse	faiblesse	NC	_
de	de	P	_
céder	céder	VINF	_
à	à	P	_
ses	son	DET	_
menaces	menace	NC	_
?	?	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Non	non	I	_
.	.	PONCT	_
Si	si	CS	_
nous	nous	CLS	_
pouvons	pouvoir	V	_
nous	nous	CLO	_
défendre	défendre	VINF	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
En	en	CLO	_
doutez	douter	V	_
-vous	vous	CLS	_
,	,	PONCT	_
monsieur	monsieur	NC	_
le	le	DET	_
Baron	baron	NP	_
?	?	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Mon	mon	DET	_
pere	père	NC	_
,	,	PONCT	_
vous	vous	CLS	_
avez	avoir	V	_
du	de_le	P+D	_
monde	monde	NC	_
ici	ici	ADV	_
,	,	PONCT	_
le	le	DET	_
château	château	NC	_
est	être	V	_
fortifié	fortifier	VPP	_
;	;	PONCT	_
permettez	permettre	V	_
-moi	je	CLO	_
de	de	P	_
me	je	CLO	_
mettre	mettre	VINF	_
à	à	P	_
la	le	DET	_
tête	tête	NC	_
de	de	P	_
vos	votre	DET	_
gens	gens	NC	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
vous	vous	CLO	_
réponds	répondre	V	_
d'	de	P	_
une	un	DET	_
vigoureuse	vigoureux	ADJ	_
résistance	résistance	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Eh_bien	eh_bien	I	_
,	,	PONCT	_
soit	soit	CC	_
,	,	PONCT	_
je	je	CLS	_
te	tu	CLO	_
charge	charger	V	_
de	de	P	_
l'	le	DET	_
éxécution	exécution	NC	_
.	.	PONCT	_
Moi	je	PRO	_
,	,	PONCT	_
qui	qui	PROREL	_
n'	ne	ADV	_
ai	avoir	V	_
plus	plus	ADV	_
ta	ton	DET	_
force	force	NC	_
,	,	PONCT	_
j'	je	CLS	_
ordonnerai	ordonner	V	_
dans	dans	P	_
l'	le	DET	_
intérieur	intérieur	NC	_
,	,	PONCT	_
je	je	CLS	_
veillerai	veiller	V	_
à	à	P	_
ce	ce	PRO	_
que	que	PROREL	_
rien	rien	PRO	_
ne	ne	ADV	_
vous	vous	CLO	_
manque	manquer	V	_
;	;	PONCT	_
et	et	CC	_
la	le	DET	_
victoire	victoire	NC	_
demeurera	demeurer	V	_
de	de	P	_
notre	notre	DET	_
côté	côté	NC	_
si	si	CS	_
tu	tu	CLS	_
sais	savoir	V	_
unir	unir	VINF	_
la	le	DET	_
prudence	prudence	NC	_
à	à	P	_
la	le	DET	_
valeur	valeur	NC	_
,	,	PONCT	_
car	car	CC	_
ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
tout	tout	ADV	_
,	,	PONCT	_
mon	mon	DET	_
fils	fils	NC	_
,	,	PONCT	_
que	que	CS	_
de	de	P	_
bien	bien	ADV	_
commander	commander	VINF	_
une	un	DET	_
armée	armée	NC	_
,	,	PONCT	_
il	il	CLS	_
faut	falloir	V	_
savoir	savoir	VINF	_
ménager	ménager	VINF	_
le	le	DET	_
sang	sang	NC	_
de	de	P	_
ses	son	DET	_
soldats	soldat	NC	_
;	;	PONCT	_
c'	ce	CLS	_
est	être	V	_
là	là	ADV	_
le	le	DET	_
premier	premier	ADJ	_
talent	talent	NC	_
du	de_le	P+D	_
général	général	NC	_
.	.	PONCT	_
Toi	tu	PRO	_
,	,	PONCT	_
*	*	X	_
Valentin	Valentin	NP	_
,	,	PONCT	_
comme	comme	P	_
ancien	ancien	ADJ	_
militaire	militaire	NC	_
,	,	PONCT	_
tu	tu	CLS	_
commanderas	commander	V	_
sous	sous	P	_
*	*	X	_
Victor	Victor	NP	_
.	.	PONCT	_
Vas	aller	V	_
rassembler	rassembler	VINF	_
notre	notre	DET	_
petite	petit	ADJ	_
armée	armée	NC	_
.	.	PONCT	_
*	*	X	_
VALENTIN	VALENTIN	NP	_
.	.	PONCT	_
Monsieur	monsieur	NC	_
le	le	DET	_
Baron	baron	NP	_
!	!	PONCT	_
cette	ce	DET	_
affaire	affaire	NC	_
-là	là	ADV	_
ne	ne	ADV	_
sera	être	V	_
pas	pas	ADV	_
la	le	DET	_
moins	moins	ADV	_
honorable	honorable	ADJ	_
pour	pour	P	_
moi	je	PRO	_
,	,	PONCT	_
j'	je	CLS	_
en	en	CLO	_
réponds	répondre	V	_
!	!	PONCT	_
(	(	PONCT	_
Il	il	CLS	_
sort	sortir	V	_
.	.	PONCT	_
)	)	PONCT	_
ACTE	acte	NC	_
PREMIER	premier	ADJ	_
,	,	PONCT	_
SCÈNE	scène	NC	_
XI	xi	NC	_
.	.	PONCT	_
SCÈNE	scène	NC	_
XI	XI	ADJ	_
.	.	PONCT	_
LE	le	DET	_
BARON	baron	NC	_
,	,	PONCT	_
VICTOR	Victor	NP	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
CONÇOIS	concevoir	V	_
-TU	tu	ADJ	_
,	,	PONCT	_
Victor	Victor	NP	_
,	,	PONCT	_
ce	ce	PRO	_
que	que	PROREL	_
veut	vouloir	V	_
dire	dire	VINF	_
Roger	Roger	NP	_
en	en	P	_
réclamant	réclamer	VPR	_
cette	ce	DET	_
femme	femme	NC	_
comme	comme	P	_
essentiellement	essentiellement	ADV	_
nécessaire	nécessaire	ADJ	_
à	à	P	_
son	son	DET	_
repos	repos	NC	_
?	?	PONCT	_
d'	de	P	_
où	où	PROREL	_
la	il	CLO	_
connoît	connaître	V	_
-il	il	CLS	_
?	?	PONCT	_
quel	quel	DET	_
rapport	rapport	NC	_
peut	pouvoir	V	_
-il	il	CLS	_
y	y	CLO	_
avoir	avoir	VINF	_
entre	entre	P	_
le	le	DET	_
crime	crime	NC	_
et	et	CC	_
la	le	DET	_
vertu	vertu	NC	_
?	?	PONCT	_
car	car	CC	_
à	à	P	_
dieu	dieu	NC	_
ne	ne	ADV	_
plaise	plaire	V	_
que	que	ADV	_
je	je	CLS	_
la	il	CLO	_
soupçonne	soupçonner	V	_
de	de	P	_
nous	nous	PRO	_
en	en	CLO	_
avoir	avoir	VINF	_
imposé	imposer	VPP	_
par	par	P	_
les	le	DET	_
dehors	dehors	NC	_
les	le	DET	_
plus	plus	ADV	_
séduisans	séduisant	ADJ	_
!	!	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Elle	il	CLS	_
semble	sembler	V	_
bien	bien	ADV	_
malheureuse	malheureux	ADJ	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Mais	mais	CC	_
son	son	DET	_
refus	refus	NC	_
obstiné	obstiner	VPP	_
de	de	P	_
nous	nous	CLO	_
confier	confier	VINF	_
ses	son	DET	_
chagrins	chagrin	NC	_
...	…	PONCT	_
Le	le	DET	_
mystère	mystère	NC	_
dont	dont	PROREL	_
elle	il	CLS	_
s'	se	CLO	_
environne	environner	V	_
...	…	PONCT	_
*	*	X	_
VICTOR	Victor	NP	_
.	.	PONCT	_
Quelque	quelque	DET	_
considération	considération	NC	_
puissante	puissant	ADJ	_
la	le	DET	_
force	force	NC	_
sans	sans	P	_
doute	doute	NC	_
à	à	P	_
se	se	CLO	_
conduire	conduire	VINF	_
ainsi	ainsi	ADV	_
;	;	PONCT	_
mais	mais	CC	_
je	je	CLS	_
la	il	CLO	_
crois	croire	V	_
vertueuse	vertueux	ADJ	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
crois	croire	V	_
de	de	P	_
même	même	ADV	_
;	;	PONCT	_
cependant	cependant	ADV	_
je	je	CLS	_
prétends	prétendre	V	_
qu'	que	CS	_
elle	il	CLS	_
s'	se	CLO	_
explique	expliquer	V	_
.	.	PONCT	_
ACTE	acte	NC	_
PREMIER	premier	ADJ	_
,	,	PONCT	_
SCÈNE	scène	NC	_
xii	xii	ADJ	_
.	.	PONCT	_
SCÈNE	scène	NC	_
xii	xii	ADJ	_
.	.	PONCT	_
LES	le	DET	_
précédens	précédent	NC	_
,	,	PONCT	_
*	*	PONCT	_
CLÉMENCE	CLÉMENCE	NC	_
,	,	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
,	,	PONCT	_
(	(	PONCT	_
accourant	accourir	VPR	_
.	.	PONCT	_
)	)	PONCT	_
AH	AH	NC	_
!	!	PONCT	_
monsieur	monsieur	NC	_
le	le	DET	_
Baron	baron	NP	_
!	!	PONCT	_
parlez	parler	V	_
...	…	PONCT	_
rendez	rendre	V	_
moi	je	PRO	_
la	le	DET	_
vie	vie	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
venez	venir	V	_
de	de	P	_
recevoir	recevoir	VINF	_
une	un	DET	_
lettre	lettre	NC	_
?	?	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Oui	oui	I	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
une	un	DET	_
lettre	lettre	NC	_
qui	qui	PROREL	_
vous	vous	CLO	_
concerne	concerner	V	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
est	être	V	_
de	de	P	_
...	…	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
*	*	X	_
Roger	Roger	NP	_
?	?	PONCT	_
oui	oui	I	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
la	il	CLO	_
voilà	voilà	V	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
,	,	PONCT	_
(	(	PONCT	_
après	après	P	_
avoir	avoir	VINF	_
lu	lire	VPP	_
la	le	DET	_
lettre	lettre	NC	_
se	se	CLO	_
jette	jeter	V	_
aux	à_le	P+D	_
genoux	genou	NC	_
du	de_le	P+D	_
Baron	baron	NP	_
.	.	PONCT	_
)	)	PONCT	_
Grand	Grand	ADJ	_
dieu	dieu	NC	_
!	!	PONCT	_
sauvez	sauver	V	_
moi	je	PRO	_
d'	de	P	_
un	un	DET	_
barbare	barbare	NC	_
!	!	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Oui	oui	I	_
,	,	PONCT	_
je	je	CLS	_
vous	vous	CLO	_
sauverai	sauver	V	_
,	,	PONCT	_
femme	femme	NC	_
infortunée	infortuné	ADJ	_
.	.	PONCT	_
Relevez	relever	V	_
-vous	vous	CLS	_
,	,	PONCT	_
mais	mais	CC	_
relevez	relever	V	_
-vous	vous	CLO	_
donc	donc	ADV	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
on	on	CLS	_
croiroit	croire	V	_
que	que	CS	_
vous	vous	CLS	_
êtes	être	V	_
obligée	obliger	VPP	_
de	de	P	_
me	je	CLO	_
prier	prier	VINF	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
Non	non	I	_
,	,	PONCT	_
monsieur	monsieur	NC	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
me	je	CLO	_
relève	relever	V	_
point	point	ADV	_
que	que	ADV	_
vous	vous	CLS	_
ne	ne	ADV	_
m'	je	CLO	_
ayez	avoir	V	_
promis	promettre	VPP	_
de	de	P	_
ne	ne	ADV	_
pas	pas	ADV	_
céder	céder	VINF	_
aux	à_le	P+D	_
voeux	vœu	NC	_
d'	de	P	_
un	un	DET	_
monstre	monstre	NC	_
qui	qui	PROREL	_
a	avoir	V	_
fait	faire	VPP	_
mon	mon	DET	_
malheur	malheur	NC	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
craignez	craindre	V	_
donc	donc	ADV	_
tout	tout	ADV	_
de	de	P	_
sa	son	DET	_
fureur	fureur	NC	_
?	?	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
GERMAIN	germain	ADJ	_
.	.	PONCT	_
Oh	oh	I	_
oui	oui	I	_
!	!	PONCT	_
tout	tout	PRO	_
.	.	PONCT	_
LE	le	DET	_
BARON	BARON	NC	_
.	.	PONCT	_
Pauvre	pauvre	ADJ	_
madame	madame	NC	_
Germain	Germain	NP	_
!	!	PONCT	_
vous	vous	CLS	_
m'	je	CLO	_
attendrissez	attendrir	V	_
.	.	PONCT	_
Mad	Mad	NP	_
.	.	PONCT	_
*	*	PONCT	_
