élémens	_
INTRODUCTION	introduction	NC	_
que	que	CS	_
,	,	PONCT	_
si	si	CS	_
on	on	CLS	_
n'	ne	ADV	_
y	y	CLO	_
prenait	prendre	V	_
garde	garde	NC	_
,	,	PONCT	_
elle	il	CLS	_
pourrait	pouvoir	V	_
devenir	devenir	VINF	_
un	un	DET	_
peu	peu	NC	_
vague	vague	ADJ	_
.	.	PONCT	_
Toute	tout	DET	_
circonstance	circonstance	NC	_
,	,	PONCT	_
toute	tout	DET	_
particularité	particularité	NC	_
de	de	P	_
chacune	chacun	PRO	_
de	de	P	_
nos	notre	DET	_
idées	idée	NC	_
peut	pouvoir	V	_
être	être	VINF	_
le	le	DET	_
sujet	sujet	NC	_
d'	de	P	_
un	un	DET	_
rapport	rapport	NC	_
entre	entre	P	_
cette	ce	DET	_
idée	idée	NC	_
et	et	CC	_
toutes	tout	ADJ	_
les	le	DET	_
autres	autre	NC	_
.	.	PONCT	_
Le	le	DET	_
rapport	rapport	NC	_
est	être	V	_
cette	ce	DET	_
vue	vue	NC	_
de	de	P	_
notre	notre	DET	_
esprit	esprit	NC	_
,	,	PONCT	_
cet	ce	DET	_
acte	acte	NC	_
de	de	P	_
notre	notre	DET	_
faculté	faculté	NC	_
de	de	P	_
penser	penser	VINF	_
par	par	P	_
lequel	lequel	PROREL	_
nous	nous	CLS	_
rapprochons	rapprocher	V	_
une	un	DET	_
idée	idée	NC	_
d'	de	P	_
une	un	DET	_
autre	autre	NC	_
,	,	PONCT	_
par	par	P	_
lequel	lequel	PROREL	_
nous	nous	CLS	_
les	le	DET	_
lions	lion	NC	_
,	,	PONCT	_
les	il	CLO	_
comparons	comparer	V	_
ensemble	ensemble	ADV	_
d'	de	P	_
une	un	DET	_
manière	manière	NC	_
quelconque	quelconque	ADJ	_
.	.	PONCT	_
Par	par	P	_
exemple	exemple	NC	_
,	,	PONCT	_
quand	quand	CS	_
je	je	CLS	_
juge	juger	V	_
qu'	que	CS	_
un	un	DET	_
cheval	cheval	NC	_
court	court	ADJ	_
bien	bien	ADV	_
,	,	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
pas	pas	ADV	_
seulement	seulement	ADV	_
présentes	présent	ADJ	_
à	à	P	_
l'	le	DET	_
esprit	esprit	NC	_
l'	le	DET	_
idée	idée	NC	_
de	de	P	_
ce	ce	DET	_
cheval	cheval	NC	_
et	et	CC	_
l'	le	DET	_
idée	idée	NC	_
de	de	P	_
bien	bien	ADV	_
courir	courir	VINF	_
;	;	PONCT	_
je	je	CLS	_
sens	sentir	V	_
que	que	CS	_
la	le	DET	_
propriété	propriété	NC	_
de	de	P	_
bien	bien	ADV	_
courir	courir	VINF	_
appartient	appartenir	V	_
à	à	P	_
ce	ce	DET	_
cheval	cheval	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
là	là	ADV	_
un	un	DET	_
rapport	rapport	NC	_
entre	entre	P	_
cette	ce	DET	_
action	action	NC	_
et	et	CC	_
cet	ce	DET	_
animal	animal	NC	_
.	.	PONCT	_
De	de	P	_
même	même	ADV	_
,	,	PONCT	_
quand	quand	CS	_
je	je	CLS	_
juge	juger	V	_
que	que	CS	_
Pierre	Pierre	NP	_
est	être	V	_
gai	gai	ADJ	_
,	,	PONCT	_
que	que	CS	_
Jacques	Jacques	NP	_
se	se	CLO	_
porte	porter	V	_
bien	bien	ADV	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
sens	sentir	V	_
pas	pas	ADV	_
seulement	seulement	ADV	_
l'	le	DET	_
idée	idée	NC	_
de	de	P	_
Pierre	Pierre	NP	_
et	et	CC	_
celle	celui	PRO	_
d'	de	P	_
être	être	VINF	_
gai	gai	ADJ	_
,	,	PONCT	_
l'	le	DET	_
idée	idée	NC	_
de	de	P	_
*	*	X	_
Jacques	Jacques	NP	_
et	et	CC	_
celle	celui	PRO	_
de	de	P	_
se	se	CLO	_
bien	bien	ADV	_
porter	porter	VINF	_
;	;	PONCT	_
je	je	CLS	_
sens	sentir	V	_
de	de	P	_
plus	plus	ADV	_
que	que	CS	_
celle	celui	PRO	_
d'	de	P	_
être	être	VINF	_
gai	gai	ADJ	_
convient	convenir	V	_
à	à	P	_
Pierre	Pierre	NP	_
,	,	PONCT	_
que	que	CS	_
celle	celui	PRO	_
de	de	P	_
se	se	CLO	_
bien	bien	ADV	_
porter	porter	VINF	_
convient	convenir	V	_
à	à	P	_
Jacques	Jacques	NP	_
:	:	PONCT	_
ce	ce	CLS	_
sont	être	V	_
là	là	ADV	_
des	un	DET	_
sensations	sensation	NC	_
de	de	P	_
rapports	rapport	NC	_
,	,	PONCT	_
ce	ce	CLS	_
sont	être	V	_
des	un	DET	_
jugemens	jugement	NC	_
.	.	PONCT	_
Vous	vous	CLS	_
trouverez	trouver	V	_
la	le	DET	_
même	même	ADJ	_
chose	chose	NC	_
dans	dans	P	_
tous	tout	ADJ	_
les	le	DET	_
exemples	exemple	NC	_
que	que	PROREL	_
vous	vous	CLS	_
voudrez	vouloir	V	_
choisir	choisir	VINF	_
,	,	PONCT	_
si	si	CS	_
vous	vous	CLS	_
les	il	CLO	_
analysez	analyser	V	_
bien	bien	ADV	_
.	.	PONCT	_
Par	par	P	_
cette	ce	DET	_
explication	explication	NC	_
vous	vous	CLS	_
voyez	voir	V	_
nettement	nettement	ADV	_
en	en	P	_
quoi	quoi	PROWH	_
consiste	consister	V	_
la	le	DET	_
faculté	faculté	NC	_
de	de	P	_
juger	juger	VINF	_
.	.	PONCT	_
Ne	ne	ADV	_
me	je	CLO	_
demandez	demander	V	_
pas	pas	ADV	_
comment	comment	PROWH	_
il	il	CLS	_
se	se	CLO	_
fait	faire	V	_
que	que	CS	_
nous	nous	CLS	_
la	il	CLO	_
possédons	posséder	V	_
;	;	PONCT	_
c'	ce	CLS	_
est	être	V	_
vraisemblablement	vraisemblablement	ADV	_
ce	ce	PRO	_
que	que	PROREL	_
nous	nous	CLS	_
ne	ne	ADV	_
saurons	savoir	V	_
jamais	jamais	ADV	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
incompréhensible	incompréhensible	ADJ	_
sans	sans	P	_
doute	doute	NC	_
que	que	PROREL	_
nous	nous	CLS	_
soyons	être	V	_
faits	faire	VPP	_
de	de	P	_
façon	façon	NC	_
à	à	P	_
être	être	VINF	_
affectés	affecter	VPP	_
du	de_le	P+D	_
rapport	rapport	NC	_
de	de	P	_
deux	deux	DET	_
sensations	sensation	NC	_
;	;	PONCT	_
mais	mais	CC	_
il	il	CLS	_
ne	ne	ADV	_
l'	il	CLO	_
est	être	V	_
pas	pas	ADV	_
moins	moins	ADV	_
que	que	CS	_
nous	nous	CLS	_
soyons	être	V	_
affectés	affecter	VPP	_
de	de	P	_
ces	ce	DET	_
sensations	sensation	NC	_
elles	il	PRO	_
-mêmes	même	ADJ	_
et	et	CC	_
de	de	P	_
leurs	leur	DET	_
souvenirs	souvenir	NC	_
.	.	PONCT	_
On	on	CLS	_
pourrait	pouvoir	V	_
même	même	ADV	_
dire	dire	VINF	_
que	que	CS	_
le	le	DET	_
jugement	jugement	NC	_
est	être	V	_
une	un	DET	_
conséquence	conséquence	NC	_
nécessaire	nécessaire	ADJ	_
de	de	P	_
la	le	DET	_
sensibilité	sensibilité	NC	_
;	;	PONCT	_
car	car	CC	_
,	,	PONCT	_
dès	dès	P	_
qu'	que	CS	_
on	on	CLS	_
sent	sentir	V	_
distinctement	distinctement	ADV	_
deux	deux	DET	_
sensations	sensation	NC	_
,	,	PONCT	_
il	il	CLS	_
s'	se	CLO	_
ensuit	ensuivre	V	_
assez	assez	ADV	_
naturellement	naturellement	ADV	_
qu'	que	CS	_
on	on	CLS	_
sent	sentir	V	_
leurs	leur	DET	_
ressemblances	ressemblance	NC	_
,	,	PONCT	_
leurs	leur	DET	_
différences	différence	NC	_
,	,	PONCT	_
et	et	CC	_
leurs	leur	DET	_
liaisons	liaison	NC	_
.	.	PONCT	_
Quoi	quoi	PROWH	_
qu'	que	PROREL	_
il	il	CLS	_
en	en	CLO	_
soit	être	V	_
,	,	PONCT	_
le	le	DET	_
jugement	jugement	NC	_
est	être	V	_
une	un	DET	_
partie	partie	NC	_
de	de	P	_
la	le	DET	_
faculté	faculté	NC	_
de	de	P	_
penser	penser	VINF	_
,	,	PONCT	_
comme	comme	P	_
la	le	DET	_
sensibilité	sensibilité	NC	_
et	et	CC	_
la	le	DET	_
mémoire	mémoire	NC	_
;	;	PONCT	_
ce	ce	CLS	_
sont	être	V	_
trois	trois	DET	_
résultats	résultat	NC	_
de	de	P	_
notre	notre	DET	_
organisation	organisation	NC	_
.	.	PONCT	_
Tenons	tenir	V	_
-nous	nous	CLS	_
-en	en	CLO	_
là	là	ADV	_
:	:	PONCT	_
ne	ne	ADV	_
cherchons	chercher	V	_
pas	pas	ADV	_
à	à	P	_
deviner	deviner	VINF	_
des	un	DET	_
mystères	mystère	NC	_
;	;	PONCT	_
mais	mais	CC	_
parcourons	parcourir	V	_
les	le	DET	_
différentes	différent	ADJ	_
observations	observation	NC	_
que	que	PROREL	_
nous	nous	CLS	_
avons	avoir	V	_
à	à	P	_
faire	faire	VINF	_
sur	sur	P	_
la	le	DET	_
faculté	faculté	NC	_
de	de	P	_
sentir	sentir	VINF	_
des	un	DET	_
rapports	rapport	NC	_
.	.	PONCT	_
Remarquons	remarquer	V	_
d'	de	P	_
abord	abord	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
nous	nous	CLO	_
est	être	V	_
bien	bien	ADV	_
nécessaire	nécessaire	ADJ	_
cette	ce	DET	_
faculté	faculté	NC	_
;	;	PONCT	_
c'	ce	CLS	_
est	être	V	_
d'	de	P	_
elle	il	PRO	_
seule	seul	ADJ	_
que	que	PROREL	_
nous	nous	CLS	_
tenons	tenir	V	_
tout	tout	ADJ	_
ce	ce	PRO	_
que	que	PROREL	_
nous	nous	CLS	_
savons	savoir	V	_
;	;	PONCT	_
sans	sans	P	_
elle	il	PRO	_
,	,	PONCT	_
la	le	DET	_
sensibilité	sensibilité	NC	_
et	et	CC	_
la	le	DET	_
mémoire	mémoire	NC	_
ne	ne	ADV	_
nous	nous	CLO	_
seraient	être	V	_
d'	de	P	_
aucune	aucun	DET	_
utilité	utilité	NC	_
.	.	PONCT	_
Si	si	CS	_
nous	nous	CLS	_
n'	ne	ADV	_
avions	avoir	V	_
pas	pas	ADV	_
la	le	DET	_
faculté	faculté	NC	_
de	de	P	_
sentir	sentir	VINF	_
des	un	DET	_
rapports	rapport	NC	_
,	,	PONCT	_
nous	nous	CLS	_
jouirions	jouir	V	_
et	et	CC	_
souffririons	souffrir	V	_
éternellement	éternellement	ADV	_
par	par	P	_
nos	notre	DET	_
sensations	sensation	NC	_
et	et	CC	_
nos	notre	DET	_
souvenirs	souvenir	NC	_
,	,	PONCT	_
sans	sans	P	_
être	être	VINF	_
jamais	jamais	ADV	_
plus	plus	ADV	_
avancés	avancer	VPP	_
que	que	CS	_
le	le	DET	_
premier	premier	ADJ	_
jour	jour	NC	_
;	;	PONCT	_
nous	nous	CLS	_
ne	ne	ADV	_
pourrions	pouvoir	V	_
en	en	CLO	_
tirer	tirer	VINF	_
aucuns	aucun	DET	_
résultats	résultat	NC	_
;	;	PONCT	_
nous	nous	CLS	_
ne	ne	ADV	_
saurions	savoir	V	_
jamais	jamais	ADV	_
ni	ni	CC	_
d'	de	P	_
où	où	PROREL	_
nous	nous	CLS	_
viennent	venir	V	_
ces	ce	DET	_
sensations	sensation	NC	_
,	,	PONCT	_
ni	ni	CC	_
comment	comment	PROWH	_
elles	il	CLS	_
nous	nous	CLO	_
viennent	venir	V	_
,	,	PONCT	_
ni	ni	CC	_
quelles	quel	DET	_
liaisons	liaison	NC	_
elles	il	CLS	_
ont	avoir	V	_
entre	entre	P	_
elles	il	PRO	_
,	,	PONCT	_
ni	ni	CC	_
en	en	P	_
quoi	quoi	PROWH	_
elles	il	CLS	_
se	se	CLO	_
ressemblent	ressembler	V	_
,	,	PONCT	_
ou	ou	CC	_
diffèrent	différer	V	_
,	,	PONCT	_
ou	ou	CC	_
se	se	CLO	_
tiennent	tenir	V	_
les	le	DET	_
unes	un	NC	_
aux	à_le	P+D	_
autres	autre	NC	_
,	,	PONCT	_
ni	ni	CC	_
par	par	P	_
quels	quel	DET	_
moyens	moyen	NC	_
nous	nous	CLS	_
pouvons	pouvoir	V	_
nous	nous	CLO	_
les	il	CLO	_
procurer	procurer	VINF	_
,	,	PONCT	_
ou	ou	CC	_
les	il	CLO	_
éviter	éviter	VINF	_
:	:	PONCT	_
nous	nous	CLS	_
serions	être	V	_
incapables	incapable	ADJ	_
de	de	P	_
réunir	réunir	VINF	_
deux	deux	DET	_
idées	idée	NC	_
pour	pour	P	_
en	en	CLO	_
former	former	VINF	_
une	un	DET	_
troisième	troisième	NC	_
;	;	PONCT	_
nous	nous	CLS	_
ne	ne	ADV	_
saurions	savoir	V	_
pas	pas	ADV	_
même	même	ADV	_
s'	si	CS	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
des	un	DET	_
corps	corps	NC	_
et	et	CC	_
si	si	CS	_
nous	nous	CLS	_
en	en	CLO	_
avons	avoir	V	_
un	un	PRO	_
;	;	PONCT	_
en	en	P	_
un	un	DET	_
mot	mot	NC	_
nous	nous	CLO	_
serions	être	V	_
des	un	DET	_
êtres	être	NC	_
toujours	toujours	ADV	_
sentans	sentant	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
absolument	absolument	ADV	_
et	et	CC	_
complètement	complètement	ADV	_
ignorans	ignorer	VPR	_
de	de	P	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
nous	nous	CLO	_
entoure	entourer	V	_
et	et	CC	_
de	de	P	_
nous	nous	PRO	_
-mêmes	même	ADJ	_
;	;	PONCT	_
car	car	CC	_
toutes	tout	ADJ	_
nos	notre	DET	_
connaissances	connaissance	NC	_
ne	ne	ADV	_
sont	être	V	_
que	que	ADV	_
des	un	DET	_
sensations	sensation	NC	_
de	de	P	_
rapports	rapport	NC	_
,	,	PONCT	_
des	un	DET	_
jugemens	jugement	NC	_
.	.	PONCT	_
Ceci	ceci	PRO	_
sera	être	V	_
encore	encore	ADV	_
plus	plus	ADV	_
clair	clair	ADJ	_
pour	pour	P	_
vous	vous	PRO	_
quand	quand	CS	_
nous	nous	CLS	_
aurons	avoir	V	_
analysé	analyser	VPP	_
la	le	DET	_
manière	manière	NC	_
dont	dont	PROREL	_
se	se	CLO	_
forment	former	V	_
nos	notre	DET	_
idées	idée	NC	_
composées	composer	VPP	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
presque	presque	ADV	_
toutes	tout	ADJ	_
nos	notre	DET	_
idées	idée	NC	_
;	;	PONCT	_
mais	mais	CC	_
dès	dès	P	_
ce	ce	DET	_
moment	moment	NC	_
vous	vous	CLS	_
devez	devoir	V	_
le	il	CLO	_
comprendre	comprendre	VINF	_
,	,	PONCT	_
et	et	CC	_
un	un	DET	_
exemple	exemple	NC	_
va	aller	V	_
vous	vous	CLS	_
le	il	CLO	_
rendre	rendre	VINF	_
plus	plus	ADV	_
sensible	sensible	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
reçois	recevoir	V	_
la	le	DET	_
sensation	sensation	NC	_
de	de	P	_
la	le	DET	_
couleur	couleur	NC	_
jaune	jaune	ADJ	_
:	:	PONCT	_
je	je	CLS	_
suis	être	V	_
affecté	affecter	VPP	_
;	;	PONCT	_
mais	mais	CC	_
ela	ela	NC	_
ne	ne	ADV	_
m'	je	CLO	_
apprend	apprendre	V	_
rien	rien	PRO	_
.	.	PONCT	_
J'	je	CLS	_
éprouve	éprouver	V	_
seulement	seulement	ADV	_
une	un	DET	_
certaine	certain	ADJ	_
modification	modification	NC	_
accompagnée	accompagner	VPP	_
de	de	P	_
plaisir	plaisir	NC	_
ou	ou	CC	_
de	de	P	_
peine	peine	NC	_
.	.	PONCT	_
Ce	ce	CLS	_
n'	ne	ADV	_
est	être	V	_
ensuite	ensuite	ADV	_
que	que	ADV	_
par	par	P	_
les	le	DET	_
sensations	sensation	NC	_
de	de	P	_
certains	certain	DET	_
rapports	rapport	NC	_
que	que	PROREL	_
sent	sentir	V	_
mon	mon	DET	_
jugement	jugement	NC	_
,	,	PONCT	_
ou	ou	CC	_
,	,	PONCT	_
comme	comme	CS	_
on	on	CLS	_
dit	dire	V	_
,	,	PONCT	_
par	par	P	_
des	un	DET	_
jugemens	jugement	NC	_
que	que	PROREL	_
je	je	CLS	_
porte	porter	V	_
,	,	PONCT	_
que	que	CS	_
je	je	CLS	_
sais	savoir	V	_
que	que	CS	_
cette	ce	DET	_
sensation	sensation	NC	_
me	je	CLO	_
vient	venir	V	_
par	par	P	_
l'	le	DET	_
oeil	œil	NC	_
;	;	PONCT	_
qu'	que	CS	_
elle	il	CLS	_
est	être	V	_
causée	causer	VPP	_
par	par	P	_
un	un	DET	_
corps	corps	NC	_
;	;	PONCT	_
qu'	que	CS	_
elle	il	CLS	_
est	être	V	_
un	un	DET	_
effet	effet	NC	_
de	de	P	_
la	le	DET	_
lumière	lumière	NC	_
;	;	PONCT	_
que	que	CS	_
le	le	DET	_
même	même	ADJ	_
corps	corps	NC	_
qui	qui	PROREL	_
me	je	CLO	_
la	le	DET	_
cause	cause	NC	_
,	,	PONCT	_
m'	je	CLO	_
en	en	CLO	_
cause	causer	V	_
d'	un	DET	_
autres	autre	NC	_
;	;	PONCT	_
que	que	CS	_
je	je	CLS	_
puis	pouvoir	V	_
en	en	CLO	_
faire	faire	VINF	_
tel	tel	ADJ	_
usage	usage	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
Ainsi	Ainsi	NP	_
vous	vous	CLS	_
voyez	voir	V	_
que	que	CS	_
tout	tout	ADJ	_
ce	ce	PRO	_
que	que	PROREL	_
nous	nous	CLS	_
savons	savoir	V	_
ne	ne	ADV	_
consiste	consister	V	_
que	que	ADV	_
dans	dans	P	_
des	un	DET	_
rapports	rapport	NC	_
entre	entre	P	_
les	le	DET	_
diverses	divers	ADJ	_
choses	chose	NC	_
que	que	PROREL	_
nous	nous	CLS	_
sentons	sentir	V	_
.	.	PONCT	_
Voilà	voilà	V	_
donc	donc	ADV	_
l'	le	DET	_
utilité	utilité	NC	_
et	et	CC	_
les	le	DET	_
fonctions	fonction	NC	_
du	de_le	P+D	_
jugement	jugement	NC	_
bien	bien	ADV	_
établies	établir	VPP	_
.	.	PONCT	_
Observons	observer	V	_
actuellement	actuellement	ADV	_
que	que	CS	_
pour	pour	P	_
sentir	sentir	VINF	_
un	un	DET	_
rapport	rapport	NC	_
il	il	CLS	_
faut	falloir	V	_
déjà	déjà	ADV	_
avoir	avoir	VINF	_
eu	avoir	VPP	_
au	à_le	P+D	_
moins	moins	NC	_
deux	deux	DET	_
idées	idée	NC	_
:	:	PONCT	_
ainsi	ainsi	ADV	_
l'	le	DET	_
action	action	NC	_
de	de	P	_
la	le	DET	_
sensibilité	sensibilité	NC	_
proprement	proprement	ADV	_
dite	dire	VPP	_
,	,	PONCT	_
précède	précéder	V	_
nécessairement	nécessairement	ADV	_
au	à_le	P+D	_
moins	moins	NC	_
d'	de	P	_
un	un	DET	_
moment	moment	NC	_
celle	celui	PRO	_
du	de_le	P+D	_
jugement	jugement	NC	_
:	:	PONCT	_
ces	ce	DET	_
deux	deux	ADJ	_
facultés	faculté	NC	_
ne	ne	ADV	_
peuvent	pouvoir	V	_
pas	pas	ADV	_
commencer	commencer	VINF	_
à	à	P	_
s'	se	CLO	_
exercer	exercer	VINF	_
précisément	précisément	ADV	_
dans	dans	P	_
le	le	DET	_
même	même	ADJ	_
instant	instant	NC	_
.	.	PONCT	_
Cela	cela	PRO	_
répond	répondre	V	_
clairement	clairement	ADV	_
,	,	PONCT	_
ce	ce	DET	_
me	je	CLO	_
semble	sembler	V	_
,	,	PONCT	_
comme	comme	CS	_
je	je	CLS	_
vous	vous	CLO	_
l'	il	CLO	_
avais	avoir	V	_
promis	promettre	VPP	_
,	,	PONCT	_
à	à	P	_
la	le	DET	_
première	première	NC	_
des	de_le	P+D	_
deux	deux	ADJ	_
questions	question	NC	_
que	que	PROREL	_
nous	nous	CLS	_
nous	nous	CLO	_
étions	être	V	_
faites	faire	VPP	_
dans	dans	P	_
le	le	DET	_
chapitre	chapitre	NC	_
précédent	précéder	V	_
.	.	PONCT	_
Ceci	ceci	PRO	_
ne	ne	ADV	_
veut	vouloir	V	_
pas	pas	ADV	_
dire	dire	VINF	_
,	,	PONCT	_
au	à_le	P+D	_
reste	reste	NC	_
,	,	PONCT	_
que	que	PROREL	_
nous	nous	CLS	_
ne	ne	ADV	_
naissions	naître	V	_
pas	pas	ADV	_
doués	douer	VPP	_
de	de	P	_
la	le	DET	_
faculté	faculté	NC	_
de	de	P	_
juger	juger	VINF	_
comme	comme	P	_
de	de	P	_
celle	celui	PRO	_
de	de	P	_
sentir	sentir	VINF	_
.	.	PONCT	_
L'	le	DET	_
une	un	NC	_
et	et	CC	_
l'	le	DET	_
autre	autre	NC	_
sont	être	V	_
également	également	ADV	_
des	un	DET	_
résultats	résultat	NC	_
de	de	P	_
notre	notre	DET	_
organisation	organisation	NC	_
;	;	PONCT	_
nous	nous	CLS	_
l'	il	CLO	_
avons	avoir	V	_
déjà	déjà	ADV	_
dit	dire	VPP	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
pas	pas	ADV	_
plus	plus	ADV	_
de	de	P	_
peine	peine	NC	_
à	à	P	_
concevoir	concevoir	VINF	_
qu'	que	CS	_
un	un	DET	_
enfant	enfant	NC	_
qui	qui	PROREL	_
vient	venir	V	_
de	de	P	_
naître	naître	VINF	_
a	avoir	V	_
en	en	P	_
lui	il	PRO	_
la	le	DET	_
capacité	capacité	NC	_
de	de	P	_
sentir	sentir	VINF	_
un	un	DET	_
rapport	rapport	NC	_
,	,	PONCT	_
qu'	qu'	ADV	_
à	à	P	_
concevoir	concevoir	VINF	_
qu'	que	CS	_
il	il	CLS	_
a	avoir	V	_
celle	celui	PRO	_
de	de	P	_
sentir	sentir	VINF	_
une	un	DET	_
sensation	sensation	NC	_
:	:	PONCT	_
mais	mais	CC	_
je	je	CLS	_
dis	dire	V	_
qu'	que	CS	_
il	il	CLS	_
ne	ne	ADV	_
peut	pouvoir	V	_
commencer	commencer	VINF	_
à	à	P	_
user	user	VINF	_
de	de	P	_
l'	le	DET	_
une	un	NC	_
qu'	qu'	ADV	_
après	après	P	_
s'	se	CLO	_
être	être	VINF	_
servi	servir	VPP	_
de	de	P	_
l'	le	DET	_
autre	autre	NC	_
.	.	PONCT	_
L'	le	DET	_
expérience	expérience	NC	_
prouve	prouver	V	_
de	de	P	_
plus	plus	ADV	_
que	que	CS	_
celle	celui	PRO	_
de	de	P	_
juger	juger	VINF	_
est	être	V	_
la	le	DET	_
dernière	dernière	NC	_
qui	qui	PROREL	_
se	se	CLO	_
fortifie	fortifier	V	_
,	,	PONCT	_
et	et	CC	_
on	on	CLS	_
pourrait	pouvoir	V	_
même	même	ADV	_
dire	dire	VINF	_
la	le	DET	_
dernière	dernière	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
éteint	éteindre	V	_
.	.	PONCT	_
Nous	nous	CLS	_
verrons	voir	V	_
ailleurs	ailleurs	ADV	_
quelles	quel	DET	_
circonstances	circonstance	NC	_
paraissent	paraître	V	_
nécessaires	nécessaire	ADJ	_
pour	pour	P	_
qu'	que	CS	_
elle	il	CLS	_
commence	commencer	V	_
à	à	P	_
agir	agir	VINF	_
.	.	PONCT	_
Remarquons	remarquer	V	_
encore	encore	ADV	_
que	que	CS	_
non-seulement	non-seulement	ADV	_
il	il	CLS	_
faut	falloir	V	_
avoir	avoir	VINF	_
deux	deux	DET	_
idées	idée	NC	_
pour	pour	P	_
sentir	sentir	VINF	_
un	un	DET	_
rapport	rapport	NC	_
,	,	PONCT	_
mais	mais	CC	_
qu'	que	CS	_
il	il	CLS	_
n'	ne	ADV	_
en	en	CLO	_
faut	falloir	V	_
jamais	jamais	ADV	_
que	que	ADV	_
deux	deux	DET	_
;	;	PONCT	_
car	car	CC	_
dans	dans	P	_
tout	tout	DET	_
rapport	rapport	NC	_
il	il	CLS	_
ne	ne	ADV	_
peut	pouvoir	V	_
y	y	CLO	_
avoir	avoir	VINF	_
que	que	ADV	_
deux	deux	DET	_
termes	terme	NC	_
,	,	PONCT	_
savoir	savoir	VINF	_
,	,	PONCT	_
l'	le	DET	_
idée	idée	NC	_
de	de	P	_
laquelle	il	PROREL	_
on	on	CLS	_
en	en	CLO	_
rapproche	rapprocher	V	_
une	un	DET	_
autre	autre	NC	_
,	,	PONCT	_
et	et	CC	_
celle	celui	PRO	_
que	que	PROREL	_
l'on	on	CLS	_
en	en	CLO	_
rapproche	rapprocher	V	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
ce	ce	PRO	_
qu'	que	PROREL	_
on	on	CLS	_
appelle	appeler	V	_
le	le	DET	_
sujet	sujet	NC	_
et	et	CC	_
l'	le	DET	_
attribut	attribut	NC	_
.	.	PONCT	_
S'	si	CS	_
il	il	CLS	_
y	y	CLO	_
avait	avoir	V	_
plusieurs	plusieurs	DET	_
sujets	sujet	NC	_
,	,	PONCT	_
ou	ou	CC	_
plusieurs	plusieurs	DET	_
attributs	attribut	NC	_
,	,	PONCT	_
il	il	CLS	_
y	y	CLO	_
aurait	avoir	V	_
plusieurs	plusieurs	DET	_
rapports	rapport	NC	_
,	,	PONCT	_
et	et	CC	_
par	par	P	_
conséquent	conséquent	NC	_
plusieurs	plusieurs	DET	_
jugemens	jugement	NC	_
,	,	PONCT	_
et	et	CC	_
non	non	ADV	_
pas	pas	ADV	_
un	un	DET	_
seul	seul	NC	_
.	.	PONCT	_
Le	le	DET	_
sujet	sujet	NC	_
et	et	CC	_
l'	le	DET	_
attribut	attribut	NC	_
peuvent	pouvoir	V	_
bien	bien	ADV	_
,	,	PONCT	_
à	à	P	_
la	le	DET	_
vérité	vérité	NC	_
,	,	PONCT	_
être	être	VINF	_
chacun	chacun	PRO	_
une	un	DET	_
idée	idée	NC	_
extrêmement	extrêmement	ADV	_
complexe	complexe	ADJ	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
composée	composer	VPP	_
d'	de	P	_
une	un	DET	_
foule	foule	NC	_
de	de	P	_
parties	partie	NC	_
,	,	PONCT	_
mais	mais	CC	_
elle	il	CLS	_
est	être	V	_
toujours	toujours	ADV	_
considérée	considérer	VPP	_
comme	comme	P	_
unique	unique	ADJ	_
;	;	PONCT	_
et	et	CC	_
,	,	PONCT	_
dans	dans	P	_
chacun	chacun	PRO	_
de	de	P	_
nos	notre	DET	_
jugemens	jugement	NC	_
,	,	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
que	que	ADV	_
deux	deux	DET	_
idées	idée	NC	_
ou	ou	CC	_
deux	deux	DET	_
groupes	groupe	NC	_
d'	de	P	_
idées	idée	NC	_
qui	qui	PROREL	_
soient	être	V	_
opposés	opposer	VPP	_
l'	le	DET	_
un	un	NC	_
à	à	P	_
l'	le	DET	_
autre	autre	NC	_
.	.	PONCT	_
Par	par	P	_
exemple	exemple	NC	_
,	,	PONCT	_
quand	quand	CS	_
je	je	CLS	_
dis	dire	V	_
,	,	PONCT	_
l'	le	DET	_
homme	homme	NC	_
qui	qui	PROREL	_
découvre	découvrir	V	_
une	un	DET	_
vérité	vérité	NC	_
est	être	V	_
utile	utile	ADJ	_
à	à	P	_
l'	le	DET	_
humanité	humanité	NC	_
tout	tout	ADV	_
entière	entier	ADJ	_
