PRÉFACE	préface	NC	_
pour	pour	P	_
qu'	que	CS	_
on	on	CLS	_
ne	ne	ADV	_
perdît	perdre	V	_
rien	rien	PRO	_
,	,	PONCT	_
et	et	CC	_
une	un	DET	_
douzaine	douzaine	NC	_
de	de	P	_
jeunes	jeune	ADJ	_
filles	fille	NC	_
assises	assis	ADJ	_
auprès	auprès	ADV	_
de	de	P	_
leurs	leur	DET	_
rouets	rouet	NC	_
,	,	PONCT	_
ou	ou	CC	_
le	le	DET	_
fuseau	fuseau	NC	_
à	à	P	_
la	le	DET	_
main	main	NC	_
,	,	PONCT	_
travaillant	travailler	VPR	_
toutes	tous	PRO	_
.	.	PONCT	_
Leur	leur	DET	_
costume	costume	NC	_
était	être	V	_
celui	celui	PRO	_
des	de_le	P+D	_
paysannes	paysanne	NC	_
de	de	P	_
notre	notre	DET	_
pays	pays	NC	_
;	;	PONCT	_
des	un	DET	_
corsets	corset	NC	_
d'	de	P	_
un	un	DET	_
drap	drap	NC	_
bleu	bleu	ADJ	_
foncé	foncer	VPP	_
,	,	PONCT	_
un	un	DET	_
fichu	fichu	NC	_
d'	de	P	_
une	un	DET	_
toile	toile	NC	_
fine	fin	ADJ	_
et	et	CC	_
blanche	blanc	ADJ	_
qui	qui	PROREL	_
,	,	PONCT	_
se	se	CLO	_
roulant	rouler	VPR	_
comme	comme	P	_
un	un	DET	_
bandeau	bandeau	NC	_
,	,	PONCT	_
enveloppait	envelopper	V	_
pittoresquement	pittoresquement	ADV	_
leur	leur	DET	_
tête	tête	NC	_
,	,	PONCT	_
et	et	CC	_
descendait	descendre	V	_
sur	sur	P	_
leurs	leur	DET	_
épaules	épaule	NC	_
avec	avec	P	_
des	un	DET	_
nattes	natte	NC	_
de	de	P	_
cheveux	cheveu	NC	_
qui	qui	PROREL	_
tombaient	tomber	V	_
presque	presque	ADV	_
à	à	P	_
terre	terre	NC	_
.	.	PONCT	_
Ce	ce	DET	_
tableau	tableau	NC	_
était	être	V	_
charmant	charmant	ADJ	_
.	.	PONCT	_
Une	un	PRO	_
des	de_le	P+D	_
jeunes	jeune	ADJ	_
filles	fille	NC	_
paraissait	paraître	V	_
se	se	CLO	_
détacher	détacher	VINF	_
de	de	P	_
ses	son	DET	_
compagnes	compagne	NC	_
;	;	PONCT	_
elle	il	CLS	_
était	être	V	_
plus	plus	ADV	_
jeune	jeune	ADJ	_
,	,	PONCT	_
plus	plus	ADV	_
svelte	svelte	ADJ	_
,	,	PONCT	_
ses	son	DET	_
bras	bras	NC	_
étaient	être	V	_
plus	plus	ADV	_
délicats	délicat	ADJ	_
;	;	PONCT	_
les	le	DET	_
autres	autre	NC	_
semblaient	sembler	V	_
être	être	VINF	_
faites	faire	VPP	_
pour	pour	P	_
l'	il	CLO	_
entourer	entourer	VINF	_
.	.	PONCT	_
Elle	il	CLS	_
filait	filer	V	_
aussi	aussi	ADV	_
;	;	PONCT	_
mais	mais	CC	_
elle	il	CLS	_
était	être	V	_
placée	placer	VPP	_
de	de	P	_
manière	manière	NC	_
à	à	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
on	on	CLS	_
ne	ne	ADV	_
vît	voir	V	_
pas	pas	ADV	_
ses	son	DET	_
traits	trait	NC	_
.	.	PONCT	_
à	à	P	_
moitié	moitié	NC	_
cachée	cacher	VPP	_
par	par	P	_
son	son	DET	_
attitude	attitude	NC	_
et	et	CC	_
par	par	P	_
sa	son	DET	_
coiffure	coiffure	NC	_
,	,	PONCT	_
elle	il	CLS	_
était	être	V	_
vêtue	vêtir	VPP	_
comme	comme	P	_
les	le	DET	_
autres	autre	NC	_
,	,	PONCT	_
et	et	CC	_
paraissait	paraître	V	_
pourtant	pourtant	ADV	_
plus	plus	ADV	_
distinguée	distingué	ADJ	_
.	.	PONCT	_
Valérie	Valérie	NP	_
se	se	CLO	_
reconnut	reconnaître	V	_
dans	dans	P	_
cette	ce	DET	_
scène	scène	NC	_
naïve	naïf	ADJ	_
de	de	P	_
sa	son	DET	_
jeunesse	jeunesse	NC	_
,	,	PONCT	_
où	où	PROREL	_
elle	il	CLS	_
s'	se	CLO	_
était	être	V	_
plu	plaire	VPP	_
,	,	PONCT	_
comme	comme	CS	_
elle	il	CLS	_
le	il	CLO	_
faisait	faire	V	_
souvent	souvent	ADV	_
,	,	PONCT	_
à	à	P	_
travailler	travailler	VINF	_
au	à_le	P+D	_
milieu	milieu	NC	_
de	de	P	_
plusieurs	plusieurs	DET	_
jeunes	jeune	ADJ	_
filles	fille	NC	_
qu'	que	PROREL	_
on	on	CLS	_
élevait	élever	V	_
chez	chez	P	_
ses	son	DET	_
parens	parent	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
,	,	PONCT	_
riches	riche	ADJ	_
et	et	CC	_
bienfaisans	bienfaisant	ADJ	_
,	,	PONCT	_
recueillaient	recueillir	V	_
des	un	DET	_
enfans	enfant	NC	_
pauvres	pauvre	ADJ	_
,	,	PONCT	_
les	il	CLO	_
élevaient	élever	V	_
,	,	PONCT	_
et	et	CC	_
les	il	CLO	_
dotaient	doter	V	_
ensuite	ensuite	ADV	_
.	.	PONCT	_
Elle	il	CLS	_
comprit	comprendre	V	_
que	que	CS	_
j'	je	CLS	_
avais	avoir	V	_
voulu	vouloir	VPP	_
lui	il	CLO	_
retracer	retracer	VINF	_
le	le	DET	_
jour	jour	NC	_
où	où	PROREL	_
le	le	DET	_
comte	comte	NC	_
la	le	DET	_
vit	vit	NC	_
pour	pour	P	_
la	le	DET	_
première	premier	ADJ	_
fois	fois	NC	_
,	,	PONCT	_
et	et	CC	_
la	il	CLO	_
surprit	surprendre	V	_
au	à_le	P+D	_
milieu	milieu	NC	_
de	de	P	_
cette	ce	DET	_
scène	scène	NC	_
aimable	aimable	ADJ	_
et	et	CC	_
naïve	naïf	ADJ	_
.	.	PONCT	_
Dès	dès	P	_
lors	lors	ADV	_
,	,	PONCT	_
charmé	charmer	VPP	_
de	de	P	_
sa	son	DET	_
candeur	candeur	NC	_
et	et	CC	_
de	de	P	_
ses	son	DET	_
grâces	grâce	NC	_
,	,	PONCT	_
il	il	CLS	_
l'	il	CLO	_
aima	aimer	V	_
tendrement	tendrement	ADV	_
.	.	PONCT	_
Mais	mais	CC	_
revenons	revenir	V	_
à	à	P	_
ce	ce	DET	_
miroir	miroir	NC	_
magique	magique	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
ramenait	ramener	V	_
*	*	X	_
Valérie	Valérie	NP	_
au	à_le	P+D	_
passé	passé	NC	_
.	.	PONCT	_
De	de	P	_
jeunes	jeune	ADJ	_
filles	fille	NC	_
,	,	PONCT	_
élevées	élever	VPP	_
dans	dans	P	_
le	le	DET	_
conservatoire	conservatoire	NC	_
des	de_le	P+D	_
Mendicanti	Mendicanti	NP	_
,	,	PONCT	_
formaient	former	V	_
un	un	DET	_
groupe	groupe	NC	_
,	,	PONCT	_
costumées	costumer	VPP	_
comme	comme	P	_
nos	notre	DET	_
paysannes	paysanne	NC	_
suédoises	suédois	ADJ	_
:	:	PONCT	_
elles	il	CLS	_
chantaient	chanter	V	_
mieux	mieux	ADV	_
qu'	que	CS	_
elles	il	CLS	_
;	;	PONCT	_
et	et	CC	_
,	,	PONCT	_
au	à_le	P+D	_
lieu	lieu	NC	_
de	de	P	_
leurs	leur	DET	_
romances	romance	NC	_
,	,	PONCT	_
nous	nous	CLS	_
entendîmes	entendre	V	_
des	un	DET	_
couplets	couplet	NC	_
composés	composer	VPP	_
pour	pour	P	_
la	le	DET	_
comtesse	comtesse	NC	_
,	,	PONCT	_
accompagnés	accompagner	VPP	_
par	par	P	_
Frédéric	Frédéric	NP	_
et	et	CC	_
Ponto	Ponto	NP	_
,	,	PONCT	_
placés	placer	VPP	_
de	de	P	_
manière	manière	NC	_
à	à	P	_
ne	ne	ADV	_
pas	pas	ADV	_
être	être	VINF	_
aperçus	apercevoir	VPP	_
.	.	PONCT	_
Les	le	DET	_
voix	voix	NC	_
ravissantes	ravissant	ADJ	_
des	de_le	P+D	_
filles	fille	NC	_
des	de_le	P+D	_
Mendicanti	Mendicanti	NP	_
,	,	PONCT	_
le	le	DET	_
talent	talent	NC	_
de	de	P	_
ces	ce	DET	_
artistes	artiste	NC	_
fameux	fameux	ADJ	_
,	,	PONCT	_
la	le	DET	_
sensibilité	sensibilité	NC	_
de	de	P	_
*	*	X	_
Valérie	Valérie	NP	_
,	,	PONCT	_
contagieuse	contagieux	ADJ	_
pour	pour	P	_
les	le	DET	_
autres	autre	NC	_
,	,	PONCT	_
tout	tout	PRO	_
fit	faire	V	_
de	de	P	_
ce	ce	DET	_
moment	moment	NC	_
un	un	DET	_
moment	moment	NC	_
délicieux	délicieux	ADJ	_
;	;	PONCT	_
et	et	CC	_
les	le	DET	_
italiens	italien	NC	_
,	,	PONCT	_
habitués	habituer	VPP	_
à	à	P	_
exprimer	exprimer	VINF	_
fortement	fortement	ADV	_
ce	ce	PRO	_
qu'	que	PROREL	_
ils	il	CLS	_
sentent	sentir	V	_
,	,	PONCT	_
mêlèrent	mêler	V	_
leurs	leur	DET	_
acclamations	acclamation	NC	_
à	à	P	_
la	le	DET	_
joie	joie	NC	_
douce	doux	ADJ	_
que	que	CS	_
me	je	CLO	_
faisait	faire	V	_
ressentir	ressentir	VINF	_
le	le	DET	_
bonheur	bonheur	NC	_
de	de	P	_
Valérie	Valérie	NP	_
.	.	PONCT	_
Le	le	DET	_
bal	bal	NC	_
commença	commencer	V	_
dans	dans	P	_
une	un	PRO	_
des	de_le	P+D	_
salles	salle	NC	_
attenantes	attenant	ADJ	_
;	;	PONCT	_
tout	tout	ADJ	_
le	le	DET	_
monde	monde	NC	_
s'	se	CLO	_
y	y	CLO	_
précipita	précipiter	V	_
.	.	PONCT	_
La	le	DET	_
toile	toile	NC	_
étant	être	VPR	_
tombée	tomber	VPP	_
,	,	PONCT	_
on	on	CLS	_
vit	vivre	V	_
reparaître	reparaître	VINF	_
le	le	DET	_
clair	clair	NC	_
de	de	P	_
lune	un	NC	_
.	.	PONCT	_
*	*	X	_
Valérie	Valérie	NP	_
resta	rester	V	_
avec	avec	P	_
son	son	DET	_
mari	mari	NC	_
;	;	PONCT	_
tous	tout	DET	_
deux	deux	NC	_
parlèrent	parler	V	_
avec	avec	P	_
tendresse	tendresse	NC	_
du	de_le	P+D	_
souvenir	souvenir	NC	_
que	que	CS	_
cette	ce	DET	_
fête	fête	NC	_
leur	il	CLO	_
retraçait	retracer	V	_
.	.	PONCT	_
Le	le	DET	_
comte	comte	NC	_
me	je	CLO	_
dit	dire	V	_
les	le	DET	_
choses	chose	NC	_
du	de_le	P+D	_
monde	monde	NC	_
les	le	DET	_
plus	plus	ADV	_
aimables	aimable	ADJ	_
;	;	PONCT	_
sa	son	DET	_
femme	femme	NC	_
,	,	PONCT	_
en	en	P	_
me	je	CLO	_
tendant	tendre	VPR	_
la	le	DET	_
main	main	NC	_
,	,	PONCT	_
s'	se	CLO	_
écria	écrier	V	_
:	:	PONCT	_
-	-	PONCT	_
bon	bon	ADJ	_
Gustave	Gustave	NP	_
!	!	PONCT	_
Jamais	jamais	ADV	_
je	je	CLS	_
n'	ne	ADV	_
oublierai	oublier	V	_
cette	ce	DET	_
charmante	charmant	ADJ	_
soirée	soirée	NC	_
,	,	PONCT	_
et	et	CC	_
la	le	DET	_
salle	salle	NC	_
des	de_le	P+D	_
souvenirs	souvenir	NC	_
.	.	PONCT	_
-	-	PONCT	_
elle	il	CLS	_
rentra	rentrer	V	_
ensuite	ensuite	ADV	_
avec	avec	P	_
le	le	DET	_
comte	comte	NC	_
dans	dans	P	_
le	le	DET	_
bal	bal	NC	_
.	.	PONCT	_
Je	je	CLS	_
sortis	sortir	V	_
pour	pour	P	_
respirer	respirer	VINF	_
le	le	DET	_
grand	grand	ADJ	_
air	air	NC	_
et	et	CC	_
m'	je	CLO	_
abandonner	abandonner	VINF	_
pendant	pendant	P	_
quelques	quelque	DET	_
instans	instant	NC	_
à	à	P	_
mes	mon	DET	_
rêveries	rêveries	NC	_
.	.	PONCT	_
En	en	P	_
rentrant	rentrer	VPR	_
,	,	PONCT	_
je	je	CLS	_
cherchais	chercher	V	_
des	un	DET	_
yeux	œil	NC	_
la	le	DET	_
comtesse	comtesse	NC	_
au	à_le	P+D	_
milieu	milieu	NC	_
de	de	P	_
la	le	DET	_
foule	foule	NC	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
ne	ne	ADV	_
la	il	CLO	_
trouvant	trouver	VPR	_
pas	pas	ADV	_
,	,	PONCT	_
je	je	CLS	_
me	je	CLO	_
doutais	douter	V	_
qu'	que	CS	_
elle	il	CLS	_
avait	avoir	V	_
cherché	chercher	VPP	_
la	le	DET	_
solitude	solitude	NC	_
dans	dans	P	_
la	le	DET	_
salle	salle	NC	_
des	de_le	P+D	_
souvenirs	souvenir	NC	_
.	.	PONCT	_
Je	je	CLS	_
la	il	CLO	_
trouvai	trouver	V	_
effectivement	effectivement	ADV	_
dans	dans	P	_
l'	le	DET	_
embrasure	embrasure	NC	_
d'	de	P	_
une	un	DET	_
fenêtre	fenêtre	NC	_
:	:	PONCT	_
je	je	CLS	_
m'	je	CLO	_
approchai	approcher	V	_
avec	avec	P	_
timidité	timidité	NC	_
;	;	PONCT	_
elle	il	CLS	_
me	je	CLO	_
dit	dire	V	_
de	de	P	_
m'	je	CLO	_
asseoir	asseoir	VINF	_
à	à	P	_
côté	côté	NC	_
d'	de	P	_
elle	il	PRO	_
.	.	PONCT	_
Je	je	CLS	_
vis	vivre	V	_
qu'	que	CS	_
elle	il	CLS	_
avait	avoir	V	_
pleuré	pleurer	VPP	_
;	;	PONCT	_
elle	il	CLS	_
avait	avoir	V	_
encore	encore	ADV	_
les	le	DET	_
larmes	larme	NC	_
aux	à_le	P+D	_
yeux	œil	NC	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
crus	croire	V	_
qu'	que	CS	_
elle	il	CLS	_
s'	se	CLO	_
était	être	V	_
rappelé	rappeler	VPP	_
la	le	DET	_
petite	petit	ADJ	_
discussion	discussion	NC	_
du	de_le	P+D	_
matin	matin	NC	_
.	.	PONCT	_
Je	je	CLS	_
savais	savoir	V	_
combien	combien	PROWH	_
les	le	DET	_
impressions	impression	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
recevait	recevoir	V	_
étaient	être	V	_
profondes	profond	ADJ	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
lui	il	CLO	_
dis	dire	V	_
:	:	PONCT	_
-	-	X	_
quoi	quoi	PROWH	_
!	!	PONCT	_
Madame	madame	NC	_
,	,	PONCT	_
vous	vous	CLS	_
avez	avoir	V	_
de	de	X	_
la	le	DET	_
tristesse	tristesse	NC	_
,	,	PONCT	_
aujourd'hui	aujourd'hui	ADV	_
que	que	CS	_
nous	nous	CLS	_
désirons	désirer	V	_
surtout	surtout	ADV	_
vous	vous	CLO	_
voir	voir	VINF	_
contente	content	ADJ	_
?	?	PONCT	_
-	-	PONCT	_
non	non	I	_
,	,	PONCT	_
me	je	CLO	_
dit	dire	V	_
-elle	il	CLS	_
;	;	PONCT	_
les	le	DET	_
larmes	larme	NC	_
que	que	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
versées	verser	VPP	_
ne	ne	ADV	_
sont	être	V	_
point	point	ADV	_
amères	amer	ADJ	_
:	:	PONCT	_
je	je	CLS	_
me	je	CLO	_
suis	être	V	_
retracé	retracer	VPP	_
cet	ce	DET	_
âge	âge	NC	_
que	que	PROREL	_
vous	vous	CLS	_
avez	avoir	V	_
su	savoir	VPP	_
me	je	CLO	_
rappeler	rappeler	VINF	_
si	si	ADV	_
délicieusement	délicieusement	ADV	_
;	;	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
pensé	penser	VPP	_
à	à	P	_
ma	mon	DET	_
mère	mère	NC	_
,	,	PONCT	_
à	à	P	_
mes	mon	DET	_
soeurs	sœur	NC	_
,	,	PONCT	_
à	à	P	_
ce	ce	DET	_
jour	jour	NC	_
heureux	heureux	ADJ	_
qui	qui	PROREL	_
commença	commencer	V	_
l'	le	DET	_
attachement	attachement	NC	_
du	de_le	P+D	_
comte	comte	NC	_
pour	pour	P	_
moi	je	PRO	_
;	;	PONCT	_
je	je	CLS	_
me	je	CLO	_
suis	être	V	_
attendrie	attendrir	VPP	_
sur	sur	P	_
cette	ce	DET	_
époque	époque	NC	_
si	si	ADV	_
chère	cher	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
j'	je	CLS	_
aime	aimer	V	_
aussi	aussi	ADV	_
l'	le	DET	_
italie	Italie	NP	_
,	,	PONCT	_
je	je	CLS	_
l'	il	CLO	_
aime	aimer	V	_
beaucoup	beaucoup	ADV	_
,	,	PONCT	_
dit	dire	V	_
-elle	il	CLS	_
.	.	PONCT	_
-	-	PONCT	_
je	je	CLS	_
tenais	tenir	V	_
toujours	toujours	ADV	_
sa	son	DET	_
main	main	NC	_
,	,	PONCT	_
et	et	CC	_
mes	mon	DET	_
yeux	œil	NC	_
étaient	être	V	_
fixément	fixément	ADV	_
attachés	attacher	VPP	_
sur	sur	P	_
cette	ce	DET	_
main	main	NC	_
qui	qui	PROREL	_
,	,	PONCT	_
deux	deux	DET	_
ans	an	NC	_
auparavant	auparavant	ADV	_
,	,	PONCT	_
était	être	V	_
libre	libre	ADJ	_
;	;	PONCT	_
je	je	CLS	_
touchais	toucher	V	_
cet	ce	DET	_
anneau	anneau	NC	_
qui	qui	PROREL	_
me	je	CLO	_
séparait	séparer	V	_
d'	de	P	_
elle	il	PRO	_
à	à	P	_
jamais	jamais	ADV	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
faisait	faire	V	_
battre	battre	VINF	_
mon	mon	DET	_
coeur	cœur	NC	_
de	de	P	_
terreur	terreur	NC	_
et	et	CC	_
d'	de	P	_
effroi	effroi	NC	_
;	;	PONCT	_
mes	mon	DET	_
yeux	œil	NC	_
s'	se	CLO	_
y	y	CLO	_
fixaient	fixer	V	_
avec	avec	P	_
stupeur	stupeur	NC	_
.	.	PONCT	_
-	-	PONCT	_
quoi	quoi	PROWH	_
!	!	PONCT	_
Me	je	CLO	_
disais	dire	V	_
-je	je	CLS	_
,	,	PONCT	_
j'	je	CLS	_
aurais	avoir	V	_
pu	pouvoir	VPP	_
prétendre	prétendre	VINF	_
aussi	aussi	ADV	_
à	à	P	_
elle	il	PRO	_
!	!	PONCT	_
Je	je	CLS	_
vivais	vivre	V	_
dans	dans	P	_
le	le	DET	_
même	même	ADJ	_
pays	pays	NC	_
,	,	PONCT	_
dans	dans	P	_
la	le	DET	_
même	même	ADJ	_
province	province	NC	_
;	;	PONCT	_
mon	mon	DET	_
nom	nom	NC	_
,	,	PONCT	_
mon	mon	DET	_
âge	âge	NC	_
,	,	PONCT	_
ma	mon	DET	_
fortune	fortune	NC	_
,	,	PONCT	_
tout	tout	PRO	_
me	je	CLO	_
rapprochait	rapprocher	V	_
d'	de	P	_
elle	il	PRO	_
;	;	PONCT	_
qu'	que	PROWH	_
est	être	V	_
-ce	ce	CLS	_
qui	qui	PROREL	_
m'	je	CLO	_
a	avoir	V	_
empêché	empêcher	VPP	_
de	de	P	_
deviner	deviner	VINF	_
cet	ce	DET	_
immense	immense	ADJ	_
bonheur	bonheur	NC	_
?	?	PONCT	_
-	-	PONCT	_
mon	mon	DET	_
coeur	cœur	NC	_
se	se	CLO	_
serrait	serrer	V	_
,	,	PONCT	_
et	et	CC	_
quelques	quelque	DET	_
larmes	larme	NC	_
,	,	PONCT	_
douloureuses	douloureux	ADJ	_
comme	comme	P	_
mes	mon	DET	_
pensées	pensée	NC	_
,	,	PONCT	_
tombaient	tomber	V	_
sur	sur	P	_
sa	son	DET	_
main	main	NC	_
.	.	PONCT	_
-	-	X	_
qu'	que	PROWH	_
avez	avoir	V	_
-vous	vous	CLS	_
,	,	PONCT	_
Gustave	Gustave	NP	_
?	?	PONCT	_
Dites	dire	V	_
-moi	je	CLO	_
ce	ce	PRO	_
qui	qui	PROREL	_
vous	vous	CLO	_
tourmente	tourmenter	V	_
.	.	PONCT	_
-	-	PONCT	_
elle	il	CLS	_
voulait	vouloir	V	_
retirer	retirer	VINF	_
sa	son	DET	_
main	main	NC	_
;	;	PONCT	_
mais	mais	CC	_
sa	son	DET	_
voix	voix	NC	_
était	être	V	_
si	si	ADV	_
touchante	touchant	ADJ	_
,	,	PONCT	_
j'	je	CLS	_
osai	oser	V	_
la	il	CLO	_
retenir	retenir	VINF	_
.	.	PONCT	_
Je	je	CLS	_
voulais	vouloir	V	_
lui	il	CLO	_
dire	dire	VINF	_
...	…	PONCT	_
que	que	PROWH	_
sais	savoir	V	_
-je	je	CLS	_
?	?	PONCT	_
Mais	mais	CC	_
je	je	CLS	_
sentis	sentir	V	_
cet	ce	DET	_
anneau	anneau	NC	_
,	,	PONCT	_
mon	mon	DET	_
supplice	supplice	NC	_
et	et	CC	_
mon	mon	DET	_
juge	juge	NC	_
;	;	PONCT	_
je	je	CLS	_
sentis	sentir	V	_
ma	mon	DET	_
langue	langue	NC	_
se	se	CLO	_
glacer	glacer	VINF	_
.	.	PONCT	_
Je	je	CLS	_
quittai	quitter	V	_
la	le	DET	_
main	main	NC	_
de	de	P	_
Valérie	Valérie	NP	_
,	,	PONCT	_
et	et	CC	_
je	je	CLS	_
soupirais	soupirer	V	_
profondément	profondément	ADV	_
.	.	PONCT	_
-	-	PONCT	_
pourquoi	pourquoi	PROWH	_
,	,	PONCT	_
me	je	CLO	_
dit	dire	V	_
-elle	il	CLS	_
,	,	PONCT	_
pourquoi	pourquoi	PROWH	_
toujours	toujours	ADV	_
cette	ce	DET	_
tristesse	tristesse	NC	_
?	?	PONCT	_
Je	je	CLS	_
suis	être	V	_
sûre	sûr	ADJ	_
que	que	CS	_
vous	vous	CLS	_
pensez	penser	V	_
à	à	P	_
cette	ce	DET	_
femme	femme	NC	_
.	.	PONCT	_
Je	je	CLS	_
sens	sentir	V	_
bien	bien	ADV	_
que	que	CS	_
son	son	DET	_
image	image	NC	_
est	être	V	_
venue	venir	VPP	_
vous	vous	CLO	_
troubler	troubler	VINF	_
aujourd'hui	aujourd'hui	ADV	_
plus	plus	ADV	_
que	que	CS	_
jamais	jamais	ADV	_
;	;	PONCT	_
toute	tout	ADJ	_
cette	ce	DET	_
soirée	soirée	NC	_
vous	vous	CLO	_
a	avoir	V	_
ramené	ramener	VPP	_
en	en	P	_
Suède	Suède	NP	_
.	.	PONCT	_
-	-	PONCT	_
oui	oui	I	_
,	,	PONCT	_
dis	dire	V	_
-je	je	CLS	_
,	,	PONCT	_
en	en	P	_
respirant	respirer	VPR	_
péniblement	péniblement	ADV	_
.	.	PONCT	_
-	-	PONCT	_
elle	il	CLS	_
a	avoir	V	_
donc	donc	ADV	_
bien	bien	ADV	_
des	un	DET	_
charmes	charme	NC	_
,	,	PONCT	_
me	je	CLO	_
dit	dire	V	_
-elle	il	CLS	_
,	,	PONCT	_
puisque	puisque	CS	_
rien	rien	PRO	_
ne	ne	ADV	_
peut	pouvoir	V	_
vous	vous	CLO	_
distraire	distraire	VINF	_
d'	de	P	_
elle	il	PRO	_
?	?	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Elle	il	CLS	_
a	avoir	V	_
tout	tout	PRO	_
,	,	PONCT	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
fait	faire	V	_
les	le	DET	_
fortes	fort	ADJ	_
passions	passion	NC	_
;	;	PONCT	_
la	le	DET	_
grâce	grâce	NC	_
,	,	PONCT	_
la	le	DET	_
timidité	timidité	NC	_
,	,	PONCT	_
la	le	DET	_
décence	décence	NC	_
,	,	PONCT	_
avec	avec	P	_
une	un	PRO	_
de	de	P	_
ces	ce	DET	_
âmes	âme	NC	_
passionnées	passionné	ADJ	_
pour	pour	P	_
le	le	DET	_
bien	bien	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
aiment	aimer	V	_
parce_qu'	parce_que	CS	_
elles	il	CLS	_
vivent	vivre	V	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
ne	ne	ADV	_
vivent	vivre	V	_
que	que	ADV	_
pour	pour	P	_
la	le	DET	_
vertu	vertu	NC	_
:	:	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
par	par	P	_
le	le	DET	_
plus	plus	ADV	_
charmant	charmant	ADJ	_
des	de_le	P+D	_
contrastes	contraste	NC	_
,	,	PONCT	_
elle	il	CLS	_
a	avoir	V	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
annonce	annoncer	V	_
la	le	DET	_
faiblesse	faiblesse	NC	_
et	et	CC	_
la	le	DET	_
dépendance	dépendance	NC	_
,	,	PONCT	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
réclame	réclamer	V	_
l'	le	DET	_
appui	appui	NC	_
;	;	PONCT	_
son	son	DET	_
corps	corps	NC	_
délicat	délicat	ADJ	_
est	être	V	_
une	un	DET	_
fleur	fleur	NC	_
que	que	PROREL	_
le	le	DET	_
plus	plus	ADV	_
léger	léger	ADJ	_
souffle	souffle	NC	_
fait	faire	V	_
incliner	incliner	VINF	_
,	,	PONCT	_
et	et	CC	_
son	son	DET	_
âme	âme	NC	_
forte	fort	ADJ	_
et	et	CC	_
courageuse	courageux	ADJ	_
braverait	braver	V	_
la	le	DET	_
mort	mort	NC	_
pour	pour	P	_
la	le	DET	_
vertu	vertu	NC	_
et	et	CC	_
pour	pour	P	_
l'	le	DET	_
amour	amour	NC	_
.	.	PONCT	_
-	-	PONCT	_
je	je	CLS	_
prononçai	prononcer	V	_
ce	ce	DET	_
dernier	dernier	ADJ	_
mot	mot	NC	_
en	en	P	_
tremblant	trembler	VPR	_
,	,	PONCT	_
épuisé	épuiser	VPP	_
par	par	P	_
la	le	DET	_
chaleur	chaleur	NC	_
avec	avec	P	_
laquelle	il	PROREL	_
j'	je	CLS	_
avais	avoir	V	_
parlé	parler	VPP	_
,	,	PONCT	_
ne	ne	ADV	_
sachant	savoir	VPR	_
moi	je	PRO	_
-même	même	ADJ	_
jusqu'	jusque	P	_
où	où	PROREL	_
m'	je	CLO	_
avait	avoir	V	_
conduit	conduire	VPP	_
mon	mon	DET	_
enthousiasme	enthousiasme	NC	_
.	.	PONCT	_
Je	je	CLS	_
tremblais	trembler	V	_
qu'	que	CS	_
elle	il	CLS	_
ne	ne	ADV	_
m'	je	CLO	_
eût	avoir	V	_
deviné	deviner	VPP	_
,	,	PONCT	_
et	et	CC	_
j'	je	CLS	_
appuyais	appuyer	V	_
ma	mon	DET	_
tête	tête	NC	_
contre	contre	P	_
un	un	PRO	_
des	de_le	P+D	_
carreaux	carreau	NC	_
de	de	P	_
la	le	DET	_
fenêtre	fenêtre	NC	_
,	,	PONCT	_
attendant	attendre	VPR	_
avec	avec	P	_
anxiété	anxiété	NC	_
le	le	DET	_
premier	premier	ADJ	_
son	son	NC	_
de	de	P	_
sa	son	DET	_
voix	voix	NC	_
.	.	PONCT	_
-	-	PONCT	_
sait	savoir	V	_
-elle	il	CLS	_
que	que	CS	_
vous	vous	CLS	_
l'	il	CLO	_
aimez	aimer	V	_
?	?	PONCT	_
Me	je	CLO	_
dit	dire	V	_
Valérie	Valérie	NP	_
,	,	PONCT	_
avec	avec	P	_
une	un	DET	_
ingénuité	ingénuité	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
n'	ne	ADV	_
aurait	avoir	V	_
pu	pouvoir	VPP	_
feindre	feindre	VINF	_
.	.	PONCT	_
-	-	PONCT	_
oh	oh	I	_
!	!	PONCT	_
Non	non	I	_
,	,	PONCT	_
non	non	I	_
,	,	PONCT	_
m'	je	CLO	_
