APHORISMES	aphorisme	NC	_
.	.	PONCT	_
Telles	tel	ADJ	_
sont	être	V	_
les	le	DET	_
circonstances	circonstance	NC	_
qui	qui	PROREL	_
ont	avoir	V	_
précédé	précéder	VPP	_
l'	le	DET	_
avénement	avènement	NC	_
de	de	P	_
la	le	DET	_
gastronomie	gastronomie	NC	_
.	.	PONCT	_
Définition	définition	NC	_
de	de	P	_
la	le	DET	_
gastronomie	gastronomie	NC	_
.	.	PONCT	_
18	18	X	_
-la	il	CLO	_
gastronomie	gastronomie	NC	_
est	être	V	_
la	le	DET	_
connaissance	connaissance	NC	_
raisonnée	raisonner	VPP	_
de	de	P	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
a	avoir	V	_
rapport	rapport	NC	_
à	à	P	_
l'	le	DET	_
homme	homme	NC	_
,	,	PONCT	_
en	en	P	_
tant	tant	ADV	_
qu'	que	PROREL	_
il	il	CLS	_
se	se	CLO	_
nourrit	nourrir	V	_
.	.	PONCT	_
Son	son	DET	_
but	but	NC	_
est	être	V	_
de	de	P	_
veiller	veiller	VINF	_
à	à	P	_
la	le	DET	_
conservation	conservation	NC	_
des	de_le	P+D	_
hommes	homme	NC	_
,	,	PONCT	_
au	à_le	P+D	_
moyen	moyen	NC	_
de	de	P	_
la	le	DET	_
meilleure	meilleur	ADJ	_
nourriture	nourriture	NC	_
possible	possible	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
y	y	CLO	_
parvient	parvenir	V	_
en	en	P	_
dirigeant	diriger	VPR	_
,	,	PONCT	_
par	par	P	_
des	un	DET	_
principes	principe	NC	_
certains	certain	PRO	_
,	,	PONCT	_
tous	tout	ADJ	_
ceux	celui	PRO	_
qui	qui	PROREL	_
recherchent	rechercher	V	_
,	,	PONCT	_
fournissent	fournir	V	_
ou	ou	CC	_
préparent	préparer	V	_
les	le	DET	_
choses	chose	NC	_
qui	qui	PROREL	_
peuvent	pouvoir	V	_
se	se	CLO	_
convertir	convertir	VINF	_
en	en	P	_
aliments	aliment	NC	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
elle	il	PRO	_
,	,	PONCT	_
à_vrai_dire	à_vrai_dire	ADV	_
,	,	PONCT	_
qui	qui	PROREL	_
fait	faire	V	_
mouvoir	mouvoir	VINF	_
les	le	DET	_
cultivateurs	cultivateur	NC	_
,	,	PONCT	_
les	le	DET	_
vignerons	vigneron	NC	_
,	,	PONCT	_
les	le	DET	_
pêcheurs	pêcheur	NC	_
,	,	PONCT	_
les	le	DET	_
chasseurs	chasseur	NC	_
et	et	CC	_
la	le	DET	_
nombreuse	nombreux	ADJ	_
famille	famille	NC	_
des	de_le	P+D	_
cuisiniers	cuisinier	NC	_
,	,	PONCT	_
quel	quel	PROWH	_
que	que	PROREL	_
soit	être	V	_
le	le	DET	_
titre	titre	NC	_
ou	ou	CC	_
la	le	DET	_
qualification	qualification	NC	_
sous	sous	P	_
laquelle	il	PROREL	_
ils	il	CLS	_
déguisent	déguiser	V	_
leur	leur	DET	_
emploi	emploi	NC	_
à	à	P	_
la	le	DET	_
préparation	préparation	NC	_
des	de_le	P+D	_
aliments	aliment	NC	_
.	.	PONCT	_
La	le	DET	_
gastronomie	gastronomie	NC	_
tient	tenir	V	_
:	:	PONCT	_
à	à	P	_
l'	le	DET	_
histoire	histoire	NC	_
naturelle	naturel	ADJ	_
,	,	PONCT	_
par	par	P	_
la	le	DET	_
classification	classification	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
fait	faire	V	_
des	un	DET	_
substances	substance	NC	_
alimentaires	alimentaire	ADJ	_
;	;	PONCT	_
à	à	P	_
la	le	DET	_
physique	physique	NC	_
,	,	PONCT	_
par	par	P	_
l'	le	DET	_
examen	examen	NC	_
de	de	P	_
leurs	leur	DET	_
compositions	composition	NC	_
et	et	CC	_
de	de	P	_
leurs	leur	DET	_
qualités	qualité	NC	_
;	;	PONCT	_
à	à	P	_
la	le	DET	_
chimie	chimie	NC	_
,	,	PONCT	_
par	par	P	_
les	le	DET	_
diverses	divers	ADJ	_
analyses	analyse	NC	_
et	et	CC	_
décompositions	décomposition	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
leur	il	CLO	_
fait	faire	V	_
subir	subir	VINF	_
;	;	PONCT	_
à	à	P	_
la	le	DET	_
cuisine	cuisine	NC	_
,	,	PONCT	_
par	par	P	_
l'	le	DET	_
art	art	NC	_
d'	de	P	_
apprêter	apprêter	VINF	_
les	le	DET	_
mets	mets	NC	_
et	et	CC	_
de	de	P	_
les	il	CLO	_
rendre	rendre	VINF	_
agréables	agréable	ADJ	_
au	à_le	P+D	_
goût	goût	NC	_
;	;	PONCT	_
au	à_le	P+D	_
commerce	commerce	NC	_
,	,	PONCT	_
par	par	P	_
la	le	DET	_
recherche	recherche	NC	_
des	de_le	P+D	_
moyens	moyen	NC	_
d'	de	P	_
acheter	acheter	VINF	_
au	à_le	P+D	_
meilleur	meilleur	ADJ	_
marché	marché	NC	_
possible	possible	ADJ	_
ce	ce	PRO	_
qu'	que	PROREL	_
elle	il	CLS	_
consomme	consommer	V	_
,	,	PONCT	_
et	et	CC	_
de	de	P	_
débiter	débiter	VINF	_
le	le	DET	_
plus	plus	ADV	_
avantageusement	avantageusement	ADV	_
ce	ce	PRO	_
qu'	que	PROREL	_
elle	il	CLS	_
présente	présenter	V	_
à	à	P	_
vendre	vendre	VINF	_
;	;	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
à	à	P	_
l'	le	DET	_
économie	économie	NC	_
politique	politique	ADJ	_
,	,	PONCT	_
par	par	P	_
les	le	DET	_
ressources	ressource	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
présente	présenter	V	_
à	à	P	_
l'	le	DET	_
impôt	impôt	NC	_
,	,	PONCT	_
et	et	CC	_
par	par	P	_
les	le	DET	_
moyens	moyen	NC	_
d'	de	P	_
échange	échange	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
établit	établir	V	_
entre	entre	P	_
les	le	DET	_
nations	nation	NC	_
.	.	PONCT	_
La	le	DET	_
gastronomie	gastronomie	NC	_
régit	régir	V	_
la	le	DET	_
vie	vie	NC	_
tout	tout	ADV	_
entière	entier	ADJ	_
;	;	PONCT	_
car	car	CC	_
les	le	DET	_
pleurs	pleur	NC	_
du	de_le	P+D	_
nouveau-né	nouveau-né	NC	_
appellent	appeler	V	_
le	le	DET	_
sein	sein	NC	_
de	de	P	_
sa	son	DET	_
nourrice	nourrice	NC	_
;	;	PONCT	_
et	et	CC	_
le	le	DET	_
mourant	mourant	NC	_
reçoit	recevoir	V	_
encore	encore	ADV	_
avec	avec	P	_
quelque	quelque	DET	_
plaisir	plaisir	NC	_
la	le	DET	_
potion	potion	NC	_
suprême	suprême	ADJ	_
qu'	que	PROREL	_
hélas	hélas	I	_
!	!	PONCT	_
Il	il	CLS	_
ne	ne	ADV	_
doit	devoir	V	_
plus	plus	ADV	_
digérer	digérer	VINF	_
.	.	PONCT	_
Elle	il	CLS	_
s'	se	CLO	_
occupe	occuper	V	_
aussi	aussi	ADV	_
de	de	P	_
tous	tout	ADJ	_
les	le	DET	_
états	état	NC	_
de	de	P	_
la	le	DET	_
société	société	NC	_
;	;	PONCT	_
car	car	CC	_
si	si	CS	_
c'	ce	CLS	_
est	être	V	_
elle	il	PRO	_
qui	qui	PROREL	_
dirige	diriger	V	_
les	le	DET	_
banquets	banquet	NC	_
des	de_le	P+D	_
rois	roi	NC	_
assemblés	assemblé	ADJ	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
encore	encore	ADV	_
elle	il	PRO	_
qui	qui	PROREL	_
a	avoir	V	_
calculé	calculer	VPP	_
le	le	DET	_
nombre	nombre	NC	_
de	de	P	_
minutes	minute	NC	_
d'	de	P	_
ébullition	ébullition	NC	_
qui	qui	PROREL	_
est	être	V	_
nécessaire	nécessaire	ADJ	_
pour	pour	P	_
qu'	que	CS	_
un	un	DET	_
oeuf	bœuf	NC	_
soit	être	V	_
cuit	cuire	VPP	_
à	à	P	_
point	point	NC	_
.	.	PONCT	_
Le	le	DET	_
sujet	sujet	NC	_
matériel	matériel	ADJ	_
de	de	P	_
la	le	DET	_
gastronomie	gastronomie	NC	_
est	être	V	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
peut	pouvoir	V	_
être	être	VINF	_
mangé	manger	VPP	_
;	;	PONCT	_
son	son	DET	_
but	but	NC	_
direct	direct	ADJ	_
,	,	PONCT	_
la	le	DET	_
conservation	conservation	NC	_
des	de_le	P+D	_
individus	individu	NC	_
,	,	PONCT	_
et	et	CC	_
ses	son	DET	_
moyens	moyen	NC	_
d'	de	P	_
exécution	exécution	NC	_
,	,	PONCT	_
la	le	DET	_
culture	culture	NC	_
qui	qui	PROREL	_
produit	produire	V	_
,	,	PONCT	_
le	le	DET	_
commerce	commerce	NC	_
qui	qui	PROREL	_
échange	échanger	V	_
,	,	PONCT	_
l'	le	DET	_
industrie	industrie	NC	_
qui	qui	PROREL	_
prépare	préparer	V	_
,	,	PONCT	_
et	et	CC	_
l'	le	DET	_
expérience	expérience	NC	_
qui	qui	PROREL	_
invente	inventer	V	_
les	le	DET	_
moyens	moyen	NC	_
de	de	P	_
tout	tout	PRO	_
disposer	disposer	VINF	_
pour	pour	P	_
le	le	DET	_
meilleur	meilleur	ADJ	_
usage	usage	NC	_
.	.	PONCT	_
Objets	objet	NC	_
divers	divers	ADJ	_
dont	dont	PROREL	_
s'	se	CLO	_
occupe	occuper	V	_
la	le	DET	_
gastronomie	gastronomie	NC	_
.	.	PONCT	_
19	19	X	_
-la	il	CLO	_
gastronomie	gastronomie	NC	_
considère	considérer	V	_
le	le	DET	_
goût	goût	NC	_
dans	dans	P	_
ses	son	DET	_
jouissances	jouissance	NC	_
comme	comme	P	_
dans	dans	P	_
ses	son	DET	_
douleurs	douleur	NC	_
;	;	PONCT	_
elle	il	CLS	_
a	avoir	V	_
découvert	découvrir	VPP	_
les	le	DET	_
excitations	excitation	NC	_
graduelles	graduel	ADJ	_
dont	dont	PROREL	_
il	il	CLS	_
est	être	V	_
susceptible	susceptible	ADJ	_
;	;	PONCT	_
elle	il	CLS	_
en	en	CLO	_
a	avoir	V	_
régularisé	régulariser	VPP	_
l'	le	DET	_
action	action	NC	_
,	,	PONCT	_
et	et	CC	_
a	avoir	V	_
posé	poser	VPP	_
les	le	DET	_
limites	limite	NC	_
que	que	PROREL	_
l'	le	DET	_
homme	homme	NC	_
qui	qui	PROREL	_
se	se	CLO	_
respecte	respecter	V	_
ne	ne	ADV	_
doit	devoir	V	_
jamais	jamais	ADV	_
outre-passer	outre-passer	VINF	_
.	.	PONCT	_
Elle	il	CLS	_
considère	considérer	V	_
aussi	aussi	ADV	_
l'	le	DET	_
action	action	NC	_
des	de_le	P+D	_
aliments	aliment	NC	_
sur	sur	P	_
le	le	DET	_
moral	moral	NC	_
de	de	P	_
l'	le	DET	_
homme	homme	NC	_
,	,	PONCT	_
sur	sur	P	_
son	son	DET	_
imagination	imagination	NC	_
,	,	PONCT	_
son	son	DET	_
esprit	esprit	NC	_
,	,	PONCT	_
son	son	DET	_
jugement	jugement	NC	_
,	,	PONCT	_
son	son	DET	_
courage	courage	NC	_
et	et	CC	_
ses	son	DET	_
perceptions	perception	NC	_
,	,	PONCT	_
soit	soit	CC	_
qu'	que	CS	_
il	il	CLS	_
veille	veiller	V	_
,	,	PONCT	_
soit	soit	CC	_
qu'	que	CS	_
il	il	CLS	_
dorme	dormir	V	_
,	,	PONCT	_
soit	soit	CC	_
qu'	que	CS	_
il	il	CLS	_
agisse	agir	V	_
,	,	PONCT	_
soit	soit	CC	_
qu'	que	CS	_
il	il	CLS	_
repose	reposer	V	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
la	le	DET	_
gastronomie	gastronomie	NC	_
qui	qui	PROREL	_
fixe	fixer	V	_
le	le	DET	_
point	point	NC	_
d'	de	P	_
esculence	esculence	NC	_
de	de	P	_
chaque	chaque	DET	_
substance	substance	NC	_
alimentaire	alimentaire	ADJ	_
;	;	PONCT	_
car	car	CC	_
toutes	tous	PRO	_
ne	ne	ADV	_
sont	être	V	_
pas	pas	ADV	_
présentables	présentable	ADJ	_
dans	dans	P	_
les	le	DET	_
mêmes	même	ADJ	_
circonstances	circonstance	NC	_
.	.	PONCT	_
Les	le	DET	_
unes	un	NC	_
doivent	devoir	V	_
être	être	VINF	_
prises	prendre	VPP	_
avant	avant	P	_
que	que	CS	_
d'	de	P	_
être	être	VINF	_
parvenues	parvenir	VPP	_
à	à	P	_
leur	leur	DET	_
entier	entier	ADJ	_
développement	développement	NC	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
câpres	câpre	NC	_
,	,	PONCT	_
les	le	DET	_
asperges	asperge	NC	_
,	,	PONCT	_
les	le	DET	_
cochons	cochon	NC	_
de	de	P	_
lait	lait	NC	_
,	,	PONCT	_
les	le	DET	_
pigeons	pigeon	NC	_
à	à	P	_
la	le	DET	_
cuiller	cuiller	NC	_
,	,	PONCT	_
et	et	CC	_
autres	autre	ADJ	_
animaux	animal	NC	_
qu'	que	PROREL	_
on	on	CLS	_
mange	manger	V	_
dans	dans	P	_
leur	leur	DET	_
premier	premier	ADJ	_
âge	âge	NC	_
;	;	PONCT	_
d'	un	DET	_
autres	autre	NC	_
,	,	PONCT	_
au	à_le	P+D	_
moment	moment	NC	_
où	où	PROREL	_
elles	il	CLS	_
ont	avoir	V	_
atteint	atteindre	VPP	_
toute	tout	ADJ	_
la	le	DET	_
perfection	perfection	NC	_
qui	qui	PROREL	_
leur	il	CLO	_
est	être	V	_
destinée	destiner	VPP	_
,	,	PONCT	_
comme	comme	P	_
les	le	DET	_
melons	melon	NC	_
,	,	PONCT	_
la	le	DET	_
plupart	plupart	NC	_
des	de_le	P+D	_
fruits	fruit	NC	_
,	,	PONCT	_
le	le	DET	_
mouton	mouton	NC	_
,	,	PONCT	_
le	le	DET	_
boeuf	bœuf	NC	_
,	,	PONCT	_
et	et	CC	_
tous	tout	ADJ	_
les	le	DET	_
animaux	animal	NC	_
adultes	adulte	ADJ	_
;	;	PONCT	_
d'	un	DET	_
autres	autre	NC	_
,	,	PONCT	_
quand	quand	CS	_
elles	il	CLS	_
commencent	commencer	V	_
à	à	P	_
se	se	CLO	_
décomposer	décomposer	VINF	_
,	,	PONCT	_
telles	tel	ADJ	_
que	que	CS	_
les	le	DET	_
nèfles	nèfle	NC	_
,	,	PONCT	_
la	le	DET	_
bécasse	bécasse	NC	_
,	,	PONCT	_
et	et	CC	_
surtout	surtout	ADV	_
le	le	DET	_
faisan	faisan	NC	_
;	;	PONCT	_
d'	un	DET	_
autres	autre	NC	_
,	,	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
après	après	P	_
que	que	CS	_
les	le	DET	_
opérations	opération	NC	_
de	de	P	_
l'	le	DET	_
art	art	NC	_
leur	il	CLO	_
ont	avoir	V	_
ôté	ôter	VPP	_
leurs	leur	DET	_
qualités	qualité	NC	_
malfaisantes	malfaisant	ADJ	_
,	,	PONCT	_
telles	tel	ADJ	_
que	que	CS	_
la	le	DET	_
pomme	pomme	NC	_
de	de	P	_
terre	terre	NC	_
,	,	PONCT	_
le	le	DET	_
manioc	manioc	NC	_
,	,	PONCT	_
et	et	CC	_
d'	un	DET	_
autres	autre	NC	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
encore	encore	ADV	_
la	le	DET	_
gastronomie	gastronomie	NC	_
qui	qui	PROREL	_
classe	classer	V	_
ces	ce	DET	_
substances	substance	NC	_
d'	de	P	_
après	après	P	_
leurs	leur	DET	_
qualités	qualité	NC	_
diverses	divers	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
indique	indiquer	V	_
celles	celui	PRO	_
qui	qui	PROREL	_
peuvent	pouvoir	V	_
s'	se	CLO	_
associer	associer	VINF	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
,	,	PONCT	_
mesurant	mesurer	VPR	_
leurs	leur	DET	_
divers	divers	ADJ	_
degrés	degré	NC	_
d'	de	P	_
alibilité	alibilité	NC	_
,	,	PONCT	_
distingue	distinguer	V	_
celles	celui	PRO	_
qui	qui	PROREL	_
doivent	devoir	V	_
faire	faire	VINF	_
la	le	DET	_
base	base	NC	_
de	de	P	_
nos	notre	DET	_
repas	repas	NC	_
d'	de	P	_
avec	avec	P	_
celles	celui	PRO	_
qui	qui	PROREL	_
n'	ne	ADV	_
en	en	CLO	_
sont	être	V	_
que	que	ADV	_
les	le	DET	_
accessoires	accessoire	NC	_
et	et	CC	_
d'	de	P	_
avec	avec	P	_
celles	celui	PRO	_
encore	encore	ADV	_
qui	qui	PROREL	_
,	,	PONCT	_
n'	ne	ADV	_
étant	être	VPR	_
déjà	déjà	ADV	_
plus	plus	ADV	_
nécessaires	nécessaire	ADJ	_
,	,	PONCT	_
sont	être	V	_
cependant	cependant	ADV	_
une	un	DET	_
distraction	distraction	NC	_
agréable	agréable	ADJ	_
,	,	PONCT	_
et	et	CC	_
deviennent	devenir	V	_
l'	le	DET	_
accompagnement	accompagnement	NC	_
obligé	obliger	VPP	_
de	de	P	_
la	le	DET	_
confabulation	confabulation	NC	_
conviviale	convivial	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
ne	ne	ADV	_
s'	se	CLO	_
occupe	occuper	V	_
pas	pas	ADV	_
avec	avec	P	_
moins	moins	ADV	_
d'	de	P	_
intérêt	intérêt	NC	_
des	de_le	P+D	_
boissons	boisson	NC	_
qui	qui	PROREL	_
nous	nous	CLO	_
sont	être	V	_
destinées	destiner	VPP	_
,	,	PONCT	_
suivant	suivant	P	_
le	le	DET	_
temps	temps	NC	_
,	,	PONCT	_
les	le	DET	_
lieux	lieu	NC	_
et	et	CC	_
les	le	DET	_
climats	climat	NC	_
.	.	PONCT	_
Elle	il	CLS	_
enseigne	enseigner	V	_
à	à	P	_
les	il	CLO	_
préparer	préparer	VINF	_
,	,	PONCT	_
à	à	P	_
les	il	CLO	_
conserver	conserver	VINF	_
,	,	PONCT	_
et	et	CC	_
surtout	surtout	ADV	_
à	à	P	_
les	il	CLO	_
présenter	présenter	VINF	_
dans	dans	P	_
un	un	DET	_
ordre	ordre	NC	_
tellement	tellement	ADV	_
calculé	calculer	VPP	_
que	que	CS	_
la	le	DET	_
jouissance	jouissance	NC	_
qui	qui	PROREL	_
en	en	CLO	_
résulte	résulter	V	_
aille	aller	V	_
toujours	toujours	ADV	_
en	en	P	_
augmentant	augmenter	VPR	_
,	,	PONCT	_
jusqu'	jusque	P	_
au	à_le	P+D	_
moment	moment	NC	_
où	où	PROREL	_
le	le	DET	_
plaisir	plaisir	NC	_
finit	finir	V	_
et	et	CC	_
où	où	PROREL	_
l'	le	DET	_
abus	abus	NC	_
commence	commencer	V	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
la	le	DET	_
gastronomie	gastronomie	NC	_
qui	qui	PROREL	_
inspecte	inspecter	V	_
les	le	DET	_
hommes	homme	NC	_
et	et	CC	_
les	le	DET	_
choses	chose	NC	_
,	,	PONCT	_
pour	pour	P	_
transporter	transporter	VINF	_
d'	de	P	_
un	un	DET	_
pays	pays	NC	_
à	à	P	_
l'	le	DET	_
autre	autre	NC	_
tout	tout	ADJ	_
ce	ce	PRO	_
qui	qui	PROREL	_
mérite	mériter	V	_
d'	de	P	_
être	être	VINF	_
connu	connaître	VPP	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
fait	faire	V	_
qu'	que	CS	_
un	un	DET	_
festin	festin	NC	_
savamment	savamment	ADV	_
ordonné	ordonner	VPP	_
est	être	V	_
comme	comme	P	_
un	un	DET	_
abrégé	abrégé	NC	_
du	de_le	P+D	_
monde	monde	NC	_
,	,	PONCT	_
où	où	PROREL	_
chaque	chaque	DET	_
partie	partie	NC	_
figure	figurer	V	_
par	par	P	_
ses	son	DET	_
représentants	représentant	NC	_
.	.	PONCT	_
Utilité	utilité	NC	_
des	de_le	P+D	_
connaissances	connaissance	NC	_
gastronomiques	gastronomique	ADJ	_
.	.	PONCT	_
20	20	X	_
-les	il	CLO	_
connaissances	connaissance	NC	_
gastronomiques	gastronomique	ADJ	_
sont	être	V	_
nécessaires	nécessaire	ADJ	_
à	à	P	_
tous	tout	ADJ	_
les	le	DET	_
hommes	homme	NC	_
,	,	PONCT	_
puisqu'	puisque	CS	_
elles	il	CLS	_
tendent	tendre	V	_
à	à	P	_
augmenter	augmenter	VINF	_
la	le	DET	_
somme	somme	NC	_
du	de_le	P+D	_
plaisir	plaisir	NC	_
qui	qui	PROREL	_
leur	il	CLO	_
est	être	V	_
destinée	destiner	VPP	_
:	:	PONCT	_
cette	ce	DET	_
utilité	utilité	NC	_
augmente	augmenter	V	_
en	en	P	_
proportion	proportion	NC	_
de	de	P	_
ce	ce	PRO	_
qu'	que	PROREL	_
elle	il	CLS	_
est	être	V	_
appliquée	appliquer	VPP	_
à	à	P	_
des	un	DET	_
classes	classe	NC	_
plus	plus	ADV	_
aisées	aisé	ADJ	_
de	de	P	_
la	le	DET	_
société	société	NC	_
;	;	PONCT	_
enfin	enfin	ADV	_
elles	il	CLS	_
sont	être	V	_
indispensables	indispensable	ADJ	_
à	à	P	_
ceux	celui	PRO	_
qui	qui	PROREL	_
,	,	PONCT	_
jouissant	jouir	VPR	_
d'	de	P	_
un	un	DET	_
grand	grand	ADJ	_
revenu	revenu	NC	_
,	,	PONCT	_
reçoivent	recevoir	V	_
beaucoup	beaucoup	PRO	_
de	de	P	_
monde	monde	NC	_
,	,	PONCT	_
soit	soit	CC	_
qu'	que	CS	_
en	en	P	_
cela	cela	PRO	_
ils	il	CLS	_
fassent	faire	V	_
acte	acte	NC	_
d'	de	P	_
une	un	DET	_
représentation	représentation	NC	_
nécessaire	nécessaire	ADJ	_
,	,	PONCT	_
soit	soit	CC	_
qu'	que	CS	_
ils	il	CLS	_
suivent	suivre	V	_
leur	leur	DET	_
inclination	inclination	NC	_
,	,	PONCT	_
soit	soit	CC	_
enfin	enfin	ADV	_
qu'	que	CS	_
ils	il	CLS	_
obéissent	obéir	V	_
à	à	P	_
la	le	DET	_
mode	mode	NC	_
.	.	PONCT	_
Ils	il	CLS	_
y	y	CLO	_
trouvent	trouver	V	_
cet	ce	DET	_
avantage	avantage	NC	_
spécial	spécial	ADJ	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
de	de	P	_
leur	leur	DET	_
part	part	NC	_
quelque	quelque	DET	_
chose	chose	NC	_
de	de	P	_
personnel	personnel	NC	_
dans	dans	P	_
la	le	DET	_
manière	manière	NC	_
dont	dont	PROREL	_
leur	leur	DET	_
table	table	NC	_
est	être	V	_
tenue	tenir	VPP	_
;	;	PONCT	_
qu'	que	CS	_
ils	il	CLS	_
peuvent	pouvoir	V	_
surveiller	surveiller	VINF	_
jusqu'	jusque	P	_
à	à	P	_
un	un	DET	_
certain	certain	ADJ	_
point	point	NC	_
les	le	DET	_
dépositaires	dépositaire	NC	_
forcés	forcer	VPP	_
de	de	P	_
leur	leur	DET	_
confiance	confiance	NC	_
,	,	PONCT	_
et	et	CC	_
même	même	ADV	_
les	il	CLO	_
diriger	diriger	VINF	_
en	en	P	_
beaucoup	beaucoup	PRO	_
d'	de	P	_
occasions	occasion	NC	_
.	.	PONCT	_
Le	le	DET	_
prince	prince	NC	_
*	*	PONCT	_
De	de	P	_
Soubise	Soubise	NP	_
avait	avoir	V	_
un	un	DET	_
jour	jour	NC	_
l'	le	DET	_
intention	intention	NC	_
de	de	P	_
donner	donner	VINF	_
une	un	DET	_
fête	fête	NC	_
;	;	PONCT	_
elle	il	CLS	_
devait	devoir	V	_
se	se	CLO	_
terminer	terminer	VINF	_
par	par	P	_
un	un	DET	_
souper	souper	NC	_
,	,	PONCT	_
et	et	CC	_
il	il	CLS	_
en	en	CLO	_
avait	avoir	V	_
demandé	demander	VPP	_
le	le	DET	_
menu	menu	NC	_
.	.	PONCT	_
Le	le	DET	_
maître	maître	NC	_
d'	de	P	_
hôtel	hôtel	NC	_
se	se	CLO	_
présente	présenter	V	_
à	à	P	_
son	son	DET	_
lever	lever	NC	_
avec	avec	P	_
une	un	DET	_
belle	beau	ADJ	_
pancarte	pancarte	NC	_
à	à	P	_
vignettes	vignette	NC	_
,	,	PONCT	_
et	et	CC	_
le	le	DET	_
premier	premier	ADJ	_
article	article	NC	_
sur	sur	P	_
lequel	lequel	PROREL	_
le	le	DET	_
prince	prince	NC	_
jeta	jeter	V	_
les	le	DET	_
yeux	œil	NC	_
fut	être	V	_
celui	celui	PRO	_
-ci	ci	ADV	_
:	:	PONCT	_
cinquante	cinquante	DET	_
jambons	jambon	NC	_
.	.	PONCT	_
"	"	PONCT	_
eh_quoi	eh_quoi	I	_
,	,	PONCT	_
Bertrand	Bertrand	NP	_
,	,	PONCT	_
dit	dire	V	_
-il	il	CLS	_
,	,	PONCT	_
je	je	CLS	_
"	"	PONCT	_
crois	croire	V	_
que	que	CS	_
tu	tu	CLS	_
extravagues	extravaguer	V	_
;	;	PONCT	_
cinquante	cinquante	DET	_
jambons	jambon	NC	_
!	!	PONCT	_
"	"	PONCT	_
veux	vouloir	V	_
-tu	tu	CLS	_
donc	donc	ADV	_
régaler	régaler	VINF	_
tout	tout	ADJ	_
mon	mon	DET	_
régiment	régiment	NC	_
?	?	PONCT	_
-	-	PONCT	_
non	non	I	_
,	,	PONCT	_
mon	mon	DET	_
"	"	PONCT	_
prince	prince	NC	_
;	;	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
en	en	CLO	_
paraîtra	paraître	V	_
qu'	qu'	ADV	_
un	un	DET	_
sur	sur	P	_
la	le	DET	_
table	table	NC	_
;	;	PONCT	_
mais	mais	CC	_
le	le	DET	_
"	"	PONCT	_
surplus	surplus	NC	_
ne	ne	ADV	_
m'	je	CLO	_
est	être	V	_
pas	pas	ADV	_
moins	moins	ADV	_
nécessaire	nécessaire	ADJ	_
pour	pour	P	_
mon	mon	DET	_
"	"	PONCT	_
espagnole	espagnol	ADJ	_
,	,	PONCT	_
mes	mon	DET	_
blonds	blond	NC	_
,	,	PONCT	_
mes	mon	DET	_
garnitures	garniture	NC	_
,	,	PONCT	_
mes	mon	DET	_
...	…	PONCT	_
"	"	PONCT	_
-	-	PONCT	_
Bertrand	Bertrand	NP	_
,	,	PONCT	_
vous	vous	CLS	_
me	je	CLO	_
volez	voler	V	_
,	,	PONCT	_
et	et	CC	_
cet	ce	DET	_
article	article	NC	_
ne	ne	ADV	_
passera	passer	V	_
"	"	PONCT	_
pas	pas	ADV	_
.	.	PONCT	_
-	-	PONCT	_
ah	ah	I	_
!	!	PONCT	_
Monseigneur	Monseigneur	NC	_
,	,	PONCT	_
dit	dire	V	_
l'	le	DET	_
artiste	artiste	NC	_
,	,	PONCT	_
pouvant	pouvoir	VPR	_
à	à	P	_
"	"	PONCT	_
peine	peine	NC	_
retenir	retenir	VINF	_
sa	son	DET	_
colère	colère	NC	_
,	,	PONCT	_
vous	vous	CLS	_
ne	ne	ADV	_
connaissez	connaître	V	_
pas	pas	ADV	_
nos	notre	DET	_
"	"	PONCT	_
ressources	ressource	NC	_
!	!	PONCT	_
Ordonnez	ordonner	V	_
,	,	PONCT	_
et	et	CC	_
ces	ce	DET	_
cinquante	cinquante	ADJ	_
jambons	jambon	NC	_
qui	qui	PROREL	_
"	"	PONCT	_
vous	vous	CLS	_
offusquent	offusquer	V	_
,	,	PONCT	_
je	je	CLS	_
vais	aller	V	_
les	il	CLO	_
faire	faire	VINF	_
entrer	entrer	VINF	_
dans	dans	P	_
