1	1	X	_
goût	goût	NC	_
,	,	PONCT	_
au	à_le	P+D	_
caprice	caprice	NC	_
même	même	ADJ	_
de	de	P	_
son	son	DET	_
sexe	sexe	NC	_
.	.	PONCT	_
Une	un	DET	_
robe	robe	NC	_
était	être	V	_
une	un	DET	_
robe	robe	NC	_
,	,	PONCT	_
une	un	DET	_
parure	parure	NC	_
était	être	V	_
une	un	DET	_
parure	parure	NC	_
pour	pour	P	_
elle	il	PRO	_
comme	comme	P	_
pour	pour	P	_
une	un	DET	_
autre	autre	NC	_
.	.	PONCT	_
Gaie	gai	ADJ	_
et	et	CC	_
rieuse	rieur	ADJ	_
à	à	P	_
ses	son	DET	_
heures	heure	NC	_
,	,	PONCT	_
on	on	CLS	_
eût	avoir	V	_
dit	dire	VPP	_
que	que	CS	_
,	,	PONCT	_
sous	sous	P	_
la	le	DET	_
gravité	gravité	NC	_
de	de	P	_
son	son	DET	_
esprit	esprit	NC	_
,	,	PONCT	_
elle	il	CLS	_
avait	avoir	V	_
gardé	garder	VPP	_
de	de	P	_
l'	le	DET	_
enfant	enfant	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
jeune	jeune	ADJ	_
fille	fille	NC	_
;	;	PONCT	_
et	et	CC	_
le	le	DET	_
plus	plus	ADV	_
souvent	souvent	ADV	_
,	,	PONCT	_
elle	il	CLS	_
s'	se	CLO	_
enveloppait	envelopper	V	_
d'	de	P	_
une	un	DET	_
fantaisie	fantaisie	NC	_
malicieuse	malicieux	ADJ	_
,	,	PONCT	_
s'	se	CLO	_
abritait	abriter	V	_
derrière	derrière	P	_
un	un	DET	_
paradoxe	paradoxe	NC	_
léger	léger	ADJ	_
masquant	masquer	VPR	_
à	à	P	_
tous	tout	ADJ	_
le	le	DET	_
(...)	…	PONCT	_
et	et	CC	_
le	le	DET	_
penseur	penseur	NC	_
.	.	PONCT	_
12	12	X	_
une	un	DET	_
grande	grand	ADJ	_
tâche	tâche	NC	_
l'	il	CLO	_
avait	avoir	V	_
d'	de	P	_
ailleurs	ailleurs	NC	_
,	,	PONCT	_
au	à_le	P+D	_
début	début	NC	_
de	de	P	_
sa	son	DET	_
vie	vie	NC	_
,	,	PONCT	_
grandie	grandir	VPP	_
et	et	CC	_
mûrie	mûrir	VPP	_
.	.	PONCT	_
Sa	son	DET	_
mère	mère	NC	_
était	être	V	_
morte	mort	ADJ	_
en	en	P	_
couches	couche	NC	_
,	,	PONCT	_
donnant	donner	VPR	_
le	le	DET	_
jour	jour	NC	_
à	à	P	_
un	un	DET	_
frère	frère	NC	_
dont	dont	PROREL	_
elle	il	CLS	_
était	être	V	_
l'	le	DET	_
aînée	aînée	NC	_
de	de	P	_
huit	huit	DET	_
ans	an	NC	_
.	.	PONCT	_
Toute	tout	ADV	_
petite	petit	ADJ	_
,	,	PONCT	_
elle	il	CLS	_
se	se	CLO	_
fit	faire	V	_
,	,	PONCT	_
du	de_le	P+D	_
plus	plus	ADV	_
petit	petit	ADJ	_
qu'	que	CS	_
elle	il	PRO	_
,	,	PONCT	_
la	le	DET	_
berceuse	berceuse	NC	_
,	,	PONCT	_
la	le	DET	_
petite	petit	ADJ	_
mère	mère	NC	_
.	.	PONCT	_
Puis	puis	CC	_
,	,	PONCT	_
lorsque	lorsque	CS	_
ce	ce	DET	_
frère	frère	NC	_
eut	avoir	V	_
grandi	grandir	VPP	_
,	,	PONCT	_
il	il	CLS	_
vint	venir	V	_
à	à	P	_
la	le	DET	_
studieuse	studieux	ADJ	_
jeune	jeune	ADJ	_
fille	fille	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
était	être	V	_
déjà	déjà	ADV	_
l'	le	DET	_
ambition	ambition	NC	_
d'	de	P	_
être	être	VINF	_
la	le	DET	_
maîtresse	maîtresse	NC	_
de	de	P	_
son	son	DET	_
éducation	éducation	NC	_
,	,	PONCT	_
d'	de	P	_
élever	élever	VINF	_
et	et	CC	_
de	de	P	_
former	former	VINF	_
cette	ce	DET	_
naissante	naissant	ADJ	_
intelligence	intelligence	NC	_
avec	avec	P	_
ce	ce	PRO	_
que	que	PROREL	_
les	le	DET	_
leçons	leçon	NC	_
de	de	P	_
femme	femme	NC	_
ont	avoir	V	_
d'	de	P	_
adresse	adresse	NC	_
persuasive	persuasif	ADJ	_
,	,	PONCT	_
de	de	P	_
douce	doux	ADJ	_
insinuation	insinuation	NC	_
,	,	PONCT	_
de	de	P	_
tendre	tendre	ADJ	_
autorité	autorité	NC	_
.	.	PONCT	_
Elle	il	CLS	_
rêvait	rêver	V	_
de	de	P	_
créer	créer	VINF	_
dans	dans	P	_
ce	ce	DET	_
frère	frère	NC	_
aimé	aimer	VPP	_
un	un	DET	_
homme	homme	NC	_
selon	selon	P	_
l'	le	DET	_
idéal	idéal	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
s'	se	CLO	_
en	en	CLO	_
faisait	faire	V	_
,	,	PONCT	_
et	et	CC	_
chez	chez	P	_
lequel	lequel	PROREL	_
elle	il	CLS	_
trouverait	trouver	V	_
plus	plus	ADV	_
tard	tard	ADV	_
la	le	DET	_
sympathie	sympathie	NC	_
d'	de	P	_
une	un	DET	_
pensée	pensée	NC	_
à	à	P	_
l'	le	DET	_
unisson	unisson	NC	_
et	et	CC	_
presque	presque	ADV	_
jumelle	jumeau	ADJ	_
de	de	P	_
la	le	DET	_
sienne	sien	NC	_
.	.	PONCT	_
Elle	il	CLS	_
se	se	CLO	_
vouait	vouer	V	_
donc	donc	ADV	_
à	à	P	_
ses	son	DET	_
études	étude	NC	_
avec	avec	P	_
l'	le	DET	_
orgueil	orgueil	NC	_
de	de	P	_
tout	tout	ADJ	_
son	son	DET	_
coeur	cœur	NC	_
.	.	PONCT	_
Le	le	DET	_
collége	collége	NC	_
n'	ne	ADV	_
avait	avoir	V	_
point	point	ADV	_
interrompu	interrompre	VPP	_
cette	ce	DET	_
direction	direction	NC	_
.	.	PONCT	_
Les	le	DET	_
jours	jour	NC	_
de	de	P	_
sortie	sortie	NC	_
ne	ne	ADV	_
suffisaient	suffire	V	_
pas	pas	ADV	_
aux	à_le	P+D	_
causeries	causerie	NC	_
,	,	PONCT	_
aux	à_le	P+D	_
épanchements	épanchement	NC	_
,	,	PONCT	_
à	à	P	_
la	le	DET	_
communion	communion	NC	_
des	de_le	P+D	_
idées	idée	NC	_
entre	entre	P	_
la	le	DET	_
soeur	sœur	NC	_
et	et	CC	_
le	le	DET	_
frère	frère	NC	_
.	.	PONCT	_
Deux	deux	DET	_
ou	ou	CC	_
trois	trois	DET	_
lettres	lettre	NC	_
par	par	P	_
semaine	semaine	NC	_
,	,	PONCT	_
écrites	écrire	VPP	_
pendant	pendant	P	_
une	un	DET	_
récréation	récréation	NC	_
ou	ou	CC	_
une	un	DET	_
veillée	veillée	NC	_
,	,	PONCT	_
venaient	venir	V	_
consulter	consulter	VINF	_
la	le	DET	_
soeur	sœur	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
s'	se	CLO	_
était	être	V	_
mise	mettre	VPP	_
de	de	P	_
son	son	DET	_
côté	côté	NC	_
à	à	P	_
faire	faire	VINF	_
,	,	PONCT	_
année	année	NC	_
par	par	P	_
année	année	NC	_
,	,	PONCT	_
les	le	DET	_
classes	classe	NC	_
du	de_le	P+D	_
collégien	collégien	NC	_
,	,	PONCT	_
apprenant	apprendre	VPR	_
tout	tout	ADJ	_
ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
apprenait	apprendre	V	_
et	et	CC	_
se	se	CLO	_
faisant	faire	VPR	_
le	le	DET	_
répétiteur	répétiteur	NC	_
patient	patient	ADJ	_
de	de	P	_
ses	son	DET	_
leçons	leçon	NC	_
,	,	PONCT	_
de	de	P	_
ses	son	DET	_
devoirs	devoir	NC	_
,	,	PONCT	_
de	de	P	_
ses	son	DET	_
compositions	composition	NC	_
.	.	PONCT	_
Arrivait	arriver	V	_
l'	le	DET	_
heure	heure	NC	_
inquiète	inquiet	ADJ	_
et	et	CC	_
critique	critique	ADJ	_
où	où	PROREL	_
,	,	PONCT	_
chez	chez	P	_
le	le	DET	_
jeune	jeune	ADJ	_
homme	homme	NC	_
,	,	PONCT	_
la	le	DET	_
foi	foi	NC	_
de	de	P	_
l'	le	DET	_
enfant	enfant	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
la	le	DET	_
première	premier	ADJ	_
communion	communion	NC	_
s'	se	CLO	_
efface	effacer	V	_
,	,	PONCT	_
entrait	entrer	V	_
en	en	P	_
lutte	lutte	NC	_
avec	avec	P	_
ses	son	DET	_
premiers	premier	ADJ	_
doutes	doute	NC	_
:	:	PONCT	_
le	le	DET	_
frère	frère	NC	_
exposait	exposer	V	_
son	son	DET	_
âme	âme	NC	_
à	à	P	_
cette	ce	DET	_
soeur	sœur	NC	_
qui	qui	PROREL	_
était	être	V	_
pour	pour	P	_
lui	il	PRO	_
plus	plus	ADV	_
qu'	que	CS	_
une	un	DET	_
soeur	sœur	NC	_
,	,	PONCT	_
comme	comme	P	_
une	un	DET	_
mère	mère	NC	_
,	,	PONCT	_
un	un	DET	_
ami	ami	NC	_
et	et	CC	_
un	un	DET	_
confesseur	confesseur	NC	_
.	.	PONCT	_
à	à	P	_
ces	ce	DET	_
confidences	confidence	NC	_
venues	venir	VPP	_
à	à	P	_
elle	il	PRO	_
,	,	PONCT	_
sans	sans	P	_
qu'	que	CS	_
elle	il	CLS	_
les	il	CLO	_
eût	avoir	V	_
sollicitées	solliciter	VPP	_
,	,	PONCT	_
la	le	DET	_
jeune	jeune	ADJ	_
fille	fille	NC	_
répondait	répondre	V	_
franchement	franchement	ADV	_
par	par	P	_
la	le	DET	_
communication	communication	NC	_
de	de	P	_
notes	note	NC	_
,	,	PONCT	_
de	de	P	_
recherches	recherche	NC	_
,	,	PONCT	_
un	un	DET	_
long	long	ADJ	_
travail	travail	NC	_
dont	dont	PROREL	_
elle	il	CLS	_
sortait	sortir	V	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
rejetait	rejeter	V	_
absolument	absolument	ADV	_
le	le	DET	_
surnaturel	surnaturel	NC	_
,	,	PONCT	_
tout	tout	ADV	_
en	en	P	_
gardant	garder	VPR	_
un	un	DET	_
respect	respect	NC	_
de	de	P	_
femme	femme	NC	_
pour	pour	P	_
la	le	DET	_
personne	personne	NC	_
du	de_le	P+D	_
christ	christ	NC	_
.	.	PONCT	_
à	à	P	_
la	le	DET	_
suite	suite	NC	_
elle	il	CLS	_
lui	il	CLO	_
traçait	tracer	V	_
un	un	DET	_
plan	plan	NC	_
de	de	P	_
lectures	lecture	NC	_
,	,	PONCT	_
d'	de	P	_
études	étude	NC	_
philosophiques	philosophique	ADJ	_
,	,	PONCT	_
éclaircies	éclaircir	VPP	_
par	par	P	_
des	un	DET	_
résumés	résumé	NC	_
,	,	PONCT	_
des	un	DET	_
analyses	analyse	NC	_
,	,	PONCT	_
les	le	DET	_
points	point	NC	_
de	de	P	_
repère	repère	NC	_
d'	de	P	_
une	un	DET	_
pensée	pensée	NC	_
libre	libre	ADJ	_
jalonnant	jalonner	VPR	_
,	,	PONCT	_
pour	pour	P	_
la	le	DET	_
pensée	pensée	NC	_
qui	qui	PROREL	_
la	il	CLO	_
suit	suivre	V	_
,	,	PONCT	_
le	le	DET	_
chemin	chemin	NC	_
d'	de	P	_
une	un	DET	_
religion	religion	NC	_
du	de_le	P+D	_
beau	beau	NC	_
,	,	PONCT	_
du	de_le	P+D	_
vrai	vrai	ADJ	_
,	,	PONCT	_
du	de_le	P+D	_
bien	bien	NC	_
.	.	PONCT	_
Dès	dès	P	_
lors	lors	ADV	_
,	,	PONCT	_
de	de	P	_
la	le	DET	_
soeur	sœur	NC	_
au	à_le	P+D	_
frère	frère	NC	_
,	,	PONCT	_
du	de_le	P+D	_
maître	maître	NC	_
au	à_le	P+D	_
disciple	disciple	NC	_
,	,	PONCT	_
ce	ce	CLS	_
fut	être	V	_
un	un	DET	_
continuel	continuel	ADJ	_
échange	échange	NC	_
,	,	PONCT	_
un	un	DET	_
entretien	entretien	NC	_
presque	presque	ADV	_
non	non	ADV	_
interrompu	interrompre	VPP	_
de	de	P	_
leurs	leur	DET	_
deux	deux	ADJ	_
esprits	esprit	NC	_
affranchis	affranchir	VPP	_
,	,	PONCT	_
causant	causer	VPR	_
familièrement	familièrement	ADV	_
de	de	P	_
l'	le	DET	_
infini	infini	NC	_
,	,	PONCT	_
de	de	P	_
la	le	DET	_
réalité	réalité	NC	_
supérieure	supérieur	ADJ	_
,	,	PONCT	_
unique	unique	ADJ	_
source	source	NC	_
de	de	P	_
toute	tout	DET	_
existence	existence	NC	_
et	et	CC	_
de	de	P	_
toute	tout	DET	_
causalité	causalité	NC	_
:	:	PONCT	_
originales	original	ADJ	_
causeries	causerie	NC	_
,	,	PONCT	_
se	se	CLO	_
croisant	croiser	VPR	_
d'	de	P	_
abord	abord	NC	_
entre	entre	P	_
une	un	DET	_
salle	salle	NC	_
d'	de	P	_
étude	étude	NC	_
de	de	P	_
l'	le	DET	_
école	école	NC	_
polytechnique	polytechnique	ADJ	_
et	et	CC	_
une	un	DET	_
petite	petit	ADJ	_
chambre	chambre	NC	_
aux	à_le	P+D	_
rideaux	rideau	NC	_
frais	frais	ADJ	_
de	de	P	_
la	le	DET	_
rue	rue	NC	_
du	de_le	P+D	_
Helder	Helder	NP	_
;	;	PONCT	_
plus	plus	ADV	_
tard	tard	ADV	_
,	,	PONCT	_
entre	entre	P	_
le	le	DET	_
dernier	dernier	ADJ	_
bivouac	bivouac	NC	_
français	français	ADJ	_
du	de_le	P+D	_
Sahara	Sahara	NP	_
arabe	arabe	ADJ	_
,	,	PONCT	_
El	l	NC	_
Hadjira	Hadjira	NP	_
,	,	PONCT	_
l'	le	DET	_
oasis	oasis	NC	_
à	à	P	_
vingt	vingt	DET	_
lieues	lieue	NC	_
de	de	P	_
Tougourt	Tougourt	NP	_
,	,	PONCT	_
et	et	CC	_
le	le	DET	_
boudoir	boudoir	NC	_
de	de	P	_
la	le	DET	_
parisienne	parisienne	NC	_
mariée	marié	ADJ	_
;	;	PONCT	_
se	se	CLO	_
rencontrant	rencontrer	VPR	_
maintenant	maintenant	ADV	_
,	,	PONCT	_
sur	sur	P	_
le	le	DET	_
chemin	chemin	NC	_
de	de	P	_
la	le	DET	_
mer	mer	NC	_
,	,	PONCT	_
de	de	P	_
Rome	Rome	NP	_
à	à	P	_
Oran	Oran	NP	_
où	où	PROREL	_
venait	venir	V	_
d'	de	P	_
être	être	VINF	_
envoyé	envoyer	VPP	_
le	le	DET	_
frère	frère	NC	_
de	de	P	_
Madame	madame	NC	_
Gervaisais	Gervaisais	NP	_
,	,	PONCT	_
nommé	nommer	VPP	_
,	,	PONCT	_
à	à	P	_
la	le	DET	_
suite	suite	NC	_
de	de	P	_
la	le	DET	_
campagne	campagne	NC	_
de	de	P	_
Crimée	Crimée	NP	_
,	,	PONCT	_
lieutenant-colonel	lieutenant-colonel	NC	_
d'	de	P	_
artillerie	artillerie	NC	_
.	.	PONCT	_
C'	ce	CLS	_
était	être	V	_
à	à	P	_
ce	ce	DET	_
frère	frère	NC	_
que	que	PROREL	_
Madame	madame	NP	_
Gervaisais	Gervaisais	NP	_
écrivait	écrire	V	_
de	de	P	_
Rome	Rome	NP	_
:	:	PONCT	_
"	"	PONCT	_
...	…	PONCT	_
je	je	CLS	_
revenais	revenir	V	_
en	en	P	_
voiture	voiture	NC	_
par	par	P	_
le	le	DET	_
corso	corso	NC	_
:	:	PONCT	_
c'	ce	CLS	_
était	être	V	_
quelques	quelque	DET	_
jours	jour	NC	_
seulement	seulement	ADV	_
après	après	P	_
mon	mon	DET	_
arrivée	arrivée	NC	_
.	.	PONCT	_
Je	je	CLS	_
m'	je	CLO	_
étonnai	étonner	V	_
de	de	P	_
voir	voir	VINF	_
toutes	tout	ADJ	_
les	le	DET	_
fenêtres	fenêtre	NC	_
,	,	PONCT	_
tous	tout	ADJ	_
les	le	DET	_
balcons	balcon	NC	_
,	,	PONCT	_
avec	avec	P	_
des	un	DET	_
tentures	tenture	NC	_
rouges	rouge	ADJ	_
bordées	border	VPP	_
d'	de	P	_
or	or	NC	_
,	,	PONCT	_
d'	un	DET	_
anciennes	ancien	ADJ	_
tapisseries	tapisserie	NC	_
aux	à_le	P+D	_
façades	façade	NC	_
des	de_le	P+D	_
palais	palais	NC	_
,	,	PONCT	_
du	de_le	P+D	_
monde	monde	NC	_
plein	plein	ADJ	_
la	le	DET	_
rue	rue	NC	_
qui	qui	PROREL	_
semblait	sembler	V	_
attendre	attendre	VINF	_
.	.	PONCT	_
"	"	PONCT	_
la	le	DET	_
procession	procession	NC	_
!	!	PONCT	_
"	"	PONCT	_
me	je	CLO	_
dit	dire	V	_
mon	mon	DET	_
cocher	cocher	NC	_
;	;	PONCT	_
et	et	CC	_
il	il	CLS	_
rangea	ranger	V	_
sa	son	DET	_
voiture	voiture	NC	_
sur	sur	P	_
la	le	DET	_
place	place	NC	_
trajane	trajane	ADJ	_
.	.	PONCT	_
De	de	P	_
là	là	ADV	_
,	,	PONCT	_
je	je	CLS	_
regarde	regarder	V	_
...	…	PONCT	_
attends	attendre	V	_
un	un	DET	_
peu	peu	NC	_
que	que	PROREL	_
je	je	CLS	_
me	je	CLO	_
rappelle	rappeler	V	_
tout	tout	ADJ	_
le	le	DET	_
défilé	défilé	NC	_
:	:	PONCT	_
d'	de	P	_
abord	abord	NC	_
des	un	DET	_
baïonnettes	baïonnette	NC	_
...	…	PONCT	_
-	-	PONCT	_
ici	ici	ADV	_
force	force	NC	_
armée	armé	ADJ	_
précède	précéder	V	_
dieu	dieu	NC	_
;	;	PONCT	_
puis	puis	CC	_
des	un	DET	_
lustres	lustre	NC	_
allumés	allumer	VPP	_
dans	dans	P	_
du	du	DET	_
soleil	soleil	NC	_
,	,	PONCT	_
puis	puis	CC	_
une	un	DET	_
grande	grand	ADJ	_
,	,	PONCT	_
très	très	ADV	_
-	-	PONCT	_
grande	grand	ADJ	_
bannière	bannière	NC	_
,	,	PONCT	_
brodée	broder	VPP	_
et	et	CC	_
peinte	peindre	VPP	_
,	,	PONCT	_
où	où	PROREL	_
des	un	DET	_
gouttes	goutte	NC	_
de	de	P	_
sang	sang	NC	_
pleuraient	pleurer	V	_
sur	sur	P	_
une	un	DET	_
face	face	NC	_
de	de	P	_
christ	christ	NC	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
s'	se	CLO	_
avançait	avancer	V	_
entre	entre	P	_
deux	deux	DET	_
lignes	ligne	NC	_
de	de	P	_
pénitents	pénitent	NC	_
blancs	blanc	ADJ	_
,	,	PONCT	_
au	à_le	P+D	_
camail	camail	NC	_
bleu	bleu	ADJ	_
;	;	PONCT	_
d'	un	DET	_
autres	autre	ADJ	_
bannières	bannière	NC	_
encore	encore	ADV	_
,	,	PONCT	_
au	à_le	P+D	_
milieu	milieu	NC	_
de	de	P	_
majordomes	majordome	NC	_
tout	tout	ADV	_
galonnés	galonner	VPP	_
d'	de	P	_
armoiries	armoiries	NC	_
et	et	CC	_
de	de	P	_
files	file	NC	_
interminables	interminable	ADJ	_
de	de	P	_
prêtres	prêtre	NC	_
noirs	noir	ADJ	_
avec	avec	P	_
des	un	DET	_
cierges	cierge	NC	_
;	;	PONCT	_
après	après	P	_
cela	cela	PRO	_
,	,	PONCT	_
une	un	DET	_
énorme	énorme	ADJ	_
croix	croix	NC	_
noueuse	noueux	ADJ	_
,	,	PONCT	_
un	un	DET	_
gros	gros	ADJ	_
arbre	arbre	NC	_
de	de	P	_
fosse	fosse	NC	_
à	à	P	_
ours	ours	NC	_
,	,	PONCT	_
que	que	PROREL	_
tenait	tenir	V	_
en	en	P	_
équilibre	équilibre	NC	_
contre	contre	P	_
son	son	DET	_
ventre	ventre	NC	_
un	un	DET	_
hercule	hercule	NC	_
de	de	P	_
confrérie	confrérie	NC	_
,	,	PONCT	_
geignant	geindre	VPR	_
et	et	CC	_
suant	suer	VPR	_
;	;	PONCT	_
sous	sous	P	_
un	un	DET	_
dais	dais	NC	_
,	,	PONCT	_
entre	entre	P	_
des	un	DET	_
prélats	prélat	NC	_
d'	de	P	_
or	or	NC	_
et	et	CC	_
de	de	P	_
soie	soie	NC	_
,	,	PONCT	_
l'	le	DET	_
eucharistie	eucharistie	NC	_
encensée	encenser	VPP	_
par	par	P	_
un	un	DET	_
enfant	enfant	NC	_
en	en	P	_
costume	costume	NC	_
d'	de	P	_
ange	ange	NC	_
;	;	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
fermant	fermer	VPR	_
la	le	DET	_
marche	marche	NC	_
,	,	PONCT	_
la	le	DET	_
grande	grand	ADJ	_
pièce	pièce	NC	_
montée	monter	VPP	_
de	de	P	_
la	le	DET	_
cérémonie	cérémonie	NC	_
,	,	PONCT	_
une	un	DET	_
chapelle	chapelle	NC	_
tout	tout	ADV	_
entière	entier	ADJ	_
,	,	PONCT	_
un	un	DET	_
autel	autel	NC	_
où	où	PROREL	_
brillait	briller	V	_
le	le	DET	_
métal	métal	NC	_
d'	de	P	_
un	un	DET	_
coeur	cœur	NC	_
de	de	P	_
fer-blanc	fer-blanc	NC	_
percé	percer	VPP	_
de	de	P	_
sept	sept	NC	_
épées	épées	ADJ	_
-	-	PONCT	_
une	un	DET	_
machine	machine	NC	_
que	que	PROREL	_
des	un	DET	_
cordes	corde	NC	_
et	et	CC	_
les	le	DET	_
épaules	épaule	NC	_
de	de	P	_
seize	seize	DET	_
hommes	homme	NC	_
-ils	il	CLS	_
étaient	être	V	_
seize	seize	ADJ	_
,	,	PONCT	_
j'	je	CLS	_
ai	avoir	V	_
compté	compter	VPP	_
-	-	PONCT	_
avaient	avoir	V	_
peine	peine	NC	_
à	à	P	_
soutenir	soutenir	VINF	_
et	et	CC	_
à	à	P	_
maintenir	maintenir	VINF	_
.	.	PONCT	_
Et	et	CC	_
la	le	DET	_
musique	musique	NC	_
,	,	PONCT	_
à	à	P	_
toutes	tout	ADJ	_
les	le	DET	_
stations	station	NC	_
de	de	P	_
la	le	DET	_
longue	longue	NC	_
et	et	CC	_
lente	lent	ADJ	_
procession	procession	NC	_
!	!	PONCT	_
Si	si	CS	_
tu	tu	CLS	_
savais	savoir	V	_
!	!	PONCT	_
Une	un	DET	_
vraie	vrai	ADJ	_
musique	musique	NC	_
de	de	P	_
foire	foire	NC	_
,	,	PONCT	_
des	un	DET	_
fanfares	fanfare	NC	_
et	et	CC	_
des	un	DET	_
aubades	aubade	NC	_
à	à	P	_
la	le	DET	_
croix	croix	NC	_
où	où	PROREL	_
dominait	dominer	V	_
la	le	DET	_
grosse	gros	ADJ	_
caisse	caisse	NC	_
!	!	PONCT	_
Et	et	CC	_
l'	le	DET	_
émerveillement	émerveillement	NC	_
qui	qui	PROREL	_
suivait	suivre	V	_
!	!	PONCT	_
L'	le	DET	_
enivrement	enivrement	NC	_
fanatisé	fanatiser	VPP	_
,	,	PONCT	_
et	et	CC	_
les	le	DET	_
cris	cri	NC	_
,	,	PONCT	_
et	et	CC	_
la	le	DET	_
foi	foi	NC	_
de	de	P	_
cette	ce	DET	_
populace	populace	NC	_
d'	de	P	_
âmes	âme	NC	_
!	!	PONCT	_
...	…	PONCT	_
comment	comment	PROWH	_
te	tu	CLO	_
dire	dire	VINF	_
toutes	tout	ADJ	_
ces	ce	DET	_
choses	chose	NC	_
?	?	PONCT	_
Il	il	CLS	_
faudrait	falloir	V	_
une	un	DET	_
autre	autre	ADJ	_
plume	plume	NC	_
que	que	CS	_
celle	celui	PRO	_
de	de	P	_
ta	ton	DET	_
soeur	sœur	NC	_
...	…	PONCT	_
"	"	PONCT	_
tu	tu	CLS	_
aurais	avoir	V	_
peut-être	peut-être	ADV	_
ri	rire	VPP	_
devant	devant	P	_
cette	ce	DET	_
dérisoire	dérisoire	ADJ	_
et	et	CC	_
barbare	barbare	ADJ	_
ovation	ovation	NC	_
;	;	PONCT	_
moi	je	PRO	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
sais	savoir	V	_
pourquoi	pourquoi	PROWH	_
,	,	PONCT	_
je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
pas	pas	ADV	_
ri	rire	VPP	_
.	.	PONCT	_
à	à	P	_
mesure	mesure	NC	_
que	que	CS	_
cela	cela	PRO	_
marchait	marcher	V	_
,	,	PONCT	_
une	un	DET	_
tristesse	tristesse	NC	_
de	de	P	_
dégoût	dégoût	NC	_
me	je	CLO	_
prenait	prendre	V	_
,	,	PONCT	_
me	je	CLO	_
serrait	serrer	V	_
le	le	DET	_
coeur	cœur	NC	_
.	.	PONCT	_
L'	le	DET	_
image	image	NC	_
que	que	PROREL	_
nous	nous	CLS	_
nous	nous	CLO	_
sommes	être	V	_
faite	faire	VPP	_
à	à	P	_
nous	nous	PRO	_
d'	de	P	_
un	un	DET	_
Dieu	Dieu	NC	_
était	être	V	_
si	si	ADV	_
peu	peu	ADV	_
celle	celui	PRO	_
-là	là	ADV	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
-ce	ce	CLS	_
pas	pas	ADV	_
,	,	PONCT	_
ami	ami	NC	_
?	?	PONCT	_
Je	je	CLS	_
me	je	CLO	_
disais	dire	V	_
:	:	PONCT	_
c'	ce	CLS	_
est	être	V	_
pourtant	pourtant	ADV	_
la	le	DET	_
foi	foi	NC	_
de	de	P	_
la	le	DET	_
civilisation	civilisation	NC	_
;	;	PONCT	_
et	et	CC	_
je	je	CLS	_
ne	ne	ADV	_
voyais	voir	V	_
qu'	qu'	ADV	_
une	un	DET	_
sauvage	sauvage	NC	_
et	et	CC	_
toute	tout	ADV	_
brute	brut	ADJ	_
idolâtrie	idolâtrie	NC	_
d'	de	P	_
orient	orient	NC	_
,	,	PONCT	_
un	un	DET	_
peu	peu	NC	_
de	de	P	_
la	le	DET	_
ruée	ruée	NC	_
de	de	P	_
l'	le	DET	_
Inde	Inde	NP	_
sous	sous	P	_
une	un	DET	_
idole	idole	NC	_
de	de	P	_
Jaggernat	Jaggernat	NP	_
!	!	PONCT	_
J'	je	CLS	_
étais	être	V	_
atteinte	atteindre	VPP	_
,	,	PONCT	_
touchée	toucher	VPP	_
,	,	PONCT	_
humiliée	humilier	VPP	_
au	à_le	P+D	_
plus	plus	ADV	_
profond	profond	ADJ	_
de	de	P	_
moi	je	PRO	_
par	par	P	_
cette	ce	DET	_
extériorité	extériorité	NC	_
et	et	CC	_
cette	ce	DET	_
grossièreté	grossièreté	NC	_
figuratives	figuratif	ADJ	_
,	,	PONCT	_
par	par	P	_
ce	ce	DET	_
symbolisme	symbolisme	NC	_
outrageusement	outrageusement	ADV	_
humain	humain	ADJ	_
.	.	PONCT	_
Impression	impression	NC	_
bizarre	bizarre	ADJ	_
,	,	PONCT	_
confuse	confus	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
sincère	sincère	ADJ	_
et	et	CC	_
poignante	poignant	ADJ	_
,	,	PONCT	_
je	je	CLS	_
t'	tu	CLO	_
assure	assurer	V	_
.	.	PONCT	_
Je	je	CLS	_
souffrais	souffrir	V	_
de	de	P	_
cette	ce	DET	_
scandaleuse	scandaleux	ADJ	_
dégradation	dégradation	NC	_
d'	de	P	_
un	un	DET	_
culte	culte	NC	_
qui	qui	PROREL	_
me	je	CLO	_
paraissait	paraître	V	_
profaner	profaner	VINF	_
des	un	DET	_
croyances	croyance	NC	_
que	que	PROREL	_
ma	mon	DET	_
vie	vie	NC	_
a	avoir	V	_
quittées	quitter	VPP	_
,	,	PONCT	_
mais	mais	CC	_
que	que	CS	_
je	je	CLS	_
n'	ne	ADV	_
ai	avoir	V	_
jamais	jamais	ADV	_
aimé	aimer	VPP	_
à	à	P	_
