italie	_
londres	_
LIVRE	livre	NC	_
amis	ami	NC	_
entre	entre	P	_
eux	il	PRO	_
;	;	PONCT	_
elle	il	CLS	_
est	être	V	_
le	le	DET	_
mouvement	mouvement	NC	_
,	,	PONCT	_
l'	le	DET	_
intérêt	intérêt	NC	_
de	de	P	_
notre	notre	DET	_
vie	vie	NC	_
;	;	PONCT	_
nous	nous	CLS	_
comptons	compter	V	_
sur	sur	P	_
sa	son	DET	_
bonté	bonté	NC	_
;	;	PONCT	_
nous	nous	CLS	_
sommes	être	V	_
fiers	fier	ADJ	_
de	de	P	_
son	son	DET	_
génie	génie	NC	_
;	;	PONCT	_
nous	nous	CLS	_
disons	dire	V	_
aux	à_le	P+D	_
étrangers	étranger	NC	_
:	:	PONCT	_
-	-	X	_
regardez	regarder	V	_
-la	il	CLO	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
l'	le	DET	_
image	image	NC	_
de	de	P	_
notre	notre	DET	_
belle	beau	ADJ	_
italie	Italie	NP	_
;	;	PONCT	_
elle	il	CLS	_
est	être	V	_
ce	ce	PRO	_
que	que	PROREL	_
nous	nous	CLS	_
serions	être	V	_
sans	sans	P	_
l'	le	DET	_
ignorance	ignorance	NC	_
,	,	PONCT	_
l'	le	DET	_
envie	envie	NC	_
,	,	PONCT	_
la	le	DET	_
discorde	discorde	NC	_
et	et	CC	_
l'	le	DET	_
indolence	indolence	NC	_
auxquelles	il	PROREL	_
notre	notre	DET	_
sort	sort	NC	_
nous	nous	CLO	_
a	avoir	V	_
condamnés	condamner	VPP	_
;	;	PONCT	_
-	-	X	_
nous	nous	CLS	_
nous	nous	CLO	_
plaisons	plaire	V	_
à	à	P	_
la	il	CLO	_
contempler	contempler	VINF	_
comme	comme	P	_
une	un	DET	_
admirable	admirable	ADJ	_
production	production	NC	_
de	de	P	_
notre	notre	DET	_
climat	climat	NC	_
,	,	PONCT	_
de	de	P	_
nos	notre	DET	_
beaux	beau	ADJ	_
arts	art	NC	_
,	,	PONCT	_
comme	comme	P	_
un	un	DET	_
rejeton	rejeton	NC	_
du	de_le	P+D	_
passé	passé	NC	_
,	,	PONCT	_
comme	comme	P	_
une	un	DET	_
prophétie	prophétie	NC	_
de	de	P	_
l'	le	DET	_
avenir	avenir	NC	_
;	;	PONCT	_
et	et	CC	_
quand	quand	CS	_
les	le	DET	_
étrangers	étranger	NC	_
insultent	insulter	V	_
à	à	P	_
ce	ce	DET	_
pays	pays	NC	_
d'	de	P	_
où	où	PROREL	_
sont	être	V	_
sorties	sortir	VPP	_
les	le	DET	_
lumières	lumière	NC	_
qui	qui	PROREL	_
ont	avoir	V	_
éclairé	éclairer	VPP	_
l'	le	DET	_
Europe	Europe	NP	_
;	;	PONCT	_
quand	quand	CS	_
ils	il	CLS	_
sont	être	V	_
sans	sans	P	_
pitié	pitié	NC	_
pour	pour	P	_
nos	notre	DET	_
torts	tort	NC	_
qui	qui	PROREL	_
naissent	naître	V	_
de	de	P	_
nos	notre	DET	_
malheurs	malheur	NC	_
,	,	PONCT	_
nous	nous	CLS	_
leur	il	CLO	_
disons	dire	V	_
:	:	PONCT	_
-	-	X	_
regardez	regarder	V	_
Corinne	Corinne	NP	_
;	;	PONCT	_
-	-	PONCT	_
oui	oui	I	_
,	,	PONCT	_
nous	nous	CLS	_
suivrions	suivre	V	_
ses	son	DET	_
traces	trace	NC	_
,	,	PONCT	_
nous	nous	CLS	_
serions	être	V	_
hommes	homme	NC	_
comme	comme	CS	_
elle	il	CLS	_
est	être	V	_
femme	femme	NC	_
,	,	PONCT	_
si	si	CS	_
les	le	DET	_
hommes	homme	NC	_
pouvaient	pouvoir	V	_
comme	comme	P	_
les	le	DET	_
femmes	femme	NC	_
se	se	CLO	_
créer	créer	VINF	_
un	un	DET	_
monde	monde	NC	_
dans	dans	P	_
leur	leur	DET	_
propre	propre	ADJ	_
coeur	cœur	NC	_
,	,	PONCT	_
et	et	CC	_
si	si	CS	_
notre	notre	DET	_
génie	génie	NC	_
,	,	PONCT	_
nécessairement	nécessairement	ADV	_
dépendant	dépendre	VPR	_
des	de_le	P+D	_
relations	relation	NC	_
sociales	social	ADJ	_
et	et	CC	_
des	un	DET	_
circonstances	circonstance	NC	_
extérieures	extérieur	ADJ	_
,	,	PONCT	_
pouvait	pouvoir	V	_
s'	se	CLO	_
allumer	allumer	VINF	_
tout	tout	ADV	_
entier	entier	ADJ	_
au	à_le	P+D	_
seul	seul	ADJ	_
flambeau	flambeau	NC	_
de	de	P	_
la	le	DET	_
poésie	poésie	NC	_
.	.	PONCT	_
"	"	PONCT	_
au	à_le	P+D	_
moment	moment	NC	_
où	où	PROREL	_
le	le	DET	_
prince	prince	NC	_
Castel	Castel	NP	_
-	-	PONCT	_
Forte	Forte	NP	_
cessa	cesser	V	_
de	de	P	_
parler	parler	VINF	_
,	,	PONCT	_
des	un	DET	_
applaudissements	applaudissement	NC	_
unanimes	unanime	ADJ	_
se	se	CLO	_
firent	faire	V	_
entendre	entendre	VINF	_
;	;	PONCT	_
et	et	CC	_
quoiqu'	quoique	CS	_
il	il	CLS	_
y	y	CLO	_
eût	avoir	V	_
dans	dans	P	_
la	le	DET	_
fin	fin	NC	_
de	de	P	_
son	son	DET	_
discours	discours	NC	_
un	un	DET	_
blâme	blâme	NC	_
indirect	indirect	ADJ	_
de	de	P	_
l'	le	DET	_
état	état	NC	_
actuel	actuel	ADJ	_
des	de_le	P+D	_
italiens	italien	NC	_
,	,	PONCT	_
tous	tout	ADJ	_
les	le	DET	_
grands	grand	NC	_
de	de	P	_
l'	le	DET	_
état	état	NC	_
l'	il	CLO	_
approuvèrent	approuver	V	_
:	:	PONCT	_
tant	tant	ADV	_
il	il	CLS	_
est	être	V	_
vrai	vrai	ADJ	_
qu'	que	CS	_
on	on	CLS	_
trouve	trouver	V	_
en	en	P	_
italie	Italie	NP	_
cette	ce	DET	_
sorte	sorte	NC	_
de	de	P	_
libéralité	libéralité	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
porte	porter	V	_
pas	pas	ADV	_
à	à	P	_
changer	changer	VINF	_
les	le	DET	_
institutions	institution	NC	_
,	,	PONCT	_
mais	mais	CC	_
fait	faire	V	_
pardonner	pardonner	VINF	_
,	,	PONCT	_
dans	dans	P	_
les	le	DET	_
esprits	esprit	NC	_
supérieurs	supérieur	ADJ	_
,	,	PONCT	_
une	un	DET	_
opposition	opposition	NC	_
tranquille	tranquille	ADJ	_
aux	à_le	P+D	_
préjugés	préjugé	NC	_
existans	existant	ADJ	_
.	.	PONCT	_
La	le	DET	_
réputation	réputation	NC	_
du	de_le	P+D	_
prince	prince	NC	_
Castel	Castel	NP	_
-	-	PONCT	_
Forte	Forte	NP	_
était	être	V	_
très	très	ADV	_
-	-	PONCT	_
grande	grand	ADJ	_
à	à	P	_
rome	Rome	NP	_
.	.	PONCT	_
Il	il	CLS	_
parlait	parler	V	_
avec	avec	P	_
une	un	DET	_
sagacité	sagacité	NC	_
rare	rare	ADJ	_
;	;	PONCT	_
et	et	CC	_
c'	ce	CLS	_
était	être	V	_
un	un	DET	_
don	don	NC	_
remarquable	remarquable	ADJ	_
dans	dans	P	_
un	un	DET	_
pays	pays	NC	_
où	où	PROREL	_
l'on	on	CLS	_
met	mettre	V	_
encore	encore	ADV	_
plus	plus	ADV	_
d'	de	P	_
esprit	esprit	NC	_
dans	dans	P	_
sa	son	DET	_
conduite	conduite	NC	_
que	que	CS	_
dans	dans	P	_
ses	son	DET	_
discours	discours	NC	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
avait	avoir	V	_
pas	pas	ADV	_
dans	dans	P	_
les	le	DET	_
affaires	affaire	NC	_
l'	le	DET	_
habileté	habileté	NC	_
qui	qui	PROREL	_
distingue	distinguer	V	_
souvent	souvent	ADV	_
les	le	DET	_
italiens	italien	NC	_
;	;	PONCT	_
mais	mais	CC	_
il	il	CLS	_
se	se	CLO	_
plaisait	plaire	V	_
à	à	P	_
penser	penser	VINF	_
,	,	PONCT	_
et	et	CC	_
ne	ne	ADV	_
craignait	craindre	V	_
pas	pas	ADV	_
la	le	DET	_
fatigue	fatigue	NC	_
de	de	P	_
la	le	DET	_
méditation	méditation	NC	_
.	.	PONCT	_
Les	le	DET	_
heureux	heureux	ADJ	_
habitans	habitant	NC	_
du	de_le	P+D	_
midi	midi	NC	_
se	se	CLO	_
refusent	refuser	V	_
quelquefois	quelquefois	ADV	_
à	à	P	_
cette	ce	DET	_
fatigue	fatigue	NC	_
,	,	PONCT	_
et	et	CC	_
se	se	CLO	_
flattent	flatter	V	_
de	de	P	_
tout	tout	PRO	_
deviner	deviner	VINF	_
par	par	P	_
l'	le	DET	_
imagination	imagination	NC	_
,	,	PONCT	_
comme	comme	P	_
leur	il	CLO	_
féconde	fécond	ADJ	_
terre	terre	NC	_
donne	donner	V	_
des	un	DET	_
fruits	fruit	NC	_
sans	sans	P	_
culture	culture	NC	_
,	,	PONCT	_
à	à	P	_
l'	le	DET	_
aide	aide	NC	_
seulement	seulement	ADV	_
de	de	P	_
la	le	DET	_
faveur	faveur	NC	_
du	de_le	P+D	_
ciel	ciel	NC	_
.	.	PONCT	_
Chapitre	chapitre	NC	_
iii	iii	ADJ	_
.	.	PONCT	_
*	*	X	_
Corinne	Corinne	NP	_
se	se	CLO	_
leva	lever	V	_
lorsque	lorsque	CS	_
le	le	DET	_
prince	prince	NC	_
*	*	X	_
Castel	Castel	NP	_
-	-	PONCT	_
Forte	Forte	NP	_
eut	avoir	V	_
cessé	cesser	VPP	_
de	de	P	_
parler	parler	VINF	_
;	;	PONCT	_
elle	il	CLS	_
le	il	CLO	_
remercia	remercier	V	_
par	par	P	_
une	un	DET	_
inclination	inclination	NC	_
de	de	P	_
tête	tête	NC	_
si	si	ADV	_
noble	noble	ADJ	_
et	et	CC	_
si	si	ADV	_
douce	doux	ADJ	_
,	,	PONCT	_
qu'	que	CS	_
on	on	CLS	_
y	y	CLO	_
sentait	sentir	V	_
tout	tout	ADV	_
à	à	P	_
la	le	DET	_
fois	fois	NC	_
et	et	CC	_
la	le	DET	_
modestie	modestie	NC	_
et	et	CC	_
la	le	DET	_
joie	joie	NC	_
bien	bien	ADV	_
naturelle	naturel	ADJ	_
d'	de	P	_
avoir	avoir	VINF	_
été	être	VPP	_
louée	lover	VPP	_
selon	selon	P	_
son	son	DET	_
coeur	cœur	NC	_
.	.	PONCT	_
Il	il	CLS	_
était	être	V	_
d'	de	P	_
usage	usage	NC	_
que	que	CS	_
le	le	DET	_
poëte	poète	NC	_
couronné	couronner	VPP	_
au	à_le	P+D	_
Capitole	Capitole	NP	_
improvisât	improviser	V	_
ou	ou	CC	_
récitât	réciter	V	_
une	un	DET	_
pièce	pièce	NC	_
de	de	P	_
vers	ver	NC	_
avant	avant	P	_
que	que	CS	_
l'on	on	CLS	_
posât	poser	V	_
sur	sur	P	_
sa	son	DET	_
tête	tête	NC	_
les	le	DET	_
lauriers	laurier	NC	_
qui	qui	PROREL	_
lui	il	CLO	_
étaient	être	V	_
destinés	destiner	VPP	_
.	.	PONCT	_
Corinne	Corinne	NP	_
se	se	CLO	_
fit	faire	V	_
apporter	apporter	VINF	_
sa	son	DET	_
lyre	lyre	NC	_
,	,	PONCT	_
instrument	instrument	NC	_
de	de	P	_
son	son	DET	_
choix	choix	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
ressemblait	ressembler	V	_
beaucoup	beaucoup	ADV	_
à	à	P	_
la	le	DET	_
harpe	harpe	NC	_
,	,	PONCT	_
mais	mais	CC	_
était	être	V	_
cependant	cependant	ADV	_
plus	plus	ADV	_
antique	antique	ADJ	_
par	par	P	_
la	le	DET	_
forme	forme	NC	_
,	,	PONCT	_
et	et	CC	_
plus	plus	ADV	_
simple	simple	ADJ	_
dans	dans	P	_
les	le	DET	_
sons	son	NC	_
.	.	PONCT	_
En	en	P	_
l'	il	CLO	_
accordant	accorder	VPR	_
,	,	PONCT	_
elle	il	CLS	_
fut	être	V	_
d'	de	P	_
abord	abord	NC	_
saisie	saisir	VPP	_
d'	de	P	_
un	un	DET	_
grand	grand	ADJ	_
sentiment	sentiment	NC	_
de	de	P	_
timidité	timidité	NC	_
;	;	PONCT	_
et	et	CC	_
ce	ce	CLS	_
fut	être	V	_
avec	avec	P	_
une	un	DET	_
voix	voix	NC	_
tremblante	tremblant	ADJ	_
qu'	que	PROREL	_
elle	il	CLS	_
demanda	demander	V	_
le	le	DET	_
sujet	sujet	NC	_
qui	qui	PROREL	_
lui	il	CLO	_
était	être	V	_
imposé	imposer	VPP	_
.	.	PONCT	_
-	-	PONCT	_
la	le	DET	_
gloire	gloire	NC	_
et	et	CC	_
le	le	DET	_
bonheur	bonheur	NC	_
de	de	P	_
l'	le	DET	_
italie	Italie	NP	_
!	!	PONCT	_
s'	se	CLO	_
écria	écrier	V	_
-t-on	on	CLS	_
autour	autour	ADV	_
d'	de	P	_
elle	il	PRO	_
,	,	PONCT	_
d'	de	P	_
une	un	DET	_
voix	voix	NC	_
unanime	unanime	ADJ	_
.	.	PONCT	_
Eh_bien	eh_bien	I	_
,	,	PONCT	_
oui	oui	I	_
,	,	PONCT	_
reprit	reprendre	V	_
-elle	il	CLS	_
déjà	déjà	ADV	_
saisie	saisir	VPP	_
,	,	PONCT	_
déjà	déjà	ADV	_
soutenue	soutenir	VPP	_
par	par	P	_
son	son	DET	_
talent	talent	NC	_
,	,	PONCT	_
la	le	DET	_
gloire	gloire	NC	_
et	et	CC	_
le	le	DET	_
bonheur	bonheur	NC	_
de	de	P	_
l'	le	DET	_
italie	Italie	NP	_
!	!	PONCT	_
et	et	CC	_
se	se	CLO	_
sentant	sentir	VPR	_
animée	animer	VPP	_
par	par	P	_
l'	le	DET	_
amour	amour	NC	_
de	de	P	_
son	son	DET	_
pays	pays	NC	_
,	,	PONCT	_
elle	il	CLS	_
se	se	CLO	_
fit	faire	V	_
entendre	entendre	VINF	_
dans	dans	P	_
des	un	DET	_
vers	ver	NC	_
pleins	plein	ADJ	_
de	de	P	_
charmes	charme	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
la	le	DET	_
prose	prose	NC	_
ne	ne	ADV	_
peut	pouvoir	V	_
donner	donner	VINF	_
qu'	qu'	ADV	_
une	un	DET	_
idée	idée	NC	_
bien	bien	ADV	_
imparfaite	imparfait	ADJ	_
.	.	PONCT	_
Improvisation	improvisation	NC	_
de	de	P	_
Corinne	Corinne	NP	_
au	à_le	P+D	_
*	*	X	_
Capitole	Capitole	NP	_
.	.	PONCT	_
"	"	PONCT	_
italie	Italie	NP	_
,	,	PONCT	_
empire	empire	NC	_
du	de_le	P+D	_
soleil	soleil	NC	_
;	;	PONCT	_
italie	Italie	NP	_
,	,	PONCT	_
maîtresse	maîtresse	NC	_
du	de_le	P+D	_
monde	monde	NC	_
;	;	PONCT	_
italie	Italie	NP	_
,	,	PONCT	_
berceau	berceau	NC	_
des	de_le	P+D	_
lettres	lettre	NC	_
,	,	PONCT	_
je	je	CLS	_
te	tu	CLO	_
salue	saluer	V	_
.	.	PONCT	_
Combien	combien	PROWH	_
de	de	P	_
fois	fois	NC	_
la	le	DET	_
race	race	NC	_
humaine	humain	ADJ	_
te	tu	CLO	_
fut	être	V	_
soumise	soumettre	VPP	_
!	!	PONCT	_
Tributaire	tributaire	ADJ	_
de	de	P	_
tes	ton	DET	_
armes	arme	NC	_
,	,	PONCT	_
de	de	P	_
tes	ton	DET	_
beaux	beau	ADJ	_
arts	art	NC	_
et	et	CC	_
de	de	P	_
ton	ton	DET	_
ciel	ciel	NC	_
.	.	PONCT	_
Un	un	DET	_
dieu	dieu	NC	_
quitta	quitter	V	_
l'	le	DET	_
Olympe	Olympe	NP	_
pour	pour	P	_
se	se	CLO	_
réfugier	réfugier	VINF	_
en	en	P	_
Ausonie	Ausonie	NP	_
;	;	PONCT	_
l'	le	DET	_
aspect	aspect	NC	_
de	de	P	_
ce	ce	DET	_
pays	pays	NC	_
fit	faire	V	_
rêver	rêver	VINF	_
les	le	DET	_
vertus	vertu	NC	_
de	de	P	_
l'	le	DET	_
âge	âge	NC	_
d'	de	P	_
or	or	NC	_
,	,	PONCT	_
et	et	CC	_
l'	le	DET	_
homme	homme	NC	_
y	y	CLO	_
parut	paraître	V	_
trop	trop	ADV	_
heureux	heureux	ADJ	_
pour	pour	P	_
l'	il	CLO	_
y	y	CLO	_
supposer	supposer	VINF	_
coupable	coupable	ADJ	_
.	.	PONCT	_
*	*	X	_
rome	Rome	NP	_
conquit	conquérir	V	_
l'	le	DET	_
univers	univers	NC	_
par	par	P	_
son	son	DET	_
génie	génie	NC	_
,	,	PONCT	_
et	et	CC	_
fut	être	V	_
reine	reine	NC	_
par	par	P	_
la	le	DET	_
liberté	liberté	NC	_
.	.	PONCT	_
Le	le	DET	_
caractère	caractère	NC	_
romain	romain	ADJ	_
s'	se	CLO	_
imprima	imprimer	V	_
sur	sur	P	_
le	le	DET	_
monde	monde	NC	_
;	;	PONCT	_
et	et	CC	_
l'	le	DET	_
invasion	invasion	NC	_
des	de_le	P+D	_
barbares	barbare	NC	_
,	,	PONCT	_
en	en	P	_
détruisant	détruire	VPR	_
l'	le	DET	_
italie	Italie	NP	_
,	,	PONCT	_
obscurcit	obscurcir	V	_
l'	le	DET	_
univers	univers	NC	_
entier	entier	ADJ	_
.	.	PONCT	_
L'	le	DET	_
italie	Italie	NP	_
reparut	reparaître	V	_
avec	avec	P	_
les	le	DET	_
divins	divin	ADJ	_
trésors	trésor	NC	_
que	que	CS	_
les	le	DET	_
grecs	grec	NC	_
fugitifs	fugitif	ADJ	_
rapportèrent	rapporter	V	_
dans	dans	P	_
son	son	DET	_
sein	sein	NC	_
;	;	PONCT	_
le	le	DET	_
ciel	ciel	NC	_
lui	il	CLO	_
révéla	révéler	V	_
ses	son	DET	_
lois	loi	NC	_
;	;	PONCT	_
l'	le	DET	_
audace	audace	NC	_
de	de	P	_
ses	son	DET	_
enfans	enfant	NC	_
découvrit	découvrir	V	_
un	un	DET	_
nouvel	nouveau	ADJ	_
hémisphère	hémisphère	NC	_
;	;	PONCT	_
elle	il	CLS	_
fut	être	V	_
reine	reine	NC	_
encore	encore	ADV	_
par	par	P	_
le	le	DET	_
sceptre	sceptre	NC	_
de	de	P	_
la	le	DET	_
pensée	pensée	NC	_
,	,	PONCT	_
mais	mais	CC	_
ce	ce	DET	_
sceptre	sceptre	NC	_
de	de	P	_
lauriers	laurier	NC	_
ne	ne	ADV	_
fit	faire	V	_
que	que	ADV	_
des	un	DET	_
ingrats	ingrat	NC	_
.	.	PONCT	_
L'	le	DET	_
imagination	imagination	NC	_
lui	il	CLO	_
rendit	rendre	V	_
l'	le	DET	_
univers	univers	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
avait	avoir	V	_
perdu	perdre	VPP	_
.	.	PONCT	_
Les	le	DET	_
peintres	peintre	NC	_
,	,	PONCT	_
les	le	DET	_
poètes	poète	NC	_
,	,	PONCT	_
enfantèrent	enfanter	V	_
pour	pour	P	_
elle	il	PRO	_
une	un	DET	_
terre	terre	NC	_
,	,	PONCT	_
un	un	DET	_
Olympe	Olympe	NP	_
,	,	PONCT	_
des	de_le	P+D	_
enfers	enfer	NC	_
et	et	CC	_
des	de_le	P+D	_
cieux	ciel	NC	_
;	;	PONCT	_
et	et	CC	_
le	le	DET	_
feu	feu	NC	_
qui	qui	PROREL	_
l'	le	DET	_
anime	anime	NC	_
,	,	PONCT	_
mieux	mieux	ADV	_
gardé	garder	VPP	_
par	par	P	_
son	son	DET	_
génie	génie	NC	_
que	que	PROREL	_
par	par	P	_
le	le	DET	_
dieu	dieu	NC	_
des	de_le	P+D	_
païens	païen	NC	_
,	,	PONCT	_
ne	ne	ADV	_
trouva	trouver	V	_
point	point	ADV	_
dans	dans	P	_
l'	le	DET	_
Europe	Europe	NP	_
un	un	DET	_
Prométhée	Prométhée	NP	_
qui	qui	PROREL	_
le	il	CLO	_
ravit	ravir	V	_
.	.	PONCT	_
Pourquoi	pourquoi	PROWH	_
suis	être	V	_
-je	je	CLS	_
au	à_le	P+D	_
Capitole	Capitole	NP	_
?	?	PONCT	_
Pourquoi	pourquoi	PROWH	_
mon	mon	DET	_
humble	humble	ADJ	_
front	front	NC	_
va	aller	V	_
-t-il	il	CLS	_
recevoir	recevoir	VINF	_
la	le	DET	_
couronne	couronne	NC	_
que	que	CS	_
Pétrarque	Pétrarque	NP	_
a	avoir	V	_
portée	porter	VPP	_
,	,	PONCT	_
et	et	CC	_
qui	qui	PROREL	_
reste	rester	V	_
suspendue	suspendre	VPP	_
au	à_le	P+D	_
cyprès	cyprès	NC	_
funèbre	funèbre	ADJ	_
du	de_le	P+D	_
Tasse	Tasse	NP	_
?	?	PONCT	_
Pourquoi	pourquoi	PROWH	_
,	,	PONCT	_
si	si	CS	_
vous	vous	CLS	_
n'	ne	ADV	_
aimiez	aimer	V	_
assez	assez	ADV	_
la	le	DET	_
gloire	gloire	NC	_
,	,	PONCT	_
ô	ô	I	_
mes	mon	DET	_
concitoyens	concitoyen	NC	_
,	,	PONCT	_
pour	pour	P	_
récompenser	récompenser	VINF	_
son	son	DET	_
culte	culte	NC	_
autant	autant	ADV	_
que	que	ADV	_
ses	son	DET	_
succès	succès	NC	_
.	.	PONCT	_
Eh_bien	eh_bien	I	_
,	,	PONCT	_
si	si	CS	_
vous	vous	CLS	_
l'	il	CLO	_
aimez	aimer	V	_
cette	ce	DET	_
gloire	gloire	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
choisit	choisir	V	_
trop	trop	ADV	_
souvent	souvent	ADV	_
ses	son	DET	_
victimes	victime	NC	_
parmi	parmi	P	_
les	le	DET	_
vainqueurs	vainqueur	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
a	avoir	V	_
couronnés	couronner	VPP	_
,	,	PONCT	_
pensez	penser	V	_
avec	avec	P	_
orgueil	orgueil	NC	_
à	à	P	_
ces	ce	DET	_
siècles	siècle	NC	_
qui	qui	PROREL	_
virent	virer	V	_
la	le	DET	_
renaissance	renaissance	NC	_
des	de_le	P+D	_
arts	art	NC	_
.	.	PONCT	_
Le	le	DET	_
Dante	Dante	NP	_
,	,	PONCT	_
l'	le	DET	_
Homère	Homère	NP	_
des	un	DET	_
temps	temps	NC	_
modernes	moderne	ADJ	_
,	,	PONCT	_
poète	poète	ADJ	_
sacré	sacré	NC	_
de	de	P	_
nos	notre	DET	_
mystères	mystère	NC	_
religieux	religieux	ADJ	_
,	,	PONCT	_
héros	héros	NC	_
de	de	P	_
la	le	DET	_
pensée	pensée	NC	_
,	,	PONCT	_
plongea	plonger	V	_
son	son	DET	_
génie	génie	NC	_
dans	dans	P	_
le	le	DET	_
Styx	Styx	NP	_
pour	pour	P	_
aborder	aborder	VINF	_
à	à	P	_
l'	le	DET	_
enfer	enfer	NC	_
,	,	PONCT	_
et	et	CC	_
son	son	DET	_
ame	âme	NC	_
fut	être	V	_
profonde	profond	ADJ	_
comme	comme	P	_
les	le	DET	_
abîmes	abîme	NC	_
qu'	que	PROREL	_
il	il	CLS	_
a	avoir	V	_
décrits	décrire	VPP	_
.	.	PONCT	_
L'	le	DET	_
italie	Italie	NP	_
,	,	PONCT	_
aux	à_le	P+D	_
jours	jour	NC	_
de	de	P	_
sa	son	DET	_
puissance	puissance	NC	_
,	,	PONCT	_
revit	revivre	V	_
tout	tout	ADV	_
entière	entier	ADJ	_
dans	dans	P	_
le	le	DET	_
Dante	Dante	NP	_
.	.	PONCT	_
Animé	animer	VPP	_
par	par	P	_
l'	le	DET	_
esprit	esprit	NC	_
des	de_le	P+D	_
républiques	république	NC	_
,	,	PONCT	_
guerrier	guerrier	ADJ	_
aussi	aussi	ADV	_
-	-	PONCT	_
bien	bien	ADV	_
que	que	CS	_
poète	poète	NC	_
,	,	PONCT	_
il	il	CLS	_
souffle	souffler	V	_
la	le	DET	_
flamme	flamme	NC	_
des	de_le	P+D	_
actions	action	NC	_
parmi	parmi	P	_
les	le	DET	_
morts	mort	NC	_
,	,	PONCT	_
et	et	CC	_
ses	son	DET	_
ombres	ombre	NC	_
ont	avoir	V	_
une	un	DET	_
vie	vie	NC	_
plus	plus	ADV	_
forte	fort	ADJ	_
que	que	CS	_
les	le	DET	_
vivans	vivant	NC	_
d'	de	P	_
ici-bas	ici-bas	ADV	_
.	.	PONCT	_
Les	le	DET	_
souvenirs	souvenir	NC	_
de	de	P	_
la	le	DET	_
terre	terre	NC	_
les	il	CLO	_
poursuivent	poursuivre	V	_
encore	encore	ADV	_
;	;	PONCT	_
leurs	leur	DET	_
passions	passion	NC	_
sans	sans	P	_
but	but	NC	_
s'	se	CLO	_
acharnent	acharner	V	_
à	à	P	_
leur	leur	DET	_
coeur	cœur	NC	_
;	;	PONCT	_
elles	il	CLS	_
s'	se	CLO	_
agitent	agiter	V	_
sur	sur	P	_
le	le	DET	_
passé	passé	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
leur	il	CLO	_
semble	sembler	V	_
encore	encore	ADV	_
moins	moins	ADV	_
irrévocable	irrévocable	ADJ	_
que	que	CS	_
leur	leur	DET	_
éternel	éternel	ADJ	_
avenir	avenir	NC	_
.	.	PONCT	_
On	on	CLS	_
dirait	dire	V	_
que	que	CS	_
le	le	DET	_
Dante	Dante	NP	_
,	,	PONCT	_
banni	bannir	VPP	_
de	de	P	_
son	son	DET	_
pays	pays	NC	_
,	,	PONCT	_
a	avoir	V	_
transporté	transporter	VPP	_
dans	dans	P	_
les	le	DET	_
régions	région	NC	_
imaginaires	imaginaire	ADJ	_
les	le	DET	_
peines	peine	NC	_
qui	qui	PROREL	_
le	il	CLO	_
dévoraient	dévorer	V	_
.	.	PONCT	_
Ses	son	DET	_
ombres	ombre	NC	_
demandent	demander	V	_
sans	sans	P	_
cesse	cesse	NC	_
des	de_le	P+D	_
nouvelles	nouvelle	NC	_
de	de	P	_
l'	le	DET	_
existence	existence	NC	_
,	,	PONCT	_
comme	comme	P	_
le	le	DET	_
poète	poète	NC	_
lui	il	PRO	_
-même	même	ADJ	_
s'	se	CLO	_
informe	informer	V	_
de	de	P	_
sa	son	DET	_
patrie	patrie	NC	_
,	,	PONCT	_
et	et	CC	_
l'	le	DET	_
enfer	enfer	NC	_
s'	se	CLO	_
offre	offrir	V	_
à	à	P	_
lui	il	PRO	_
sous	sous	P	_
les	le	DET	_
couleurs	couleur	NC	_
de	de	P	_
l'	le	DET	_
exil	exil	NC	_
.	.	PONCT	_
Tout	tout	ADV	_
à	à	P	_
ses	son	DET	_
yeux	œil	NC	_
se	se	CLO	_
revêt	revêtir	V	_
du	de_le	P+D	_
costume	costume	NC	_
de	de	P	_
Florence	Florence	NP	_
.	.	PONCT	_
Les	le	DET	_
morts	mort	NC	_
antiques	antique	ADJ	_
qu'	que	PROREL	_
il	il	CLS	_
évoque	évoquer	V	_
semblent	sembler	V	_
renaître	renaître	VINF	_
aussi	aussi	ADV	_
toscans	toscan	ADJ	_
que	que	CS	_
lui	il	PRO	_
;	;	PONCT	_
ce	ce	CLS	_
ne	ne	ADV	_
sont	être	V	_
point	point	ADV	_
les	le	DET	_
bornes	borne	NC	_
de	de	P	_
son	son	DET	_
esprit	esprit	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
la	le	DET	_
force	force	NC	_
de	de	P	_
son	son	DET	_
ame	âme	NC	_
qui	qui	PROREL	_
fait	faire	V	_
entrer	entrer	VINF	_
l'	le	DET	_
univers	univers	NC	_
dans	dans	P	_
le	le	DET	_
cercle	cercle	NC	_
de	de	P	_
sa	son	DET	_
pensée	pensée	NC	_
.	.	PONCT	_
Un	un	DET	_
enchaînement	enchaînement	NC	_
mystique	mystique	ADJ	_
de	de	P	_
