I	I	X	_
nuit	nuit	NC	_
était	être	V	_
froide	froid	ADJ	_
.	.	PONCT	_
à	à	P	_
l'	le	DET	_
intérieur	intérieur	NC	_
du	de_le	P+D	_
bungalow	bungalow	NC	_
,	,	PONCT	_
le	le	DET	_
parsi	parsi	NC	_
alluma	allumer	V	_
un	un	DET	_
feu	feu	NC	_
de	de	P	_
branches	branche	NC	_
sèches	sec	ADJ	_
,	,	PONCT	_
dont	dont	PROREL	_
la	le	DET	_
chaleur	chaleur	NC	_
fut	être	V	_
très	très	ADV	_
-	-	PONCT	_
appréciée	apprécier	VPP	_
.	.	PONCT	_
Le	le	DET	_
souper	souper	NC	_
se	se	CLO	_
composa	composer	V	_
des	un	DET	_
provisions	provision	NC	_
achetées	acheter	VPP	_
à	à	P	_
Kholby	Kholby	NP	_
.	.	PONCT	_
Les	le	DET	_
voyageurs	voyageur	NC	_
mangèrent	manger	V	_
en	en	P	_
gens	gens	NC	_
harassés	harassé	ADJ	_
et	et	CC	_
moulus	moulu	ADJ	_
.	.	PONCT	_
La	le	DET	_
conversation	conversation	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
commença	commencer	V	_
par	par	P	_
quelques	quelque	DET	_
phrases	phrase	NC	_
entrecoupées	entrecouper	VPP	_
,	,	PONCT	_
se	se	CLO	_
termina	terminer	V	_
bientôt	bientôt	ADV	_
par	par	P	_
des	un	DET	_
ronflements	ronflement	NC	_
sonores	sonore	ADJ	_
.	.	PONCT	_
Le	le	DET	_
guide	guide	NC	_
veilla	veiller	V	_
près	près	ADV	_
de	de	P	_
Kiouni	Kiouni	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
s'	se	CLO	_
endormit	endormir	V	_
debout	debout	ADJ	_
,	,	PONCT	_
appuyé	appuyer	VPP	_
au	à_le	P+D	_
tronc	tronc	NC	_
d'	de	P	_
un	un	DET	_
gros	gros	ADJ	_
arbre	arbre	NC	_
.	.	PONCT	_
Nul	nul	DET	_
incident	incident	NC	_
ne	ne	ADV	_
signala	signaler	V	_
cette	ce	DET	_
nuit	nuit	NC	_
.	.	PONCT	_
Quelques	quelque	DET	_
rugissements	rugissement	NC	_
de	de	P	_
guépars	guépars	NC	_
et	et	CC	_
de	de	P	_
panthères	panthère	NC	_
troublèrent	troubler	V	_
parfois	parfois	ADV	_
le	le	DET	_
silence	silence	NC	_
,	,	PONCT	_
mêlés	mêler	VPP	_
à	à	P	_
des	un	DET	_
ricanements	ricanement	NC	_
aigus	aigu	ADJ	_
de	de	P	_
singes	singe	NC	_
.	.	PONCT	_
Mais	mais	CC	_
les	le	DET	_
carnassiers	carnassier	NC	_
s'	se	CLO	_
en	en	CLO	_
tinrent	tenir	V	_
à	à	P	_
des	un	DET	_
cris	cri	NC	_
et	et	CC	_
ne	ne	ADV	_
firent	faire	V	_
aucune	aucun	DET	_
démonstration	démonstration	NC	_
hostile	hostile	ADJ	_
contre	contre	P	_
les	le	DET	_
hôtes	hôte	NC	_
du	de_le	P+D	_
bungalow	bungalow	NC	_
.	.	PONCT	_
Sir	sir	NC	_
Francis	Francis	NP	_
Cromarty	Cromarty	NP	_
dormit	dormir	V	_
lourdement	lourdement	ADV	_
comme	comme	P	_
un	un	DET	_
brave	brave	NC	_
militaire	militaire	ADJ	_
rompu	rompre	VPP	_
de	de	P	_
fatigues	fatigue	NC	_
.	.	PONCT	_
Passepartout	Passepartout	NP	_
,	,	PONCT	_
dans	dans	P	_
un	un	DET	_
sommeil	sommeil	NC	_
agité	agité	ADJ	_
,	,	PONCT	_
recommença	recommencer	V	_
en	en	P	_
rêve	rêve	NC	_
les	le	DET	_
culbutes	culbute	NC	_
de	de	P	_
la	le	DET	_
veille	veille	NC	_
.	.	PONCT	_
Quant_à	quant_à	P	_
Mr	monsieur	NC	_
Fogg	Fogg	NP	_
,	,	PONCT	_
il	il	CLS	_
reposa	reposer	V	_
aussi	aussi	ADV	_
paisiblement	paisiblement	ADV	_
que	que	CS	_
s'	si	CS	_
il	il	CLS	_
eût	avoir	V	_
été	être	VPP	_
dans	dans	P	_
sa	son	DET	_
tranquille	tranquille	ADJ	_
maison	maison	NC	_
de	de	P	_
Saville	Saville	NP	_
-	-	PONCT	_
Row	Row	NP	_
.	.	PONCT	_
à	à	P	_
six	six	DET	_
heures	heure	NC	_
du	de_le	P+D	_
matin	matin	NC	_
,	,	PONCT	_
on	on	CLS	_
se	se	CLO	_
remit	remettre	V	_
en	en	P	_
marche	marche	NC	_
.	.	PONCT	_
Le	le	DET	_
guide	guide	NC	_
espérait	espérer	V	_
arriver	arriver	VINF	_
à	à	P	_
la	le	DET	_
station	station	NC	_
d'	de	P	_
Allahabad	Allahabad	NP	_
le	le	DET	_
soir	soir	NC	_
même	même	ADJ	_
.	.	PONCT	_
De	de	P	_
cette	ce	DET	_
façon	façon	NC	_
,	,	PONCT	_
Mr	monsieur	NC	_
Fogg	Fogg	NP	_
ne	ne	ADV	_
perdrait	perdre	V	_
qu'	qu'	ADV	_
une	un	DET	_
partie	partie	NC	_
des	de_le	P+D	_
quarante-huit	quarante-huit	ADJ	_
heures	heure	NC	_
économisées	économiser	VPP	_
depuis	depuis	P	_
le	le	DET	_
commencement	commencement	NC	_
du	de_le	P+D	_
voyage	voyage	NC	_
.	.	PONCT	_
On	on	CLS	_
descendit	descendre	V	_
les	le	DET	_
dernières	dernier	ADJ	_
rampes	rampe	NC	_
des	de_le	P+D	_
Vindhias	Vindhias	NC	_
.	.	PONCT	_
Kiouni	Kiouni	NP	_
avait	avoir	V	_
repris	reprendre	VPP	_
son	son	DET	_
allure	allure	NC	_
rapide	rapide	ADJ	_
.	.	PONCT	_
Vers	vers	P	_
midi	midi	NC	_
,	,	PONCT	_
le	le	DET	_
guide	guide	NC	_
tourna	tourner	V	_
la	le	DET	_
bourgade	bourgade	NC	_
de	de	P	_
Kallenger	Kallenger	NP	_
,	,	PONCT	_
située	situer	VPP	_
sur	sur	P	_
le	le	DET	_
Cani	Cani	NC	_
,	,	PONCT	_
un	un	PRO	_
des	de_le	P+D	_
sous-affluents	sous-affluents	NC	_
du	de_le	P+D	_
Gange	Gange	NP	_
.	.	PONCT	_
Il	il	CLS	_
évitait	éviter	V	_
toujours	toujours	ADV	_
les	le	DET	_
lieux	lieu	NC	_
habités	habiter	VPP	_
,	,	PONCT	_
se	se	CLO	_
sentant	sentir	VPR	_
plus	plus	ADV	_
en	en	P	_
sûreté	sûreté	NC	_
dans	dans	P	_
ces	ce	DET	_
campagnes	campagne	NC	_
désertes	désert	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
marquent	marquer	V	_
les	le	DET	_
premières	premier	ADJ	_
dépressions	dépression	NC	_
du	de_le	P+D	_
bassin	bassin	NC	_
du	de_le	P+D	_
grand	grand	ADJ	_
fleuve	fleuve	NC	_
.	.	PONCT	_
La	le	DET	_
station	station	NC	_
d'	de	P	_
Allahabad	Allahabad	NP	_
n'	ne	ADV	_
était	être	V	_
pas	pas	ADV	_
à	à	P	_
douze	douze	DET	_
milles	mille	NC	_
dans	dans	P	_
le	le	DET	_
nord-est	nord-est	NC	_
.	.	PONCT	_
On	on	CLS	_
fit	faire	V	_
halte	halte	NC	_
sous	sous	P	_
un	un	DET	_
bouquet	bouquet	NC	_
de	de	P	_
bananiers	bananier	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
les	le	DET	_
fruits	fruit	NC	_
,	,	PONCT	_
aussi	aussi	ADV	_
sains	sain	ADJ	_
que	que	CS	_
le	le	DET	_
pain	pain	NC	_
,	,	PONCT	_
"	"	PONCT	_
aussi	aussi	ADV	_
succulents	succulent	ADJ	_
que	que	CS	_
la	le	DET	_
crème	crème	NC	_
,	,	PONCT	_
"	"	PONCT	_
disent	dire	V	_
les	le	DET	_
voyageurs	voyageur	NC	_
,	,	PONCT	_
furent	être	V	_
extrêmement	extrêmement	ADV	_
appréciés	apprécier	VPP	_
.	.	PONCT	_
à	à	P	_
deux	deux	DET	_
heures	heure	NC	_
,	,	PONCT	_
le	le	DET	_
guide	guide	NC	_
entra	entrer	V	_
sous	sous	P	_
le	le	DET	_
couvert	couvert	NC	_
d'	de	P	_
une	un	DET	_
épaisse	épais	ADJ	_
forêt	forêt	NC	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
devait	devoir	V	_
traverser	traverser	VINF	_
sur	sur	P	_
un	un	DET	_
espace	espace	NC	_
de	de	P	_
plusieurs	plusieurs	DET	_
milles	mille	NC	_
.	.	PONCT	_
Il	il	CLS	_
préférait	préférer	V	_
voyager	voyager	VINF	_
ainsi	ainsi	ADV	_
à	à	P	_
l'	le	DET	_
abri	abri	NC	_
des	de_le	P+D	_
bois	bois	NC	_
.	.	PONCT	_
En	en	P	_
tout	tout	DET	_
cas	cas	NC	_
,	,	PONCT	_
il	il	CLS	_
n'	ne	ADV	_
avait	avoir	V	_
fait	faire	VPP	_
jusqu'	jusque	P	_
alors	alors	ADV	_
aucune	aucun	DET	_
rencontre	rencontre	NC	_
fâcheuse	fâcheux	ADJ	_
,	,	PONCT	_
et	et	CC	_
le	le	DET	_
voyage	voyage	NC	_
semblait	sembler	V	_
devoir	devoir	VINF	_
s'	se	CLO	_
accomplir	accomplir	VINF	_
sans	sans	P	_
accident	accident	NC	_
,	,	PONCT	_
quand	quand	CS	_
l'	le	DET	_
éléphant	éléphant	NC	_
,	,	PONCT	_
donnant	donner	VPR	_
quelques	quelque	DET	_
signes	signe	NC	_
d'	de	P	_
inquiétude	inquiétude	NC	_
,	,	PONCT	_
s'	se	CLO	_
arrêta	arrêter	V	_
soudain	soudain	ADV	_
.	.	PONCT	_
Il	il	CLS	_
était	être	V	_
quatre	quatre	DET	_
heures	heure	NC	_
alors	alors	ADV	_
.	.	PONCT	_
"	"	PONCT	_
qu'	que	PROWH	_
y	y	CLO	_
a	avoir	V	_
-t-il	il	CLS	_
?	?	PONCT	_
Demanda	demander	V	_
sir	sir	NC	_
Francis	Francis	NP	_
Cromarty	Cromarty	NP	_
,	,	PONCT	_
qui	qui	PROREL	_
releva	relever	V	_
la	le	DET	_
tête	tête	NC	_
au-dessus	au-dessus	ADV	_
de	de	P	_
son	son	DET	_
cacolet	cacolet	NC	_
.	.	PONCT	_
-	-	X	_
je	je	CLS	_
ne	ne	ADV	_
sais	savoir	V	_
,	,	PONCT	_
mon	mon	DET	_
officier	officier	NC	_
,	,	PONCT	_
"	"	PONCT	_
répondit	répondre	V	_
le	le	DET	_
parsi	parsi	NC	_
,	,	PONCT	_
en	en	P	_
prêtant	prêter	VPR	_
l'	le	DET	_
oreille	oreille	NC	_
à	à	P	_
un	un	DET	_
murmure	murmure	NC	_
confus	confus	ADJ	_
qui	qui	PROREL	_
passait	passer	V	_
sous	sous	P	_
l'	le	DET	_
épaisse	épais	ADJ	_
ramure	ramure	NC	_
.	.	PONCT	_
Quelques	quelque	DET	_
instants	instant	NC	_
après	après	ADV	_
,	,	PONCT	_
ce	ce	DET	_
murmure	murmure	NC	_
devint	devenir	V	_
plus	plus	ADV	_
définissable	définissable	ADJ	_
.	.	PONCT	_
On	on	CLS	_
eût	avoir	V	_
dit	dire	VPP	_
un	un	DET	_
concert	concert	NC	_
,	,	PONCT	_
encore	encore	ADV	_
fort	fort	ADV	_
éloigné	éloigner	VPP	_
,	,	PONCT	_
de	de	P	_
voix	voix	NC	_
humaines	humain	ADJ	_
et	et	CC	_
d'	de	P	_
instruments	instrument	NC	_
de	de	P	_
cuivre	cuivre	NC	_
.	.	PONCT	_
Passepartout	Passepartout	NP	_
était	être	V	_
tout	tout	DET	_
yeux	œil	NC	_
,	,	PONCT	_
tout	tout	DET	_
oreilles	oreille	NC	_
.	.	PONCT	_
Mr	monsieur	NC	_
Fogg	Fogg	NP	_
attendait	attendre	V	_
patiemment	patiemment	ADV	_
,	,	PONCT	_
sans	sans	P	_
prononcer	prononcer	VINF	_
une	un	DET	_
parole	parole	NC	_
.	.	PONCT	_
Le	le	DET	_
parsi	parsi	NC	_
sauta	sauter	V	_
à	à	P	_
terre	terre	NC	_
,	,	PONCT	_
attacha	attacher	V	_
l'	le	DET	_
éléphant	éléphant	NC	_
à	à	P	_
un	un	DET	_
arbre	arbre	NC	_
et	et	CC	_
s'	se	CLO	_
enfonça	enfoncer	V	_
au	à_le	P+D	_
plus	plus	ADV	_
épais	épais	ADJ	_
du	de_le	P+D	_
taillis	taillis	NC	_
.	.	PONCT	_
Quelques	quelque	DET	_
minutes	minute	NC	_
plus	plus	ADV	_
tard	tard	ADV	_
,	,	PONCT	_
il	il	CLS	_
revint	revenir	V	_
,	,	PONCT	_
disant	dire	VPR	_
:	:	PONCT	_
"	"	PONCT	_
une	un	DET	_
procession	procession	NC	_
de	de	P	_
brahmanes	brahmane	NC	_
qui	qui	PROREL	_
se	se	CLO	_
dirige	diriger	V	_
de	de	P	_
ce	ce	DET	_
côté	côté	NC	_
.	.	PONCT	_
S'	si	CS	_
il	il	CLS	_
est	être	V	_
possible	possible	ADJ	_
,	,	PONCT	_
évitons	éviter	V	_
d'	de	P	_
être	être	VINF	_
vus	voir	VPP	_
.	.	PONCT	_
"	"	PONCT	_
le	le	DET	_
guide	guide	NC	_
détacha	détacher	V	_
l'	le	DET	_
éléphant	éléphant	NC	_
et	et	CC	_
le	il	CLO	_
conduisit	conduire	V	_
dans	dans	P	_
un	un	DET	_
fourré	fourré	NC	_
,	,	PONCT	_
en	en	P	_
recommandant	recommander	VPR	_
aux	à_le	P+D	_
voyageurs	voyageur	NC	_
de	de	P	_
ne	ne	ADV	_
point	point	ADV	_
mettre	mettre	VINF	_
pied	pied	NC	_
à	à	P	_
terre	terre	NC	_
.	.	PONCT	_
Lui	il	PRO	_
-même	même	ADJ	_
se	se	CLO	_
tint	tenir	V	_
prêt	prêt	ADJ	_
à	à	P	_
enfourcher	enfourcher	VINF	_
rapidement	rapidement	ADV	_
sa	son	DET	_
monture	monture	NC	_
,	,	PONCT	_
si	si	CS	_
la	le	DET	_
fuite	fuite	NC	_
devenait	devenir	V	_
nécessaire	nécessaire	ADJ	_
.	.	PONCT	_
Mais	mais	CC	_
il	il	CLS	_
pensa	penser	V	_
que	que	CS	_
la	le	DET	_
troupe	troupe	NC	_
des	de_le	P+D	_
fidèles	fidèle	NC	_
passerait	passer	V	_
sans	sans	P	_
l'	il	CLO	_
apercevoir	apercevoir	VINF	_
,	,	PONCT	_
car	car	CC	_
l'	le	DET	_
épaisseur	épaisseur	NC	_
du	de_le	P+D	_
feuillage	feuillage	NC	_
le	il	CLO	_
dissimulait	dissimuler	V	_
entièrement	entièrement	ADV	_
.	.	PONCT	_
Le	le	DET	_
bruit	bruit	NC	_
discordant	discorder	VPR	_
des	un	DET	_
voix	voix	NC	_
et	et	CC	_
des	un	DET	_
instruments	instrument	NC	_
se	se	CLO	_
rapprochait	rapprocher	V	_
.	.	PONCT	_
Des	un	DET	_
chants	chant	NC	_
monotones	monotone	ADJ	_
se	se	CLO	_
mêlaient	mêler	V	_
au	à_le	P+D	_
son	son	NC	_
des	de_le	P+D	_
tambours	tambour	NC	_
et	et	CC	_
des	un	DET	_
cymbales	cymbale	NC	_
.	.	PONCT	_
Bientôt	bientôt	ADV	_
la	le	DET	_
tête	tête	NC	_
de	de	P	_
la	le	DET	_
procession	procession	NC	_
apparut	apparaître	V	_
sous	sous	P	_
les	le	DET	_
arbres	arbre	NC	_
,	,	PONCT	_
à	à	P	_
une	un	DET	_
cinquantaine	cinquantaine	NC	_
de	de	P	_
pas	pas	NC	_
du	de_le	P+D	_
poste	poste	NC	_
occupé	occuper	VPP	_
par	par	P	_
Mr	monsieur	NC	_
Fogg	Fogg	NP	_
et	et	CC	_
ses	son	DET	_
compagnons	compagnon	NC	_
.	.	PONCT	_
Ils	il	CLS	_
distinguaient	distinguer	V	_
aisément	aisément	ADV	_
à	à	P	_
travers	travers	NC	_
les	le	DET	_
branches	branche	NC	_
le	le	DET	_
curieux	curieux	ADJ	_
personnel	personnel	NC	_
de	de	P	_
cette	ce	DET	_
cérémonie	cérémonie	NC	_
religieuse	religieux	ADJ	_
.	.	PONCT	_
En	en	P	_
première	premier	ADJ	_
ligne	ligne	NC	_
s'	se	CLO	_
avançaient	avancer	V	_
des	un	DET	_
prêtres	prêtre	NC	_
,	,	PONCT	_
coiffés	coiffer	VPP	_
de	de	P	_
mitres	mitre	NC	_
et	et	CC	_
vêtus	vêtir	VPP	_
de	de	P	_
longues	long	ADJ	_
robes	robe	NC	_
chamarrées	chamarrer	VPP	_
.	.	PONCT	_
Ils	il	CLS	_
étaient	être	V	_
entourés	entourer	VPP	_
d'	de	P	_
hommes	homme	NC	_
,	,	PONCT	_
de	de	P	_
femmes	femme	NC	_
,	,	PONCT	_
d'	de	P	_
enfants	enfant	NC	_
,	,	PONCT	_
qui	qui	PROREL	_
faisaient	faire	V	_
entendre	entendre	VINF	_
une	un	DET	_
sorte	sorte	NC	_
de	de	P	_
psalmodie	psalmodie	NC	_
funèbre	funèbre	ADJ	_
,	,	PONCT	_
interrompue	interrompre	VPP	_
à	à	P	_
intervalles	intervalle	NC	_
égaux	égal	ADJ	_
par	par	P	_
des	un	DET	_
coups	coup	NC	_
de	de	P	_
tam-tams	tam-tam	NC	_
et	et	CC	_
de	de	P	_
cymbales	cymbale	NC	_
.	.	PONCT	_
Derrière	derrière	P	_
eux	il	PRO	_
,	,	PONCT	_
sur	sur	P	_
un	un	DET	_
char	char	NC	_
aux	à_le	P+D	_
larges	large	ADJ	_
roues	roue	NC	_
dont	dont	PROREL	_
les	le	DET	_
rayons	rayon	NC	_
et	et	CC	_
la	le	DET	_
jante	jante	NC	_
figuraient	figurer	V	_
un	un	DET	_
entrelacement	entrelacement	NC	_
de	de	P	_
serpents	serpent	NC	_
,	,	PONCT	_
apparut	apparaître	V	_
une	un	DET	_
statue	statue	NC	_
hideuse	hideux	ADJ	_
,	,	PONCT	_
traînée	traîner	VPP	_
par	par	P	_
deux	deux	DET	_
couples	couple	NC	_
de	de	P	_
zébus	zébu	NC	_
richement	richement	ADV	_
caparaçonnés	caparaçonner	VPP	_
.	.	PONCT	_
Cette	ce	DET	_
statue	statue	NC	_
avait	avoir	V	_
quatre	quatre	DET	_
bras	bras	NC	_
,	,	PONCT	_
le	le	DET	_
corps	corps	NC	_
colorié	colorier	VPP	_
d'	de	P	_
un	un	DET	_
rouge	rouge	NC	_
sombre	sombre	ADJ	_
,	,	PONCT	_
les	le	DET	_
yeux	œil	NC	_
hagards	hagard	ADJ	_
,	,	PONCT	_
les	le	DET	_
cheveux	cheveu	NC	_
emmêlés	emmêler	VPP	_
,	,	PONCT	_
la	le	DET	_
langue	langue	NC	_
pendante	pendant	ADJ	_
,	,	PONCT	_
les	le	DET	_
lèvres	lèvre	NC	_
teintes	teint	ADJ	_
de	de	P	_
henné	henné	NC	_
et	et	CC	_
de	de	P	_
bétel	bétel	NC	_
.	.	PONCT	_
à	à	P	_
son	son	DET	_
cou	cou	NC	_
s'	se	CLO	_
enroulait	enrouler	V	_
un	un	DET	_
collier	collier	NC	_
de	de	P	_
têtes	tête	NC	_
de	de	P	_
mort	mort	NC	_
,	,	PONCT	_
à	à	P	_
ses	son	DET	_
flancs	flanc	NC	_
une	un	DET	_
ceinture	ceinture	NC	_
de	de	P	_
mains	main	NC	_
coupées	couper	VPP	_
.	.	PONCT	_
Elle	il	CLS	_
se	se	CLO	_
tenait	tenir	V	_
debout	debout	ADV	_
sur	sur	P	_
un	un	DET	_
géant	géant	NC	_
terrassé	terrasser	VPP	_
auquel	auquel	PROREL	_
le	le	DET	_
chef	chef	NC	_
manquait	manquer	V	_
.	.	PONCT	_
Sir	sir	NC	_
Francis	Francis	NP	_
Cromarty	Cromarty	NP	_
reconnut	reconnaître	V	_
cette	ce	DET	_
statue	statue	NC	_
.	.	PONCT	_
"	"	PONCT	_
la	le	DET	_
déesse	déesse	NC	_
Kâli	Kâli	NP	_
,	,	PONCT	_
murmura	murmurer	V	_
-t-il	il	CLS	_
,	,	PONCT	_
la	le	DET	_
déesse	déesse	NC	_
de	de	P	_
l'	le	DET	_
amour	amour	NC	_
et	et	CC	_
de	de	P	_
la	le	DET	_
mort	mort	NC	_
.	.	PONCT	_
-	-	X	_
de	de	P	_
la	le	DET	_
mort	mort	NC	_
,	,	PONCT	_
j'	je	CLS	_
y	y	CLO	_
consens	consentir	V	_
,	,	PONCT	_
mais	mais	CC	_
de	de	P	_
l'	le	DET	_
amour	amour	NC	_
,	,	PONCT	_
jamais	jamais	ADV	_
!	!	PONCT	_
Dit	dire	V	_
Passepartout	Passepartout	NP	_
.	.	PONCT	_
La	le	DET	_
vilaine	vilaine	NC	_
bonne	bon	ADJ	_
femme	femme	NC	_
!	!	PONCT	_
"	"	PONCT	_
le	le	DET	_
parsi	parsi	NC	_
lui	il	CLO	_
fit	faire	V	_
signe	signe	NC	_
de	de	P	_
se	se	CLO	_
taire	taire	VINF	_
.	.	PONCT	_
Autour	autour	ADV	_
de	de	P	_
la	le	DET	_
statue	statue	NC	_
s'	se	CLO	_
agitait	agiter	V	_
,	,	PONCT	_
se	se	CLO	_
démenait	démener	V	_
,	,	PONCT	_
se	se	CLO	_
convulsionnait	convulsionner	V	_
un	un	DET	_
groupe	groupe	NC	_
de	de	P	_
vieux	vieux	ADJ	_
fakirs	fakir	NC	_
,	,	PONCT	_
zébrés	zébrer	VPP	_
de	de	P	_
bandes	bande	NC	_
d'	de	P	_
ocre	ocre	NC	_
,	,	PONCT	_
couverts	couvrir	VPP	_
d'	de	P	_
incisions	incision	NC	_
cruciales	crucial	ADJ	_
qui	qui	PROREL	_
laissaient	laisser	V	_
échapper	échapper	VINF	_
leur	leur	DET	_
sang	sang	NC	_
goutte	goutte	NC	_
à	à	P	_
goutte	goutte	NC	_
,	,	PONCT	_
énergumènes	énergumène	NC	_
stupides	stupide	ADJ	_
qui	qui	PROREL	_
,	,	PONCT	_
dans	dans	P	_
les	le	DET	_
grandes	grand	ADJ	_
cérémonies	cérémonie	NC	_
indoues	indou	ADJ	_
,	,	PONCT	_
se	se	CLO	_
précipitent	précipiter	V	_
encore	encore	ADV	_
sous	sous	P	_
les	le	DET	_
roues	roue	NC	_
du	de_le	P+D	_
char	char	NC	_
de	de	P	_
Jaggernaut	Jaggernaut	NP	_
.	.	PONCT	_
Derrière	derrière	P	_
eux	il	PRO	_
,	,	PONCT	_
quelques	quelque	DET	_
brahmanes	brahmane	NC	_
,	,	PONCT	_
dans	dans	P	_
toute	tout	ADJ	_
la	le	DET	_
somptuosité	somptuosité	NC	_
de	de	P	_
leur	leur	DET	_
costume	costume	NC	_
oriental	oriental	ADJ	_
,	,	PONCT	_
traînaient	traîner	V	_
une	un	DET	_
femme	femme	NC	_
qui	qui	PROREL	_
se	se	CLO	_
soutenait	soutenir	V	_
à	à	P	_
peine	peine	NC	_
.	.	PONCT	_
Cette	ce	DET	_
femme	femme	NC	_
était	être	V	_
jeune	jeune	ADJ	_
,	,	PONCT	_
blanche	blanc	ADJ	_
comme	comme	P	_
une	un	DET	_
européenne	européenne	NC	_
.	.	PONCT	_
Sa	son	DET	_
tête	tête	NC	_
,	,	PONCT	_
son	son	DET	_
cou	cou	NC	_
,	,	PONCT	_
ses	son	DET	_
épaules	épaule	NC	_
,	,	PONCT	_
ses	son	DET	_
oreilles	oreille	NC	_
,	,	PONCT	_
ses	son	DET	_
bras	bras	NC	_
,	,	PONCT	_
ses	son	DET	_
mains	main	NC	_
,	,	PONCT	_
ses	son	DET	_
orteils	orteil	NC	_
,	,	PONCT	_
étaient	être	V	_
surchargés	surcharger	VPP	_
de	de	P	_
bijoux	bijou	NC	_
,	,	PONCT	_
colliers	collier	NC	_
,	,	PONCT	_
bracelets	bracelet	NC	_
,	,	PONCT	_
boucles	boucle	NC	_
et	et	CC	_
bagues	bague	NC	_
.	.	PONCT	_
Une	un	DET	_
tunique	tunique	NC	_
lamée	lamer	VPP	_
d'	de	P	_
or	or	NC	_
,	,	PONCT	_
recouverte	recouvrir	VPP	_
d'	de	P	_
une	un	DET	_
mousseline	mousseline	NC	_
légère	léger	ADJ	_
,	,	PONCT	_
dessinait	dessiner	V	_
les	le	DET	_
contours	contour	NC	_
de	de	P	_
sa	son	DET	_
taille	taille	NC	_
.	.	PONCT	_
Derrière	derrière	P	_
cette	ce	DET	_
jeune	jeune	ADJ	_
femme	femme	NC	_
,	,	PONCT	_
-	-	PONCT	_
contraste	contraste	NC	_
violent	violent	ADJ	_
pour	pour	P	_
les	le	DET	_
yeux	œil	NC	_
,	,	PONCT	_
-	-	PONCT	_
des	un	DET	_
gardes	garde	NC	_
,	,	PONCT	_
armés	armer	VPP	_
de	de	P	_
sabres	sabre	NC	_
nus	nu	ADJ	_
passés	passer	VPP	_
à	à	P	_
leur	leur	DET	_
ceinture	ceinture	NC	_
et	et	CC	_
de	de	P	_
longs	long	ADJ	_
pistolets	pistolet	NC	_
damasquinés	damasquiner	VPP	_
,	,	PONCT	_
portaient	porter	V	_
un	un	DET	_
cadavre	cadavre	NC	_
sur	sur	P	_
un	un	DET	_
palanquin	palanquin	NC	_
.	.	PONCT	_
C'	ce	CLS	_
était	être	V	_
le	le	DET	_
corps	corps	NC	_
d'	de	P	_
un	un	DET	_
vieillard	vieillard	NC	_
,	,	PONCT	_
revêtu	revêtir	VPP	_
de	de	P	_
ses	son	DET	_
opulents	opulent	ADJ	_
habits	habit	NC	_
de	de	P	_
rajah	rajah	NC	_
,	,	PONCT	_
ayant	avoir	VPR	_
,	,	PONCT	_
comme	comme	P	_
en	en	P	_
sa	son	DET	_
vie	vie	NC	_
,	,	PONCT	_
le	le	DET	_
turban	turban	NC	_
brodé	broder	VPP	_
de	de	P	_
perles	perle	NC	_
,	,	PONCT	_
la	le	DET	_
robe	robe	NC	_
tissue	tistre	VPP	_
de	de	P	_
soie	soie	NC	_
et	et	CC	_
d'	de	P	_
or	or	NC	_
,	,	PONCT	_
la	le	DET	_
ceinture	ceinture	NC	_
de	de	P	_
cachemire	cachemire	NC	_
diamanté	diamanter	VPP	_
,	,	PONCT	_
et	et	CC	_
ses	son	DET	_
magnifiques	magnifique	ADJ	_
armes	arme	NC	_
de	de	P	_
prince	prince	NC	_
indien	indien	ADJ	_
.	.	PONCT	_
Puis	puis	CC	_
des	un	DET	_
musiciens	musicien	NC	_
et	et	CC	_
une	un	DET	_
arrière-garde	arrière-garde	NC	_
de	de	P	_
fanatiques	fanatique	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
les	le	DET	_
cris	cri	NC	_
couvraient	couvrir	V	_
parfois	parfois	ADV	_
l'	il	CLO	_
assourdissant	assourdir	VPR	_
fracas	fracas	NC	_
des	de_le	P+D	_
instruments	instrument	NC	_
,	,	PONCT	_
fermaient	fermer	V	_
le	le	DET	_
cortége	cortége	NC	_
.	.	PONCT	_
Sir	sir	NC	_
Francis	Francis	NP	_
Cromarty	Cromarty	NP	_
regardait	regarder	V	_
toute	tout	ADJ	_
cette	ce	DET	_
pompe	pompe	NC	_
d'	de	P	_
un	un	DET	_
air	air	NC	_
singulièrement	singulièrement	ADV	_
attristé	attrister	VPP	_
,	,	PONCT	_
et	et	CC	_
se	se	CLO	_
tournant	tourner	VPR	_
vers	vers	P	_
le	le	DET	_
guide	guide	NC	_
:	:	PONCT	_
"	"	PONCT	_
un	un	DET	_
sutty	sutty	NC	_
!	!	PONCT	_
"	"	PONCT	_
dit	dire	V	_
-il	il	CLS	_
.	.	PONCT	_
Le	le	DET	_
parsi	parsi	NC	_
fit	faire	V	_
un	un	DET	_
signe	signe	NC	_
affirmatif	affirmatif	ADJ	_
et	et	CC	_
mit	mettre	V	_
un	un	DET	_
doigt	doigt	NC	_
sur	sur	P	_
ses	son	DET	_
