ACTE	acte	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Indifférent	indifférent	ADJ	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
le	le	DET	_
mot	mot	NC	_
.	.	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
Alors	alors	ADV	_
,	,	PONCT	_
permettez	permettre	V	_
-moi	je	CLO	_
de	de	P	_
vous	vous	CLO	_
le	il	CLO	_
dire	dire	VINF	_
,	,	PONCT	_
vous	vous	CLS	_
êtes	être	V	_
bien	bien	ADV	_
peu	peu	ADV	_
prévoyante	prévoyant	ADJ	_
ou	ou	CC	_
par	par	P	_
trop	trop	ADV	_
désintéressée	désintéressé	ADJ	_
.	.	PONCT	_
M.	M.	NC	_
Teissier	Teissier	NP	_
est	être	V	_
fort	fort	ADV	_
riche	riche	ADJ	_
,	,	PONCT	_
n'	ne	ADV	_
est	être	V	_
-ce	ce	CLS	_
pas	pas	ADV	_
?	?	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Oui	oui	I	_
.	.	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
Il	il	CLS	_
a	avoir	V	_
passé	passer	VPP	_
la	le	DET	_
soixantaine	soixantaine	NC	_
?	?	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Depuis	depuis	P	_
longtemps	longtemps	ADV	_
.	.	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
a	avoir	V	_
ni	ni	CC	_
femme	femme	NC	_
ni	ni	CC	_
enfants	enfant	NC	_
?	?	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Ni	ni	CC	_
femme	femme	NC	_
ni	ni	CC	_
enfants	enfant	NC	_
.	.	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
On	on	CLS	_
ne	ne	ADV	_
lui	il	CLO	_
connaît	connaître	V	_
pas	pas	ADV	_
de	un	DET	_
maîtresse	maîtresse	NC	_
?	?	PONCT	_
Une	un	DET	_
maîtresse	maîtresse	NC	_
!	!	PONCT	_
à	à	P	_
M.	M.	NC	_
Teissier	Teissier	NP	_
!	!	PONCT	_
Pour	pour	P	_
quoi	quoi	PROWH	_
faire	faire	VINF	_
,	,	PONCT	_
mon	mon	DET	_
dieu	dieu	NC	_
?	?	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
Ne	ne	ADV	_
riez	rire	V	_
pas	pas	ADV	_
et	et	CC	_
écoutez	écouter	V	_
-moi	je	CLO	_
sérieusement	sérieusement	ADV	_
comme	comme	CS	_
je	je	CLS	_
vous	vous	CLO	_
parle	parler	V	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
,	,	PONCT	_
vous	vous	CLS	_
avez	avoir	V	_
là	là	ADV	_
,	,	PONCT	_
sous	sous	P	_
la	le	DET	_
main	main	NC	_
,	,	PONCT	_
une	un	DET	_
succession	succession	NC	_
considérable	considérable	ADJ	_
,	,	PONCT	_
vacante	vacant	ADJ	_
,	,	PONCT	_
prochaine	prochain	ADJ	_
,	,	PONCT	_
qui	qui	PROREL	_
pourrait	pouvoir	V	_
vous	vous	CLO	_
revenir	revenir	VINF	_
décemment	décemment	ADV	_
sans	sans	P	_
que	que	CS	_
vous	vous	CLS	_
l'	il	CLO	_
enleviez	enlever	V	_
à	à	P	_
personne	personne	PRO	_
,	,	PONCT	_
et	et	CC	_
cette	ce	DET	_
succession	succession	NC	_
ne	ne	ADV	_
vous	vous	CLO	_
dit	dire	V	_
rien	rien	PRO	_
?	?	PONCT	_
Elle	il	CLS	_
ne	ne	ADV	_
vous	vous	CLO	_
tente	tenter	V	_
pas	pas	ADV	_
,	,	PONCT	_
ou	ou	CC	_
bien	bien	ADV	_
vous	vous	CLS	_
trouvez	trouver	V	_
peut-être	peut-être	ADV	_
que	que	CS	_
ce	ce	CLS	_
serait	être	V	_
l'	il	CLO	_
acheter	acheter	VINF	_
trop	trop	ADV	_
cher	cher	ADJ	_
par	par	P	_
quelques	quelque	DET	_
politesses	politesse	NC	_
et	et	CC	_
des	un	DET	_
semblants	semblant	NC	_
d'	de	P	_
affection	affection	NC	_
pour	pour	P	_
un	un	DET	_
vieillard	vieillard	NC	_
?	?	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Ma	mon	DET	_
foi	foi	NC	_
,	,	PONCT	_
madame	madame	NC	_
,	,	PONCT	_
votre	votre	DET	_
remarque	remarque	NC	_
est	être	V	_
fort	fort	ADV	_
juste	juste	ADJ	_
,	,	PONCT	_
elle	il	CLS	_
n'	ne	ADV	_
était	être	V	_
venue	venir	VPP	_
encore	encore	ADV	_
à	à	P	_
personne	personne	PRO	_
de	de	P	_
nous	nous	PRO	_
.	.	PONCT	_
Vous	vous	CLS	_
allez	aller	V	_
comprendre	comprendre	VINF	_
pourquoi	pourquoi	PROWH	_
.	.	PONCT	_
Notre	notre	DET	_
situation	situation	NC	_
ne	ne	ADV	_
serait	être	V	_
plus	plus	ADV	_
la	le	DET	_
même	même	NC	_
,	,	PONCT	_
mon	mon	DET	_
mari	mari	NC	_
en	en	CLO	_
serait	être	V	_
moins	moins	ADV	_
fier	fier	ADJ	_
et	et	CC	_
nous	nous	CLS	_
moins	moins	ADV	_
heureux	heureux	ADJ	_
,	,	PONCT	_
si	si	CS	_
nous	nous	CLS	_
devions	devoir	V	_
quelque	quelque	DET	_
chose	chose	NC	_
à	à	P	_
un	un	DET	_
étranger	étranger	NC	_
.	.	PONCT	_
Mais	mais	CC	_
cette	ce	DET	_
raison	raison	NC	_
n'	ne	ADV	_
en	en	CLO	_
est	être	V	_
pas	pas	ADV	_
une	un	DET	_
pour	pour	P	_
vous	vous	PRO	_
et	et	CC	_
rien	rien	PRO	_
ne	ne	ADV	_
vous	vous	CLO	_
empêchera	empêcher	V	_
,	,	PONCT	_
après	après	P	_
le	le	DET	_
mariage	mariage	NC	_
de	de	P	_
nos	notre	DET	_
enfants	enfant	NC	_
,	,	PONCT	_
de	de	P	_
faire	faire	VINF	_
quelques	quelque	DET	_
avances	avance	NC	_
à	à	P	_
M.	M.	NC	_
Teissier	Teissier	NP	_
.	.	PONCT	_
S'	si	CS	_
il	il	CLS	_
s'	se	CLO	_
y	y	CLO	_
prête	prêter	V	_
,	,	PONCT	_
tant	tant	ADV	_
mieux	mieux	ADV	_
.	.	PONCT	_
Si	si	CS	_
le	le	DET	_
nouveau	nouveau	ADJ	_
ménage	ménage	NC	_
lui	il	CLO	_
paraissait	paraître	V	_
digne	digne	ADJ	_
d'	de	P	_
intérêt	intérêt	NC	_
,	,	PONCT	_
je	je	CLS	_
serais	être	V	_
enchantée	enchanter	VPP	_
pour	pour	P	_
Blanche	Blanche	NP	_
et	et	CC	_
pour	pour	P	_
son	son	DET	_
mari	mari	NC	_
qu'	que	PROREL	_
il	il	CLS	_
leur	il	CLO	_
revînt	revenir	V	_
un	un	DET	_
peu	peu	NC	_
de	de	P	_
bien	bien	ADV	_
de	de	P	_
ce	ce	DET	_
côté	côté	NC	_
.	.	PONCT	_
Je	je	CLS	_
vais	aller	V	_
plus	plus	ADV	_
loin	loin	ADV	_
,	,	PONCT	_
madame	madame	NC	_
.	.	PONCT	_
Si	si	CS	_
M.	M.	NC	_
Teissier	Teissier	NP	_
,	,	PONCT	_
fatigué	fatiguer	VPP	_
comme	comme	CS	_
il	il	CLS	_
doit	devoir	V	_
l'	il	CLO	_
être	être	VINF	_
de	de	P	_
vivre	vivre	VINF	_
seul	seul	ADJ	_
à	à	P	_
son	son	DET	_
âge	âge	NC	_
,	,	PONCT	_
se	se	CLO	_
laissait	laisser	V	_
toucher	toucher	VINF	_
par	par	P	_
votre	votre	DET	_
esprit	esprit	NC	_
et	et	CC	_
par	par	P	_
vos	votre	DET	_
charmes	charme	NC	_
,	,	PONCT	_
je	je	CLS	_
vous	vous	CLO	_
verrais	voir	V	_
de	de	P	_
bien	bien	ADV	_
bon	bon	ADJ	_
coeur	cœur	NC	_
contracter	contracter	VINF	_
un	un	DET	_
mariage	mariage	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
serait	être	V	_
pas	pas	ADV	_
sans	sans	P	_
inconvénients	inconvénient	NC	_
pour	pour	P	_
vous	vous	PRO	_
,	,	PONCT	_
mais	mais	CC	_
où	où	PROREL	_
vous	vous	CLS	_
trouveriez	trouver	V	_
de	un	DET	_
grandes	grand	ADJ	_
compensations	compensation	NC	_
.	.	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
Vous	vous	CLS	_
dites	dire	V	_
des	un	DET	_
folies	folie	NC	_
,	,	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
,	,	PONCT	_
et	et	CC	_
vous	vous	CLS	_
connaissez	connaître	V	_
bien	bien	ADV	_
peu	peu	ADV	_
les	le	DET	_
hommes	homme	NC	_
.	.	PONCT	_
M.	M.	NC	_
Teissier	Teissier	NP	_
,	,	PONCT	_
à	à	P	_
la	le	DET	_
rigueur	rigueur	NC	_
,	,	PONCT	_
ne	ne	ADV	_
serait	être	V	_
pas	pas	ADV	_
trop	trop	ADV	_
âgé	âgé	ADJ	_
pour	pour	P	_
moi	je	PRO	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
moi	je	PRO	_
qui	qui	PROREL	_
ne	ne	ADV	_
suis	être	V	_
plus	plus	ADV	_
assez	assez	ADV	_
jeune	jeune	ADJ	_
pour	pour	P	_
lui	il	PRO	_
.	.	PONCT	_
Auguste	auguste	ADJ	_
,	,	PONCT	_
entrant	entrer	VPR	_
.	.	PONCT	_
M.	M.	NC	_
Merckens	Merckens	NP	_
vient	venir	V	_
d'	de	P	_
arriver	arriver	VINF	_
,	,	PONCT	_
madame	madame	NC	_
;	;	PONCT	_
dois	devoir	V	_
-je	je	CLS	_
le	il	CLO	_
faire	faire	VINF	_
entrer	entrer	VINF	_
ici	ici	ADV	_
ou	ou	CC	_
dans	dans	P	_
l'	le	DET	_
autre	autre	ADJ	_
salon	salon	NC	_
?	?	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Que	que	PROWH	_
préférez	préférer	V	_
-vous	vous	CLS	_
,	,	PONCT	_
madame	madame	NC	_
?	?	PONCT	_
Rester	rester	VINF	_
seule	seul	ADJ	_
,	,	PONCT	_
recevoir	recevoir	VINF	_
M.	M.	NC	_
Merckens	Merckens	NP	_
ou	ou	CC	_
assister	assister	VINF	_
à	à	P	_
ma	mon	DET	_
toilette	toilette	NC	_
.	.	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
Comme	comme	CS	_
vous	vous	CLS	_
voudrez	vouloir	V	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Venez	venir	V	_
avec	avec	P	_
moi	je	PRO	_
.	.	PONCT	_
Je	je	CLS	_
vous	vous	CLO	_
montrerai	montrer	V	_
quelques	quelque	DET	_
emplettes	emplette	NC	_
que	que	PROREL	_
j'	je	CLS	_
ai	avoir	V	_
faites	faire	VPP	_
et	et	CC	_
vous	vous	CLS	_
me	je	CLO	_
direz	dire	V	_
si	si	CS	_
elles	il	CLS	_
sont	être	V	_
comme	comme	CS	_
il	il	CLS	_
faut	falloir	V	_
.	.	PONCT	_
Madame	madame	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
.	.	PONCT	_
Très	très	ADV	_
volontiers	volontiers	ADV	_
.	.	PONCT	_
Madame	madame	NC	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
Faites	faire	V	_
entrer	entrer	VINF	_
M.	M.	NC	_
Merckens	Merckens	NP	_
et	et	CC	_
priez	prier	V	_
-le	il	CLO	_
d'	de	P	_
attendre	attendre	VINF	_
un	un	DET	_
instant	instant	NC	_
.	.	PONCT	_
elles	il	CLS	_
sortent	sortir	V	_
par	par	P	_
la	le	DET	_
porte	porte	NC	_
de	de	P	_
gauche	gauche	NC	_
.	.	PONCT	_
ACTE	acte	NC	_
1	1	ADJ	_
,	,	PONCT	_
SCèNE	SCèNE	NC	_
5	5	ADJ	_
Auguste	auguste	ADJ	_
,	,	PONCT	_
Merckens	Merckens	NP	_
,	,	PONCT	_
un	un	DET	_
cahier	cahier	NC	_
de	de	P	_
musique	musique	NC	_
à	à	P	_
la	le	DET	_
main	main	NC	_
.	.	PONCT	_
Auguste	auguste	ADJ	_
.	.	PONCT	_
Entrez	entrer	V	_
,	,	PONCT	_
mon	mon	DET	_
cher	cher	ADJ	_
Monsieur	monsieur	NC	_
Merckens	Merckens	NP	_
,	,	PONCT	_
et	et	CC	_
asseyez	asseoir	V	_
-vous	vous	CLO	_
.	.	PONCT	_
Il	il	CLS	_
n'	ne	ADV	_
y	y	CLO	_
a	avoir	V	_
que	que	ADV	_
moi	je	PRO	_
jusqu'	jusque	P	_
à	à	P	_
cette	ce	DET	_
heure	heure	NC	_
pour	pour	P	_
vous	vous	CLO	_
recevoir	recevoir	VINF	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
bien	bien	ADV	_
.	.	PONCT	_
Faites	faire	V	_
vos	votre	DET	_
affaires	affaire	NC	_
,	,	PONCT	_
Auguste	Auguste	NP	_
,	,	PONCT	_
que	que	CS	_
je	je	CLS	_
ne	ne	ADV	_
vous	vous	CLO	_
retienne	retenir	V	_
pas	pas	ADV	_
.	.	PONCT	_
(	(	PONCT	_
descendant	descendre	VPR	_
la	le	DET	_
scène	scène	NC	_
.	.	PONCT	_
)	)	PONCT	_
il	il	CLS	_
est	être	V	_
bon	bon	ADJ	_
enfant	enfant	NC	_
,	,	PONCT	_
ce	ce	DET	_
domestique	domestique	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
insupportable	insupportable	ADJ	_
.	.	PONCT	_
Auguste	auguste	ADJ	_
,	,	PONCT	_
le	il	CLO	_
rejoignant	rejoindre	VPR	_
.	.	PONCT	_
pas	pas	ADV	_
de	de	P	_
leçons	leçon	NC	_
aujourd'hui	aujourd'hui	ADV	_
,	,	PONCT	_
Monsieur	monsieur	NC	_
Merckens	Merckens	NP	_
,	,	PONCT	_
vous	vous	CLS	_
venez	venir	V	_
pour	pour	P	_
boustifailler	boustifailler	VINF	_
.	.	PONCT	_
Merckens	Merckens	NP	_
Mlle	Mlle	NC	_
Judith	Judith	NP	_
s'	se	CLO	_
habille	habiller	V	_
?	?	PONCT	_
Auguste	auguste	ADJ	_
.	.	PONCT	_
Elle	il	CLS	_
s'	se	CLO	_
habille	habiller	V	_
probablement	probablement	ADV	_
.	.	PONCT	_
Mais	mais	CC	_
vous	vous	CLS	_
savez	savoir	V	_
,	,	PONCT	_
avec	avec	P	_
elle	il	PRO	_
,	,	PONCT	_
une	un	DET	_
,	,	PONCT	_
deux	deux	DET	_
,	,	PONCT	_
trois	trois	DET	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
vite	vite	ADV	_
enlevé	enlever	VPP	_
!	!	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Faites	faire	V	_
donc	donc	ADV	_
savoir	savoir	VINF	_
à	à	P	_
Mlle	Mlle	NC	_
Judith	Judith	NP	_
que	que	CS	_
je	je	CLS	_
suis	être	V	_
là	là	ADV	_
et	et	CC	_
que	que	CS	_
je	je	CLS	_
lui	il	CLO	_
apporte	apporter	V	_
la	le	DET	_
musique	musique	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
attend	attendre	V	_
.	.	PONCT	_
Judith	Judith	NP	_
entre	entre	P	_
.	.	PONCT	_
Auguste	auguste	ADJ	_
.	.	PONCT	_
Qu'	que	PROWH	_
est	être	V	_
-ce	ce	CLS	_
que	que	CS	_
je	je	CLS	_
vous	vous	CLO	_
disais	dire	V	_
?	?	PONCT	_
(	(	PONCT	_
à	à	P	_
Judith	Judith	NP	_
.	.	PONCT	_
)	)	PONCT	_
mademoiselle	mademoiselle	NC	_
n'	ne	ADV	_
a	avoir	V	_
pas	pas	ADV	_
mis	mettre	VPP	_
beaucoup	beaucoup	PRO	_
de	de	P	_
temps	temps	NC	_
à	à	P	_
sa	son	DET	_
toilette	toilette	NC	_
,	,	PONCT	_
mais	mais	CC	_
elle	il	CLS	_
l'	il	CLO	_
a	avoir	V	_
bien	bien	ADV	_
employé	employer	VPP	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Merci	merci	I	_
,	,	PONCT	_
Auguste	Auguste	NP	_
.	.	PONCT	_
il	il	CLS	_
sort	sortir	V	_
en	en	P	_
emportant	emporter	VPR	_
la	le	DET	_
robe	robe	NC	_
de	de	P	_
chambre	chambre	NC	_
de	de	P	_
Vigneron	Vigneron	NP	_
.	.	PONCT	_
ACTE	acte	NC	_
1	1	ADJ	_
,	,	PONCT	_
SCèNE	SCèNE	NC	_
6	6	ADJ	_
Merckens	Merckens	NP	_
,	,	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Votre	votre	DET	_
domestique	domestique	NC	_
vient	venir	V	_
de	de	P	_
me	je	CLO	_
voler	voler	VINF	_
mon	mon	DET	_
compliment	compliment	NC	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
trouve	trouver	V	_
plus	plus	ADV	_
rien	rien	PRO	_
après	après	P	_
lui	il	PRO	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Ne	ne	ADV	_
cherchez	chercher	V	_
pas	pas	ADV	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
inutile	inutile	ADJ	_
.	.	PONCT	_
Merckens	Merckens	NP	_
,	,	PONCT	_
lui	il	CLO	_
montrant	montrer	VPR	_
le	le	DET	_
rouleau	rouleau	NC	_
de	de	P	_
musique	musique	NC	_
.	.	PONCT	_
voici	voici	V	_
votre	votre	DET	_
oeuvre	œuvre	NC	_
,	,	PONCT	_
mademoiselle	mademoiselle	NC	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Donnez	donner	V	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Le	le	DET	_
nom	nom	NC	_
de	de	P	_
l'	le	DET	_
auteur	auteur	NC	_
manque	manquer	V	_
,	,	PONCT	_
mais	mais	CC	_
je	je	CLS	_
peux	pouvoir	V	_
encore	encore	ADV	_
le	il	CLO	_
faire	faire	VINF	_
mettre	mettre	VINF	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Gardez	garder	V	_
-vous	vous	CLS	_
-en	en	CLO	_
bien	bien	ADV	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Vous	vous	CLS	_
êtes	être	V	_
contente	content	ADJ	_
?	?	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Je	je	CLS	_
suis	être	V	_
embarrassée	embarrasser	VPP	_
.	.	PONCT	_
Je	je	CLS	_
sais	savoir	V	_
si	si	ADV	_
bien	bien	ADV	_
que	que	CS	_
ma	mon	DET	_
famille	famille	NC	_
,	,	PONCT	_
maman	maman	NC	_
surtout	surtout	ADV	_
,	,	PONCT	_
prendra	prendre	V	_
mal	mal	ADV	_
la	le	DET	_
chose	chose	NC	_
et	et	CC	_
que	que	CS	_
notre	notre	DET	_
petit	petit	ADJ	_
complot	complot	NC	_
ne	ne	ADV	_
lui	il	CLO	_
plaira	plaire	V	_
pas	pas	ADV	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Ce	ce	PRO	_
que	que	PROREL	_
je	je	CLS	_
vous	vous	CLO	_
ai	avoir	V	_
dit	dire	VPP	_
de	de	P	_
ce	ce	DET	_
morceau	morceau	NC	_
,	,	PONCT	_
je	je	CLS	_
vous	vous	CLO	_
le	il	CLO	_
répète	répéter	V	_
.	.	PONCT	_
Il	il	CLS	_
est	être	V	_
distingué	distinguer	VPP	_
et	et	CC	_
intéressant	intéresser	VPR	_
.	.	PONCT	_
Un	un	DET	_
peu	peu	NC	_
triste	triste	ADJ	_
,	,	PONCT	_
vous	vous	CLS	_
aviez	avoir	V	_
peut-être	peut-être	ADV	_
un	un	DET	_
rhume	rhume	NC	_
de	de	P	_
cerveau	cerveau	NC	_
ce	ce	DET	_
jour	jour	NC	_
-là	là	ADV	_
.	.	PONCT	_
Nous	nous	CLS	_
l'	il	CLO	_
avons	avoir	V	_
fait	faire	VPP	_
imprimer	imprimer	VINF	_
parce_qu'	parce_que	CS	_
il	il	CLS	_
en	en	CLO	_
valait	valoir	V	_
la	le	DET	_
peine	peine	NC	_
,	,	PONCT	_
tout	tout	ADJ	_
le	le	DET	_
reste	reste	NC	_
ne	ne	ADV	_
compte	compter	V	_
pas	pas	ADV	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Entendons	entendre	V	_
-nous	nous	CLS	_
bien	bien	ADV	_
,	,	PONCT	_
Monsieur	monsieur	NC	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Je	je	CLS	_
me	je	CLO	_
réserve	réserver	V	_
de	de	P	_
montrer	montrer	VINF	_
ma	mon	DET	_
composition	composition	NC	_
ou	ou	CC	_
de	de	P	_
n'	ne	ADV	_
en	en	P	_
pas	pas	ADV	_
parler	parler	VINF	_
du	de_le	P+D	_
tout	tout	NC	_
,	,	PONCT	_
comme	comme	CS	_
je	je	CLS	_
le	il	CLO	_
voudrai	vouloir	V	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Pourquoi	pourquoi	PROWH	_
?	?	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
On	on	CLS	_
se	se	CLO	_
tient	tenir	V	_
tranquille	tranquille	ADJ	_
à	à	P	_
mon	mon	DET	_
âge	âge	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
encore	encore	ADV	_
le	le	DET	_
plus	plus	ADV	_
sûr	sûr	ADJ	_
,	,	PONCT	_
sans	sans	P	_
se	se	CLO	_
permettre	permettre	VINF	_
des	un	DET	_
fantaisies	fantaisie	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
conviennent	convenir	V	_
pas	pas	ADV	_
à	à	P	_
une	un	DET	_
jeune	jeune	ADJ	_
fille	fille	NC	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Les	le	DET	_
jeunes	jeune	ADJ	_
filles	fille	NC	_
que	que	PROREL	_
je	je	CLS	_
vois	voir	V	_
n'	ne	ADV	_
y	y	CLO	_
regardent	regarder	V	_
pas	pas	ADV	_
de	un	DET	_
si	si	ADV	_
près	près	ADV	_
.	.	PONCT	_
Judith	Judith	NP	_
,	,	PONCT	_
à	à	P	_
part	part	NC	_
.	.	PONCT	_
raison	raison	NC	_
de	de	P	_
plus	plus	NC	_
.	.	PONCT	_
(	(	PONCT	_
elle	il	CLS	_
ouvre	ouvrir	V	_
le	le	DET	_
morceau	morceau	NC	_
et	et	CC	_
en	en	P	_
lit	lit	NC	_
le	le	DET	_
titre	titre	NC	_
avec	avec	P	_
attendrissement	attendrissement	NC	_
.	.	PONCT	_
)	)	PONCT	_
"	"	PONCT	_
adieu	adieu	NC	_
à	à	P	_
la	le	DET	_
mariée	mariée	NC	_
.	.	PONCT	_
"	"	PONCT	_
si	si	CS	_
ce	ce	DET	_
morceau	morceau	NC	_
est	être	V	_
triste	triste	ADJ	_
,	,	PONCT	_
il	il	CLS	_
ne	ne	ADV	_
faut	falloir	V	_
pas	pas	ADV	_
que	que	CS	_
cela	cela	PRO	_
vous	vous	CLO	_
étonne	étonner	V	_
.	.	PONCT	_
J'	je	CLS	_
étais	être	V	_
bien	bien	ADV	_
émue	émouvoir	VPP	_
,	,	PONCT	_
allez	aller	V	_
,	,	PONCT	_
lorsque	lorsque	CS	_
je	je	CLS	_
l'	il	CLO	_
ai	avoir	V	_
écrit	écrire	VPP	_
.	.	PONCT	_
Je	je	CLS	_
pensais	penser	V	_
à	à	P	_
ma	mon	DET	_
jeune	jeune	ADJ	_
soeur	sœur	NC	_
que	que	PROREL	_
nous	nous	CLS	_
aimons	aimer	V	_
si	si	ADV	_
tendrement	tendrement	ADV	_
et	et	CC	_
qui	qui	PROREL	_
nous	nous	CLO	_
quitte	quitter	V	_
si	si	ADV	_
vite	vite	ADV	_
;	;	PONCT	_
nous	nous	CLS	_
savons	savoir	V	_
ce	ce	PRO	_
qu'	que	PROREL	_
elle	il	CLS	_
perd	perdre	V	_
,	,	PONCT	_
savons	savoir	V	_
-nous	nous	CLS	_
ce	ce	PRO	_
qui	qui	PROREL	_
l'	il	CLO	_
attend	attendre	V	_
?	?	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Ce	ce	DET	_
mariage	mariage	NC	_
,	,	PONCT	_
soyez	être	V	_
sincère	sincère	ADJ	_
,	,	PONCT	_
ne	ne	ADV	_
vous	vous	CLO	_
a	avoir	V	_
causé	causer	VPP	_
aucune	aucun	DET	_
déception	déception	NC	_
?	?	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Aucune	aucun	PRO	_
.	.	PONCT	_
Que	que	PROWH	_
voulez	vouloir	V	_
-vous	vous	CLS	_
dire	dire	VINF	_
?	?	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
M.	M.	NC	_
De	de	P	_
Saint-Genis	Saint-Genis	NP	_
avait	avoir	V	_
le	le	DET	_
choix	choix	NC	_
en	en	P	_
venant	venir	VPR	_
ici	ici	ADV	_
.	.	PONCT	_
Il	il	CLS	_
pouvait	pouvoir	V	_
demander	demander	VINF	_
l'	le	DET	_
aînée	aînée	NC	_
plutôt	plutôt	ADV	_
que	que	CS	_
la	le	DET	_
cadette	cadette	NC	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
C'	ce	CLS	_
eût	avoir	V	_
été	être	VPP	_
dommage	dommage	NC	_
.	.	PONCT	_
Ma	mon	DET	_
soeur	sœur	NC	_
et	et	CC	_
lui	il	CLO	_
vont	aller	V	_
faire	faire	VINF	_
un	un	DET	_
petit	petit	ADJ	_
couple	couple	NC	_
charmant	charmant	ADJ	_
,	,	PONCT	_
tandis_que	tandis_que	CS	_
nous	nous	CLS	_
ne	ne	ADV	_
nous	nous	CLO	_
serions	être	V	_
convenus	convenir	VPP	_
sous	sous	P	_
aucun	aucun	DET	_
rapport	rapport	NC	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Patientez	patienter	V	_
,	,	PONCT	_
votre	votre	DET	_
tour	tour	NC	_
viendra	venir	V	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Il	il	CLS	_
ne	ne	ADV	_
me	je	CLO	_
préoccupe	préoccuper	V	_
pas	pas	ADV	_
.	.	PONCT	_
Merckens	Merckens	NP	_
.	.	PONCT	_
Cependant	cependant	ADV	_
vous	vous	CLS	_
souhaitez	souhaiter	V	_
bien	bien	ADV	_
un	un	DET	_
peu	peu	NC	_
de	de	P	_
vous	vous	CLO	_
marier	marier	VINF	_
.	.	PONCT	_
Judith	Judith	NP	_
.	.	PONCT	_
Le	le	DET	_
plus	plus	ADV	_
tard	tard	ADV	_
possible	possible	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
