1	1	X	_
nous	nous	CLS	_
savons	savoir	V	_
de	de	P	_
ce	ce	DET	_
beau	beau	ADJ	_
pays	pays	NC	_
s'	se	CLO	_
accorde	accorder	V	_
avec	avec	P	_
mon	mon	DET	_
opinion	opinion	NC	_
.	.	PONCT	_
Les	le	DET	_
apologues	apologue	NC	_
de	de	P	_
Bidpaï	Bidpaï	NP	_
sont	être	V	_
le	le	DET	_
plus	plus	ADV	_
ancien	ancien	ADJ	_
monument	monument	NC	_
que	que	PROREL	_
l'on	on	CLS	_
connoisse	connaître	V	_
dans	dans	P	_
ce	ce	DET	_
genre	genre	NC	_
;	;	PONCT	_
et	et	CC	_
Bidpaï	Bidpaï	NP	_
étoit	être	V	_
un	un	DET	_
brachmane	brachmane	NC	_
.	.	PONCT	_
Mais	mais	CC	_
,	,	PONCT	_
comme	comme	CS	_
il	il	CLS	_
vivoit	vivre	V	_
sous	sous	P	_
un	un	DET	_
roi	roi	NC	_
puissant	puissant	ADJ	_
dont	dont	PROREL	_
il	il	CLS	_
fut	être	V	_
le	le	DET	_
premier	premier	ADJ	_
ministre	ministre	NC	_
,	,	PONCT	_
ce	ce	PRO	_
qui	qui	PROREL	_
suppose	supposer	V	_
un	un	DET	_
peuple	peuple	NC	_
civilisé	civiliser	VPP	_
dès	dès	P	_
long-temps	long-temps	ADV	_
,	,	PONCT	_
il	il	CLS	_
est	être	V	_
assez	assez	ADV	_
vraisemblable	vraisemblable	ADJ	_
que	que	CS	_
ses	son	DET	_
fables	fable	NC	_
ne	ne	ADV	_
furent	être	V	_
pas	pas	ADV	_
les	le	DET	_
premieres	première	NC	_
.	.	PONCT	_
Peut-être	peut-être	ADV	_
même	même	ADV	_
n'	ne	ADV	_
est	être	V	_
-ce	ce	CLS	_
qu'	qu'	ADV	_
un	un	DET	_
recueil	recueil	NC	_
des	de_le	P+D	_
apologues	apologue	NC	_
qu'	que	PROREL	_
il	il	CLS	_
avoit	avoir	V	_
appris	apprendre	VPP	_
à	à	P	_
l'	le	DET	_
école	école	NC	_
des	de_le	P+D	_
gymnosophistes	gymnosophiste	NC	_
,	,	PONCT	_
dont	dont	PROREL	_
l'	le	DET	_
antiquité	antiquité	NC	_
se	se	CLO	_
perd	perdre	V	_
dans	dans	P	_
la	le	DET	_
nuit	nuit	NC	_
des	de_le	P+D	_
temps	temps	NC	_
.	.	PONCT	_
Ce	ce	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
y	y	CLO	_
a	avoir	V	_
de	de	P	_
sûr	sûr	ADJ	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
ces	ce	DET	_
apologues	apologue	NC	_
indiens	indien	ADJ	_
,	,	PONCT	_
parmi	parmi	P	_
lesquels	lequel	PROREL	_
on	on	CLS	_
trouve	trouver	V	_
les	le	DET	_
deux	deux	ADJ	_
pigeons	pigeon	NC	_
,	,	PONCT	_
ont	avoir	V	_
été	être	VPP	_
traduits	traduire	VPP	_
dans	dans	P	_
toutes	tout	ADJ	_
les	le	DET	_
langues	langue	NC	_
de	de	P	_
l'	le	DET	_
*	*	PONCT	_
Orient	Orient	NC	_
,	,	PONCT	_
tantôt	tantôt	ADV	_
sous	sous	P	_
le	le	DET	_
nom	nom	NC	_
de	de	P	_
Bidpaï	Bidpaï	NP	_
ou	ou	CC	_
Pilpai	Pilpai	NP	_
,	,	PONCT	_
tantôt	tantôt	ADV	_
sous	sous	P	_
celui	celui	PRO	_
de	de	P	_
Lochman	Lochman	NP	_
.	.	PONCT	_
Ils	il	CLS	_
passerent	passer	V	_
ensuite	ensuite	ADV	_
en	en	P	_
grece	Grèce	NP	_
sous	sous	P	_
le	le	DET	_
titre	titre	NC	_
de	de	P	_
fables	fable	NC	_
d'	de	P	_
*	*	PONCT	_
ésope	ésope	NC	_
.	.	PONCT	_
Phedre	Phedre	NP	_
les	il	CLO	_
fit	faire	V	_
connoître	connaître	VINF	_
aux	à_le	P+D	_
romains	romain	NC	_
.	.	PONCT	_
Après	après	ADV	_
Phedre	Phedre	NP	_
,	,	PONCT	_
plusieurs	plusieurs	DET	_
latins	latin	NC	_
,	,	PONCT	_
Aphtonius	Aphtonius	NP	_
,	,	PONCT	_
Avien	Avien	NP	_
,	,	PONCT	_
Gabrias	Gabrias	NP	_
,	,	PONCT	_
composerent	composer	V	_
aussi	aussi	ADV	_
des	un	DET	_
fables	fable	NC	_
.	.	PONCT	_
D'	un	DET	_
autres	autre	ADJ	_
fabulistes	fabuliste	NC	_
plus	plus	ADV	_
modernes	moderne	ADJ	_
,	,	PONCT	_
tels	tel	ADJ	_
que	que	CS	_
Faërne	Faërne	NP	_
,	,	PONCT	_
*	*	X	_
Abstémius	Abstémius	NP	_
,	,	PONCT	_
Camérarius	Camérarius	NP	_
,	,	PONCT	_
en	en	CLO	_
donnerent	donner	V	_
des	un	DET	_
recueils	recueil	NC	_
,	,	PONCT	_
toujours	toujours	ADV	_
en	en	P	_
latin	latin	NC	_
,	,	PONCT	_
jusqu'	jusque	P	_
à	à	P	_
la	le	DET	_
fin	fin	NC	_
du	de_le	P+D	_
seizieme	seizième	ADJ	_
siecle	siècle	NC	_
qu'	que	CS	_
un	un	DET	_
nommé	nommé	NC	_
*	*	X	_
Hégémon	Hégémon	NP	_
,	,	PONCT	_
de	de	P	_
Châlons	Châlons	NP	_
-	-	PONCT	_
*	*	PONCT	_
Sur	Sur	ET	_
-	-	PONCT	_
Saône	Saône	NP	_
,	,	PONCT	_
s'	se	CLO	_
avisa	aviser	V	_
le	le	DET	_
premier	premier	NC	_
de	de	P	_
faire	faire	VINF	_
des	un	DET	_
fables	fable	NC	_
en	en	P	_
vers	ver	NC	_
françois	français	ADJ	_
.	.	PONCT	_
Cent	cent	DET	_
ans	an	NC	_
après	après	ADV	_
,	,	PONCT	_
*	*	PONCT	_
La	le	DET	_
Fontaine	Fontaine	NP	_
parut	paraître	V	_
;	;	PONCT	_
et	et	CC	_
*	*	PONCT	_
La	le	DET	_
Fontaine	Fontaine	NP	_
fit	faire	V	_
oublier	oublier	VINF	_
toutes	tout	ADJ	_
les	le	DET	_
fables	fable	NC	_
passées	passer	VPP	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
je	je	CLS	_
tremble	trembler	V	_
de	de	P	_
vous	vous	CLO	_
le	il	CLO	_
dire	dire	VINF	_
,	,	PONCT	_
vraisemblablement	vraisemblablement	ADV	_
aussi	aussi	ADV	_
toutes	tout	ADJ	_
les	le	DET	_
fables	fable	NC	_
futures	futur	ADJ	_
.	.	PONCT	_
Cependant	cependant	ADV	_
*	*	PONCT	_
M	M	NC	_
*	*	PONCT	_
De	de	P	_
*	*	PONCT	_
La	le	DET	_
*	*	X	_
Motte	Motte	NP	_
et	et	CC	_
quelques	quelque	DET	_
autres	autre	ADJ	_
fabulistes	fabuliste	NC	_
très	très	ADV	_
estimables	estimable	ADJ	_
de	de	P	_
notre	notre	DET	_
temps	temps	NC	_
ont	avoir	V	_
eu	avoir	VPP	_
,	,	PONCT	_
depuis	depuis	P	_
*	*	X	_
La	le	DET	_
Fontaine	Fontaine	NP	_
,	,	PONCT	_
des	un	DET	_
succès	succès	NC	_
mérités	mérité	ADJ	_
.	.	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
les	il	CLO	_
juge	juger	V	_
pas	pas	ADV	_
devant	devant	P	_
vous	vous	PRO	_
,	,	PONCT	_
parceque	parceque	V	_
ce	ce	CLS	_
sont	être	V	_
vos	votre	DET	_
rivaux	rival	NC	_
;	;	PONCT	_
je	je	CLS	_
me	je	CLO	_
borne	borner	V	_
à	à	P	_
vous	vous	CLO	_
souhaiter	souhaiter	VINF	_
de	de	P	_
les	il	CLO	_
valoir	valoir	VINF	_
.	.	PONCT	_
Voilà	voilà	V	_
l'	le	DET	_
histoire	histoire	NC	_
de	de	P	_
la	le	DET	_
fable	fable	NC	_
,	,	PONCT	_
telle	tel	ADJ	_
que	que	CS	_
je	je	CLS	_
la	il	CLO	_
conçois	concevoir	V	_
et	et	CC	_
la	il	CLO	_
sais	savoir	V	_
.	.	PONCT	_
Je	je	CLS	_
vous	vous	CLO	_
l'	il	CLO	_
ai	avoir	V	_
faite	faire	VPP	_
pour	pour	P	_
mon	mon	DET	_
plaisir	plaisir	NC	_
peut-être	peut-être	ADV	_
plus	plus	ADV	_
que	que	CS	_
pour	pour	P	_
le	le	DET	_
vôtre	vôtre	NC	_
.	.	PONCT	_
Pardonnez	pardonner	V	_
cette	ce	DET	_
digression	digression	NC	_
à	à	P	_
mon	mon	DET	_
âge	âge	NC	_
et	et	CC	_
à	à	P	_
mon	mon	DET	_
goût	goût	NC	_
pour	pour	P	_
l'	le	DET	_
apologue	apologue	NC	_
.	.	PONCT	_
à	à	P	_
ces	ce	DET	_
mots	mot	NC	_
le	le	DET	_
vieillard	vieillard	NC	_
se	se	CLO	_
tut	taire	V	_
.	.	PONCT	_
Je	je	CLS	_
crois	croire	V	_
qu'	que	CS	_
il	il	CLS	_
en	en	CLO	_
étoit	être	V	_
temps	temps	NC	_
,	,	PONCT	_
car	car	CC	_
il	il	CLS	_
commençoit	commencer	V	_
à	à	P	_
se	se	CLO	_
fatiguer	fatiguer	VINF	_
.	.	PONCT	_
Je	je	CLS	_
le	il	CLO	_
remerciai	remercier	V	_
des	un	DET	_
instructions	instruction	NC	_
qu'	que	PROREL	_
il	il	CLS	_
m'	je	CLO	_
avoit	avoir	V	_
données	donner	VPP	_
,	,	PONCT	_
et	et	CC	_
lui	il	CLO	_
demandai	demander	V	_
la	le	DET	_
permission	permission	NC	_
de	de	P	_
lui	il	CLO	_
porter	porter	VINF	_
le	le	DET	_
recueil	recueil	NC	_
de	de	P	_
mes	mon	DET	_
fables	fable	NC	_
,	,	PONCT	_
pour	pour	P	_
qu'	que	CS	_
il	il	CLS	_
voulût	vouloir	V	_
bien	bien	ADV	_
retrancher	retrancher	VINF	_
d'	de	P	_
une	un	DET	_
main	main	NC	_
plus	plus	ADV	_
ferme	ferme	ADJ	_
que	que	CS	_
la	le	DET	_
mienne	mien	NC	_
celles	celui	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
trouveroit	trouver	V	_
trop	trop	ADV	_
mauvaises	mauvais	ADJ	_
,	,	PONCT	_
et	et	CC	_
m'	je	CLO	_
indiquer	indiquer	VINF	_
les	le	DET	_
fautes	faute	NC	_
susceptibles	susceptible	ADJ	_
d'	de	P	_
être	être	VINF	_
corrigées	corriger	VPP	_
dans	dans	P	_
celles	celui	PRO	_
qu'	que	PROREL	_
il	il	CLS	_
laisseroit	laisser	V	_
.	.	PONCT	_
Il	il	CLS	_
me	je	CLO	_
le	il	CLO	_
promit	promettre	V	_
,	,	PONCT	_
me	je	CLO	_
donna	donner	V	_
rendez-vous	rendez-vous	NC	_
à	à	P	_
huit	huit	DET	_
jours	jour	NC	_
de	de	P	_
là	là	ADV	_
.	.	PONCT	_
On	on	CLS	_
juge	juger	V	_
que	que	CS	_
je	je	CLS	_
fus	être	V	_
exact	exact	ADJ	_
à	à	P	_
ce	ce	DET	_
rendez-vous	rendez-vous	NC	_
:	:	PONCT	_
mais	mais	CC	_
quelle	il	PROWH	_
fut	être	V	_
ma	mon	DET	_
douleur	douleur	NC	_
,	,	PONCT	_
lorsqu'	lorsque	CS	_
arrivant	arriver	VPR	_
avec	avec	P	_
mon	mon	DET	_
manuscrit	manuscrit	NC	_
j'	je	CLS	_
appris	apprendre	V	_
à	à	P	_
la	le	DET	_
porte	porte	NC	_
du	de_le	P+D	_
vieillard	vieillard	NC	_
qu'	que	PROREL	_
il	il	CLS	_
étoit	être	V	_
mort	mourir	VPP	_
de	de	P	_
la	le	DET	_
veille	veille	NC	_
!	!	PONCT	_
Je	je	CLS	_
le	il	CLO	_
regrettai	regretter	V	_
comme	comme	P	_
un	un	DET	_
bienfaiteur	bienfaiteur	NC	_
;	;	PONCT	_
car	car	CC	_
il	il	CLS	_
l'	il	CLO	_
auroit	avoir	V	_
été	être	VPP	_
,	,	PONCT	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
la	le	DET	_
même	même	ADJ	_
chose	chose	NC	_
.	.	PONCT	_
Je	je	CLS	_
ne	ne	ADV	_
me	je	CLO	_
sentis	sentir	V	_
pas	pas	ADV	_
le	le	DET	_
courage	courage	NC	_
de	de	P	_
corriger	corriger	VINF	_
sans	sans	P	_
lui	il	PRO	_
mes	mon	DET	_
apologues	apologue	NC	_
,	,	PONCT	_
encore	encore	ADV	_
moins	moins	ADV	_
celui	celui	PRO	_
d'	de	P	_
en	en	CLO	_
retrancher	retrancher	VINF	_
;	;	PONCT	_
et	et	CC	_
,	,	PONCT	_
privé	priver	VPP	_
de	de	P	_
conseil	conseil	NC	_
,	,	PONCT	_
de	de	P	_
guide	guide	NC	_
,	,	PONCT	_
précisément	précisément	ADV	_
à	à	P	_
l'	le	DET	_
instant	instant	NC	_
où	où	PROREL	_
l'on	on	CLS	_
m'	je	CLO	_
avoit	avoir	V	_
fait	faire	VPP	_
sentir	sentir	VINF	_
combien	combien	PROWH	_
j'	je	CLS	_
en	en	CLO	_
avois	avoir	V	_
besoin	besoin	NC	_
,	,	PONCT	_
pour	pour	P	_
me	je	CLO	_
délivrer	délivrer	VINF	_
du	de_le	P+D	_
soin	soin	NC	_
fatigant	fatigant	ADJ	_
de	de	P	_
songer	songer	VINF	_
sans	sans	P	_
cesse	cesse	NC	_
à	à	P	_
mes	mon	DET	_
fables	fable	NC	_
je	je	CLS	_
pris	prendre	V	_
le	le	DET	_
parti	parti	NC	_
de	de	P	_
les	il	CLO	_
imprimer	imprimer	VINF	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
à	à	P	_
présent	présent	NC	_
au	à_le	P+D	_
public	public	NC	_
à	à	P	_
faire	faire	VINF	_
l'	le	DET	_
office	office	NC	_
du	de_le	P+D	_
vieillard	vieillard	NC	_
;	;	PONCT	_
peut-être	peut-être	ADV	_
trouverai	trouver	V	_
-je	je	CLS	_
en	en	P	_
lui	il	PRO	_
moins	moins	ADV	_
de	de	P	_
politesse	politesse	NC	_
,	,	PONCT	_
mais	mais	CC	_
il	il	CLS	_
trouvera	trouver	V	_
dans	dans	P	_
moi	je	PRO	_
la	le	DET	_
même	même	ADJ	_
docilité	docilité	NC	_
.	.	PONCT	_
1	1	X	_
LA	le	DET	_
FABLE	fable	NC	_
ET	et	CC	_
LA	le	DET	_
VéRITé	VéRITé	NC	_
La	le	DET	_
vérité	vérité	NC	_
,	,	PONCT	_
toute	tout	ADV	_
nue	nu	ADJ	_
,	,	PONCT	_
sortit	sortir	V	_
un	un	DET	_
jour	jour	NC	_
de	de	P	_
son	son	DET	_
puits	puits	NC	_
.	.	PONCT	_
Ses	son	DET	_
attraits	attrait	NC	_
par	par	P	_
le	le	DET	_
temps	temps	NC	_
étoient	être	V	_
un	un	DET	_
peu	peu	NC	_
détruits	détruire	VPP	_
;	;	PONCT	_
jeune	jeune	ADJ	_
et	et	CC	_
vieux	vieux	ADJ	_
fuyoient	fuir	V	_
à	à	P	_
sa	son	DET	_
vue	vue	NC	_
.	.	PONCT	_
La	le	DET	_
pauvre	pauvre	ADJ	_
vérité	vérité	NC	_
restoit	rester	V	_
là	là	ADV	_
morfondue	morfondre	VPP	_
,	,	PONCT	_
sans	sans	P	_
trouver	trouver	VINF	_
un	un	DET	_
asyle	asyle	NC	_
où	où	PROREL	_
pouvoir	pouvoir	VINF	_
habiter	habiter	VINF	_
.	.	PONCT	_
à	à	P	_
ses	son	DET	_
yeux	œil	NC	_
vient	venir	V	_
se	se	CLO	_
présenter	présenter	VINF	_
la	le	DET	_
fable	fable	NC	_
,	,	PONCT	_
richement	richement	ADV	_
vêtue	vêtir	VPP	_
,	,	PONCT	_
portant	porter	VPR	_
plumes	plume	NC	_
et	et	CC	_
diamants	diamant	NC	_
,	,	PONCT	_
la	le	DET	_
plupart	plupart	NC	_
faux	faux	ADJ	_
,	,	PONCT	_
mais	mais	CC	_
très	très	ADV	_
brillants	brillant	ADJ	_
.	.	PONCT	_
Eh	eh	I	_
!	!	PONCT	_
Vous	Vous	ADV	_
voilà	voilà	V	_
!	!	PONCT	_
Bon	bon	ADJ	_
jour	jour	NC	_
,	,	PONCT	_
dit	dire	V	_
-elle	il	CLS	_
:	:	PONCT	_
que	que	PROWH	_
faites	faire	V	_
-vous	vous	CLS	_
ici	ici	ADV	_
seule	seul	ADJ	_
sur	sur	P	_
un	un	DET	_
chemin	chemin	NC	_
?	?	PONCT	_
La	le	DET	_
vérité	vérité	NC	_
répond	répondre	V	_
:	:	PONCT	_
vous	vous	CLS	_
le	il	CLO	_
voyez	voir	V	_
,	,	PONCT	_
je	je	CLS	_
gele	geler	VPP	_
;	;	PONCT	_
aux	à_le	P+D	_
passants	passant	NC	_
je	je	CLS	_
demande	demander	V	_
en	en	P	_
vain	vain	NC	_
de	de	P	_
me	je	CLO	_
donner	donner	VINF	_
une	un	DET	_
retraite	retraite	NC	_
,	,	PONCT	_
je	je	CLS	_
leur	il	CLO	_
fais	faire	V	_
peur	peur	NC	_
à	à	P	_
tous	tous	PRO	_
:	:	PONCT	_
hélas	hélas	I	_
!	!	PONCT	_
Je	je	CLS	_
le	il	CLO	_
vois	voir	V	_
bien	bien	ADV	_
,	,	PONCT	_
vieille	vieux	ADJ	_
femme	femme	NC	_
n'	ne	ADV	_
obtient	obtenir	V	_
plus	plus	ADV	_
rien	rien	PRO	_
.	.	PONCT	_
Vous	vous	CLS	_
êtes	être	V	_
pourtant	pourtant	ADV	_
ma	mon	DET	_
cadette	cadette	NC	_
,	,	PONCT	_
dit	dire	V	_
la	le	DET	_
fable	fable	NC	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
sans	sans	P	_
vanité	vanité	NC	_
,	,	PONCT	_
par-tout	par-tout	NC	_
je	je	CLS	_
suis	être	V	_
fort	fort	ADV	_
bien	bien	ADV	_
reçue	recevoir	VPP	_
:	:	PONCT	_
mais	mais	CC	_
aussi	aussi	ADV	_
,	,	PONCT	_
dame	damer	V	_
vérité	vérité	NC	_
,	,	PONCT	_
pourquoi	pourquoi	PROWH	_
vous	vous	CLO	_
montrer	montrer	VINF	_
toute	tout	ADV	_
nue	nu	ADJ	_
?	?	PONCT	_
Cela	cela	PRO	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
adroit	adroit	ADJ	_
:	:	PONCT	_
tenez	tenir	V	_
,	,	PONCT	_
arrangeons	arranger	V	_
-nous	nous	CLO	_
;	;	PONCT	_
qu'	que	CS	_
un	un	DET	_
même	même	ADJ	_
intérêt	intérêt	NC	_
nous	nous	CLO	_
rassemble	rassembler	V	_
:	:	PONCT	_
venez	venir	V	_
sous	sous	P	_
mon	mon	DET	_
manteau	manteau	NC	_
,	,	PONCT	_
nous	nous	CLS	_
marcherons	marcher	V	_
ensemble	ensemble	ADV	_
.	.	PONCT	_
Chez	chez	P	_
le	le	DET	_
sage	sage	NC	_
,	,	PONCT	_
à	à	P	_
cause	cause	NC	_
de	de	P	_
vous	vous	PRO	_
,	,	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
serai	être	V	_
point	point	ADV	_
rebutée	rebuter	VPP	_
;	;	PONCT	_
à	à	P	_
cause	cause	NC	_
de	de	P	_
moi	je	PRO	_
,	,	PONCT	_
chez	chez	P	_
les	le	DET	_
fous	fou	NC	_
vous	vous	CLS	_
ne	ne	ADV	_
serez	être	V	_
point	point	ADV	_
maltraitée	maltraiter	VPP	_
:	:	PONCT	_
servant	servir	VPR	_
,	,	PONCT	_
par	par	P	_
ce	ce	DET	_
moyen	moyen	NC	_
,	,	PONCT	_
chacun	chacun	PRO	_
selon	selon	P	_
son	son	DET	_
goût	goût	NC	_
,	,	PONCT	_
grace	grâce	NC	_
à	à	P	_
votre	votre	DET	_
raison	raison	NC	_
,	,	PONCT	_
et	et	CC	_
grace	grâce	NC	_
à	à	P	_
ma	mon	DET	_
folie	folie	NC	_
,	,	PONCT	_
vous	vous	CLS	_
verrez	voir	V	_
,	,	PONCT	_
ma	mon	DET	_
soeur	sœur	NC	_
,	,	PONCT	_
que	que	ADV	_
par-tout	par-tout	ADJ	_
nous	nous	CLS	_
passerons	passer	V	_
de	de	P	_
compagnie	compagnie	NC	_
.	.	PONCT	_
1	1	X	_
LA	le	DET	_
CARPE	carpe	NC	_
ET	et	CC	_
LES	le	DET	_
CARPILLONS	carpillon	NC	_
Prenez	prendre	V	_
garde	garde	NC	_
,	,	PONCT	_
mes	mon	DET	_
fils	fils	NC	_
,	,	PONCT	_
côtoyez	côtoyer	V	_
moins	moins	ADV	_
le	le	DET	_
bord	bord	NC	_
,	,	PONCT	_
suivez	suivre	V	_
le	le	DET	_
fond	fond	NC	_
de	de	P	_
la	le	DET	_
riviere	rivière	NC	_
;	;	PONCT	_
craignez	craindre	V	_
la	le	DET	_
ligne	ligne	NC	_
meurtriere	meurtrier	ADJ	_
,	,	PONCT	_
ou	ou	CC	_
l'	le	DET	_
épervier	épervier	NC	_
,	,	PONCT	_
plus	plus	ADV	_
dangereux	dangereux	ADJ	_
encor	encore	ADV	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
ainsi	ainsi	ADV	_
que	que	CS	_
parloit	parler	V	_
une	un	DET	_
carpe	carpe	NC	_
de	de	P	_
Seine	Seine	NP	_
à	à	P	_
de	un	DET	_
jeunes	jeune	ADJ	_
poissons	poisson	NC	_
qui	qui	PROREL	_
l'	il	CLO	_
écoutoient	écouter	V	_
à	à	P	_
peine	peine	NC	_
.	.	PONCT	_
C'	ce	CLS	_
étoit	être	V	_
au	à_le	P+D	_
mois	mois	NC	_
d'	de	P	_
avril	avril	NC	_
;	;	PONCT	_
les	le	DET	_
neiges	neige	NC	_
,	,	PONCT	_
les	le	DET	_
glaçons	glaçon	NC	_
,	,	PONCT	_
fondus	fondre	VPP	_
par	par	P	_
les	le	DET	_
zéphyrs	zéphyr	NC	_
,	,	PONCT	_
descendoient	descendre	V	_
des	un	DET	_
montagnes	montagne	NC	_
;	;	PONCT	_
le	le	DET	_
fleuve	fleuve	NC	_
enflé	enfler	VPP	_
par	par	P	_
eux	il	PRO	_
s'	se	CLO	_
éleve	élever	V	_
à	à	P	_
gros	gros	ADJ	_
bouillons	bouillon	NC	_
,	,	PONCT	_
et	et	CC	_
déborde	déborder	V	_
dans	dans	P	_
les	le	DET	_
campagnes	campagne	NC	_
.	.	PONCT	_
Ah	ah	I	_
!	!	PONCT	_
Ah	Ah	I	_
!	!	PONCT	_
crioient	crier	V	_
les	le	DET	_
carpillons	carpillon	NC	_
,	,	PONCT	_
qu'	que	CS	_
en	en	CLO	_
dis	dire	V	_
-tu	tu	CLS	_
,	,	PONCT	_
carpe	carpe	NC	_
radoteuse	radoteur	ADJ	_
?	?	PONCT	_
Crains	craindre	V	_
-tu	tu	CLS	_
pour	pour	P	_
nous	nous	PRO	_
les	le	DET	_
hameçons	hameçon	NC	_
?	?	PONCT	_
Nous	nous	CLO	_
voilà	voilà	V	_
citoyens	citoyen	NC	_
de	de	P	_
la	le	DET	_
mer	mer	NC	_
orageuse	orageux	ADJ	_
;	;	PONCT	_
regarde	regarder	V	_
:	:	PONCT	_
on	on	CLS	_
ne	ne	ADV	_
voit	voir	V	_
plus	plus	ADV	_
que	que	ADV	_
les	le	DET	_
eaux	eau	NC	_
et	et	CC	_
le	le	DET	_
ciel	ciel	NC	_
,	,	PONCT	_
les	le	DET	_
arbres	arbre	NC	_
sont	être	V	_
cachés	cacher	VPP	_
sous	sous	P	_
l'	le	DET	_
onde	onde	NC	_
,	,	PONCT	_
nous	nous	CLS	_
sommes	être	V	_
les	le	DET	_
maîtres	maître	NC	_
du	de_le	P+D	_
monde	monde	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
le	le	DET	_
déluge	déluge	NC	_
universel	universel	ADJ	_
.	.	PONCT	_
Ne	ne	ADV	_
croyez	croire	V	_
pas	pas	ADV	_
cela	cela	PRO	_
,	,	PONCT	_
répond	répondre	V	_
la	le	DET	_
vieille	vieux	ADJ	_
mere	mère	NC	_
;	;	PONCT	_
pour	pour	P	_
que	que	CS	_
l'	le	DET	_
eau	eau	NC	_
se	se	CLO	_
retire	retirer	V	_
il	il	CLS	_
ne	ne	ADV	_
faut	falloir	V	_
qu'	qu'	ADV	_
un	un	DET	_
instant	instant	NC	_
.	.	PONCT	_
Ne	ne	ADV	_
vous	vous	CLO	_
éloignez	éloigner	VPP	_
point	point	ADV	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
de	de	P	_
peur	peur	NC	_
d'	de	P	_
accident	accident	NC	_
,	,	PONCT	_
suivez	suivre	V	_
,	,	PONCT	_
suivez	suivre	V	_
toujours	toujours	ADV	_
le	le	DET	_
fond	fond	NC	_
de	de	P	_
la	le	DET	_
riviere	rivière	NC	_
.	.	PONCT	_
Bah	bah	I	_
!	!	PONCT	_
Disent	dire	V	_
les	le	DET	_
poissons	poisson	NC	_
,	,	PONCT	_
tu	tu	CLS	_
répetes	répetes	V	_
toujours	toujours	ADV	_
mêmes	même	ADJ	_
discours	discours	NC	_
.	.	PONCT	_
Adieu	adieu	I	_
,	,	PONCT	_
nous	nous	CLS	_
allons	aller	V	_
voir	voir	VINF	_
notre	notre	DET	_
nouveau	nouveau	ADJ	_
domaine	domaine	NC	_
.	.	PONCT	_
Parlant	parler	VPR	_
ainsi	ainsi	ADV	_
,	,	PONCT	_
nos	notre	DET	_
étourdis	étourdi	NC	_
sortent	sortir	V	_
tous	tous	PRO	_
du	de_le	P+D	_
lit	lit	NC	_
de	de	P	_
la	le	DET	_
Seine	Seine	NP	_
,	,	PONCT	_
et	et	CC	_
s'	se	CLO	_
en	en	CLO	_
vont	aller	V	_
dans	dans	P	_
les	le	DET	_
eaux	eau	NC	_
qui	qui	PROREL	_
couvrent	couvrir	V	_
le	le	DET	_
pays	pays	NC	_
.	.	PONCT	_
Qu'	que	PROWH	_
arriva	arriver	V	_
-t-il	il	CLS	_
?	?	PONCT	_
Les	le	DET	_
eaux	eau	NC	_
se	se	CLO	_
retirerent	retirer	V	_
,	,	PONCT	_
et	et	CC	_
les	le	DET	_
carpillons	carpillon	NC	_
demeurerent	demeurer	V	_
;	;	PONCT	_
bientôt	bientôt	ADV	_
ils	il	CLS	_
furent	être	V	_
pris	prendre	VPP	_
,	,	PONCT	_
et	et	CC	_
frits	frire	VPP	_
.	.	PONCT	_
Pourquoi	pourquoi	PROWH	_
quittoient	quitter	V	_
-ils	il	CLS	_
la	le	DET	_
riviere	rivière	NC	_
?	?	PONCT	_
Pourquoi	pourquoi	PROWH	_
?	?	PONCT	_
Je	je	CLS	_
le	il	CLO	_
sais	savoir	V	_
trop	trop	ADV	_
,	,	PONCT	_
hélas	hélas	I	_
!	!	PONCT	_
C'	ce	CLS	_
est	être	V	_
qu'	que	CS	_
on	on	CLS	_
se	se	CLO	_
croit	croire	V	_
toujours	toujours	ADV	_
plus	plus	ADV	_
sage	sage	ADJ	_
que	que	CS	_
sa	son	DET	_
mere	mère	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
qu'	que	CS	_
on	on	CLS	_
veut	vouloir	V	_
sortir	sortir	VINF	_
de	de	P	_
sa	son	DET	_
sphere	sphère	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
...	…	PONCT	_
c'	ce	CLS	_
est	être	V	_
que	que	CS	_
...	…	PONCT	_
je	je	CLS	_
ne	ne	ADV	_
finirois	finir	V	_
pas	pas	ADV	_
.	.	PONCT	_
1	1	X	_
LE	le	DET	_
ROI	roi	NC	_
ET	et	CC	_
LES	le	DET	_
DEUX	deux	NC	_
