notice	notice	NC	_
fin	fin	NC	_
d'	de	P	_
après-midi	après-midi	NC	_
,	,	PONCT	_
devant	devant	P	_
la	le	DET	_
maison	maison	NC	_
de	de	P	_
Fontenay	Fontenay	NP	_
.	.	PONCT	_
Comme	comme	P	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
ne	ne	ADV	_
recevait	recevoir	V	_
aucune	aucun	DET	_
visite	visite	NC	_
,	,	PONCT	_
comme	comme	P	_
le	le	DET	_
facteur	facteur	NC	_
ne	ne	ADV	_
se	se	CLO	_
hasardait	hasarder	V	_
même	même	ADV	_
pas	pas	ADV	_
dans	dans	P	_
ces	ce	DET	_
parages	parage	NC	_
inhabités	inhabité	ADJ	_
,	,	PONCT	_
puisqu'	puisque	CS	_
il	il	CLS	_
n'	ne	ADV	_
avait	avoir	V	_
à	à	P	_
lui	il	CLO	_
remettre	remettre	VINF	_
aucun	aucun	DET	_
journal	journal	NC	_
,	,	PONCT	_
aucune	aucun	DET	_
revue	revue	NC	_
,	,	PONCT	_
aucune	aucun	DET	_
lettre	lettre	NC	_
,	,	PONCT	_
les	le	DET	_
domestiques	domestique	NC	_
hésitèrent	hésiter	V	_
,	,	PONCT	_
se	se	CLO	_
demandant	demander	VPR	_
s'	si	CS	_
il	il	CLS	_
fallait	falloir	V	_
ouvrir	ouvrir	VINF	_
;	;	PONCT	_
puis	puis	CC	_
,	,	PONCT	_
au	à_le	P+D	_
carillon	carillon	NC	_
de	de	P	_
la	le	DET	_
sonnette	sonnette	NC	_
,	,	PONCT	_
lancée	lancer	VPP	_
à	à	P	_
toute	tout	DET	_
volée	volée	NC	_
contre	contre	P	_
le	le	DET	_
mur	mur	NC	_
,	,	PONCT	_
ils	il	CLS	_
se	se	CLO	_
hasardèrent	hasarder	V	_
à	à	P	_
tirer	tirer	VINF	_
le	le	DET	_
judas	judas	NC	_
incisé	inciser	VPP	_
dans	dans	P	_
la	le	DET	_
porte	porte	NC	_
et	et	CC	_
ils	il	CLS	_
aperçurent	apercevoir	V	_
un	un	DET	_
monsieur	monsieur	NC	_
dont	dont	PROREL	_
toute	tout	ADJ	_
la	le	DET	_
poitrine	poitrine	NC	_
était	être	V	_
couverte	couvrir	VPP	_
,	,	PONCT	_
du	de_le	P+D	_
col	col	NC	_
au	à_le	P+D	_
ventre	ventre	NC	_
,	,	PONCT	_
par	par	P	_
un	un	DET	_
immense	immense	ADJ	_
bouclier	bouclier	NC	_
d'	de	P	_
or	or	NC	_
.	.	PONCT	_
Ils	il	CLS	_
avertirent	avertir	V	_
leur	leur	DET	_
maître	maître	NC	_
qui	qui	PROREL	_
déjeunait	déjeuner	V	_
.	.	PONCT	_
-	-	X	_
parfaitement	parfaitement	ADV	_
,	,	PONCT	_
introduisez	introduire	V	_
,	,	PONCT	_
fit	faire	V	_
-il	il	CLS	_
-	-	PONCT	_
car	car	CC	_
il	il	CLS	_
se	se	CLO	_
souvenait	souvenir	V	_
d'	de	P	_
avoir	avoir	VINF	_
autrefois	autrefois	ADV	_
donné	donner	VPP	_
,	,	PONCT	_
pour	pour	P	_
la	le	DET	_
livraison	livraison	NC	_
d'	de	P	_
une	un	DET	_
commande	commande	NC	_
,	,	PONCT	_
son	son	DET	_
adresse	adresse	NC	_
à	à	P	_
un	un	DET	_
lapidaire	lapidaire	NC	_
.	.	PONCT	_
Le	le	DET	_
monsieur	monsieur	NC	_
salua	saluer	V	_
,	,	PONCT	_
déposa	déposer	V	_
,	,	PONCT	_
dans	dans	P	_
la	le	DET	_
salle	salle	NC	_
à	à	P	_
manger	manger	VINF	_
,	,	PONCT	_
sur	sur	P	_
le	le	DET	_
parquet	parquet	NC	_
de	de	P	_
pitch	pitch	NC	_
-	-	PONCT	_
pin	pin	NC	_
,	,	PONCT	_
son	son	DET	_
bouclier	bouclier	NC	_
qui	qui	PROREL	_
oscilla	osciller	V	_
,	,	PONCT	_
se	se	CLO	_
soulevant	soulever	VPR	_
un	un	DET	_
peu	peu	NC	_
,	,	PONCT	_
allongeant	allonger	VPR	_
une	un	DET	_
tête	tête	NC	_
serpentine	serpentin	ADJ	_
de	de	P	_
tortue	tortue	NC	_
qui	qui	PROREL	_
,	,	PONCT	_
soudain	soudain	ADV	_
effarée	effarer	VPP	_
,	,	PONCT	_
rentra	rentrer	V	_
sous	sous	P	_
sa	son	DET	_
carapace	carapace	NC	_
.	.	PONCT	_
Cette	ce	DET	_
tortue	tortue	NC	_
était	être	V	_
une	un	DET	_
fantaisie	fantaisie	NC	_
venue	venir	VPP	_
à	à	P	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
quelque	quelque	DET	_
temps	temps	NC	_
avant	avant	P	_
son	son	DET	_
départ	départ	NC	_
de	de	P	_
Paris	Paris	NP	_
.	.	PONCT	_
Regardant	regarder	VPR	_
,	,	PONCT	_
un	un	DET	_
jour	jour	NC	_
,	,	PONCT	_
un	un	DET	_
tapis	tapis	NC	_
d'	de	P	_
orient	orient	NC	_
,	,	PONCT	_
à	à	P	_
reflets	reflet	NC	_
,	,	PONCT	_
et	et	CC	_
,	,	PONCT	_
suivant	suivant	P	_
les	le	DET	_
lueurs	lueur	NC	_
argentées	argenté	ADJ	_
qui	qui	PROREL	_
couraient	courir	V	_
sur	sur	P	_
la	le	DET	_
trame	trame	NC	_
de	de	P	_
la	le	DET	_
laine	laine	NC	_
,	,	PONCT	_
jaune	jaune	ADJ	_
aladin	aladin	ADJ	_
et	et	CC	_
violet	violet	ADJ	_
prune	un	NC	_
,	,	PONCT	_
il	il	CLS	_
s'	se	CLO	_
était	être	V	_
dit	dire	VPP	_
:	:	PONCT	_
il	il	CLS	_
serait	être	V	_
bon	bon	ADJ	_
de	de	P	_
placer	placer	VINF	_
sur	sur	P	_
ce	ce	DET	_
tapis	tapis	NC	_
quelque	quelque	DET	_
chose	chose	NC	_
qui	qui	PROREL	_
remuât	remuer	V	_
et	et	CC	_
dont	dont	PROREL	_
le	le	DET	_
ton	ton	NC	_
foncé	foncé	ADJ	_
aiguisât	aiguiser	V	_
la	le	DET	_
vivacité	vivacité	NC	_
de	de	P	_
ces	ce	DET	_
teintes	teinte	NC	_
.	.	PONCT	_
Possédé	posséder	VPP	_
par	par	P	_
cette	ce	DET	_
idée	idée	NC	_
il	il	CLS	_
avait	avoir	V	_
vagué	vaguer	VPP	_
,	,	PONCT	_
au	à_le	P+D	_
hasard	hasard	NC	_
des	de_le	P+D	_
rues	rue	NC	_
,	,	PONCT	_
était	être	V	_
arrivé	arriver	VPP	_
au	à_le	P+D	_
palais	palais	NC	_
-	-	PONCT	_
royal	royal	ADJ	_
,	,	PONCT	_
et	et	CC	_
devant	devant	P	_
la	le	DET	_
vitrine	vitrine	NC	_
de	de	P	_
Chevet	Chevet	NP	_
s'	se	CLO	_
était	être	V	_
frappé	frapper	VPP	_
le	le	DET	_
front	front	NC	_
:	:	PONCT	_
une	un	DET	_
énorme	énorme	ADJ	_
tortue	tortue	NC	_
était	être	V	_
là	là	ADV	_
,	,	PONCT	_
dans	dans	P	_
un	un	DET	_
bassin	bassin	NC	_
.	.	PONCT	_
Il	il	CLS	_
l'	il	CLO	_
avait	avoir	V	_
achetée	acheter	VPP	_
:	:	PONCT	_
puis	puis	CC	_
,	,	PONCT	_
une	un	DET	_
fois	fois	NC	_
abandonnée	abandonnée	VPP	_
sur	sur	P	_
le	le	DET	_
tapis	tapis	NC	_
,	,	PONCT	_
il	il	CLS	_
s'	se	CLO	_
était	être	V	_
assis	asseoir	VPP	_
devant	devant	P	_
elle	il	PRO	_
et	et	CC	_
il	il	CLS	_
l'	il	CLO	_
avait	avoir	V	_
longuement	longuement	ADV	_
contemplée	contempler	VPP	_
,	,	PONCT	_
en	en	P	_
clignant	cligner	VPR	_
de	de	P	_
l'	le	DET	_
oeil	œil	NC	_
.	.	PONCT	_
Décidément	décidément	ADV	_
la	le	DET	_
couleur	couleur	NC	_
tête-de-nègre	tête-de-nègre	ADJ	_
,	,	PONCT	_
le	le	DET	_
ton	ton	NC	_
de	de	P	_
sienne	sien	NC	_
crue	croire	VPP	_
de	de	P	_
cette	ce	DET	_
carapace	carapace	NC	_
salissait	salir	V	_
les	le	DET	_
reflets	reflet	NC	_
du	de_le	P+D	_
tapis	tapis	NC	_
sans	sans	P	_
les	il	CLO	_
activer	activer	VINF	_
;	;	PONCT	_
les	le	DET	_
lueurs	lueur	NC	_
dominantes	dominant	ADJ	_
de	de	P	_
l'	le	DET	_
argent	argent	NC	_
étincelaient	étinceler	V	_
maintenant	maintenant	ADV	_
à	à	P	_
peine	peine	NC	_
,	,	PONCT	_
rampant	ramper	VPR	_
avec	avec	P	_
les	le	DET	_
tons	ton	NC	_
froids	froid	ADJ	_
du	de_le	P+D	_
zinc	zinc	NC	_
écorché	écorcher	VPP	_
,	,	PONCT	_
sur	sur	P	_
les	le	DET	_
bords	bord	NC	_
de	de	P	_
ce	ce	DET	_
test	test	NC	_
dur	dur	ADJ	_
et	et	CC	_
terne	terne	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
se	se	CLO	_
rongea	ronger	V	_
les	le	DET	_
ongles	ongle	NC	_
,	,	PONCT	_
cherchant	chercher	VPR	_
les	le	DET	_
moyens	moyen	NC	_
de	de	P	_
concilier	concilier	VINF	_
ces	ce	DET	_
mésalliances	mésalliance	NC	_
,	,	PONCT	_
d'	de	P	_
empêcher	empêcher	VINF	_
le	le	DET	_
divorce	divorce	NC	_
résolu	résoudre	VPP	_
de	de	P	_
ces	ce	DET	_
tons	ton	NC	_
;	;	PONCT	_
il	il	CLS	_
découvrit	découvrir	V	_
enfin	enfin	ADV	_
que	que	CS	_
sa	son	DET	_
première	premier	ADJ	_
idée	idée	NC	_
,	,	PONCT	_
consistant	consister	VPR	_
à	à	P	_
vouloir	vouloir	VINF	_
attiser	attiser	VINF	_
les	le	DET	_
feux	feu	NC	_
de	de	P	_
l'	le	DET	_
étoffe	étoffe	NC	_
par	par	P	_
le	le	DET	_
balancement	balancement	NC	_
d'	de	P	_
un	un	DET	_
objet	objet	NC	_
sombre	sombre	ADJ	_
mis	mettre	VPP	_
dessus	dessus	ADV	_
était	être	V	_
fausse	faux	ADJ	_
;	;	PONCT	_
en	en	P	_
somme	somme	NC	_
,	,	PONCT	_
ce	ce	DET	_
tapis	tapis	NC	_
était	être	V	_
encore	encore	ADV	_
trop	trop	ADV	_
voyant	voir	VPR	_
,	,	PONCT	_
trop	trop	ADV	_
pétulant	pétulant	ADJ	_
,	,	PONCT	_
trop	trop	ADV	_
neuf	neuf	ADJ	_
.	.	PONCT	_
Les	le	DET	_
couleurs	couleur	NC	_
ne	ne	ADV	_
s'	se	CLO	_
étaient	être	V	_
pas	pas	ADV	_
suffisamment	suffisamment	ADV	_
émoussées	émousser	VPP	_
et	et	CC	_
amoindries	amoindrir	VPP	_
;	;	PONCT	_
il	il	CLS	_
s'	se	CLO	_
agissait	agir	V	_
de	de	P	_
renverser	renverser	VINF	_
la	le	DET	_
proposition	proposition	NC	_
,	,	PONCT	_
d'	de	P	_
amortir	amortir	VINF	_
les	le	DET	_
tons	ton	NC	_
,	,	PONCT	_
de	de	P	_
les	il	CLO	_
éteindre	éteindre	VINF	_
par	par	P	_
le	le	DET	_
contraste	contraste	NC	_
d'	de	P	_
un	un	DET	_
objet	objet	NC	_
éclatant	éclater	VPR	_
,	,	PONCT	_
écrasant	écraser	VPR	_
tout	tout	ADV	_
autour	autour	ADV	_
de	de	P	_
lui	il	PRO	_
,	,	PONCT	_
jetant	jeter	VPR	_
de	de	P	_
la	le	DET	_
lumière	lumière	NC	_
d'	de	P	_
or	or	NC	_
sur	sur	P	_
de	de	P	_
l'	le	DET	_
argent	argent	NC	_
pâle	pâle	ADJ	_
.	.	PONCT	_
Ainsi	ainsi	ADV	_
posée	poser	VPP	_
,	,	PONCT	_
la	le	DET	_
question	question	NC	_
devenait	devenir	V	_
plus	plus	ADV	_
facile	facile	ADJ	_
à	à	P	_
résoudre	résoudre	VINF	_
.	.	PONCT	_
Il	il	CLS	_
se	se	CLO	_
détermina	déterminer	V	_
,	,	PONCT	_
en	en	P	_
conséquence	conséquence	NC	_
,	,	PONCT	_
à	à	P	_
faire	faire	VINF	_
glacer	glacer	VINF	_
d'	de	P	_
or	or	NC	_
la	le	DET	_
cuirasse	cuirasse	NC	_
de	de	P	_
sa	son	DET	_
tortue	tortue	NC	_
.	.	PONCT	_
Une	un	DET	_
fois	fois	NC	_
rapportée	rapporter	VPP	_
de	de	P	_
chez	chez	P	_
le	le	DET	_
praticien	praticien	NC	_
qui	qui	PROREL	_
la	il	CLO	_
prit	prendre	V	_
en	en	P	_
pension	pension	NC	_
,	,	PONCT	_
la	le	DET	_
bête	bête	NC	_
fulgura	fulgurer	V	_
comme	comme	P	_
un	un	DET	_
soleil	soleil	NC	_
,	,	PONCT	_
rayonna	rayonner	V	_
sur	sur	P	_
le	le	DET	_
tapis	tapis	NC	_
dont	dont	PROREL	_
les	le	DET	_
teintes	teinte	NC	_
repoussées	repousser	VPP	_
fléchirent	fléchir	V	_
,	,	PONCT	_
avec	avec	P	_
des	un	DET	_
irradiations	irradiation	NC	_
de	de	P	_
pavois	pavois	NC	_
wisigoth	wisigoth	ADJ	_
aux	à_le	P+D	_
squames	squame	NC	_
imbriquées	imbriquer	VPP	_
par	par	P	_
un	un	DET	_
artiste	artiste	NC	_
d'	de	P	_
un	un	DET	_
goût	goût	NC	_
barbare	barbare	ADJ	_
.	.	PONCT	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
fut	être	V	_
tout	tout	ADV	_
d'	de	P	_
abord	abord	NC	_
enchanté	enchanter	VPP	_
de	de	P	_
cet	ce	DET	_
effet	effet	NC	_
;	;	PONCT	_
puis	puis	CC	_
il	il	CLS	_
pensa	penser	V	_
que	que	CS	_
ce	ce	DET	_
gigantesque	gigantesque	ADJ	_
bijou	bijou	NC	_
n'	ne	ADV	_
était	être	V	_
qu'	qu'	ADV	_
ébauché	ébaucher	VPP	_
,	,	PONCT	_
qu'	que	CS	_
il	il	CLS	_
ne	ne	ADV	_
serait	être	V	_
vraiment	vraiment	ADV	_
complet	complet	ADJ	_
qu'	que	CS	_
après	après	P	_
qu'	que	CS	_
il	il	CLS	_
aurait	avoir	V	_
été	être	VPP	_
inscrusté	inscrusté	VPP	_
de	de	P	_
pierres	pierre	NC	_
rares	rare	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
choisit	choisir	V	_
dans	dans	P	_
une	un	DET	_
collection	collection	NC	_
japonaise	japonais	ADJ	_
un	un	DET	_
dessin	dessin	NC	_
représentant	représenter	VPR	_
un	un	DET	_
essaim	essaim	NC	_
de	de	P	_
fleurs	fleur	NC	_
partant	partir	VPR	_
en	en	P	_
fusées	fusée	NC	_
d'	de	P	_
une	un	DET	_
mince	mince	ADJ	_
tige	tige	NC	_
,	,	PONCT	_
l'	il	CLO	_
emporta	emporter	V	_
chez	chez	P	_
un	un	DET	_
joaillier	joaillier	NC	_
,	,	PONCT	_
esquissa	esquisser	V	_
une	un	DET	_
bordure	bordure	NC	_
qui	qui	PROREL	_
enfermait	enfermer	V	_
ce	ce	DET	_
bouquet	bouquet	NC	_
dans	dans	P	_
un	un	DET	_
cadre	cadre	NC	_
ovale	ovale	ADJ	_
,	,	PONCT	_
et	et	CC	_
il	il	CLS	_
fit	faire	V	_
savoir	savoir	VINF	_
,	,	PONCT	_
au	à_le	P+D	_
lapidaire	lapidaire	NC	_
stupéfié	stupéfier	VPP	_
que	que	CS	_
les	le	DET	_
feuilles	feuille	NC	_
,	,	PONCT	_
que	que	CS	_
les	le	DET	_
pétales	pétale	NC	_
de	de	P	_
chacune	chacun	PRO	_
de	de	P	_
ces	ce	DET	_
fleurs	fleur	NC	_
,	,	PONCT	_
seraient	être	V	_
exécutés	exécuter	VPP	_
en	en	P	_
pierreries	pierreries	NC	_
et	et	CC	_
montés	monter	VPP	_
dans	dans	P	_
l'	le	DET	_
écaille	écaille	NC	_
même	même	ADJ	_
de	de	P	_
la	le	DET	_
bête	bête	NC	_
.	.	PONCT	_
Le	le	DET	_
choix	choix	NC	_
des	de_le	P+D	_
pierres	pierre	NC	_
l'	il	CLO	_
arrêta	arrêter	V	_
;	;	PONCT	_
le	le	DET	_
diamant	diamant	NC	_
est	être	V	_
devenu	devenir	VPP	_
singulièrement	singulièrement	ADV	_
commun	commun	ADJ	_
depuis	depuis	P	_
que	que	CS	_
tous	tout	ADJ	_
les	le	DET	_
commerçants	commerçant	NC	_
en	en	CLO	_
portent	porter	V	_
au	à_le	P+D	_
petit	petit	ADJ	_
doigt	doigt	NC	_
;	;	PONCT	_
les	le	DET	_
émeraudes	émeraude	NC	_
et	et	CC	_
les	le	DET	_
rubis	rubis	NC	_
de	de	P	_
l'	le	DET	_
orient	orient	NC	_
sont	être	V	_
moins	moins	ADV	_
avilis	avilir	VPP	_
,	,	PONCT	_
lancent	lancer	V	_
de	de	P	_
rutilantes	rutilant	ADJ	_
flammes	flamme	NC	_
,	,	PONCT	_
mais	mais	CC	_
ils	il	CLS	_
rappellent	rappeler	V	_
par	par	P	_
trop	trop	ADV	_
ces	ce	DET	_
yeux	œil	NC	_
verts	vert	ADJ	_
et	et	CC	_
rouges	rouge	ADJ	_
de	de	P	_
certains	certain	DET	_
omnibus	omnibus	NC	_
qui	qui	PROREL	_
arborent	arborer	V	_
des	un	DET	_
fanaux	fanal	NC	_
de	de	P	_
ces	ce	DET	_
deux	deux	ADJ	_
couleurs	couleur	NC	_
,	,	PONCT	_
le	le	DET	_
long	long	NC	_
des	de_le	P+D	_
tempes	tempe	NC	_
;	;	PONCT	_
quant_aux	quant_à_le	P+D	_
topazes	topaze	NC	_
,	,	PONCT	_
brûlées	brûler	VPP	_
ou	ou	CC	_
crues	croire	VPP	_
,	,	PONCT	_
ce	ce	CLS	_
sont	être	V	_
des	un	DET	_
pierres	pierre	NC	_
à	à	P	_
bon	bon	ADJ	_
marché	marché	NC	_
,	,	PONCT	_
chères	cher	ADJ	_
à	à	P	_
la	le	DET	_
petite	petit	ADJ	_
bourgeoisie	bourgeoisie	NC	_
qui	qui	PROREL	_
veut	vouloir	V	_
serrer	serrer	VINF	_
des	un	DET	_
écrins	écrin	NC	_
dans	dans	P	_
une	un	DET	_
armoire	armoire	NC	_
à	à	P	_
glace	glace	NC	_
;	;	PONCT	_
d'	de	P	_
un	un	DET	_
autre	autre	ADJ	_
côté	côté	NC	_
,	,	PONCT	_
bien	bien	ADV	_
que	que	CS	_
l'	le	DET	_
église	église	NC	_
ait	avoir	V	_
conservé	conserver	VPP	_
à	à	P	_
l'	le	DET	_
améthyste	améthyste	NC	_
un	un	DET	_
caractère	caractère	NC	_
sacerdotal	sacerdotal	ADJ	_
,	,	PONCT	_
tout	tout	ADV	_
à	à	P	_
la	le	DET	_
fois	fois	NC	_
onctueux	onctueux	ADJ	_
et	et	CC	_
grave	grave	ADJ	_
,	,	PONCT	_
cette	ce	DET	_
pierre	pierre	NC	_
s'	se	CLO	_
est	être	V	_
,	,	PONCT	_
elle	il	PRO	_
aussi	aussi	ADV	_
,	,	PONCT	_
galvaudée	galvauder	VPP	_
aux	à_le	P+D	_
oreilles	oreille	NC	_
sanguines	sanguin	ADJ	_
et	et	CC	_
aux	à_le	P+D	_
mains	main	NC	_
tubuleuses	tubuleux	ADJ	_
des	de_le	P+D	_
bouchères	bouchère	NC	_
qui	qui	PROREL	_
veulent	vouloir	V	_
,	,	PONCT	_
pour	pour	P	_
un	un	DET	_
prix	prix	NC	_
modique	modique	ADJ	_
,	,	PONCT	_
se	se	CLO	_
parer	parer	VINF	_
de	de	P	_
vrais	vrai	ADJ	_
et	et	CC	_
pesants	pesant	ADJ	_
bijoux	bijou	NC	_
;	;	PONCT	_
seul	seul	ADJ	_
,	,	PONCT	_
parmi	parmi	P	_
ces	ce	DET	_
pierres	pierre	NC	_
,	,	PONCT	_
le	le	DET	_
saphir	saphir	NC	_
a	avoir	V	_
gardé	garder	VPP	_
des	un	DET	_
feux	feu	NC	_
inviolés	inviolé	ADJ	_
par	par	P	_
la	le	DET	_
sottise	sottise	NC	_
industrielle	industriel	ADJ	_
et	et	CC	_
pécuniaire	pécuniaire	ADJ	_
.	.	PONCT	_
Ses	son	DET	_
étincelles	étincelle	NC	_
grésillant	grésiller	VPR	_
sur	sur	P	_
une	un	DET	_
eau	eau	NC	_
limpide	limpide	ADJ	_
et	et	CC	_
froide	froid	ADJ	_
,	,	PONCT	_
ont	avoir	V	_
,	,	PONCT	_
en	en	P	_
quelque	quelque	DET	_
sorte	sorte	NC	_
,	,	PONCT	_
garanti	garantir	VPP	_
de	de	P	_
toute	tout	DET	_
souillure	souillure	NC	_
sa	son	DET	_
noblesse	noblesse	NC	_
discrète	discret	ADJ	_
et	et	CC	_
hautaine	hautain	ADJ	_
.	.	PONCT	_
Malheureusement	malheureusement	ADV	_
,	,	PONCT	_
aux	à_le	P+D	_
lumières	lumière	NC	_
,	,	PONCT	_
ses	son	DET	_
flammes	flamme	NC	_
fraîches	frais	ADJ	_
ne	ne	ADV	_
crépitent	crépiter	V	_
plus	plus	ADV	_
;	;	PONCT	_
l'	le	DET	_
eau	eau	NC	_
bleue	bleu	ADJ	_
rentre	rentrer	V	_
en	en	P	_
elle	il	PRO	_
-même	même	ADJ	_
,	,	PONCT	_
semble	sembler	V	_
s'	se	CLO	_
endormir	endormir	VINF	_
pour	pour	P	_
ne	ne	ADV	_
se	se	CLO	_
réveiller	réveiller	VINF	_
,	,	PONCT	_
en	en	P	_
pétillant	pétiller	VPR	_
,	,	PONCT	_
qu'	que	CS	_
au	à_le	P+D	_
point	point	NC	_
du	de_le	P+D	_
jour	jour	NC	_
.	.	PONCT	_
Décidément	décidément	ADV	_
aucune	aucun	DET	_
de	de	P	_
ces	ce	DET	_
pierreries	pierreries	NC	_
ne	ne	ADV	_
contentait	contenter	V	_
Des	de_le	P+D	_
Esseintes	Esseintes	NP	_
;	;	PONCT	_
elles	il	CLS	_
étaient	être	V	_
d'	de	P	_
ailleurs	ailleurs	NC	_
trop	trop	ADV	_
civilisées	civilisé	ADJ	_
et	et	CC	_
trop	trop	ADV	_
connues	connaître	VPP	_
.	.	PONCT	_
Il	il	CLS	_
fit	faire	V	_
ruisseler	ruisseler	VINF	_
entre	entre	P	_
ses	son	DET	_
doigts	doigt	NC	_
des	de_le	P+D	_
minéraux	minéral	NC	_
plus	plus	ADV	_
surprenants	surprenant	ADJ	_
et	et	CC	_
plus	plus	ADV	_
bizarres	bizarre	ADJ	_
,	,	PONCT	_
finit	finir	V	_
par	par	P	_
trier	trier	VINF	_
une	un	DET	_
série	série	NC	_
de	de	P	_
pierres	pierre	NC	_
réelles	réel	ADJ	_
et	et	CC	_
factices	factice	ADJ	_
dont	dont	PROREL	_
le	le	DET	_
mélange	mélange	NC	_
devait	devoir	V	_
produire	produire	VINF	_
une	un	DET	_
harmonie	harmonie	NC	_
fascinatrice	fascinateur	ADJ	_
et	et	CC	_
déconcertante	déconcertant	ADJ	_
.	.	PONCT	_
Il	il	CLS	_
composa	composer	V	_
ainsi	ainsi	ADV	_
le	le	DET	_
bouquet	bouquet	NC	_
de	de	P	_
ses	son	DET	_
fleurs	fleur	NC	_
:	:	PONCT	_
les	le	DET	_
feuilles	feuille	NC	_
furent	être	V	_
serties	sertir	VPP	_
de	de	P	_
pierreries	pierreries	NC	_
d'	de	P	_
un	un	DET	_
vert	vert	NC	_
accentué	accentué	ADJ	_
et	et	CC	_
précis	précis	ADJ	_
:	:	PONCT	_
de	de	P	_
chrysobéryls	chrysobéryl	NC	_
vert	vert	ADJ	_
asperge	asperge	NC	_
;	;	PONCT	_
de	de	P	_
péridots	péridot	NC	_
vert	vert	ADJ	_
poireau	poireau	NC	_
;	;	PONCT	_
d'	de	P	_
olivines	olivine	NC	_
vert	vert	ADJ	_
olive	olive	ADJ	_
;	;	PONCT	_
et	et	CC	_
elles	il	CLS	_
se	se	CLO	_
détachèrent	détacher	V	_
de	de	P	_
branches	branche	NC	_
en	en	P	_
almadine	almadine	NC	_
et	et	CC	_
en	en	P	_
ouwarovite	ouwarovite	NC	_
d'	de	P	_
un	un	DET	_
rouge	rouge	NC	_
violacé	violacé	ADJ	_
,	,	PONCT	_
jetant	jeter	VPR	_
des	un	DET	_
paillettes	paillette	NC	_
d'	de	P	_
un	un	DET	_
éclat	éclat	NC	_
sec	sec	ADJ	_
de	de	P	_
même	même	ADV	_
que	que	CS	_
ces	ce	DET	_
micas	mica	NC	_
de	de	P	_
tartre	tartre	NC	_
qui	qui	PROREL	_
luisent	luire	V	_
dans	dans	P	_
l'	le	DET	_
intérieur	intérieur	NC	_
des	de_le	P+D	_
futailles	futaille	NC	_
.	.	PONCT	_
Pour	pour	P	_
les	le	DET	_
fleurs	fleur	NC	_
,	,	PONCT	_
isolées	isoler	VPP	_
de	de	P	_
la	le	DET	_
tige	tige	NC	_
,	,	PONCT	_
éloignées	éloigner	VPP	_
du	de_le	P+D	_
pied	pied	NC	_
de	de	P	_
la	le	DET	_
gerbe	gerbe	NC	_
,	,	PONCT	_
il	il	CLS	_
usa	user	V	_
de	de	P	_
la	le	DET	_
cendre	cendre	NC	_
bleue	bleu	ADJ	_
;	;	PONCT	_
mais	mais	CC	_
il	il	CLS	_
repoussa	repousser	V	_
formellement	formellement	ADV	_
cette	ce	DET	_
turquoise	turquoise	NC	_
orientale	oriental	ADJ	_
qui	qui	PROREL	_
se	se	CLO	_
met	mettre	V	_
en	en	P	_
broches	broche	NC	_
et	et	CC	_
en	en	P	_
bagues	bague	NC	_
et	et	CC	_
qui	qui	PROREL	_
fait	faire	V	_
,	,	PONCT	_
avec	avec	P	_
la	le	DET	_
banale	banal	ADJ	_
perle	perle	NC	_
et	et	CC	_
l'	le	DET	_
odieux	odieux	ADJ	_
corail	corail	NC	_
,	,	PONCT	_
les	le	DET	_
délices	délice	NC	_
du	de_le	P+D	_
menu	menu	NC	_
peuple	peuple	ADJ	_
;	;	PONCT	_
il	il	CLS	_
choisit	choisir	V	_
exclusivement	exclusivement	ADV	_
des	un	DET	_
turquoises	turquoise	NC	_
de	de	P	_
l'	le	DET	_
occident	occident	NC	_
,	,	PONCT	_
des	un	DET	_
pierres	pierre	NC	_
qui	qui	PROREL	_
ne	ne	ADV	_
sont	être	V	_
,	,	PONCT	_
à	à	P	_
proprement	proprement	ADV	_
parler	parler	VINF	_
,	,	PONCT	_
qu'	qu'	ADV	_
un	un	DET	_
ivoire	ivoire	NC	_
fossile	fossile	ADJ	_
imprégné	imprégner	VPP	_
de	de	P	_
substances	substance	NC	_
cuivreuses	cuivreux	ADJ	_
et	et	CC	_
dont	dont	PROREL	_
le	le	DET	_
bleu	bleu	NC	_
céladon	céladon	ADJ	_
est	être	V	_
engorgé	engorger	VPP	_
,	,	PONCT	_
opaque	opaque	ADJ	_
,	,	PONCT	_
sulfureux	sulfureux	ADJ	_
,	,	PONCT	_
comme	comme	P	_
jauni	jauni	NC	_
de	de	P	_
bile	bile	NC	_
.	.	PONCT	_
Cela	cela	PRO	_
fait	faire	V	_
,	,	PONCT	_
il	il	CLS	_
pouvait	pouvoir	V	_
maintenant	maintenant	ADV	_
enchâsser	enchâsser	VINF	_
les	le	DET	_
pétales	pétale	NC	_
de	de	P	_
ses	son	DET	_
fleurs	fleur	NC	_
épanouies	épanouir	VPP	_
au	à_le	P+D	_
milieu	milieu	NC	_
du	de_le	P+D	_
bouquet	bouquet	NC	_
,	,	PONCT	_
de	de	P	_
ses	son	DET	_
fleurs	fleur	NC	_
les	le	DET	_
plus	plus	ADV	_
voisines	voisin	ADJ	_
,	,	PONCT	_
les	le	DET	_
plus	plus	ADV	_
