AVERTISSEMENT	avertissement	NC	_
etc.	etc.	ADV	_
,	,	PONCT	_
sont	être	V	_
des	un	DET	_
objets	objet	NC	_
de	de	P	_
la	le	DET	_
plus	plus	ADV	_
grande	grand	ADJ	_
importance	importance	NC	_
pour	pour	P	_
la	le	DET	_
philosophie	philosophie	NC	_
rationnelle	rationnel	ADJ	_
.	.	PONCT	_
Mais	mais	CC	_
cette	ce	DET	_
étude	étude	NC	_
des	de_le	P+D	_
animaux	animal	NC	_
,	,	PONCT	_
surtout	surtout	ADV	_
celle	celui	PRO	_
des	de_le	P+D	_
animaux	animal	NC	_
les	le	DET	_
moins	moins	ADV	_
parfaits	parfait	ADJ	_
,	,	PONCT	_
fut	être	V	_
si	si	ADV	_
long-temps	long-temps	ADV	_
négligée	négliger	VPP	_
,	,	PONCT	_
tant	tant	CS	_
on	on	CLS	_
étoit	être	V	_
éloigné	éloigner	VPP	_
de	de	P	_
soupçonner	soupçonner	VINF	_
le	le	DET	_
grand	grand	ADJ	_
intérêt	intérêt	NC	_
qu'	que	PROREL	_
elle	il	CLS	_
pouvoit	pouvoir	V	_
offrir	offrir	VINF	_
;	;	PONCT	_
et	et	CC	_
ce	ce	PRO	_
qui	qui	PROREL	_
a	avoir	V	_
été	être	VPP	_
commencé	commencer	VPP	_
à	à	P	_
cet	ce	DET	_
égard	égard	NC	_
est	être	V	_
encore	encore	ADV	_
si	si	ADV	_
récent	récent	ADJ	_
,	,	PONCT	_
qu'	que	CS	_
en	en	P	_
le	il	CLO	_
continuant	continuer	VPR	_
,	,	PONCT	_
on	on	CLS	_
a	avoir	V	_
lieu	lieu	NC	_
d'	de	P	_
en	en	CLO	_
attendre	attendre	VINF	_
encore	encore	ADV	_
beaucoup	beaucoup	PRO	_
de	de	P	_
lumières	lumière	NC	_
nouvelles	nouveau	ADJ	_
.	.	PONCT	_
Lorsqu'	lorsque	CS	_
on	on	CLS	_
a	avoir	V	_
commencé	commencer	VPP	_
à	à	P	_
cultiver	cultiver	VINF	_
réellement	réellement	ADV	_
l'	le	DET	_
histoire	histoire	NC	_
naturelle	naturel	ADJ	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
chaque	chaque	DET	_
règne	règne	NC	_
a	avoir	V	_
obtenu	obtenir	VPP	_
l'	le	DET	_
attention	attention	NC	_
des	de_le	P+D	_
naturalistes	naturaliste	NC	_
,	,	PONCT	_
ceux	celui	PRO	_
qui	qui	PROREL	_
ont	avoir	V	_
dirigé	diriger	VPP	_
leurs	leur	DET	_
recherches	recherche	NC	_
sur	sur	P	_
le	le	DET	_
règne	règne	NC	_
animal	animal	ADJ	_
ont	avoir	V	_
étudié	étudier	VPP	_
principalement	principalement	ADV	_
les	le	DET	_
animaux	animal	NC	_
à	à	P	_
vertèbres	vertèbre	NC	_
,	,	PONCT	_
c'est-à-dire	c'est-à-dire	CC	_
les	le	DET	_
mammifères	mammifère	NC	_
,	,	PONCT	_
les	le	DET	_
oiseaux	oiseau	NC	_
,	,	PONCT	_
les	le	DET	_
reptiles	reptile	NC	_
,	,	PONCT	_
et	et	CC	_
enfin	enfin	ADV	_
les	le	DET	_
poissons	poisson	NC	_
.	.	PONCT	_
dans	dans	P	_
ces	ce	DET	_
classes	classe	NC	_
d'	de	P	_
animaux	animal	NC	_
,	,	PONCT	_
les	le	DET	_
espèces	espèce	NC	_
en	en	P	_
général	général	NC	_
plus	plus	ADV	_
grandes	grand	ADJ	_
,	,	PONCT	_
ayant	avoir	VPR	_
des	un	DET	_
parties	partie	NC	_
et	et	CC	_
des	un	DET	_
facultés	faculté	NC	_
plus	plus	ADV	_
développées	développé	ADJ	_
,	,	PONCT	_
et	et	CC	_
étant	être	VPR	_
plus	plus	ADV	_
aisément	aisément	ADV	_
déterminables	déterminable	ADJ	_
,	,	PONCT	_
parurent	paraître	V	_
offrir	offrir	VINF	_
plus	plus	ADV	_
d'	de	P	_
intérêt	intérêt	NC	_
dans	dans	P	_
leur	leur	DET	_
étude	étude	NC	_
,	,	PONCT	_
que	que	CS	_
celles	celui	PRO	_
qui	qui	PROREL	_
appartiennent	appartenir	V	_
à	à	P	_
la	le	DET	_
division	division	NC	_
des	de_le	P+D	_
animaux	animal	NC	_
invertébrés	invertébré	ADJ	_
.	.	PONCT	_
En	en	P	_
effet	effet	NC	_
,	,	PONCT	_
la	le	DET	_
petitesse	petitesse	NC	_
extrême	extrême	ADJ	_
de	de	P	_
la	le	DET	_
plupart	plupart	NC	_
des	de_le	P+D	_
animaux	animal	NC	_
sans	sans	P	_
vertèbres	vertèbre	NC	_
,	,	PONCT	_
leurs	leur	DET	_
facultés	faculté	NC	_
bornées	borner	VPP	_
,	,	PONCT	_
et	et	CC	_
les	le	DET	_
rapports	rapport	NC	_
de	de	P	_
leurs	leur	DET	_
organes	organe	NC	_
beaucoup	beaucoup	ADV	_
plus	plus	ADV	_
éloignés	éloigner	VPP	_
de	de	P	_
ceux	celui	PRO	_
de	de	P	_
l'	le	DET	_
homme	homme	NC	_
que	que	CS	_
ceux	celui	PRO	_
que	que	PROREL	_
l'on	on	CLS	_
observe	observer	V	_
dans	dans	P	_
les	le	DET	_
animaux	animal	NC	_
plus	plus	ADV	_
parfaits	parfait	ADJ	_
,	,	PONCT	_
les	il	CLO	_
ont	avoir	V	_
fait	faire	VPP	_
,	,	PONCT	_
en	en	P	_
quelque	quelque	DET	_
sorte	sorte	NC	_
,	,	PONCT	_
mépriser	mépriser	VINF	_
du	de_le	P+D	_
vulgaire	vulgaire	NC	_
,	,	PONCT	_
et	et	CC	_
jusqu'	jusque	P	_
à	à	P	_
nos	notre	DET	_
jours	jour	NC	_
ne	ne	ADV	_
leur	il	CLO	_
ont	avoir	V	_
obtenu	obtenir	VPP	_
de	de	P	_
la	le	DET	_
plupart	plupart	NC	_
des	de_le	P+D	_
naturalistes	naturaliste	NC	_
qu'	que	PROREL	_
un	un	DET	_
intérêt	intérêt	NC	_
très	très	ADV	_
-	-	PONCT	_
médiocre	médiocre	ADJ	_
.	.	PONCT	_
On	on	CLS	_
commence	commencer	V	_
cependant	cependant	ADV	_
à	à	P	_
revenir	revenir	VINF	_
de	de	P	_
cette	ce	DET	_
prévention	prévention	NC	_
nuisible	nuisible	ADJ	_
à	à	P	_
l'	le	DET	_
avancement	avancement	NC	_
de	de	P	_
nos	notre	DET	_
connoissances	connaissance	NC	_
;	;	PONCT	_
car	car	CC	_
depuis	depuis	P	_
peu	peu	ADV	_
d'	de	P	_
années	année	NC	_
que	que	CS	_
ces	ce	DET	_
singuliers	singulier	NC	_
animaux	animal	ADJ	_
sont	être	V	_
examinés	examiner	VPP	_
attentivement	attentivement	ADV	_
,	,	PONCT	_
on	on	CLS	_
est	être	V	_
forcé	forcer	VPP	_
de	de	P	_
reconnoître	reconnaître	VINF	_
que	que	CS	_
leur	leur	DET	_
étude	étude	NC	_
doit	devoir	V	_
être	être	VINF	_
considérée	considérer	VPP	_
comme	comme	P	_
une	un	PRO	_
des	de_le	P+D	_
plus	plus	ADV	_
intéressantes	intéressant	ADJ	_
aux	à_le	P+D	_
yeux	œil	NC	_
du	de_le	P+D	_
naturaliste	naturaliste	NC	_
et	et	CC	_
du	de_le	P+D	_
philosophe	philosophe	NC	_
,	,	PONCT	_
parce_qu'	parce_que	CS	_
elle	il	CLS	_
répand	répandre	V	_
sur	sur	P	_
quantité	quantité	NC	_
de	de	P	_
problèmes	problème	NC	_
relatifs	relatif	ADJ	_
à	à	P	_
l'	le	DET	_
histoire	histoire	NC	_
naturelle	naturel	ADJ	_
et	et	CC	_
à	à	P	_
la	le	DET	_
physique	physique	NC	_
animale	animal	ADJ	_
,	,	PONCT	_
des	un	DET	_
lumières	lumière	NC	_
qu'	que	PROREL	_
on	on	CLS	_
obtiendroit	obtenir	V	_
difficilement	difficilement	ADV	_
par	par	P	_
aucune	aucun	DET	_
autre	autre	ADJ	_
voie	voie	NC	_
.	.	PONCT	_
Chargé	charger	VPP	_
de	de	P	_
faire	faire	VINF	_
,	,	PONCT	_
dans	dans	P	_
le	le	DET	_
muséum	muséum	NC	_
d'	de	P	_
histoire	histoire	NC	_
naturelle	naturel	ADJ	_
,	,	PONCT	_
la	le	DET	_
démonstration	démonstration	NC	_
des	de_le	P+D	_
animaux	animal	NC	_
que	que	PROREL	_
je	je	CLS	_
nommai	nommer	V	_
sans	sans	P	_
vertèbres	vertèbre	NC	_
,	,	PONCT	_
à	à	P	_
cause	cause	NC	_
de	de	P	_
leur	leur	DET	_
défaut	défaut	NC	_
de	de	P	_
colonne	colonne	NC	_
vertébrale	vertébral	ADJ	_
,	,	PONCT	_
mes	mon	DET	_
recherches	recherche	NC	_
sur	sur	P	_
ces	ce	DET	_
nombreux	nombreux	ADJ	_
animaux	animal	NC	_
,	,	PONCT	_
le	le	DET	_
rassemblement	rassemblement	NC	_
que	que	PROREL	_
je	je	CLS	_
fis	faire	V	_
des	un	DET	_
observations	observation	NC	_
et	et	CC	_
des	de_le	P+D	_
faits	fait	NC	_
qui	qui	PROREL	_
les	il	CLO	_
concernent	concerner	V	_
,	,	PONCT	_
enfin	enfin	ADV	_
les	le	DET	_
lumières	lumière	NC	_
que	que	PROREL	_
j'	je	CLS	_
empruntai	emprunter	V	_
de	de	P	_
l'	le	DET	_
anatomie	anatomie	NC	_
comparée	comparer	VPP	_
à	à	P	_
leur	leur	DET	_
égard	égard	NC	_
,	,	PONCT	_
me	je	CLO	_
donnèrent	donner	V	_
bientôt	bientôt	ADV	_
la	le	DET	_
plus	plus	ADV	_
haute	haut	ADJ	_
idée	idée	NC	_
de	de	P	_
l'	le	DET	_
intérêt	intérêt	NC	_
que	que	PROREL	_
leur	leur	DET	_
étude	étude	NC	_
inspire	inspirer	V	_
.	.	PONCT	_
En	en	P	_
effet	effet	NC	_
,	,	PONCT	_
l'	le	DET	_
étude	étude	NC	_
des	de_le	P+D	_
animaux	animal	NC	_
sans	sans	P	_
vertèbres	vertèbre	NC	_
doit	devoir	V	_
intéresser	intéresser	VINF	_
singulièrement	singulièrement	ADV	_
le	le	DET	_
naturaliste	naturaliste	NC	_
,	,	PONCT	_
1)	1)	X	_
parce_que	parce_que	CS	_
les	le	DET	_
espèces	espèce	NC	_
de	de	P	_
ces	ce	DET	_
animaux	animal	NC	_
sont	être	V	_
beaucoup	beaucoup	ADV	_
plus	plus	ADV	_
nombreuses	nombreux	ADJ	_
dans	dans	P	_
la	le	DET	_
nature	nature	NC	_
que	que	CS	_
celles	celui	PRO	_
des	de_le	P+D	_
animaux	animal	NC	_
vertébrés	vertébré	ADJ	_
;	;	PONCT	_
2	2	X	_
)	)	PONCT	_
parce_qu'	parce_que	CS	_
étant	être	VPR	_
plus	plus	ADV	_
nombreuses	nombreux	ADJ	_
,	,	PONCT	_
elles	il	CLS	_
sont	être	V	_
nécessairement	nécessairement	ADV	_
plus	plus	ADV	_
variées	varié	ADJ	_
;	;	PONCT	_
3	3	X	_
)	)	PONCT	_
parce_que	parce_que	CS	_
les	le	DET	_
variations	variation	NC	_
de	de	P	_
leur	leur	DET	_
organisation	organisation	NC	_
sont	être	V	_
beaucoup	beaucoup	ADV	_
plus	plus	ADV	_
grandes	grand	ADJ	_
,	,	PONCT	_
plus	plus	ADV	_
tranchées	tranché	ADJ	_
et	et	CC	_
plus	plus	ADV	_
singulières	singulier	ADJ	_
;	;	PONCT	_
4	4	X	_
)	)	PONCT	_
enfin	enfin	ADV	_
,	,	PONCT	_
parce_que	parce_que	CS	_
l'	le	DET	_
ordre	ordre	NC	_
qu'	que	PROREL	_
emploie	employer	V	_
la	le	DET	_
nature	nature	NC	_
pour	pour	P	_
former	former	VINF	_
successivement	successivement	ADV	_
les	le	DET	_
différens	différent	ADJ	_
organes	organe	NC	_
des	de_le	P+D	_
animaux	animal	NC	_
,	,	PONCT	_
est	être	V	_
bien	bien	ADV	_
mieux	mieux	ADV	_
exprimé	exprimer	VPP	_
dans	dans	P	_
les	le	DET	_
mutations	mutation	NC	_
que	que	CS	_
ces	ce	DET	_
organes	organe	NC	_
subissent	subir	V	_
dans	dans	P	_
les	le	DET	_
animaux	animal	NC	_
sans	sans	P	_
vertèbres	vertèbre	NC	_
,	,	PONCT	_
et	et	CC	_
rend	rendre	V	_
leur	leur	DET	_
étude	étude	NC	_
beaucoup	beaucoup	ADV	_
plus	plus	ADV	_
propre	propre	ADJ	_
à	à	P	_
nous	nous	CLO	_
faire	faire	VINF	_
apercevoir	apercevoir	VINF	_
l'	le	DET	_
origine	origine	NC	_
même	même	ADJ	_
de	de	P	_
l'	le	DET	_
organisation	organisation	NC	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
la	le	DET	_
cause	cause	NC	_
de	de	P	_
sa	son	DET	_
composition	composition	NC	_
et	et	CC	_
de	de	P	_
ses	son	DET	_
développemens	développemens	NC	_
,	,	PONCT	_
que	que	CS	_
ne	ne	ADV	_
pourroient	pouvoir	V	_
le	il	CLO	_
faire	faire	VINF	_
toutes	tout	ADJ	_
les	le	DET	_
considérations	considération	NC	_
que	que	PROREL	_
présentent	présenter	V	_
les	le	DET	_
animaux	animal	NC	_
plus	plus	ADV	_
parfaits	parfait	ADJ	_
,	,	PONCT	_
tels	tel	ADJ	_
que	que	CS	_
les	le	DET	_
vertébrés	vertébré	NC	_
.	.	PONCT	_
Lorsque	lorsque	CS	_
je	je	CLS	_
fus	être	V	_
pénétré	pénétrer	VPP	_
de	de	P	_
ces	ce	DET	_
vérités	vérité	NC	_
,	,	PONCT	_
je	je	CLS	_
sentis	sentir	V	_
que	que	CS	_
pour	pour	P	_
les	il	CLO	_
faire	faire	VINF	_
connoître	connaître	VINF	_
à	à	P	_
mes	mon	DET	_
élèves	élève	NC	_
,	,	PONCT	_
au	à_le	P+D	_
lieu	lieu	NC	_
de	de	P	_
m'	je	CLO	_
enfoncer	enfoncer	VINF	_
d'	de	P	_
abord	abord	NC	_
dans	dans	P	_
le	le	DET	_
détail	détail	NC	_
des	de_le	P+D	_
objets	objet	NC	_
particuliers	particulier	ADJ	_
,	,	PONCT	_
je	je	CLS	_
devois	devoir	V	_
,	,	PONCT	_
avant	avant	P	_
tout	tout	PRO	_
,	,	PONCT	_
leur	il	CLO	_
présenter	présenter	VINF	_
les	le	DET	_
généralités	généralité	NC	_
relatives	relatif	ADJ	_
à	à	P	_
tous	tout	ADJ	_
les	le	DET	_
animaux	animal	NC	_
;	;	PONCT	_
leur	leur	DET	_
en	en	CLO	_
montrer	montrer	VINF	_
l'	le	DET	_
ensemble	ensemble	NC	_
,	,	PONCT	_
ainsi	ainsi	ADV	_
que	que	CS	_
les	le	DET	_
considérations	considération	NC	_
essentielles	essentiel	ADJ	_
qui	qui	PROREL	_
lui	il	CLO	_
appartiennent	appartenir	V	_
;	;	PONCT	_
me	je	CLO	_
proposant	proposer	VPR	_
ensuite	ensuite	ADV	_
de	de	P	_
saisir	saisir	VINF	_
les	le	DET	_
masses	masse	NC	_
principales	principal	ADJ	_
qui	qui	PROREL	_
semblent	sembler	V	_
diviser	diviser	VINF	_
cet	ce	DET	_
ensemble	ensemble	NC	_
pour	pour	P	_
les	il	CLO	_
mettre	mettre	VINF	_
en	en	P	_
comparaison	comparaison	NC	_
entre	entre	P	_
elles	il	PRO	_
,	,	PONCT	_
et	et	CC	_
les	il	CLO	_
faire	faire	VINF	_
mieux	mieux	ADV	_
connoître	connaître	VINF	_
chacune	chacun	PRO	_
séparément	séparément	ADV	_
.	.	PONCT	_
Le	le	DET	_
vrai	vrai	ADJ	_
moyen	moyen	NC	_
,	,	PONCT	_
en	en	P	_
effet	effet	NC	_
,	,	PONCT	_
de	de	P	_
parvenir	parvenir	VINF	_
à	à	P	_
bien	bien	ADV	_
connoître	connaître	VINF	_
un	un	DET	_
objet	objet	NC	_
,	,	PONCT	_
même	même	ADV	_
dans	dans	P	_
ses	son	DET	_
plus	plus	ADV	_
petits	petit	ADJ	_
détails	détail	NC	_
,	,	PONCT	_
c'	ce	CLS	_
est	être	V	_
de	de	P	_
commencer	commencer	VINF	_
par	par	P	_
l'	il	CLO	_
envisager	envisager	VINF	_
dans	dans	P	_
son	son	DET	_
entier	entier	NC	_
;	;	PONCT	_
par	par	P	_
examiner	examiner	VINF	_
d'	de	P	_
abord	abord	NC	_
,	,	PONCT	_
soit	soit	CC	_
sa	son	DET	_
masse	masse	NC	_
,	,	PONCT	_
soit	soit	CC	_
son	son	DET	_
étendue	étendue	NC	_
,	,	PONCT	_
soit	soit	CC	_
l'	le	DET	_
ensemble	ensemble	NC	_
des	de_le	P+D	_
parties	partie	NC	_
qui	qui	PROREL	_
le	il	CLO	_
composent	composer	V	_
;	;	PONCT	_
par	par	P	_
rechercher	rechercher	VINF	_
quelle	il	PROWH	_
est	être	V	_
sa	son	DET	_
nature	nature	NC	_
et	et	CC	_
son	son	DET	_
origine	origine	NC	_
,	,	PONCT	_
quels	quel	PROWH	_
sont	être	V	_
ses	son	DET	_
rapports	rapport	NC	_
avec	avec	P	_
les	le	DET	_
autres	autre	ADJ	_
objets	objet	NC	_
connus	connaître	VPP	_
;	;	PONCT	_
en	en	P	_
un	un	DET	_
mot	mot	NC	_
,	,	PONCT	_
par	par	P	_
le	il	CLO	_
considérer	considérer	VINF	_
sous	sous	P	_
tous	tout	ADJ	_
les	le	DET	_
points	point	NC	_
de	de	P	_
vue	vue	NC	_
qui	qui	PROREL	_
peuvent	pouvoir	V	_
nous	nous	CLO	_
éclairer	éclairer	VINF	_
sur	sur	P	_
toutes	tout	ADJ	_
les	le	DET	_
généralités	généralité	NC	_
qui	qui	PROREL	_
le	il	CLO	_
concernent	concerner	V	_
.	.	PONCT	_
On	on	CLS	_
divise	diviser	V	_
ensuite	ensuite	ADV	_
l'	le	DET	_
objet	objet	NC	_
dont	dont	PROREL	_
il	il	CLS	_
s'	se	CLO	_
agit	agir	V	_
en	en	P	_
ses	son	DET	_
parties	partie	NC	_
principales	principal	ADJ	_
,	,	PONCT	_
pour	pour	P	_
les	il	CLO	_
étudier	étudier	VINF	_
et	et	CC	_
les	il	CLO	_
considérer	considérer	VINF	_
séparément	séparément	ADV	_
sous	sous	P	_
tous	tout	ADJ	_
les	le	DET	_
rapports	rapport	NC	_
qui	qui	PROREL	_
peuvent	pouvoir	V	_
nous	nous	CLO	_
instruire	instruire	VINF	_
à	à	P	_
leur	leur	DET	_
égard	égard	NC	_
;	;	PONCT	_
et	et	CC	_
continuant	continuer	VPR	_
ainsi	ainsi	ADV	_
à	à	P	_
diviser	diviser	VINF	_
et	et	CC	_
sous-diviser	sous-diviser	VINF	_
ces	ce	DET	_
parties	partie	NC	_
que	que	PROREL	_
l'on	on	CLS	_
examine	examiner	V	_
successivement	successivement	ADV	_
,	,	PONCT	_
on	on	CLS	_
pénètre	pénétrer	V	_
jusqu'	jusque	P	_
aux	à_le	P+D	_
plus	plus	ADV	_
petites	petit	ADJ	_
,	,	PONCT	_
dont	dont	PROREL	_
on	on	CLS	_
recherche	rechercher	V	_
les	le	DET	_
particularités	particularité	NC	_
,	,	PONCT	_
ne	ne	ADV	_
négligeant	négliger	VPR	_
pas	pas	ADV	_
les	le	DET	_
moindres	moindre	ADJ	_
détails	détail	NC	_
.	.	PONCT	_
Toutes	tout	ADJ	_
ces	ce	DET	_
recherches	recherche	NC	_
terminées	terminer	VPP	_
,	,	PONCT	_
on	on	CLS	_
essaye	essayer	V	_
d'	de	P	_
en	en	CLO	_
déduire	déduire	VINF	_
les	le	DET	_
conséquences	conséquence	NC	_
,	,	PONCT	_
et	et	CC	_
peu	peu	ADV	_
à	à	P	_
peu	peu	ADV	_
la	le	DET	_
philosophie	philosophie	NC	_
de	de	P	_
la	le	DET	_
science	science	NC	_
s'	se	CLO	_
établit	établir	V	_
,	,	PONCT	_
se	se	CLO	_
rectifie	rectifier	V	_
et	et	CC	_
se	se	CLO	_
perfectionne	perfectionner	V	_
.	.	PONCT	_
C'	ce	CLS	_
est	être	V	_
par	par	P	_
cette	ce	DET	_
voie	voie	NC	_
seule	seul	ADJ	_
que	que	CS	_
l'	le	DET	_
intelligence	intelligence	NC	_
humaine	humain	ADJ	_
peut	pouvoir	V	_
acquérir	acquérir	VINF	_
les	le	DET	_
connoissances	connaissance	NC	_
les	le	DET	_
plus	plus	ADV	_
vastes	vaste	ADJ	_
,	,	PONCT	_
les	le	DET	_
plus	plus	ADV	_
solides	solide	ADJ	_
et	et	CC	_
les	le	DET	_
mieux	mieux	ADV	_
liées	lier	VPP	_
entre	entre	P	_
elles	il	PRO	_
dans	dans	P	_
quelque	quelque	DET	_
science	science	NC	_
que	que	CS	_
ce	ce	CLS	_
soit	être	V	_
;	;	PONCT	_
et	et	CC	_
c'	ce	CLS	_
est	être	V	_
uniquement	uniquement	ADV	_
par	par	P	_
cette	ce	DET	_
méthode	méthode	NC	_
d'	de	P	_
analise	analise	NC	_
que	que	CS	_
toutes	tout	ADJ	_
les	le	DET	_
sciences	science	NC	_
font	faire	V	_
de	un	DET	_
véritables	véritable	ADJ	_
progrès	progrès	NC	_
,	,	PONCT	_
et	et	CC	_
que	que	CS	_
les	le	DET	_
objets	objet	NC	_
qui	qui	PROREL	_
s'	se	CLO	_
y	y	CLO	_
rapportent	rapporter	V	_
ne	ne	ADV	_
sont	être	V	_
jamais	jamais	ADV	_
confondus	confondre	VPP	_
,	,	PONCT	_
et	et	CC	_
peuvent	pouvoir	V	_
être	être	VINF	_
connus	connaître	VPP	_
parfaitement	parfaitement	ADV	_
.	.	PONCT	_
Malheureusement	malheureusement	ADV	_
on	on	CLS	_
n'	ne	ADV	_
est	être	V	_
pas	pas	ADV	_
assez	assez	ADV	_
dans	dans	P	_
l'	le	DET	_
usage	usage	NC	_
de	de	P	_
suivre	suivre	VINF	_
cette	ce	DET	_
méthode	méthode	NC	_
en	en	P	_
étudiant	étudier	VPR	_
l'	le	DET	_
histoire	histoire	NC	_
naturelle	naturel	ADJ	_
.	.	PONCT	_
La	le	DET	_
nécessité	nécessité	NC	_
reconnue	reconnaître	VPP	_
de	de	P	_
bien	bien	ADV	_
observer	observer	VINF	_
les	le	DET	_
objets	objet	NC	_
particuliers	particulier	ADJ	_
a	avoir	V	_
fait	faire	VPP	_
naître	naître	VINF	_
l'	le	DET	_
habitude	habitude	NC	_
de	de	P	_
se	se	CLO	_
borner	borner	VINF	_
à	à	P	_
la	le	DET	_
considération	considération	NC	_
de	de	P	_
ces	ce	DET	_
objets	objet	NC	_
et	et	CC	_
de	de	P	_
leurs	leur	DET	_
plus	plus	ADV	_
petits	petit	ADJ	_
détails	détail	NC	_
,	,	PONCT	_
de	de	P	_
manière	manière	NC	_
qu'	que	PROREL	_
ils	il	CLS	_
sont	être	V	_
devenus	devenir	VPP	_
,	,	PONCT	_
pour	pour	P	_
la	le	DET	_
plupart	plupart	NC	_
des	de_le	P+D	_
naturalistes	naturaliste	NC	_
,	,	PONCT	_
le	le	DET	_
sujet	sujet	NC	_
principal	principal	ADJ	_
de	de	P	_
l'	le	DET	_
étude	étude	NC	_
.	.	PONCT	_
Ce	ce	CLS	_
seroit	être	V	_
cependant	cependant	ADV	_
une	un	DET	_
cause	cause	NC	_
réelle	réel	ADJ	_
de	de	P	_
retard	retard	NC	_
pour	pour	P	_
les	le	DET	_
sciences	science	NC	_
naturelles	naturel	ADJ	_
,	,	PONCT	_
si	si	CS	_
l'on	on	CLS	_
s'	se	CLO	_
obstinoit	obstiner	V	_
à	à	P	_
ne	ne	ADV	_
voir	voir	VINF	_
dans	dans	P	_
les	le	DET	_
objets	objet	NC	_
observés	observer	VPP	_
,	,	PONCT	_
que	que	ADV	_
leur	leur	DET	_
forme	forme	NC	_
,	,	PONCT	_
leur	leur	DET	_
dimension	dimension	NC	_
,	,	PONCT	_
leurs	leur	DET	_
parties	partie	NC	_
externes	externe	ADJ	_
même	même	ADV	_
les	le	DET	_
plus	plus	ADV	_
petites	petit	ADJ	_
,	,	PONCT	_
leur	leur	DET	_
couleur	couleur	NC	_
,	,	PONCT	_
etc.	etc.	ADV	_
;	;	PONCT	_
et	et	CC	_
si	si	CS	_
ceux	celui	PRO	_
qui	qui	PROREL	_
se	se	CLO	_
livrent	livrer	V	_
à	à	P	_
une	un	DET	_
pareille	pareil	ADJ	_
étude	étude	NC	_
dédaignoient	dédaigner	V	_
de	de	P	_
s'	se	CLO	_
élever	élever	VINF	_
à	à	P	_
des	un	DET	_
considérations	considération	NC	_
supérieures	supérieur	ADJ	_
,	,	PONCT	_
comme	comme	P	_
de	de	P	_
chercher	chercher	VINF	_
quelle	il	PROWH	_
est	être	V	_
la	le	DET	_
nature	nature	NC	_
des	de_le	P+D	_
objets	objet	NC	_
dont	dont	PROREL	_
ils	il	CLS	_
s'	se	CLO	_
occupent	occuper	V	_
,	,	PONCT	_
quelles	il	PROWH	_
sont	être	V	_
les	le	DET	_
causes	cause	NC	_
des	de_le	P+D	_
modifications	modification	NC	_
ou	ou	CC	_
des	de_le	P+D	_
variations	variation	NC	_
auxquelles	il	PROREL	_
ces	ce	DET	_
objets	objet	NC	_
sont	être	V	_
tous	tous	PRO	_
assujettis	assujettir	VPP	_
,	,	PONCT	_
quels	quel	PROWH	_
sont	être	V	_
les	le	DET	_
rapports	rapport	NC	_
de	de	P	_
ces	ce	DET	_
mêmes	même	ADJ	_
objets	objet	NC	_
entr'eux	entr'eux	ADJ	_
,	,	PONCT	_
et	et	CC	_
avec	avec	P	_
tous	tout	ADJ	_
les	le	DET	_
autres	autre	NC	_
que	que	PROREL	_
l'on	on	CLS	_
connoît	connaître	V	_
,	,	PONCT	_
etc.	etc.	ADV	_
,	,	PONCT	_
etc.	etc.	ADV	_
C'	C'	NP	_
est	être	V	_
parce_que	parce_que	CS	_
l'on	on	CLS	_
ne	ne	ADV	_
suit	suivre	V	_
pas	pas	ADV	_
assez	assez	ADV	_
la	le	DET	_
méthode	méthode	NC	_
que	que	PROREL	_
je	je	CLS	_
viens	venir	V	_
de	de	P	_
citer	citer	VINF	_
,	,	PONCT	_
que	que	CS	_
nous	nous	CLS	_
remarquons	remarquer	V	_
tant	tant	ADV	_
de	de	P	_
divergence	divergence	NC	_
dans	dans	P	_
ce	ce	PRO	_
qui	qui	PROREL	_
est	être	V	_
enseigné	enseigner	VPP	_
à	à	P	_
cet	ce	DET	_
égard	égard	NC	_
,	,	PONCT	_
soit	soit	CC	_
dans	dans	P	_
les	le	DET	_
ouvrages	ouvrage	NC	_
d'	de	P	_
histoire	histoire	NC	_
naturelle	naturel	ADJ	_
,	,	PONCT	_
soit	soit	CC	_
ailleurs	ailleurs	ADV	_
;	;	PONCT	_
et	et	CC	_
que	que	CS	_
ceux	celui	PRO	_
qui	qui	PROREL	_
ne	ne	ADV	_
se	se	CLO	_
sont	être	V	_
livrés	livrer	VPP	_
qu'	qu'	ADV	_
à	à	P	_
l'	le	DET	_
étude	étude	NC	_
des	de_le	P+D	_
espèces	espèce	NC	_
,	,	PONCT	_
ne	ne	ADV	_
saisissent	saisir	V	_
que	que	ADV	_
très	très	ADV	_
-	-	PONCT	_
difficilement	difficilement	ADV	_
les	le	DET	_
rapports	rapport	NC	_
généraux	général	ADJ	_
entre	entre	P	_
les	le	DET	_
objets	objet	NC	_
,	,	PONCT	_
n'	ne	ADV	_
aperçoivent	apercevoir	V	_
nullement	nullement	ADV	_
le	le	DET	_
vrai	vrai	ADJ	_
plan	plan	NC	_
de	de	P	_
la	le	DET	_
nature	nature	NC	_
,	,	PONCT	_
et	et	CC	_
ne	ne	ADV	_
reconnoissent	reconnaître	V	_
presque	presque	ADV	_
aucune	aucun	DET	_
de	de	P	_
ses	son	DET	_
lois	loi	NC	_
.	.	PONCT	_
Convaincu	convaincre	VPP	_
,	,	PONCT	_
d'	de	P	_
